,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
20,"[874, 174, 23, 30]",0.62,0.0,0.01,0.0,0.08,0.0,0.29,"[431, 117, 173, 216]",0.01,0.0,0.01,0.0,0.04,0.0,0.93,"[875, 318, 28, 37]",0.21,0.0,0.05,0.02,0.23,0.02,0.47,,,,,,,,
21,"[873, 174, 23, 28]",0.64,0.0,0.01,0.0,0.15,0.0,0.19,"[440, 133, 187, 243]",0.2,0.0,0.3,0.01,0.04,0.08,0.37,,,,,,,,,,,,,,,,
22,"[874, 174, 22, 28]",0.7,0.0,0.01,0.0,0.11,0.0,0.17,"[390, 163, 187, 239]",0.43,0.0,0.13,0.0,0.18,0.0,0.25,,,,,,,,,,,,,,,,
23,"[874, 173, 22, 30]",0.65,0.0,0.01,0.0,0.12,0.0,0.22,"[442, 109, 191, 253]",0.3,0.0,0.35,0.05,0.25,0.01,0.05,,,,,,,,,,,,,,,,
24,"[873, 174, 21, 28]",0.61,0.0,0.01,0.0,0.14,0.0,0.24,"[435, 128, 176, 230]",0.15,0.0,0.17,0.02,0.12,0.0,0.54,,,,,,,,,,,,,,,,
25,"[874, 174, 23, 29]",0.63,0.0,0.02,0.0,0.15,0.0,0.2,"[383, 149, 195, 241]",0.2,0.0,0.02,0.0,0.11,0.0,0.67,,,,,,,,,,,,,,,,
26,"[873, 174, 22, 29]",0.62,0.0,0.02,0.0,0.09,0.0,0.28,"[436, 119, 183, 242]",0.17,0.06,0.18,0.01,0.38,0.0,0.21,,,,,,,,,,,,,,,,
27,"[873, 174, 22, 29]",0.67,0.0,0.02,0.0,0.13,0.0,0.19,"[465, 165, 175, 230]",0.35,0.01,0.12,0.0,0.47,0.0,0.05,,,,,,,,,,,,,,,,
28,"[873, 174, 21, 29]",0.6,0.0,0.03,0.0,0.14,0.0,0.22,"[402, 144, 178, 218]",0.05,0.0,0.07,0.01,0.34,0.0,0.53,,,,,,,,,,,,,,,,
29,"[874, 173, 23, 30]",0.52,0.0,0.01,0.0,0.08,0.0,0.39,"[425, 156, 183, 247]",0.96,0.0,0.01,0.0,0.02,0.0,0.01,"[874, 317, 29, 37]",0.24,0.0,0.02,0.04,0.33,0.01,0.36,,,,,,,,
30,"[873, 175, 22, 28]",0.69,0.0,0.02,0.0,0.08,0.0,0.21,"[346, 161, 176, 219]",0.41,0.0,0.14,0.01,0.25,0.0,0.18,,,,,,,,,,,,,,,,
31,"[873, 174, 24, 29]",0.33,0.0,0.03,0.0,0.11,0.0,0.52,"[434, 125, 176, 227]",0.81,0.01,0.08,0.0,0.09,0.0,0.01,"[152, 531, 166, 204]",0.07,0.0,0.26,0.07,0.47,0.01,0.12,"[874, 317, 28, 37]",0.2,0.0,0.05,0.09,0.25,0.01,0.41
32,"[873, 175, 21, 27]",0.41,0.0,0.02,0.0,0.05,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,
33,"[436, 109, 178, 225]",0.42,0.0,0.15,0.04,0.28,0.0,0.11,"[874, 174, 23, 29]",0.38,0.0,0.02,0.0,0.13,0.0,0.46,,,,,,,,,,,,,,,,
34,"[439, 129, 174, 224]",0.67,0.0,0.1,0.0,0.15,0.0,0.08,"[874, 174, 24, 31]",0.62,0.0,0.02,0.0,0.07,0.0,0.29,,,,,,,,,,,,,,,,
35,"[874, 174, 23, 28]",0.5,0.0,0.02,0.0,0.1,0.0,0.38,"[436, 117, 182, 235]",0.5,0.01,0.06,0.01,0.34,0.0,0.08,,,,,,,,,,,,,,,,
36,"[434, 127, 183, 236]",0.14,0.0,0.23,0.0,0.33,0.0,0.3,"[873, 173, 24, 30]",0.36,0.0,0.04,0.0,0.26,0.0,0.34,,,,,,,,,,,,,,,,
37,"[425, 159, 184, 239]",0.28,0.05,0.1,0.0,0.43,0.0,0.14,"[874, 174, 23, 29]",0.73,0.0,0.01,0.0,0.1,0.0,0.17,,,,,,,,,,,,,,,,
38,"[873, 174, 23, 29]",0.63,0.0,0.03,0.0,0.11,0.0,0.23,"[398, 130, 181, 226]",0.04,0.0,0.06,0.03,0.09,0.01,0.78,,,,,,,,,,,,,,,,
39,"[874, 174, 23, 29]",0.68,0.0,0.01,0.0,0.06,0.0,0.24,"[365, 119, 192, 238]",0.47,0.0,0.09,0.02,0.2,0.01,0.22,,,,,,,,,,,,,,,,
40,"[875, 173, 22, 29]",0.72,0.0,0.02,0.0,0.11,0.0,0.15,"[443, 119, 179, 228]",0.02,0.0,0.09,0.45,0.15,0.0,0.29,,,,,,,,,,,,,,,,
41,"[874, 173, 22, 28]",0.63,0.0,0.01,0.0,0.14,0.0,0.22,"[489, 115, 171, 225]",0.73,0.0,0.15,0.0,0.08,0.0,0.04,"[875, 317, 28, 38]",0.29,0.0,0.05,0.04,0.24,0.01,0.36,,,,,,,,
42,"[872, 175, 22, 27]",0.61,0.0,0.01,0.0,0.06,0.0,0.31,"[372, 129, 189, 235]",0.09,0.0,0.13,0.02,0.15,0.01,0.6,,,,,,,,,,,,,,,,
43,"[480, 114, 174, 228]",0.16,0.0,0.06,0.18,0.22,0.0,0.38,"[873, 174, 23, 29]",0.45,0.0,0.04,0.0,0.15,0.0,0.36,"[875, 318, 28, 37]",0.3,0.0,0.06,0.02,0.2,0.04,0.38,,,,,,,,
44,"[873, 174, 24, 29]",0.62,0.0,0.02,0.0,0.09,0.0,0.27,"[451, 155, 181, 236]",0.43,0.04,0.24,0.0,0.27,0.0,0.02,"[873, 316, 30, 38]",0.23,0.0,0.04,0.04,0.24,0.01,0.44,,,,,,,,
45,"[493, 117, 174, 234]",0.42,0.0,0.16,0.01,0.35,0.0,0.05,"[873, 174, 24, 29]",0.54,0.0,0.02,0.0,0.08,0.0,0.36,"[874, 317, 29, 38]",0.19,0.0,0.05,0.02,0.34,0.01,0.39,,,,,,,,
46,"[874, 172, 22, 29]",0.73,0.0,0.01,0.0,0.17,0.0,0.1,"[432, 97, 169, 205]",0.34,0.0,0.14,0.04,0.1,0.01,0.38,,,,,,,,,,,,,,,,
47,"[874, 173, 23, 29]",0.33,0.0,0.01,0.0,0.3,0.0,0.36,"[415, 117, 179, 220]",0.27,0.0,0.25,0.08,0.19,0.0,0.2,"[170, 528, 168, 213]",0.23,0.0,0.02,0.06,0.57,0.0,0.11,,,,,,,,
48,"[874, 174, 22, 29]",0.32,0.0,0.02,0.0,0.17,0.0,0.49,"[161, 504, 184, 233]",0.13,0.0,0.08,0.18,0.53,0.01,0.06,,,,,,,,,,,,,,,,
49,"[873, 174, 23, 28]",0.38,0.0,0.04,0.0,0.16,0.0,0.42,"[455, 106, 185, 231]",0.26,0.0,0.33,0.01,0.1,0.01,0.28,"[140, 517, 144, 171]",0.27,0.01,0.07,0.08,0.5,0.01,0.07,"[875, 317, 28, 37]",0.21,0.0,0.02,0.03,0.27,0.01,0.46
50,"[432, 113, 173, 213]",0.12,0.0,0.18,0.05,0.32,0.01,0.32,"[873, 173, 24, 29]",0.36,0.0,0.02,0.0,0.17,0.0,0.45,"[874, 316, 29, 39]",0.19,0.0,0.03,0.03,0.37,0.01,0.36,"[553, 366, 99, 111]",0.12,0.0,0.04,0.73,0.08,0.0,0.03
51,"[873, 174, 24, 29]",0.39,0.0,0.01,0.0,0.09,0.0,0.52,"[431, 118, 183, 232]",0.01,0.0,0.01,0.0,0.06,0.0,0.91,"[874, 317, 29, 36]",0.29,0.0,0.02,0.04,0.26,0.0,0.39,,,,,,,,
52,"[873, 174, 24, 30]",0.54,0.0,0.02,0.0,0.14,0.0,0.31,"[445, 124, 182, 236]",0.56,0.01,0.14,0.07,0.06,0.0,0.15,"[875, 318, 28, 38]",0.27,0.0,0.07,0.0,0.43,0.01,0.22,,,,,,,,
53,"[873, 174, 22, 29]",0.67,0.0,0.01,0.0,0.15,0.0,0.16,"[406, 122, 191, 246]",0.25,0.0,0.14,0.04,0.21,0.02,0.34,"[874, 316, 29, 39]",0.25,0.0,0.02,0.03,0.32,0.0,0.38,,,,,,,,
54,"[446, 112, 176, 221]",0.48,0.0,0.15,0.02,0.08,0.0,0.27,"[873, 174, 23, 30]",0.61,0.0,0.02,0.0,0.1,0.0,0.27,"[162, 532, 131, 161]",0.26,0.0,0.05,0.02,0.14,0.0,0.52,,,,,,,,
55,"[873, 174, 23, 29]",0.46,0.0,0.04,0.0,0.2,0.0,0.3,"[413, 116, 180, 229]",0.05,0.0,0.29,0.01,0.12,0.18,0.35,"[874, 318, 29, 37]",0.34,0.0,0.05,0.02,0.22,0.03,0.33,,,,,,,,
56,"[1028, 174, 27, 34]",0.49,0.0,0.01,0.0,0.14,0.0,0.36,"[495, 91, 227, 291]",0.74,0.0,0.12,0.0,0.08,0.0,0.06,"[1030, 345, 34, 43]",0.24,0.0,0.05,0.01,0.27,0.05,0.39,,,,,,,,
57,"[502, 68, 217, 282]",0.5,0.0,0.17,0.07,0.19,0.01,0.07,"[1028, 174, 28, 35]",0.53,0.0,0.01,0.0,0.12,0.0,0.34,"[1028, 342, 36, 45]",0.38,0.0,0.02,0.01,0.24,0.02,0.32,,,,,,,,
58,"[1028, 174, 27, 34]",0.61,0.0,0.01,0.0,0.1,0.0,0.29,"[461, 133, 236, 302]",0.73,0.0,0.09,0.0,0.14,0.0,0.04,"[1028, 342, 34, 44]",0.56,0.0,0.02,0.03,0.19,0.01,0.19,,,,,,,,
59,"[581, 89, 220, 286]",0.14,0.0,0.1,0.31,0.42,0.0,0.03,"[1028, 175, 27, 34]",0.68,0.0,0.01,0.0,0.03,0.0,0.27,"[1030, 344, 35, 45]",0.24,0.0,0.03,0.02,0.2,0.03,0.48,,,,,,,,
60,"[1028, 174, 27, 35]",0.56,0.0,0.02,0.0,0.11,0.0,0.3,"[477, 112, 220, 280]",0.19,0.0,0.05,0.01,0.24,0.01,0.51,"[1028, 342, 34, 44]",0.49,0.0,0.01,0.05,0.14,0.01,0.29,,,,,,,,
61,"[501, 111, 215, 272]",0.49,0.0,0.07,0.0,0.16,0.0,0.28,"[1028, 175, 27, 34]",0.53,0.0,0.03,0.0,0.05,0.0,0.39,"[1029, 343, 34, 44]",0.51,0.0,0.01,0.01,0.22,0.02,0.21,,,,,,,,
62,"[578, 111, 204, 267]",0.09,0.0,0.16,0.02,0.28,0.0,0.46,"[1028, 174, 27, 34]",0.4,0.0,0.01,0.0,0.12,0.0,0.47,"[1028, 342, 34, 43]",0.3,0.0,0.04,0.01,0.2,0.01,0.45,"[960, 350, 14, 18]",0.1,0.0,0.13,0.01,0.53,0.01,0.23
63,"[1028, 174, 28, 35]",0.6,0.0,0.02,0.0,0.06,0.0,0.32,"[511, 89, 208, 269]",0.53,0.0,0.25,0.01,0.14,0.0,0.07,"[1029, 344, 34, 44]",0.37,0.0,0.02,0.02,0.29,0.09,0.22,,,,,,,,
64,"[1027, 175, 28, 34]",0.68,0.0,0.01,0.0,0.05,0.0,0.25,"[490, 126, 221, 279]",0.4,0.0,0.23,0.0,0.2,0.0,0.16,"[1028, 342, 34, 44]",0.41,0.0,0.01,0.07,0.17,0.0,0.34,,,,,,,,
65,"[545, 113, 204, 273]",0.39,0.0,0.13,0.01,0.13,0.0,0.35,"[1027, 176, 26, 32]",0.71,0.0,0.01,0.0,0.05,0.0,0.23,"[1028, 342, 34, 44]",0.44,0.0,0.02,0.04,0.25,0.01,0.23,,,,,,,,
66,"[489, 99, 220, 271]",0.09,0.0,0.28,0.03,0.11,0.01,0.47,"[1028, 175, 28, 34]",0.58,0.0,0.01,0.0,0.05,0.0,0.36,,,,,,,,,,,,,,,,
67,"[1028, 174, 27, 35]",0.6,0.0,0.01,0.0,0.1,0.0,0.28,"[482, 109, 228, 285]",0.63,0.0,0.2,0.0,0.14,0.0,0.04,,,,,,,,,,,,,,,,
68,"[1027, 175, 29, 35]",0.68,0.0,0.02,0.0,0.03,0.0,0.27,"[1029, 344, 35, 45]",0.33,0.0,0.02,0.02,0.29,0.06,0.27,"[495, 88, 220, 276]",0.01,0.0,0.06,0.01,0.07,0.0,0.85,,,,,,,,
69,"[1028, 174, 27, 34]",0.59,0.0,0.01,0.0,0.09,0.0,0.32,"[528, 88, 209, 261]",0.12,0.0,0.14,0.01,0.09,0.0,0.62,"[1029, 343, 33, 43]",0.53,0.0,0.03,0.02,0.22,0.01,0.19,,,,,,,,
70,"[504, 63, 235, 290]",0.02,0.0,0.11,0.07,0.16,0.0,0.63,"[1028, 174, 28, 36]",0.6,0.0,0.01,0.0,0.06,0.0,0.33,"[1030, 343, 32, 42]",0.37,0.0,0.01,0.03,0.15,0.02,0.42,,,,,,,,
71,"[539, 127, 228, 299]",0.17,0.0,0.4,0.0,0.09,0.01,0.33,"[1028, 176, 25, 33]",0.75,0.0,0.01,0.0,0.08,0.0,0.16,"[1029, 342, 33, 44]",0.65,0.0,0.01,0.03,0.1,0.01,0.19,,,,,,,,
72,"[1028, 174, 27, 34]",0.54,0.0,0.02,0.0,0.16,0.0,0.28,"[514, 111, 229, 292]",0.09,0.0,0.09,0.02,0.14,0.0,0.66,"[1030, 345, 34, 43]",0.35,0.0,0.04,0.01,0.2,0.11,0.29,,,,,,,,
73,"[656, 119, 205, 262]",0.78,0.0,0.07,0.0,0.09,0.0,0.06,"[1028, 174, 27, 35]",0.6,0.0,0.02,0.0,0.12,0.0,0.26,"[1030, 345, 34, 43]",0.24,0.0,0.02,0.01,0.21,0.17,0.35,,,,,,,,
74,"[493, 78, 212, 273]",0.14,0.0,0.27,0.28,0.17,0.01,0.14,"[1028, 174, 28, 36]",0.6,0.0,0.02,0.0,0.07,0.0,0.32,"[1028, 342, 34, 44]",0.47,0.0,0.02,0.03,0.28,0.01,0.19,"[866, 355, 31, 43]",0.09,0.0,0.37,0.24,0.17,0.01,0.12
75,"[1028, 174, 28, 34]",0.54,0.0,0.01,0.0,0.11,0.0,0.34,"[534, 102, 214, 275]",0.57,0.0,0.21,0.01,0.09,0.01,0.11,"[1030, 344, 35, 45]",0.2,0.0,0.04,0.01,0.28,0.05,0.42,,,,,,,,
76,"[1028, 174, 28, 35]",0.6,0.0,0.01,0.0,0.04,0.0,0.35,"[1030, 344, 34, 44]",0.33,0.0,0.03,0.01,0.28,0.06,0.29,"[545, 103, 221, 283]",0.03,0.0,0.06,0.02,0.05,0.01,0.83,,,,,,,,
77,"[1029, 175, 26, 33]",0.59,0.0,0.02,0.0,0.09,0.0,0.3,"[519, 97, 207, 260]",0.01,0.0,0.15,0.0,0.08,0.06,0.7,"[1030, 345, 35, 43]",0.39,0.0,0.02,0.01,0.18,0.05,0.36,,,,,,,,
78,"[1028, 176, 27, 33]",0.75,0.0,0.01,0.0,0.05,0.0,0.18,"[515, 60, 223, 282]",0.01,0.0,0.1,0.01,0.08,0.01,0.79,"[1029, 343, 33, 43]",0.36,0.0,0.03,0.08,0.19,0.02,0.32,,,,,,,,
79,"[494, 58, 243, 316]",0.01,0.0,0.07,0.8,0.01,0.01,0.09,"[1027, 174, 28, 33]",0.56,0.0,0.02,0.0,0.13,0.0,0.29,,,,,,,,,,,,,,,,
80,"[1028, 174, 28, 35]",0.5,0.0,0.02,0.0,0.12,0.0,0.37,"[492, 86, 227, 299]",0.13,0.0,0.05,0.06,0.08,0.0,0.68,"[118, 547, 177, 193]",0.28,0.0,0.15,0.01,0.5,0.01,0.05,"[1028, 342, 34, 44]",0.55,0.0,0.03,0.03,0.19,0.01,0.19
81,"[1027, 174, 28, 34]",0.47,0.0,0.01,0.0,0.14,0.0,0.38,"[510, 91, 208, 268]",0.46,0.0,0.07,0.0,0.18,0.0,0.28,"[1030, 345, 34, 43]",0.33,0.0,0.02,0.01,0.19,0.12,0.34,,,,,,,,
82,"[1029, 174, 27, 35]",0.55,0.0,0.01,0.0,0.09,0.0,0.34,"[493, 97, 212, 272]",0.06,0.0,0.12,0.02,0.24,0.0,0.56,"[1030, 345, 34, 43]",0.31,0.0,0.04,0.01,0.24,0.09,0.31,,,,,,,,
83,"[1028, 174, 27, 34]",0.41,0.0,0.01,0.0,0.12,0.0,0.46,"[501, 97, 222, 277]",0.08,0.0,0.11,0.04,0.1,0.01,0.67,"[1029, 344, 35, 44]",0.29,0.0,0.04,0.02,0.35,0.08,0.22,,,,,,,,
84,"[1028, 174, 27, 35]",0.58,0.0,0.01,0.0,0.09,0.0,0.32,"[500, 54, 226, 289]",0.03,0.0,0.08,0.0,0.03,0.04,0.82,"[1029, 342, 33, 43]",0.26,0.0,0.02,0.01,0.14,0.01,0.56,,,,,,,,
85,"[1029, 175, 27, 33]",0.37,0.0,0.02,0.0,0.2,0.0,0.41,"[491, 93, 224, 282]",0.27,0.0,0.19,0.03,0.14,0.0,0.36,"[1030, 344, 35, 45]",0.34,0.0,0.04,0.02,0.23,0.06,0.32,,,,,,,,
86,"[1027, 175, 27, 33]",0.67,0.0,0.01,0.0,0.08,0.0,0.23,"[493, 86, 233, 302]",0.01,0.0,0.13,0.0,0.07,0.08,0.7,"[1029, 342, 32, 43]",0.3,0.0,0.02,0.01,0.24,0.01,0.42,,,,,,,,
87,"[1028, 174, 28, 34]",0.44,0.0,0.01,0.0,0.09,0.0,0.46,"[484, 102, 236, 308]",0.02,0.0,0.04,0.01,0.02,0.0,0.91,"[1029, 342, 33, 44]",0.25,0.0,0.02,0.06,0.2,0.03,0.43,,,,,,,,
88,"[1028, 175, 27, 33]",0.29,0.0,0.03,0.0,0.16,0.0,0.52,"[515, 65, 236, 299]",0.01,0.0,0.07,0.0,0.03,0.01,0.87,"[1030, 344, 34, 43]",0.33,0.0,0.03,0.01,0.23,0.15,0.26,,,,,,,,
89,"[1028, 174, 28, 36]",0.7,0.0,0.01,0.0,0.07,0.0,0.22,"[456, 110, 242, 309]",0.37,0.0,0.07,0.31,0.17,0.01,0.07,"[1029, 341, 33, 45]",0.49,0.0,0.03,0.02,0.13,0.02,0.31,,,,,,,,
90,"[1028, 174, 27, 35]",0.57,0.0,0.02,0.0,0.09,0.0,0.32,"[566, 71, 215, 274]",0.03,0.0,0.05,0.01,0.07,0.01,0.84,"[1029, 342, 33, 44]",0.44,0.0,0.01,0.02,0.15,0.02,0.36,,,,,,,,
91,"[1027, 174, 28, 35]",0.56,0.0,0.03,0.0,0.09,0.0,0.31,"[468, 69, 229, 287]",0.03,0.0,0.14,0.01,0.06,0.01,0.77,"[1030, 345, 34, 44]",0.4,0.0,0.03,0.01,0.15,0.11,0.28,,,,,,,,
92,"[1028, 174, 28, 35]",0.48,0.0,0.02,0.0,0.09,0.0,0.4,"[1028, 342, 35, 45]",0.52,0.0,0.03,0.02,0.16,0.02,0.26,"[336, 328, 28, 32]",0.12,0.0,0.37,0.07,0.31,0.02,0.11,,,,,,,,
93,"[1028, 174, 28, 35]",0.5,0.0,0.01,0.0,0.1,0.0,0.38,"[472, 98, 218, 276]",0.16,0.0,0.11,0.01,0.08,0.01,0.63,"[1030, 344, 35, 44]",0.44,0.0,0.02,0.01,0.25,0.04,0.24,,,,,,,,
94,"[1028, 174, 28, 34]",0.36,0.0,0.01,0.0,0.14,0.0,0.48,"[476, 67, 229, 283]",0.03,0.0,0.05,0.0,0.07,0.0,0.85,"[1030, 344, 34, 44]",0.36,0.0,0.01,0.01,0.39,0.03,0.2,"[1078, 340, 17, 27]",0.23,0.01,0.2,0.03,0.48,0.0,0.06
95,"[1028, 174, 28, 36]",0.58,0.0,0.02,0.0,0.06,0.0,0.34,"[474, 96, 213, 270]",0.77,0.0,0.06,0.0,0.09,0.0,0.07,"[1031, 345, 33, 42]",0.36,0.0,0.02,0.0,0.26,0.06,0.3,,,,,,,,
96,"[1028, 174, 28, 34]",0.62,0.0,0.01,0.0,0.08,0.0,0.29,"[519, 79, 223, 279]",0.02,0.0,0.02,0.0,0.03,0.0,0.93,"[1030, 345, 34, 43]",0.32,0.0,0.02,0.0,0.35,0.04,0.26,,,,,,,,
97,"[1028, 174, 27, 35]",0.55,0.0,0.02,0.0,0.1,0.0,0.33,"[1030, 345, 34, 43]",0.35,0.0,0.03,0.0,0.28,0.08,0.25,"[478, 74, 226, 288]",0.01,0.0,0.01,0.0,0.05,0.0,0.93,,,,,,,,
98,"[1028, 174, 27, 33]",0.74,0.0,0.0,0.0,0.07,0.0,0.18,"[467, 91, 232, 282]",0.13,0.0,0.26,0.03,0.18,0.0,0.4,"[1030, 345, 34, 43]",0.29,0.0,0.03,0.01,0.28,0.06,0.33,,,,,,,,
99,"[1028, 174, 27, 34]",0.5,0.0,0.01,0.0,0.15,0.0,0.34,"[473, 97, 216, 269]",0.2,0.01,0.11,0.0,0.11,0.0,0.56,"[161, 501, 129, 161]",0.22,0.0,0.36,0.05,0.25,0.0,0.12,,,,,,,,
100,"[1028, 174, 28, 36]",0.52,0.0,0.02,0.0,0.08,0.0,0.38,"[512, 97, 202, 258]",0.87,0.0,0.05,0.0,0.06,0.0,0.01,"[1030, 344, 33, 42]",0.37,0.0,0.03,0.01,0.16,0.03,0.41,,,,,,,,
101,"[1028, 174, 28, 35]",0.48,0.0,0.03,0.0,0.11,0.0,0.38,"[535, 137, 211, 275]",0.41,0.19,0.11,0.0,0.25,0.0,0.03,"[1030, 344, 32, 41]",0.29,0.0,0.02,0.01,0.13,0.03,0.51,,,,,,,,
102,"[530, 101, 212, 274]",0.73,0.07,0.03,0.0,0.16,0.0,0.01,"[1028, 174, 28, 35]",0.5,0.0,0.02,0.0,0.08,0.0,0.41,"[1029, 342, 33, 44]",0.47,0.0,0.02,0.02,0.16,0.03,0.3,,,,,,,,
103,"[459, 83, 240, 304]",0.02,0.0,0.08,0.04,0.31,0.0,0.54,"[1028, 174, 26, 34]",0.39,0.0,0.01,0.0,0.18,0.0,0.41,"[1030, 344, 34, 44]",0.36,0.0,0.02,0.01,0.31,0.04,0.26,,,,,,,,
104,"[506, 75, 220, 274]",0.14,0.0,0.25,0.02,0.09,0.01,0.48,"[1028, 174, 27, 34]",0.58,0.0,0.01,0.0,0.09,0.0,0.32,"[1029, 344, 35, 44]",0.16,0.0,0.02,0.06,0.22,0.11,0.44,"[1077, 340, 20, 33]",0.43,0.01,0.17,0.05,0.29,0.01,0.05
105,"[1028, 174, 28, 33]",0.46,0.0,0.01,0.0,0.09,0.0,0.45,"[502, 70, 230, 284]",0.2,0.0,0.12,0.08,0.24,0.0,0.36,"[1030, 344, 35, 44]",0.28,0.0,0.01,0.02,0.22,0.02,0.46,,,,,,,,
106,"[1028, 175, 27, 34]",0.6,0.0,0.01,0.0,0.03,0.0,0.35,"[534, 105, 222, 281]",0.48,0.02,0.17,0.0,0.22,0.0,0.11,"[1028, 342, 36, 45]",0.28,0.0,0.02,0.03,0.23,0.01,0.42,,,,,,,,
