,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[501, 122, 228, 285]",0.07,0.0,0.39,0.0,0.4,0.0,0.13,,,,,,,,
1,"[540, 111, 235, 299]",0.03,0.0,0.52,0.01,0.13,0.08,0.23,,,,,,,,
2,"[510, 116, 231, 287]",0.06,0.0,0.36,0.02,0.26,0.01,0.3,,,,,,,,
3,"[590, 114, 219, 286]",0.13,0.0,0.4,0.01,0.19,0.01,0.25,,,,,,,,
4,"[549, 112, 224, 280]",0.17,0.0,0.41,0.0,0.24,0.0,0.18,,,,,,,,
5,"[476, 127, 228, 289]",0.21,0.0,0.45,0.03,0.18,0.02,0.1,,,,,,,,
6,"[626, 113, 218, 279]",0.15,0.0,0.46,0.0,0.1,0.02,0.26,,,,,,,,
7,"[591, 109, 218, 275]",0.03,0.0,0.58,0.0,0.07,0.11,0.21,,,,,,,,
8,"[508, 122, 226, 286]",0.08,0.0,0.12,0.01,0.57,0.0,0.22,,,,,,,,
9,"[539, 115, 228, 289]",0.06,0.02,0.36,0.0,0.31,0.0,0.25,,,,,,,,
10,"[545, 117, 230, 298]",0.19,0.0,0.45,0.0,0.09,0.03,0.23,,,,,,,,
11,"[513, 131, 230, 292]",0.24,0.0,0.67,0.0,0.06,0.02,0.01,,,,,,,,
12,"[571, 112, 226, 288]",0.18,0.0,0.39,0.01,0.15,0.01,0.26,,,,,,,,
13,"[555, 118, 233, 289]",0.06,0.0,0.31,0.0,0.25,0.01,0.35,,,,,,,,
14,"[660, 175, 50, 58]",0.06,0.0,0.19,0.29,0.3,0.07,0.08,,,,,,,,
15,"[552, 106, 232, 288]",0.11,0.0,0.37,0.0,0.25,0.01,0.26,,,,,,,,
16,"[566, 115, 229, 289]",0.04,0.0,0.62,0.0,0.23,0.03,0.08,,,,,,,,
17,"[553, 108, 222, 279]",0.16,0.0,0.58,0.0,0.17,0.01,0.08,,,,,,,,
18,"[586, 176, 53, 62]",0.05,0.0,0.56,0.16,0.12,0.0,0.11,,,,,,,,
19,"[575, 114, 227, 288]",0.14,0.0,0.21,0.01,0.2,0.0,0.43,,,,,,,,
20,"[498, 126, 229, 279]",0.02,0.0,0.4,0.0,0.43,0.0,0.15,,,,,,,,
21,"[635, 182, 45, 54]",0.14,0.0,0.06,0.2,0.28,0.07,0.24,,,,,,,,
22,"[657, 178, 51, 62]",0.39,0.0,0.11,0.25,0.14,0.03,0.08,,,,,,,,
23,"[567, 113, 233, 298]",0.1,0.0,0.61,0.01,0.15,0.03,0.09,,,,,,,,
24,"[521, 122, 228, 276]",0.05,0.0,0.09,0.01,0.27,0.0,0.57,,,,,,,,
25,"[575, 109, 224, 283]",0.15,0.0,0.36,0.0,0.21,0.04,0.23,,,,,,,,
26,"[578, 114, 229, 289]",0.14,0.0,0.22,0.01,0.2,0.01,0.42,,,,,,,,
27,"[556, 109, 228, 295]",0.06,0.0,0.75,0.0,0.1,0.03,0.06,,,,,,,,
28,"[593, 116, 224, 280]",0.03,0.0,0.21,0.02,0.09,0.02,0.63,,,,,,,,
29,"[537, 116, 223, 289]",0.08,0.0,0.12,0.0,0.07,0.01,0.72,,,,,,,,
30,"[516, 119, 225, 283]",0.31,0.01,0.27,0.01,0.16,0.08,0.16,,,,,,,,
31,"[551, 110, 230, 290]",0.17,0.03,0.54,0.01,0.14,0.02,0.1,,,,,,,,
32,"[496, 118, 224, 273]",0.07,0.0,0.12,0.0,0.45,0.0,0.36,,,,,,,,
33,"[509, 134, 239, 300]",0.05,0.0,0.42,0.01,0.43,0.0,0.09,,,,,,,,
34,"[556, 110, 227, 284]",0.19,0.02,0.38,0.01,0.08,0.06,0.26,,,,,,,,
35,"[539, 114, 228, 295]",0.05,0.0,0.42,0.0,0.23,0.08,0.22,,,,,,,,
36,"[693, 191, 54, 66]",0.06,0.0,0.04,0.73,0.09,0.01,0.07,,,,,,,,
37,"[488, 119, 227, 282]",0.02,0.0,0.26,0.01,0.29,0.0,0.41,,,,,,,,
38,"[545, 104, 220, 283]",0.04,0.0,0.44,0.0,0.16,0.17,0.18,,,,,,,,
39,"[606, 117, 229, 293]",0.16,0.02,0.28,0.01,0.26,0.04,0.24,,,,,,,,
