,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[281, 87, 79, 100]",0.23,0.0,0.01,0.1,0.33,0.02,0.32
1,"[298, 84, 79, 101]",0.25,0.0,0.01,0.28,0.14,0.02,0.31
2,"[275, 104, 83, 106]",0.14,0.0,0.01,0.58,0.06,0.03,0.19
3,"[253, 84, 84, 101]",0.08,0.0,0.03,0.03,0.18,0.01,0.68
4,"[255, 80, 82, 103]",0.08,0.0,0.12,0.03,0.36,0.03,0.39
5,"[257, 86, 83, 102]",0.18,0.0,0.05,0.02,0.15,0.08,0.51
6,"[258, 76, 85, 104]",0.1,0.0,0.02,0.01,0.13,0.04,0.7
7,"[272, 108, 81, 98]",0.23,0.0,0.01,0.28,0.16,0.01,0.31
8,"[277, 109, 80, 95]",0.29,0.0,0.01,0.41,0.17,0.02,0.09
9,"[300, 99, 81, 102]",0.22,0.0,0.0,0.16,0.11,0.01,0.49
10,"[301, 100, 78, 99]",0.28,0.0,0.01,0.39,0.06,0.02,0.25
11,"[266, 76, 87, 104]",0.13,0.0,0.03,0.01,0.19,0.01,0.63
12,"[260, 74, 86, 102]",0.13,0.0,0.07,0.02,0.1,0.04,0.64
13,"[268, 80, 82, 102]",0.11,0.0,0.07,0.01,0.22,0.01,0.57
14,"[298, 76, 81, 104]",0.22,0.0,0.07,0.0,0.36,0.02,0.32
15,"[274, 79, 83, 101]",0.4,0.01,0.14,0.01,0.2,0.07,0.18
16,"[305, 98, 82, 105]",0.24,0.0,0.01,0.34,0.1,0.01,0.29
17,"[292, 89, 78, 99]",0.18,0.0,0.05,0.03,0.14,0.21,0.4
18,"[299, 115, 81, 99]",0.12,0.0,0.01,0.37,0.06,0.04,0.41
19,"[286, 103, 86, 106]",0.49,0.0,0.01,0.1,0.08,0.17,0.16
20,"[275, 79, 85, 105]",0.12,0.0,0.03,0.03,0.21,0.01,0.59
21,"[279, 75, 81, 103]",0.1,0.0,0.03,0.02,0.2,0.01,0.65
22,"[259, 75, 85, 104]",0.22,0.0,0.07,0.0,0.17,0.37,0.16
23,"[280, 106, 83, 103]",0.05,0.0,0.02,0.3,0.13,0.03,0.48
24,"[249, 73, 86, 106]",0.14,0.0,0.7,0.0,0.11,0.03,0.03
25,"[256, 77, 85, 103]",0.03,0.0,0.24,0.0,0.37,0.01,0.34
26,"[265, 73, 80, 104]",0.13,0.0,0.17,0.0,0.21,0.05,0.44
27,"[264, 72, 80, 102]",0.28,0.01,0.23,0.0,0.27,0.05,0.15
28,"[253, 75, 86, 103]",0.15,0.0,0.15,0.04,0.21,0.1,0.36
29,"[248, 80, 85, 102]",0.05,0.0,0.06,0.0,0.24,0.01,0.63
30,"[266, 73, 87, 107]",0.13,0.0,0.09,0.0,0.4,0.01,0.36
31,"[299, 106, 84, 109]",0.15,0.0,0.0,0.48,0.06,0.01,0.3
32,"[255, 70, 84, 102]",0.34,0.0,0.14,0.0,0.29,0.12,0.12
33,"[257, 75, 85, 102]",0.28,0.0,0.16,0.01,0.22,0.14,0.19
34,"[260, 74, 84, 103]",0.24,0.0,0.17,0.0,0.28,0.14,0.17
35,"[254, 74, 85, 102]",0.07,0.0,0.25,0.0,0.16,0.04,0.48
36,"[256, 71, 84, 99]",0.42,0.0,0.13,0.0,0.11,0.04,0.29
37,"[258, 73, 83, 98]",0.29,0.0,0.13,0.01,0.17,0.01,0.39
38,"[292, 98, 75, 97]",0.35,0.0,0.01,0.03,0.25,0.04,0.33
39,"[289, 94, 80, 99]",0.24,0.0,0.01,0.12,0.1,0.01,0.52
40,"[287, 99, 76, 97]",0.23,0.0,0.01,0.12,0.12,0.08,0.44
41,"[288, 100, 76, 96]",0.19,0.0,0.01,0.04,0.23,0.09,0.43
42,"[269, 64, 82, 102]",0.07,0.0,0.18,0.0,0.43,0.15,0.16
43,"[253, 107, 81, 95]",0.29,0.0,0.06,0.08,0.17,0.0,0.4
44,"[245, 75, 85, 104]",0.15,0.0,0.17,0.01,0.22,0.02,0.44
45,"[258, 74, 85, 100]",0.28,0.0,0.22,0.01,0.21,0.04,0.25
46,"[258, 83, 86, 102]",0.26,0.0,0.04,0.06,0.13,0.01,0.51
47,"[266, 83, 83, 104]",0.35,0.0,0.03,0.01,0.25,0.03,0.32
48,"[264, 88, 84, 102]",0.35,0.0,0.04,0.04,0.22,0.06,0.29
49,"[264, 87, 84, 102]",0.16,0.0,0.04,0.02,0.16,0.09,0.53
50,"[264, 88, 85, 102]",0.14,0.0,0.04,0.16,0.2,0.03,0.43
51,"[264, 86, 84, 104]",0.11,0.0,0.04,0.01,0.23,0.11,0.49
52,"[266, 86, 84, 102]",0.1,0.0,0.02,0.01,0.17,0.02,0.68
53,"[267, 87, 83, 102]",0.16,0.0,0.03,0.02,0.24,0.03,0.53
54,"[298, 86, 83, 103]",0.28,0.0,0.01,0.05,0.1,0.04,0.52
55,"[296, 86, 81, 104]",0.17,0.0,0.0,0.07,0.07,0.01,0.67
56,"[295, 85, 79, 101]",0.06,0.0,0.0,0.02,0.07,0.0,0.83
57,"[286, 80, 79, 99]",0.15,0.0,0.1,0.02,0.21,0.07,0.45
58,"[265, 94, 84, 103]",0.56,0.0,0.02,0.01,0.21,0.03,0.17
59,"[263, 69, 84, 106]",0.14,0.0,0.21,0.0,0.35,0.11,0.18
60,"[259, 80, 82, 101]",0.11,0.0,0.24,0.0,0.17,0.11,0.37
61,"[257, 84, 86, 102]",0.31,0.0,0.06,0.02,0.16,0.02,0.42
62,"[288, 84, 80, 101]",0.09,0.0,0.03,0.01,0.11,0.02,0.74
63,"[311, 105, 83, 103]",0.05,0.0,0.01,0.75,0.04,0.02,0.13
64,"[274, 91, 87, 105]",0.24,0.0,0.09,0.04,0.14,0.15,0.32
65,"[261, 100, 86, 104]",0.39,0.0,0.01,0.06,0.13,0.0,0.41
66,"[267, 73, 80, 103]",0.29,0.01,0.11,0.01,0.26,0.1,0.23
67,"[294, 73, 82, 104]",0.29,0.0,0.08,0.01,0.28,0.03,0.3
68,"[281, 64, 80, 99]",0.14,0.01,0.25,0.0,0.33,0.06,0.21
