,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
15,"[1072, 188, 95, 115]",0.02,0.0,0.0,0.0,0.17,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
16,"[1072, 187, 95, 116]",0.03,0.0,0.01,0.0,0.16,0.0,0.8,"[660, 132, 100, 125]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
17,"[1072, 187, 95, 117]",0.05,0.0,0.01,0.0,0.26,0.0,0.68,"[584, 113, 108, 143]",0.66,0.01,0.01,0.23,0.01,0.04,0.04,,,,,,,,,,,,,,,,
18,"[1072, 186, 96, 114]",0.04,0.0,0.03,0.0,0.22,0.0,0.71,"[599, 279, 31, 36]",0.18,0.0,0.46,0.04,0.23,0.01,0.07,,,,,,,,,,,,,,,,
19,"[546, 123, 102, 130]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
20,"[1072, 186, 97, 115]",0.1,0.0,0.04,0.0,0.26,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,
21,"[551, 118, 108, 134]",0.03,0.0,0.01,0.69,0.01,0.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,
22,"[564, 116, 103, 133]",0.66,0.0,0.01,0.23,0.02,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
23,"[556, 121, 105, 137]",0.38,0.01,0.01,0.12,0.04,0.01,0.43,,,,,,,,,,,,,,,,,,,,,,,,
24,"[559, 113, 108, 141]",0.27,0.0,0.02,0.06,0.21,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,
25,"[536, 116, 108, 147]",0.07,0.0,0.01,0.87,0.01,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,
26,"[538, 119, 104, 134]",0.01,0.0,0.0,0.93,0.0,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,
27,"[542, 99, 112, 142]",0.67,0.0,0.1,0.05,0.03,0.12,0.02,"[597, 280, 30, 35]",0.15,0.0,0.43,0.06,0.23,0.01,0.11,,,,,,,,,,,,,,,,
28,"[546, 119, 109, 141]",0.02,0.0,0.0,0.95,0.0,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,
29,"[554, 116, 105, 138]",0.01,0.0,0.0,0.96,0.0,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
30,"[559, 113, 110, 144]",0.56,0.0,0.03,0.33,0.02,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,
31,"[557, 113, 110, 135]",0.55,0.0,0.0,0.07,0.04,0.01,0.33,,,,,,,,,,,,,,,,,,,,,,,,
32,"[552, 151, 102, 122]",0.05,0.0,0.0,0.93,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
33,"[541, 123, 103, 131]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[600, 282, 31, 35]",0.14,0.0,0.51,0.05,0.13,0.03,0.13,,,,,,,,,,,,,,,,
34,"[540, 118, 102, 133]",0.07,0.0,0.02,0.75,0.0,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,
35,"[553, 117, 104, 138]",0.04,0.0,0.01,0.93,0.0,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,
36,"[561, 120, 104, 135]",0.33,0.0,0.01,0.53,0.0,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,
37,"[598, 284, 32, 37]",0.13,0.0,0.51,0.06,0.21,0.02,0.07,,,,,,,,,,,,,,,,,,,,,,,,
38,"[547, 119, 105, 137]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
39,"[538, 120, 102, 131]",0.05,0.0,0.01,0.89,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
40,"[538, 117, 104, 138]",0.05,0.0,0.01,0.88,0.0,0.01,0.06,"[598, 285, 31, 37]",0.12,0.0,0.61,0.03,0.16,0.01,0.07,,,,,,,,,,,,,,,,
41,"[561, 133, 99, 131]",0.16,0.0,0.01,0.75,0.0,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,
42,"[545, 121, 101, 130]",0.11,0.0,0.01,0.77,0.01,0.0,0.1,"[938, 53, 15, 21]",0.03,0.0,0.02,0.42,0.28,0.0,0.26,"[599, 284, 30, 35]",0.08,0.0,0.62,0.03,0.18,0.02,0.07,,,,,,,,
43,"[530, 120, 107, 140]",0.19,0.0,0.01,0.66,0.01,0.04,0.09,,,,,,,,,,,,,,,,,,,,,,,,
44,"[541, 121, 106, 137]",0.34,0.01,0.04,0.48,0.08,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,
45,"[542, 118, 102, 136]",0.35,0.0,0.08,0.24,0.03,0.04,0.26,"[423, 542, 23, 30]",0.09,0.0,0.03,0.58,0.22,0.01,0.06,,,,,,,,,,,,,,,,
46,"[552, 118, 102, 124]",0.17,0.0,0.02,0.02,0.14,0.1,0.55,,,,,,,,,,,,,,,,,,,,,,,,
47,"[533, 110, 107, 142]",0.23,0.0,0.13,0.3,0.03,0.21,0.11,,,,,,,,,,,,,,,,,,,,,,,,
48,"[535, 125, 108, 143]",0.02,0.0,0.0,0.97,0.0,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,
49,"[545, 122, 100, 130]",0.08,0.0,0.01,0.83,0.01,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,
50,"[558, 124, 103, 129]",0.15,0.0,0.02,0.75,0.02,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,
51,"[541, 106, 109, 144]",0.05,0.0,0.0,0.91,0.0,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,
52,"[532, 125, 102, 130]",0.18,0.0,0.1,0.14,0.13,0.04,0.41,,,,,,,,,,,,,,,,,,,,,,,,
53,"[537, 118, 104, 136]",0.16,0.0,0.02,0.61,0.03,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,
54,"[937, 53, 17, 21]",0.02,0.0,0.02,0.14,0.42,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,
55,"[537, 115, 103, 135]",0.1,0.0,0.01,0.71,0.01,0.03,0.15,,,,,,,,,,,,,,,,,,,,,,,,
56,"[536, 124, 104, 136]",0.08,0.0,0.01,0.72,0.04,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,
57,"[549, 117, 104, 136]",0.16,0.0,0.01,0.57,0.02,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,
58,"[540, 124, 102, 135]",0.17,0.0,0.05,0.19,0.08,0.01,0.52,,,,,,,,,,,,,,,,,,,,,,,,
59,"[575, 126, 99, 132]",0.07,0.0,0.01,0.68,0.0,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,
60,"[574, 110, 104, 140]",0.3,0.0,0.01,0.53,0.01,0.03,0.13,,,,,,,,,,,,,,,,,,,,,,,,
61,"[545, 111, 104, 136]",0.14,0.0,0.04,0.5,0.0,0.17,0.15,"[598, 286, 30, 36]",0.07,0.0,0.65,0.02,0.19,0.02,0.06,,,,,,,,,,,,,,,,
62,"[536, 119, 105, 137]",0.4,0.0,0.05,0.17,0.05,0.03,0.29,,,,,,,,,,,,,,,,,,,,,,,,
63,"[525, 119, 107, 139]",0.26,0.0,0.05,0.29,0.08,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,
64,"[537, 118, 109, 136]",0.39,0.0,0.02,0.2,0.02,0.04,0.33,,,,,,,,,,,,,,,,,,,,,,,,
65,"[551, 114, 108, 138]",0.16,0.0,0.06,0.05,0.12,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,
66,"[1071, 187, 93, 116]",0.01,0.0,0.0,0.0,0.04,0.0,0.95,"[521, 122, 104, 134]",0.11,0.0,0.03,0.67,0.03,0.01,0.16,,,,,,,,,,,,,,,,
67,"[1075, 187, 94, 113]",0.08,0.0,0.02,0.0,0.12,0.01,0.76,"[564, 117, 105, 137]",0.6,0.0,0.05,0.06,0.06,0.05,0.17,,,,,,,,,,,,,,,,
68,"[1070, 186, 96, 118]",0.04,0.0,0.02,0.0,0.19,0.0,0.75,"[545, 123, 99, 131]",0.5,0.0,0.11,0.04,0.09,0.02,0.24,,,,,,,,,,,,,,,,
69,"[1072, 188, 93, 109]",0.04,0.0,0.01,0.0,0.14,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
70,"[540, 121, 100, 128]",0.46,0.0,0.1,0.11,0.09,0.01,0.22,,,,,,,,,,,,,,,,,,,,,,,,
71,"[1071, 187, 95, 112]",0.04,0.0,0.01,0.0,0.12,0.0,0.83,"[570, 116, 102, 134]",0.84,0.0,0.01,0.04,0.03,0.01,0.06,"[618, 284, 33, 38]",0.12,0.0,0.4,0.04,0.25,0.12,0.07,"[950, 678, 31, 40]",0.11,0.0,0.03,0.02,0.73,0.0,0.11
72,"[546, 120, 101, 140]",0.76,0.0,0.03,0.06,0.03,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,
73,"[555, 117, 103, 135]",0.52,0.0,0.06,0.17,0.04,0.04,0.17,,,,,,,,,,,,,,,,,,,,,,,,
74,"[536, 121, 103, 136]",0.08,0.0,0.17,0.25,0.09,0.02,0.38,,,,,,,,,,,,,,,,,,,,,,,,
75,"[1069, 188, 96, 115]",0.02,0.0,0.01,0.0,0.11,0.0,0.86,"[599, 283, 32, 38]",0.04,0.0,0.59,0.05,0.17,0.04,0.11,,,,,,,,,,,,,,,,
76,"[1071, 187, 94, 111]",0.06,0.0,0.02,0.0,0.1,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,
77,"[1071, 188, 95, 110]",0.08,0.0,0.02,0.0,0.17,0.0,0.73,"[523, 125, 100, 127]",0.2,0.0,0.04,0.07,0.14,0.01,0.54,,,,,,,,,,,,,,,,
78,"[565, 125, 100, 132]",0.43,0.0,0.03,0.27,0.03,0.01,0.23,"[955, 679, 27, 38]",0.11,0.0,0.02,0.01,0.72,0.0,0.13,,,,,,,,,,,,,,,,
79,"[593, 114, 105, 133]",0.18,0.0,0.0,0.35,0.01,0.02,0.43,,,,,,,,,,,,,,,,,,,,,,,,
80,"[936, 52, 18, 22]",0.05,0.0,0.01,0.19,0.31,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,
81,"[615, 124, 107, 136]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
82,"[1070, 191, 95, 114]",0.02,0.0,0.01,0.0,0.18,0.0,0.79,"[564, 104, 105, 138]",0.02,0.0,0.01,0.94,0.0,0.02,0.01,,,,,,,,,,,,,,,,
83,"[1071, 189, 95, 110]",0.04,0.0,0.01,0.0,0.19,0.0,0.76,"[516, 121, 103, 133]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
84,"[524, 119, 102, 132]",0.07,0.0,0.0,0.88,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
85,"[597, 281, 32, 39]",0.21,0.0,0.45,0.04,0.16,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,
86,"[1072, 189, 95, 116]",0.02,0.0,0.01,0.0,0.16,0.0,0.8,"[530, 108, 108, 139]",0.02,0.0,0.01,0.95,0.0,0.01,0.01,,,,,,,,,,,,,,,,
87,"[1072, 188, 94, 110]",0.04,0.0,0.01,0.0,0.06,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
88,"[1074, 187, 96, 112]",0.08,0.0,0.03,0.0,0.28,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,
89,"[1072, 188, 93, 113]",0.02,0.0,0.01,0.0,0.21,0.0,0.76,"[552, 118, 106, 138]",0.03,0.0,0.0,0.94,0.0,0.01,0.01,,,,,,,,,,,,,,,,
90,"[544, 135, 94, 132]",0.42,0.0,0.05,0.11,0.05,0.3,0.08,,,,,,,,,,,,,,,,,,,,,,,,
91,"[1072, 187, 95, 116]",0.04,0.0,0.01,0.0,0.24,0.0,0.71,"[551, 117, 100, 134]",0.11,0.0,0.04,0.78,0.01,0.03,0.03,,,,,,,,,,,,,,,,
92,"[1073, 186, 94, 115]",0.03,0.0,0.02,0.0,0.19,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,
93,"[1073, 186, 94, 115]",0.04,0.0,0.02,0.0,0.11,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
94,"[1072, 187, 95, 114]",0.01,0.0,0.01,0.0,0.19,0.0,0.79,"[544, 118, 103, 136]",0.17,0.0,0.07,0.63,0.02,0.04,0.08,,,,,,,,,,,,,,,,
95,"[1071, 188, 95, 113]",0.03,0.0,0.01,0.0,0.2,0.0,0.76,"[531, 111, 104, 141]",0.1,0.0,0.06,0.1,0.02,0.1,0.61,,,,,,,,,,,,,,,,
96,"[530, 119, 100, 131]",0.23,0.0,0.04,0.09,0.09,0.02,0.53,,,,,,,,,,,,,,,,,,,,,,,,
97,"[1071, 190, 95, 113]",0.02,0.0,0.01,0.0,0.19,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,
98,"[1073, 188, 94, 114]",0.03,0.0,0.01,0.0,0.15,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,
99,"[1071, 189, 95, 114]",0.03,0.0,0.02,0.0,0.24,0.0,0.7,"[531, 125, 104, 135]",0.24,0.0,0.04,0.55,0.02,0.02,0.13,,,,,,,,,,,,,,,,
100,"[1071, 189, 95, 114]",0.03,0.0,0.02,0.0,0.21,0.0,0.74,"[535, 108, 106, 144]",0.21,0.0,0.18,0.2,0.03,0.02,0.36,,,,,,,,,,,,,,,,
101,"[1071, 190, 95, 117]",0.03,0.0,0.01,0.0,0.31,0.0,0.64,"[512, 121, 102, 136]",0.8,0.0,0.03,0.01,0.08,0.0,0.07,,,,,,,,,,,,,,,,
102,"[1071, 189, 96, 115]",0.02,0.0,0.01,0.0,0.12,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
103,"[1071, 188, 95, 115]",0.02,0.0,0.01,0.0,0.16,0.0,0.8,"[551, 122, 102, 135]",0.37,0.0,0.03,0.48,0.01,0.01,0.1,,,,,,,,,,,,,,,,
104,"[1071, 189, 96, 114]",0.02,0.0,0.01,0.0,0.14,0.0,0.84,"[527, 122, 99, 130]",0.46,0.0,0.08,0.1,0.1,0.01,0.26,,,,,,,,,,,,,,,,
105,"[1072, 187, 95, 118]",0.05,0.0,0.02,0.0,0.27,0.0,0.67,"[518, 118, 105, 138]",0.5,0.0,0.03,0.02,0.17,0.01,0.27,,,,,,,,,,,,,,,,
106,"[1070, 189, 95, 117]",0.05,0.0,0.01,0.0,0.18,0.0,0.76,"[545, 116, 100, 134]",0.63,0.0,0.11,0.09,0.04,0.01,0.11,,,,,,,,,,,,,,,,
107,"[555, 112, 110, 135]",0.33,0.0,0.07,0.02,0.11,0.06,0.41,"[1072, 189, 95, 114]",0.01,0.0,0.0,0.0,0.11,0.0,0.88,"[937, 53, 17, 21]",0.04,0.0,0.03,0.3,0.37,0.0,0.26,,,,,,,,
108,"[1070, 189, 96, 114]",0.03,0.0,0.01,0.0,0.29,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,
109,"[1070, 189, 95, 114]",0.03,0.0,0.01,0.0,0.22,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,
110,"[1072, 189, 94, 115]",0.02,0.0,0.0,0.0,0.18,0.0,0.79,"[542, 117, 104, 150]",0.64,0.0,0.06,0.1,0.02,0.15,0.03,,,,,,,,,,,,,,,,
111,"[1071, 188, 95, 118]",0.03,0.0,0.01,0.0,0.22,0.0,0.74,"[537, 119, 99, 135]",0.39,0.0,0.07,0.14,0.06,0.02,0.32,,,,,,,,,,,,,,,,
112,"[1071, 188, 95, 117]",0.03,0.0,0.0,0.0,0.15,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,
113,"[1070, 189, 95, 115]",0.03,0.0,0.0,0.0,0.16,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,
114,"[1071, 189, 95, 115]",0.03,0.0,0.0,0.0,0.11,0.0,0.86,"[539, 116, 105, 142]",0.29,0.0,0.14,0.09,0.05,0.04,0.39,,,,,,,,,,,,,,,,
115,"[1069, 188, 97, 115]",0.03,0.0,0.0,0.0,0.26,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,
116,"[1069, 187, 97, 117]",0.02,0.0,0.01,0.0,0.21,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,
117,"[502, 119, 106, 138]",0.18,0.0,0.06,0.0,0.23,0.05,0.48,,,,,,,,,,,,,,,,,,,,,,,,
118,"[1071, 189, 96, 115]",0.04,0.0,0.0,0.0,0.11,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
119,"[540, 123, 103, 133]",0.52,0.0,0.15,0.02,0.07,0.03,0.2,,,,,,,,,,,,,,,,,,,,,,,,
120,"[1071, 188, 95, 115]",0.02,0.0,0.01,0.0,0.18,0.0,0.79,"[540, 105, 101, 133]",0.47,0.0,0.11,0.1,0.06,0.07,0.19,"[938, 53, 15, 21]",0.05,0.0,0.02,0.1,0.53,0.0,0.29,,,,,,,,
121,"[1070, 188, 97, 117]",0.04,0.0,0.01,0.0,0.34,0.0,0.61,"[548, 110, 104, 139]",0.35,0.0,0.04,0.3,0.0,0.21,0.09,"[598, 282, 28, 35]",0.11,0.0,0.65,0.03,0.13,0.02,0.06,"[937, 52, 17, 22]",0.08,0.0,0.02,0.2,0.43,0.0,0.28
122,"[563, 115, 106, 137]",0.19,0.0,0.06,0.02,0.06,0.01,0.66,"[1071, 190, 95, 114]",0.03,0.0,0.0,0.0,0.15,0.0,0.82,,,,,,,,,,,,,,,,
123,"[1070, 189, 96, 115]",0.03,0.0,0.0,0.0,0.14,0.0,0.83,"[523, 132, 110, 134]",0.39,0.0,0.03,0.02,0.07,0.01,0.48,,,,,,,,,,,,,,,,
124,"[1071, 189, 95, 116]",0.04,0.0,0.02,0.0,0.5,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,
125,"[1070, 188, 98, 115]",0.03,0.0,0.01,0.0,0.2,0.0,0.77,"[571, 111, 104, 141]",0.36,0.0,0.06,0.07,0.06,0.05,0.41,,,,,,,,,,,,,,,,
126,"[596, 109, 107, 142]",0.69,0.0,0.06,0.02,0.04,0.04,0.15,"[644, 284, 28, 32]",0.12,0.0,0.5,0.01,0.29,0.01,0.06,,,,,,,,,,,,,,,,
127,"[1071, 188, 95, 114]",0.02,0.0,0.01,0.0,0.14,0.0,0.83,"[552, 124, 102, 142]",0.27,0.0,0.04,0.01,0.14,0.01,0.53,,,,,,,,,,,,,,,,
128,"[1073, 188, 95, 113]",0.03,0.0,0.01,0.0,0.25,0.0,0.7,"[937, 51, 18, 24]",0.03,0.0,0.02,0.32,0.31,0.0,0.31,,,,,,,,,,,,,,,,
129,"[1071, 188, 95, 116]",0.03,0.0,0.01,0.0,0.19,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,
130,"[1070, 189, 96, 115]",0.03,0.0,0.01,0.0,0.2,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,
131,"[1071, 189, 96, 116]",0.02,0.0,0.0,0.0,0.16,0.0,0.82,"[547, 117, 101, 134]",0.01,0.0,0.01,0.95,0.0,0.0,0.02,,,,,,,,,,,,,,,,
132,"[1072, 188, 95, 114]",0.03,0.0,0.01,0.0,0.37,0.0,0.59,"[543, 125, 104, 130]",0.37,0.0,0.19,0.07,0.11,0.03,0.23,,,,,,,,,,,,,,,,
133,"[1070, 188, 96, 118]",0.04,0.0,0.01,0.0,0.2,0.0,0.75,"[564, 123, 104, 136]",0.08,0.0,0.01,0.87,0.01,0.0,0.02,,,,,,,,,,,,,,,,
134,"[1071, 189, 96, 115]",0.03,0.0,0.01,0.0,0.14,0.0,0.82,"[530, 118, 106, 143]",0.02,0.0,0.02,0.01,0.06,0.01,0.87,"[938, 53, 16, 20]",0.07,0.0,0.02,0.29,0.34,0.0,0.28,,,,,,,,
135,"[1071, 189, 95, 114]",0.02,0.0,0.01,0.0,0.14,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
136,"[1071, 189, 95, 115]",0.03,0.0,0.01,0.0,0.16,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,
137,"[1071, 188, 96, 115]",0.02,0.0,0.01,0.0,0.23,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,
138,"[1068, 187, 99, 114]",0.03,0.0,0.01,0.0,0.3,0.0,0.66,"[556, 121, 103, 135]",0.08,0.0,0.04,0.02,0.09,0.03,0.74,,,,,,,,,,,,,,,,
139,"[1072, 186, 97, 115]",0.03,0.0,0.02,0.0,0.29,0.0,0.67,"[539, 120, 105, 138]",0.17,0.0,0.04,0.02,0.09,0.01,0.66,"[1146, 512, 22, 26]",0.29,0.02,0.05,0.2,0.24,0.18,0.03,,,,,,,,
140,"[1072, 184, 96, 118]",0.06,0.0,0.03,0.0,0.36,0.0,0.56,"[521, 119, 104, 135]",0.12,0.0,0.02,0.02,0.14,0.01,0.68,,,,,,,,,,,,,,,,
141,"[1072, 184, 96, 117]",0.03,0.0,0.01,0.0,0.14,0.0,0.82,"[527, 112, 109, 141]",0.76,0.0,0.02,0.1,0.03,0.02,0.07,,,,,,,,,,,,,,,,
142,"[1072, 187, 95, 114]",0.03,0.0,0.01,0.0,0.08,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
143,"[1072, 186, 96, 114]",0.02,0.0,0.01,0.0,0.16,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,
144,"[1079, 182, 96, 118]",0.02,0.0,0.0,0.0,0.06,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
145,"[1078, 182, 96, 120]",0.02,0.0,0.0,0.0,0.07,0.0,0.9,"[550, 118, 104, 134]",0.12,0.0,0.03,0.7,0.02,0.02,0.11,"[609, 287, 29, 35]",0.07,0.0,0.39,0.04,0.19,0.05,0.25,,,,,,,,
146,"[1075, 185, 97, 115]",0.01,0.0,0.0,0.0,0.06,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
147,"[578, 117, 105, 135]",0.81,0.0,0.04,0.02,0.04,0.03,0.05,"[1074, 185, 96, 116]",0.01,0.0,0.01,0.0,0.05,0.0,0.93,,,,,,,,,,,,,,,,
148,"[1075, 183, 93, 115]",0.04,0.0,0.02,0.0,0.22,0.0,0.72,"[570, 116, 102, 135]",0.82,0.0,0.01,0.01,0.01,0.07,0.08,,,,,,,,,,,,,,,,
149,"[1074, 184, 94, 115]",0.05,0.0,0.02,0.0,0.21,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,
150,"[594, 110, 105, 138]",0.5,0.0,0.01,0.03,0.09,0.0,0.37,"[1075, 185, 95, 115]",0.04,0.0,0.01,0.0,0.27,0.0,0.68,,,,,,,,,,,,,,,,
151,"[1073, 185, 96, 116]",0.02,0.0,0.01,0.0,0.16,0.0,0.81,"[556, 120, 103, 131]",0.56,0.0,0.05,0.18,0.04,0.02,0.15,"[610, 290, 28, 33]",0.07,0.0,0.3,0.03,0.32,0.02,0.25,,,,,,,,
152,"[1071, 185, 96, 118]",0.05,0.0,0.01,0.0,0.37,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,
153,"[1072, 185, 96, 120]",0.04,0.0,0.02,0.0,0.36,0.0,0.57,"[548, 114, 104, 141]",0.38,0.0,0.07,0.02,0.09,0.03,0.4,,,,,,,,,,,,,,,,
154,"[1073, 185, 96, 117]",0.03,0.0,0.01,0.0,0.15,0.0,0.81,"[571, 114, 106, 138]",0.46,0.0,0.01,0.01,0.06,0.0,0.45,,,,,,,,,,,,,,,,
155,"[1073, 186, 97, 119]",0.05,0.0,0.02,0.0,0.46,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,
156,"[1075, 185, 96, 117]",0.02,0.0,0.01,0.0,0.07,0.0,0.91,"[540, 105, 104, 144]",0.48,0.0,0.05,0.0,0.14,0.01,0.31,,,,,,,,,,,,,,,,
157,"[1076, 184, 94, 117]",0.14,0.0,0.03,0.0,0.35,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,
158,"[573, 113, 107, 137]",0.11,0.0,0.02,0.03,0.01,0.0,0.82,"[1075, 186, 96, 116]",0.03,0.0,0.02,0.0,0.27,0.0,0.69,"[611, 287, 30, 36]",0.05,0.0,0.3,0.02,0.49,0.04,0.1,,,,,,,,
