,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[588, 141, 85, 112]",0.09,0.0,0.22,0.0,0.35,0.01,0.32,,,,,,,,,,,,,,,,
1,"[581, 147, 81, 112]",0.05,0.0,0.06,0.01,0.04,0.03,0.81,,,,,,,,,,,,,,,,
2,"[583, 177, 81, 106]",0.02,0.0,0.03,0.0,0.14,0.02,0.78,"[605, 320, 172, 217]",0.47,0.0,0.03,0.16,0.23,0.03,0.08,,,,,,,,
3,"[580, 58, 131, 172]",0.08,0.0,0.02,0.0,0.28,0.0,0.61,"[601, 295, 244, 324]",0.09,0.0,0.21,0.36,0.23,0.01,0.1,,,,,,,,
4,"[588, 63, 133, 179]",0.08,0.01,0.04,0.01,0.34,0.0,0.52,"[596, 292, 257, 331]",0.05,0.0,0.17,0.47,0.19,0.01,0.1,,,,,,,,
5,"[556, 79, 131, 166]",0.28,0.01,0.06,0.0,0.5,0.01,0.15,"[594, 283, 261, 343]",0.07,0.0,0.15,0.35,0.31,0.01,0.11,,,,,,,,
6,"[568, 65, 129, 161]",0.12,0.0,0.03,0.0,0.25,0.0,0.59,"[603, 289, 260, 338]",0.09,0.0,0.16,0.42,0.22,0.02,0.1,,,,,,,,
7,"[566, 78, 125, 159]",0.18,0.05,0.04,0.0,0.4,0.0,0.33,,,,,,,,,,,,,,,,
8,"[584, 75, 124, 170]",0.19,0.01,0.17,0.0,0.27,0.01,0.35,,,,,,,,,,,,,,,,
9,"[489, 80, 128, 161]",0.26,0.02,0.05,0.0,0.52,0.0,0.16,,,,,,,,,,,,,,,,
10,"[583, 72, 123, 170]",0.33,0.0,0.3,0.0,0.25,0.04,0.08,,,,,,,,,,,,,,,,
11,"[605, 69, 127, 172]",0.17,0.0,0.29,0.0,0.27,0.03,0.24,,,,,,,,,,,,,,,,
12,"[583, 70, 131, 172]",0.08,0.0,0.01,0.0,0.32,0.0,0.58,,,,,,,,,,,,,,,,
13,"[436, 94, 134, 166]",0.25,0.01,0.06,0.0,0.27,0.01,0.4,,,,,,,,,,,,,,,,
14,"[609, 78, 122, 157]",0.07,0.01,0.03,0.0,0.17,0.0,0.71,"[590, 301, 277, 347]",0.17,0.0,0.03,0.27,0.43,0.01,0.09,,,,,,,,
15,"[528, 75, 127, 162]",0.18,0.02,0.08,0.0,0.28,0.0,0.44,"[601, 305, 241, 312]",0.08,0.0,0.19,0.29,0.37,0.01,0.05,,,,,,,,
16,"[602, 72, 126, 171]",0.24,0.0,0.06,0.0,0.32,0.01,0.37,,,,,,,,,,,,,,,,
17,"[517, 72, 126, 161]",0.26,0.02,0.05,0.0,0.35,0.0,0.32,,,,,,,,,,,,,,,,
18,"[605, 79, 129, 176]",0.3,0.01,0.15,0.0,0.14,0.02,0.39,,,,,,,,,,,,,,,,
