,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
79,"[527, 148, 251, 326]",0.16,0.0,0.08,0.0,0.16,0.0,0.6,"[130, 238, 24, 32]",0.2,0.01,0.04,0.01,0.5,0.0,0.24,,,,,,,,,,,,,,,,
80,"[531, 150, 235, 297]",0.15,0.0,0.12,0.0,0.16,0.0,0.56,"[129, 237, 25, 33]",0.29,0.01,0.07,0.02,0.33,0.01,0.27,,,,,,,,,,,,,,,,
81,"[526, 138, 240, 320]",0.12,0.0,0.14,0.0,0.23,0.0,0.5,"[129, 237, 26, 34]",0.29,0.03,0.06,0.01,0.34,0.01,0.25,,,,,,,,,,,,,,,,
82,"[525, 150, 239, 308]",0.08,0.0,0.1,0.08,0.11,0.01,0.62,"[129, 238, 25, 32]",0.28,0.03,0.07,0.01,0.46,0.0,0.14,,,,,,,,,,,,,,,,
83,"[527, 136, 244, 302]",0.06,0.0,0.08,0.02,0.07,0.04,0.72,"[129, 238, 25, 32]",0.27,0.01,0.07,0.01,0.51,0.0,0.13,,,,,,,,,,,,,,,,
84,"[529, 137, 250, 324]",0.07,0.0,0.54,0.01,0.18,0.01,0.21,"[129, 238, 25, 32]",0.28,0.02,0.06,0.0,0.49,0.0,0.14,,,,,,,,,,,,,,,,
85,"[534, 136, 245, 326]",0.11,0.0,0.21,0.0,0.26,0.0,0.42,"[129, 238, 25, 32]",0.28,0.02,0.06,0.01,0.49,0.0,0.14,,,,,,,,,,,,,,,,
86,"[518, 136, 255, 318]",0.1,0.0,0.21,0.0,0.18,0.0,0.51,"[129, 238, 25, 32]",0.27,0.02,0.06,0.01,0.47,0.0,0.16,,,,,,,,,,,,,,,,
87,"[524, 148, 238, 294]",0.03,0.0,0.02,0.04,0.03,0.0,0.87,"[129, 237, 25, 34]",0.31,0.02,0.04,0.01,0.38,0.01,0.22,,,,,,,,,,,,,,,,
88,"[526, 133, 241, 312]",0.06,0.0,0.04,0.01,0.03,0.01,0.85,"[129, 238, 26, 33]",0.23,0.0,0.04,0.03,0.42,0.01,0.25,,,,,,,,,,,,,,,,
89,"[522, 127, 245, 324]",0.07,0.0,0.43,0.02,0.11,0.02,0.35,,,,,,,,,,,,,,,,,,,,,,,,
90,"[524, 142, 241, 309]",0.17,0.0,0.06,0.01,0.1,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,
91,"[521, 131, 246, 322]",0.03,0.0,0.81,0.01,0.07,0.03,0.06,"[129, 238, 26, 33]",0.24,0.01,0.04,0.03,0.44,0.02,0.21,,,,,,,,,,,,,,,,
92,"[531, 139, 243, 303]",0.14,0.0,0.08,0.03,0.07,0.0,0.69,"[129, 238, 26, 33]",0.22,0.01,0.04,0.04,0.42,0.02,0.24,,,,,,,,,,,,,,,,
93,"[531, 135, 241, 309]",0.06,0.0,0.32,0.0,0.42,0.01,0.19,"[129, 238, 26, 33]",0.23,0.01,0.04,0.04,0.42,0.03,0.23,,,,,,,,,,,,,,,,
94,"[528, 138, 236, 298]",0.09,0.0,0.32,0.02,0.1,0.02,0.45,"[129, 238, 25, 33]",0.17,0.01,0.03,0.01,0.49,0.02,0.26,,,,,,,,,,,,,,,,
95,"[533, 145, 241, 324]",0.03,0.0,0.03,0.0,0.12,0.0,0.81,"[129, 238, 25, 33]",0.17,0.01,0.03,0.01,0.49,0.02,0.27,,,,,,,,,,,,,,,,
96,"[535, 152, 240, 316]",0.04,0.0,0.01,0.01,0.02,0.0,0.92,"[129, 237, 26, 33]",0.27,0.0,0.03,0.06,0.32,0.0,0.31,,,,,,,,,,,,,,,,
97,"[529, 141, 249, 317]",0.08,0.0,0.05,0.02,0.17,0.0,0.68,"[129, 237, 26, 33]",0.27,0.0,0.03,0.04,0.3,0.0,0.35,,,,,,,,,,,,,,,,
98,"[523, 128, 250, 326]",0.06,0.0,0.32,0.3,0.12,0.02,0.16,"[129, 238, 26, 32]",0.32,0.01,0.03,0.02,0.42,0.0,0.2,"[463, 172, 21, 28]",0.22,0.0,0.09,0.08,0.52,0.02,0.08,,,,,,,,
99,"[538, 154, 235, 307]",0.12,0.0,0.3,0.02,0.55,0.0,0.02,"[129, 237, 25, 33]",0.24,0.0,0.03,0.03,0.39,0.0,0.32,,,,,,,,,,,,,,,,
100,"[548, 144, 225, 305]",0.4,0.0,0.23,0.0,0.19,0.01,0.17,"[129, 237, 26, 33]",0.24,0.0,0.04,0.04,0.4,0.0,0.28,,,,,,,,,,,,,,,,
101,"[531, 152, 233, 305]",0.28,0.0,0.41,0.0,0.29,0.0,0.01,"[129, 237, 25, 32]",0.15,0.0,0.03,0.03,0.46,0.0,0.32,,,,,,,,,,,,,,,,
102,"[523, 140, 248, 319]",0.16,0.0,0.04,0.0,0.07,0.0,0.73,"[130, 237, 24, 32]",0.12,0.0,0.02,0.03,0.49,0.0,0.34,,,,,,,,,,,,,,,,
103,"[526, 151, 233, 293]",0.22,0.0,0.1,0.0,0.06,0.0,0.61,"[129, 238, 25, 31]",0.19,0.0,0.05,0.07,0.43,0.0,0.25,,,,,,,,,,,,,,,,
104,"[529, 151, 233, 286]",0.23,0.0,0.12,0.01,0.08,0.01,0.55,"[130, 237, 25, 33]",0.13,0.0,0.01,0.08,0.19,0.01,0.58,,,,,,,,,,,,,,,,
105,"[515, 119, 245, 310]",0.03,0.0,0.54,0.02,0.08,0.16,0.16,"[130, 237, 25, 33]",0.13,0.0,0.01,0.08,0.18,0.01,0.58,,,,,,,,,,,,,,,,
106,"[526, 137, 246, 307]",0.09,0.0,0.07,0.01,0.23,0.0,0.58,"[130, 237, 25, 32]",0.15,0.0,0.01,0.04,0.3,0.0,0.49,,,,,,,,,,,,,,,,
107,"[536, 140, 243, 321]",0.04,0.0,0.11,0.09,0.5,0.0,0.25,"[129, 237, 26, 33]",0.15,0.0,0.01,0.03,0.22,0.01,0.58,,,,,,,,,,,,,,,,
108,"[538, 145, 243, 315]",0.08,0.0,0.16,0.02,0.38,0.01,0.35,"[129, 237, 25, 33]",0.21,0.0,0.03,0.01,0.32,0.0,0.42,,,,,,,,,,,,,,,,
109,"[534, 139, 242, 312]",0.04,0.0,0.41,0.04,0.22,0.02,0.26,"[130, 238, 25, 32]",0.21,0.02,0.04,0.02,0.25,0.02,0.44,,,,,,,,,,,,,,,,
110,"[535, 138, 247, 302]",0.01,0.0,0.02,0.1,0.02,0.01,0.84,"[130, 237, 25, 33]",0.22,0.01,0.01,0.01,0.28,0.0,0.47,,,,,,,,,,,,,,,,
111,"[521, 141, 242, 298]",0.04,0.0,0.15,0.25,0.08,0.04,0.44,"[129, 237, 27, 34]",0.25,0.02,0.02,0.02,0.22,0.07,0.39,,,,,,,,,,,,,,,,
112,"[513, 142, 242, 301]",0.05,0.0,0.26,0.02,0.05,0.02,0.6,"[129, 238, 26, 32]",0.48,0.01,0.03,0.01,0.29,0.0,0.18,,,,,,,,,,,,,,,,
113,"[511, 144, 243, 308]",0.15,0.0,0.25,0.01,0.16,0.02,0.39,"[130, 238, 24, 32]",0.46,0.01,0.03,0.02,0.27,0.01,0.22,,,,,,,,,,,,,,,,
114,"[502, 133, 244, 314]",0.05,0.0,0.01,0.01,0.02,0.01,0.9,"[130, 238, 24, 32]",0.42,0.01,0.02,0.01,0.37,0.0,0.17,,,,,,,,,,,,,,,,
115,"[503, 143, 250, 337]",0.13,0.0,0.27,0.0,0.33,0.02,0.26,"[130, 238, 24, 32]",0.33,0.01,0.02,0.0,0.47,0.0,0.16,,,,,,,,,,,,,,,,
116,"[473, 142, 240, 293]",0.04,0.0,0.35,0.02,0.09,0.45,0.05,"[130, 238, 25, 32]",0.3,0.01,0.05,0.02,0.43,0.01,0.18,,,,,,,,,,,,,,,,
117,"[511, 125, 239, 288]",0.07,0.0,0.35,0.13,0.12,0.05,0.27,"[130, 238, 25, 32]",0.3,0.01,0.03,0.01,0.48,0.0,0.16,,,,,,,,,,,,,,,,
118,"[537, 132, 235, 290]",0.02,0.0,0.05,0.1,0.04,0.04,0.76,"[129, 238, 26, 32]",0.17,0.01,0.04,0.0,0.59,0.0,0.18,,,,,,,,,,,,,,,,
119,"[539, 144, 239, 310]",0.11,0.0,0.13,0.03,0.2,0.0,0.52,"[130, 238, 25, 32]",0.29,0.03,0.05,0.01,0.46,0.01,0.16,,,,,,,,,,,,,,,,
120,"[538, 138, 250, 316]",0.08,0.0,0.24,0.01,0.11,0.01,0.56,"[129, 238, 26, 33]",0.2,0.01,0.03,0.02,0.37,0.01,0.36,,,,,,,,,,,,,,,,
121,"[536, 126, 248, 329]",0.51,0.0,0.12,0.0,0.1,0.0,0.27,"[129, 238, 25, 32]",0.25,0.01,0.04,0.0,0.51,0.0,0.19,,,,,,,,,,,,,,,,
122,"[525, 143, 250, 305]",0.08,0.0,0.11,0.0,0.1,0.0,0.71,"[130, 238, 25, 32]",0.24,0.02,0.05,0.02,0.4,0.01,0.26,,,,,,,,,,,,,,,,
123,"[519, 132, 241, 298]",0.03,0.0,0.13,0.07,0.04,0.11,0.62,"[129, 237, 25, 33]",0.31,0.0,0.04,0.01,0.38,0.0,0.25,,,,,,,,,,,,,,,,
124,"[519, 140, 251, 315]",0.16,0.0,0.23,0.04,0.17,0.01,0.4,,,,,,,,,,,,,,,,,,,,,,,,
125,"[530, 137, 237, 307]",0.07,0.0,0.01,0.01,0.07,0.0,0.84,"[129, 238, 25, 32]",0.2,0.01,0.02,0.01,0.5,0.0,0.25,,,,,,,,,,,,,,,,
126,"[519, 132, 250, 322]",0.05,0.0,0.49,0.01,0.13,0.01,0.32,"[129, 238, 25, 32]",0.2,0.01,0.02,0.01,0.5,0.0,0.26,,,,,,,,,,,,,,,,
127,"[537, 138, 236, 299]",0.07,0.0,0.06,0.01,0.05,0.01,0.8,"[129, 238, 25, 32]",0.2,0.01,0.02,0.01,0.5,0.0,0.26,,,,,,,,,,,,,,,,
128,"[536, 136, 234, 290]",0.08,0.0,0.09,0.0,0.1,0.05,0.67,"[129, 238, 26, 32]",0.25,0.01,0.03,0.01,0.38,0.0,0.32,,,,,,,,,,,,,,,,
129,"[532, 142, 233, 296]",0.02,0.0,0.46,0.0,0.08,0.01,0.42,"[129, 238, 26, 32]",0.25,0.01,0.03,0.01,0.38,0.0,0.31,,,,,,,,,,,,,,,,
130,"[529, 137, 244, 301]",0.08,0.0,0.15,0.0,0.1,0.0,0.66,"[130, 238, 25, 32]",0.37,0.02,0.05,0.03,0.25,0.02,0.27,,,,,,,,,,,,,,,,
131,"[536, 141, 230, 303]",0.06,0.0,0.56,0.0,0.34,0.01,0.03,"[129, 238, 26, 32]",0.28,0.01,0.03,0.02,0.36,0.01,0.29,,,,,,,,,,,,,,,,
132,"[520, 131, 251, 320]",0.02,0.0,0.58,0.0,0.32,0.0,0.06,"[129, 238, 26, 32]",0.27,0.01,0.03,0.02,0.38,0.01,0.29,"[173, 478, 29, 40]",0.08,0.0,0.14,0.09,0.59,0.01,0.09,,,,,,,,
133,"[531, 149, 238, 300]",0.42,0.0,0.14,0.01,0.15,0.01,0.27,"[129, 238, 25, 32]",0.31,0.02,0.03,0.02,0.36,0.0,0.25,,,,,,,,,,,,,,,,
134,"[523, 139, 252, 332]",0.2,0.0,0.38,0.01,0.29,0.0,0.12,"[129, 238, 25, 32]",0.26,0.02,0.03,0.02,0.41,0.01,0.25,,,,,,,,,,,,,,,,
135,"[527, 139, 246, 318]",0.41,0.0,0.15,0.03,0.1,0.01,0.3,"[536, 491, 62, 88]",0.19,0.0,0.26,0.19,0.06,0.18,0.13,"[129, 238, 25, 32]",0.21,0.02,0.03,0.02,0.41,0.01,0.3,,,,,,,,
136,"[521, 145, 236, 280]",0.15,0.0,0.34,0.01,0.08,0.05,0.37,,,,,,,,,,,,,,,,,,,,,,,,
137,"[516, 138, 246, 316]",0.02,0.0,0.88,0.0,0.04,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,
