,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
116,"[592, 188, 44, 50]",0.03,0.0,0.21,0.19,0.48,0.0,0.08
117,"[511, 126, 208, 262]",0.52,0.06,0.1,0.01,0.07,0.03,0.21
118,"[566, 128, 201, 248]",0.48,0.22,0.1,0.01,0.03,0.02,0.14
119,"[599, 134, 208, 262]",0.25,0.01,0.16,0.28,0.09,0.0,0.21
120,"[564, 135, 195, 242]",0.27,0.01,0.09,0.0,0.04,0.0,0.59
121,"[527, 125, 218, 265]",0.57,0.01,0.15,0.09,0.09,0.01,0.08
122,"[528, 134, 205, 255]",0.37,0.05,0.1,0.01,0.18,0.0,0.28
123,"[525, 132, 209, 252]",0.6,0.0,0.13,0.0,0.1,0.0,0.16
124,"[581, 137, 196, 240]",0.17,0.01,0.46,0.16,0.04,0.0,0.14
125,"[557, 140, 195, 244]",0.16,0.01,0.09,0.01,0.04,0.0,0.68
126,"[564, 114, 209, 258]",0.55,0.01,0.08,0.05,0.08,0.0,0.22
127,"[540, 135, 200, 253]",0.28,0.07,0.09,0.01,0.09,0.0,0.45
128,"[535, 121, 218, 270]",0.51,0.07,0.08,0.0,0.11,0.0,0.22
129,"[509, 128, 198, 249]",0.38,0.08,0.25,0.01,0.24,0.01,0.03
130,"[531, 128, 204, 254]",0.45,0.2,0.11,0.01,0.05,0.0,0.17
131,"[609, 188, 46, 54]",0.09,0.0,0.15,0.05,0.41,0.0,0.3
132,"[560, 127, 211, 269]",0.28,0.08,0.11,0.07,0.29,0.04,0.13
133,"[550, 122, 207, 264]",0.18,0.06,0.57,0.02,0.05,0.09,0.04
134,"[522, 129, 206, 245]",0.35,0.05,0.2,0.01,0.28,0.0,0.1
135,"[529, 125, 207, 254]",0.54,0.08,0.14,0.01,0.09,0.03,0.11
136,"[604, 132, 202, 249]",0.21,0.0,0.55,0.07,0.07,0.01,0.1
137,"[589, 136, 204, 252]",0.34,0.01,0.46,0.01,0.09,0.01,0.08
138,"[515, 136, 207, 255]",0.36,0.05,0.36,0.05,0.15,0.0,0.03
139,"[519, 132, 205, 253]",0.63,0.04,0.12,0.0,0.15,0.04,0.03
140,"[546, 132, 197, 246]",0.49,0.14,0.09,0.0,0.1,0.0,0.18
141,"[601, 126, 202, 251]",0.49,0.01,0.12,0.01,0.08,0.0,0.29
142,"[563, 112, 201, 247]",0.56,0.0,0.05,0.01,0.05,0.0,0.34
143,"[581, 121, 208, 263]",0.49,0.01,0.13,0.02,0.07,0.0,0.28
144,"[524, 135, 210, 254]",0.52,0.06,0.08,0.0,0.2,0.01,0.13
145,"[517, 131, 203, 250]",0.35,0.01,0.15,0.01,0.22,0.02,0.24
146,"[516, 138, 206, 251]",0.17,0.0,0.5,0.03,0.26,0.0,0.04
147,"[633, 181, 43, 48]",0.13,0.0,0.18,0.09,0.41,0.03,0.16
148,"[535, 122, 206, 256]",0.4,0.01,0.05,0.03,0.15,0.0,0.34
149,"[559, 126, 194, 239]",0.73,0.0,0.12,0.02,0.03,0.0,0.09
150,"[473, 126, 216, 258]",0.4,0.01,0.13,0.04,0.18,0.01,0.22
151,"[489, 131, 206, 244]",0.25,0.01,0.25,0.01,0.31,0.0,0.17
152,"[524, 125, 207, 253]",0.33,0.03,0.06,0.03,0.13,0.01,0.41
153,"[551, 128, 201, 255]",0.41,0.09,0.26,0.03,0.14,0.0,0.07
154,"[580, 122, 203, 263]",0.65,0.19,0.09,0.01,0.02,0.02,0.02
155,"[590, 123, 199, 244]",0.47,0.19,0.12,0.01,0.06,0.01,0.14
156,"[514, 121, 203, 247]",0.58,0.01,0.16,0.01,0.1,0.03,0.11
157,"[526, 114, 199, 243]",0.46,0.02,0.13,0.03,0.13,0.01,0.22
158,"[578, 120, 204, 255]",0.51,0.02,0.26,0.01,0.07,0.0,0.13
159,"[592, 129, 203, 249]",0.15,0.07,0.48,0.14,0.06,0.01,0.09
160,"[566, 140, 208, 264]",0.18,0.11,0.25,0.06,0.15,0.0,0.25
161,"[542, 124, 208, 265]",0.2,0.35,0.17,0.01,0.09,0.04,0.14
162,"[551, 110, 197, 244]",0.57,0.01,0.18,0.01,0.12,0.01,0.1
163,"[581, 136, 198, 247]",0.5,0.06,0.14,0.0,0.04,0.0,0.25
164,"[556, 122, 197, 243]",0.48,0.01,0.14,0.03,0.03,0.0,0.31
165,"[524, 125, 211, 260]",0.27,0.01,0.34,0.18,0.08,0.0,0.13
166,"[526, 125, 212, 259]",0.42,0.12,0.23,0.01,0.1,0.03,0.08
167,"[517, 126, 211, 248]",0.13,0.01,0.35,0.05,0.11,0.01,0.34
168,"[485, 128, 212, 252]",0.08,0.0,0.26,0.01,0.48,0.0,0.16
169,"[603, 125, 221, 274]",0.09,0.01,0.08,0.72,0.05,0.0,0.06
170,"[580, 131, 210, 260]",0.33,0.27,0.15,0.03,0.07,0.01,0.14
171,"[545, 119, 203, 246]",0.59,0.01,0.09,0.03,0.13,0.01,0.15
172,"[590, 135, 209, 257]",0.64,0.1,0.12,0.04,0.04,0.0,0.06
173,"[603, 133, 204, 256]",0.28,0.2,0.27,0.03,0.11,0.0,0.11
174,"[523, 134, 204, 246]",0.35,0.09,0.27,0.0,0.27,0.0,0.01
175,"[514, 125, 207, 258]",0.69,0.01,0.09,0.0,0.11,0.02,0.07
176,"[599, 122, 207, 259]",0.2,0.05,0.28,0.03,0.33,0.0,0.12
177,"[557, 123, 208, 260]",0.74,0.03,0.03,0.0,0.08,0.0,0.11
178,"[566, 124, 199, 244]",0.79,0.03,0.03,0.01,0.03,0.0,0.11
179,"[515, 127, 200, 244]",0.3,0.06,0.24,0.01,0.21,0.03,0.16
180,"[532, 132, 210, 263]",0.3,0.06,0.39,0.01,0.13,0.02,0.1
181,"[594, 133, 202, 252]",0.1,0.11,0.4,0.11,0.09,0.01,0.19
182,"[612, 132, 207, 257]",0.29,0.15,0.26,0.02,0.17,0.0,0.11
183,"[532, 135, 205, 249]",0.17,0.02,0.14,0.05,0.29,0.0,0.32
184,"[526, 131, 202, 245]",0.07,0.01,0.43,0.02,0.4,0.0,0.07
185,"[564, 125, 190, 231]",0.55,0.0,0.32,0.0,0.08,0.0,0.05
186,"[545, 117, 202, 245]",0.54,0.03,0.05,0.02,0.11,0.0,0.24
187,"[595, 136, 203, 249]",0.17,0.11,0.41,0.13,0.11,0.0,0.07
188,"[589, 136, 201, 253]",0.52,0.22,0.13,0.0,0.06,0.0,0.07
189,"[542, 131, 210, 262]",0.16,0.01,0.06,0.05,0.15,0.0,0.56
190,"[506, 135, 210, 251]",0.12,0.0,0.09,0.0,0.55,0.0,0.24
191,"[575, 125, 204, 254]",0.52,0.0,0.12,0.02,0.04,0.01,0.29
192,"[581, 143, 204, 250]",0.28,0.05,0.37,0.02,0.07,0.0,0.21
193,"[513, 118, 206, 253]",0.47,0.07,0.09,0.05,0.11,0.0,0.21
194,"[587, 136, 196, 246]",0.3,0.09,0.29,0.07,0.08,0.0,0.16
195,"[533, 118, 209, 255]",0.56,0.04,0.1,0.02,0.11,0.03,0.14
196,"[530, 126, 207, 250]",0.3,0.09,0.23,0.01,0.15,0.01,0.22
197,"[533, 129, 206, 255]",0.38,0.01,0.14,0.04,0.14,0.01,0.28
198,"[557, 127, 202, 249]",0.37,0.01,0.22,0.0,0.14,0.01,0.25
199,"[603, 137, 202, 239]",0.3,0.14,0.08,0.0,0.18,0.0,0.3
200,"[519, 127, 205, 251]",0.25,0.02,0.06,0.04,0.28,0.0,0.35
201,"[588, 118, 210, 258]",0.15,0.02,0.16,0.19,0.09,0.0,0.4
202,"[620, 143, 201, 247]",0.5,0.02,0.3,0.01,0.1,0.0,0.08
203,"[518, 130, 210, 260]",0.3,0.02,0.01,0.0,0.08,0.0,0.59
204,"[494, 134, 214, 255]",0.1,0.01,0.07,0.02,0.39,0.0,0.42
205,"[536, 126, 209, 259]",0.55,0.15,0.05,0.01,0.05,0.0,0.19
206,"[603, 132, 207, 254]",0.55,0.14,0.15,0.01,0.06,0.0,0.1
207,"[538, 118, 204, 246]",0.45,0.08,0.07,0.03,0.23,0.0,0.14
208,"[576, 143, 192, 232]",0.16,0.01,0.65,0.05,0.04,0.0,0.09
209,"[604, 178, 49, 57]",0.08,0.0,0.28,0.23,0.22,0.06,0.13
210,"[549, 121, 198, 242]",0.39,0.06,0.28,0.02,0.12,0.0,0.12
211,"[579, 127, 199, 245]",0.6,0.03,0.1,0.01,0.05,0.01,0.2
212,"[514, 121, 211, 254]",0.48,0.01,0.03,0.05,0.19,0.01,0.24
213,"[556, 124, 200, 241]",0.28,0.08,0.36,0.03,0.1,0.0,0.15
214,"[588, 146, 216, 268]",0.2,0.02,0.29,0.02,0.39,0.0,0.09
215,"[533, 130, 208, 253]",0.36,0.04,0.21,0.0,0.23,0.0,0.15
216,"[611, 143, 203, 249]",0.14,0.61,0.1,0.0,0.04,0.0,0.09
217,"[572, 132, 201, 243]",0.57,0.02,0.21,0.01,0.12,0.0,0.07
218,"[566, 123, 196, 245]",0.81,0.0,0.08,0.02,0.02,0.0,0.08
219,"[584, 134, 209, 255]",0.39,0.06,0.36,0.02,0.1,0.02,0.06
220,"[591, 124, 205, 258]",0.62,0.02,0.18,0.05,0.09,0.0,0.04
221,"[587, 112, 218, 270]",0.55,0.01,0.1,0.04,0.13,0.0,0.18
222,"[547, 124, 197, 242]",0.77,0.01,0.08,0.01,0.02,0.0,0.11
223,"[563, 124, 199, 243]",0.49,0.09,0.09,0.02,0.02,0.0,0.28
224,"[577, 126, 197, 245]",0.44,0.36,0.07,0.0,0.03,0.01,0.09
225,"[543, 135, 208, 264]",0.44,0.13,0.21,0.03,0.08,0.02,0.11
226,"[443, 133, 208, 248]",0.13,0.0,0.2,0.0,0.59,0.0,0.07
227,"[554, 124, 201, 257]",0.28,0.04,0.47,0.01,0.08,0.08,0.04
228,"[576, 125, 216, 266]",0.51,0.06,0.09,0.01,0.04,0.01,0.29
229,"[531, 124, 209, 250]",0.28,0.04,0.08,0.02,0.2,0.01,0.37
230,"[560, 124, 204, 254]",0.38,0.02,0.45,0.02,0.05,0.0,0.09
231,"[604, 131, 204, 250]",0.23,0.06,0.14,0.01,0.2,0.0,0.37
232,"[464, 138, 217, 269]",0.21,0.01,0.15,0.03,0.36,0.0,0.23
233,"[481, 141, 229, 272]",0.37,0.0,0.06,0.09,0.21,0.01,0.26
234,"[500, 151, 209, 259]",0.23,0.01,0.08,0.03,0.16,0.0,0.48
235,"[521, 137, 200, 245]",0.2,0.03,0.35,0.02,0.16,0.01,0.23
236,"[568, 121, 203, 259]",0.7,0.03,0.08,0.01,0.09,0.0,0.08
237,"[581, 126, 201, 261]",0.34,0.13,0.09,0.02,0.32,0.02,0.08
238,"[574, 133, 196, 250]",0.17,0.05,0.41,0.13,0.06,0.0,0.17
239,"[582, 126, 198, 249]",0.37,0.23,0.12,0.0,0.15,0.0,0.13
240,"[557, 138, 200, 244]",0.06,0.01,0.58,0.09,0.06,0.0,0.19
241,"[550, 126, 201, 251]",0.31,0.03,0.09,0.06,0.19,0.0,0.32
242,"[506, 124, 214, 266]",0.56,0.05,0.15,0.0,0.09,0.03,0.12
243,"[508, 130, 212, 266]",0.54,0.05,0.13,0.04,0.05,0.01,0.19
244,"[637, 119, 207, 258]",0.25,0.05,0.33,0.1,0.17,0.01,0.09
245,"[557, 124, 208, 259]",0.33,0.0,0.56,0.01,0.03,0.0,0.07
246,"[559, 133, 200, 252]",0.13,0.01,0.7,0.01,0.04,0.0,0.11
247,"[563, 127, 196, 240]",0.31,0.03,0.43,0.03,0.05,0.01,0.14
248,"[544, 138, 207, 253]",0.39,0.01,0.34,0.07,0.12,0.01,0.07
249,"[536, 120, 203, 250]",0.53,0.11,0.03,0.05,0.16,0.0,0.11
250,"[558, 123, 191, 231]",0.59,0.01,0.17,0.0,0.05,0.0,0.18
251,"[564, 127, 195, 241]",0.41,0.04,0.17,0.02,0.05,0.01,0.32
252,"[517, 138, 204, 255]",0.35,0.08,0.19,0.01,0.18,0.02,0.17
253,"[558, 127, 197, 249]",0.53,0.23,0.13,0.01,0.03,0.0,0.08
254,"[547, 129, 201, 253]",0.4,0.04,0.15,0.01,0.04,0.02,0.34
255,"[643, 184, 51, 58]",0.29,0.0,0.26,0.06,0.35,0.0,0.04
256,"[569, 136, 218, 261]",0.22,0.15,0.03,0.01,0.2,0.0,0.4
257,"[530, 126, 201, 250]",0.34,0.05,0.28,0.01,0.25,0.0,0.07
258,"[586, 138, 200, 247]",0.37,0.05,0.2,0.02,0.09,0.0,0.26
259,"[518, 196, 50, 60]",0.12,0.0,0.23,0.26,0.18,0.01,0.21
260,"[547, 124, 208, 252]",0.17,0.01,0.09,0.02,0.15,0.0,0.56
261,"[621, 126, 203, 263]",0.52,0.03,0.29,0.02,0.03,0.01,0.1
262,"[542, 117, 206, 252]",0.68,0.03,0.05,0.02,0.06,0.0,0.16
263,"[604, 133, 208, 261]",0.19,0.03,0.26,0.01,0.27,0.0,0.23
264,"[513, 127, 209, 253]",0.25,0.02,0.29,0.01,0.22,0.01,0.19
265,"[548, 130, 206, 262]",0.34,0.05,0.25,0.01,0.22,0.02,0.12
266,"[572, 192, 46, 53]",0.21,0.0,0.37,0.12,0.22,0.0,0.08
267,"[609, 140, 200, 248]",0.17,0.11,0.2,0.01,0.09,0.0,0.41
268,"[604, 136, 204, 251]",0.31,0.02,0.17,0.0,0.06,0.0,0.43
269,"[582, 125, 196, 255]",0.47,0.29,0.06,0.0,0.09,0.0,0.08
270,"[518, 134, 209, 262]",0.7,0.04,0.07,0.01,0.1,0.0,0.09
271,"[525, 130, 205, 247]",0.21,0.04,0.2,0.03,0.2,0.02,0.31
272,"[583, 128, 195, 251]",0.73,0.06,0.07,0.0,0.03,0.02,0.09
273,"[580, 128, 231, 284]",0.32,0.0,0.08,0.37,0.13,0.0,0.11
274,"[522, 125, 204, 259]",0.63,0.04,0.19,0.01,0.08,0.02,0.03
275,"[434, 140, 232, 277]",0.31,0.0,0.21,0.02,0.37,0.01,0.07
276,"[589, 134, 197, 246]",0.43,0.44,0.07,0.0,0.02,0.0,0.03
277,"[538, 117, 209, 260]",0.23,0.02,0.06,0.06,0.11,0.0,0.51
278,"[548, 117, 221, 269]",0.64,0.08,0.04,0.03,0.1,0.01,0.11
279,"[577, 139, 195, 238]",0.09,0.02,0.54,0.21,0.06,0.0,0.08
280,"[603, 138, 204, 255]",0.37,0.02,0.27,0.03,0.12,0.0,0.19
281,"[491, 147, 214, 254]",0.22,0.01,0.11,0.06,0.27,0.0,0.33
282,"[588, 124, 203, 259]",0.4,0.02,0.18,0.03,0.06,0.01,0.3
283,"[600, 128, 207, 251]",0.14,0.02,0.54,0.0,0.02,0.28,0.0
284,"[551, 119, 204, 249]",0.6,0.09,0.1,0.0,0.06,0.0,0.15
285,"[594, 126, 205, 248]",0.37,0.04,0.16,0.01,0.06,0.01,0.35
286,"[521, 134, 200, 248]",0.18,0.01,0.21,0.1,0.25,0.0,0.25
287,"[586, 122, 201, 252]",0.26,0.04,0.11,0.03,0.04,0.01,0.51
288,"[618, 125, 196, 249]",0.04,0.01,0.63,0.1,0.06,0.01,0.15
289,"[612, 125, 208, 258]",0.42,0.03,0.46,0.01,0.03,0.05,0.01
290,"[522, 118, 212, 254]",0.31,0.01,0.06,0.01,0.42,0.0,0.19
291,"[517, 120, 208, 251]",0.33,0.01,0.43,0.01,0.16,0.01,0.06
292,"[524, 130, 199, 246]",0.14,0.01,0.3,0.01,0.1,0.0,0.43
293,"[609, 131, 208, 261]",0.16,0.06,0.46,0.02,0.17,0.0,0.13
294,"[549, 126, 206, 255]",0.67,0.02,0.05,0.01,0.07,0.0,0.19
295,"[574, 124, 203, 257]",0.41,0.06,0.07,0.0,0.36,0.0,0.09
296,"[561, 132, 202, 248]",0.42,0.03,0.04,0.01,0.26,0.0,0.24
297,"[579, 127, 204, 257]",0.4,0.24,0.08,0.01,0.04,0.01,0.22
298,"[555, 122, 194, 243]",0.73,0.03,0.06,0.0,0.1,0.0,0.08
299,"[522, 125, 195, 249]",0.55,0.06,0.18,0.0,0.13,0.0,0.08
300,"[555, 120, 217, 279]",0.73,0.04,0.02,0.01,0.07,0.0,0.13
301,"[476, 138, 221, 268]",0.29,0.0,0.17,0.03,0.39,0.0,0.11
302,"[457, 122, 227, 268]",0.18,0.0,0.06,0.01,0.52,0.0,0.22
303,"[580, 136, 194, 237]",0.73,0.1,0.09,0.01,0.03,0.0,0.03
304,"[578, 116, 198, 242]",0.65,0.03,0.17,0.0,0.06,0.03,0.07
305,"[506, 119, 208, 261]",0.31,0.04,0.21,0.08,0.19,0.01,0.17
306,"[625, 120, 202, 247]",0.52,0.01,0.25,0.01,0.11,0.03,0.07
307,"[611, 129, 202, 251]",0.45,0.04,0.26,0.0,0.11,0.0,0.13
308,"[552, 126, 206, 248]",0.46,0.04,0.07,0.09,0.13,0.0,0.21
309,"[549, 126, 206, 255]",0.32,0.04,0.07,0.0,0.24,0.0,0.32
310,"[578, 135, 203, 253]",0.38,0.18,0.14,0.02,0.11,0.01,0.16
311,"[526, 127, 203, 247]",0.16,0.02,0.19,0.01,0.34,0.01,0.27
312,"[578, 128, 198, 250]",0.5,0.24,0.12,0.02,0.04,0.02,0.06
313,"[613, 121, 202, 252]",0.47,0.02,0.25,0.01,0.06,0.0,0.19
314,"[567, 122, 202, 251]",0.45,0.02,0.18,0.01,0.06,0.0,0.28
315,"[538, 127, 212, 263]",0.3,0.04,0.02,0.01,0.07,0.0,0.56
