,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
47,"[489, 139, 195, 271]",0.53,0.0,0.02,0.15,0.09,0.0,0.21,,,,,,,,,,,,,,,,
48,"[450, 145, 183, 256]",0.24,0.0,0.04,0.28,0.16,0.0,0.28,,,,,,,,,,,,,,,,
49,"[396, 165, 182, 252]",0.46,0.02,0.04,0.35,0.1,0.0,0.03,,,,,,,,,,,,,,,,
50,"[586, 170, 187, 249]",0.13,0.02,0.29,0.22,0.19,0.0,0.15,,,,,,,,,,,,,,,,
51,"[575, 186, 163, 212]",0.18,0.0,0.22,0.39,0.16,0.03,0.01,,,,,,,,,,,,,,,,
52,"[638, 135, 130, 166]",0.8,0.0,0.05,0.02,0.03,0.05,0.05,,,,,,,,,,,,,,,,
53,"[554, 151, 129, 164]",0.04,0.0,0.02,0.5,0.08,0.0,0.36,,,,,,,,,,,,,,,,
54,"[637, 136, 128, 166]",0.31,0.0,0.11,0.13,0.13,0.24,0.07,,,,,,,,,,,,,,,,
55,"[617, 152, 124, 160]",0.09,0.01,0.09,0.36,0.1,0.02,0.34,,,,,,,,,,,,,,,,
56,"[615, 153, 128, 156]",0.01,0.0,0.01,0.81,0.03,0.0,0.15,,,,,,,,,,,,,,,,
57,"[607, 148, 131, 161]",0.05,0.0,0.02,0.62,0.02,0.0,0.29,,,,,,,,,,,,,,,,
58,"[608, 145, 131, 162]",0.11,0.0,0.04,0.16,0.18,0.0,0.51,,,,,,,,,,,,,,,,
59,"[606, 148, 130, 160]",0.13,0.0,0.08,0.25,0.13,0.01,0.39,,,,,,,,,,,,,,,,
60,"[464, 182, 167, 219]",0.04,0.0,0.01,0.8,0.08,0.0,0.07,,,,,,,,,,,,,,,,
61,"[425, 186, 174, 224]",0.08,0.0,0.04,0.74,0.09,0.01,0.04,,,,,,,,,,,,,,,,
62,"[496, 172, 170, 218]",0.17,0.0,0.05,0.43,0.25,0.0,0.09,,,,,,,,,,,,,,,,
63,"[499, 173, 170, 222]",0.23,0.0,0.07,0.14,0.33,0.0,0.22,,,,,,,,,,,,,,,,
64,"[476, 152, 177, 235]",0.57,0.0,0.04,0.2,0.14,0.01,0.04,,,,,,,,,,,,,,,,
65,"[501, 169, 168, 218]",0.02,0.0,0.01,0.92,0.03,0.0,0.02,,,,,,,,,,,,,,,,
66,"[483, 166, 175, 226]",0.15,0.0,0.04,0.44,0.24,0.0,0.12,,,,,,,,,,,,,,,,
67,"[503, 181, 163, 217]",0.06,0.0,0.03,0.78,0.09,0.0,0.04,,,,,,,,,,,,,,,,
68,"[492, 171, 169, 224]",0.2,0.0,0.05,0.25,0.31,0.0,0.18,,,,,,,,,,,,,,,,
69,"[487, 135, 181, 258]",0.49,0.01,0.11,0.19,0.12,0.0,0.07,,,,,,,,,,,,,,,,
70,"[501, 183, 166, 218]",0.12,0.0,0.11,0.38,0.28,0.01,0.11,,,,,,,,,,,,,,,,
71,"[583, 183, 119, 147]",0.01,0.0,0.0,0.81,0.03,0.0,0.14,,,,,,,,,,,,,,,,
72,"[620, 198, 119, 142]",0.01,0.0,0.01,0.81,0.08,0.0,0.09,,,,,,,,,,,,,,,,
73,"[645, 152, 124, 156]",0.01,0.0,0.0,0.97,0.01,0.0,0.02,,,,,,,,,,,,,,,,
74,"[633, 175, 120, 153]",0.01,0.0,0.01,0.75,0.05,0.0,0.17,,,,,,,,,,,,,,,,
75,"[566, 151, 124, 162]",0.15,0.0,0.03,0.32,0.14,0.0,0.34,,,,,,,,,,,,,,,,
76,"[584, 150, 127, 160]",0.08,0.0,0.03,0.44,0.08,0.0,0.38,,,,,,,,,,,,,,,,
77,"[611, 151, 127, 160]",0.01,0.0,0.01,0.83,0.01,0.0,0.13,,,,,,,,,,,,,,,,
78,"[1146, 479, 87, 104]",0.18,0.0,0.1,0.04,0.42,0.0,0.26,"[642, 189, 97, 124]",0.09,0.0,0.13,0.53,0.18,0.0,0.06,,,,,,,,
79,"[1146, 477, 85, 103]",0.32,0.01,0.07,0.01,0.37,0.0,0.22,"[651, 209, 86, 111]",0.02,0.0,0.01,0.92,0.02,0.0,0.03,,,,,,,,
80,"[1137, 474, 86, 106]",0.11,0.0,0.11,0.11,0.34,0.0,0.33,"[624, 183, 101, 132]",0.34,0.0,0.06,0.23,0.13,0.0,0.24,,,,,,,,
81,"[1134, 474, 84, 101]",0.34,0.01,0.13,0.01,0.25,0.0,0.26,"[624, 164, 118, 165]",0.2,0.02,0.03,0.04,0.46,0.0,0.24,,,,,,,,
82,"[1142, 474, 82, 101]",0.2,0.0,0.15,0.01,0.19,0.0,0.44,"[576, 182, 102, 136]",0.54,0.01,0.04,0.15,0.14,0.0,0.12,,,,,,,,
83,"[1133, 470, 82, 104]",0.12,0.0,0.06,0.03,0.05,0.04,0.71,,,,,,,,,,,,,,,,
84,"[1132, 474, 79, 100]",0.21,0.0,0.17,0.01,0.07,0.26,0.29,"[584, 168, 116, 156]",0.27,0.0,0.02,0.13,0.24,0.0,0.34,,,,,,,,
85,"[1132, 473, 77, 98]",0.22,0.0,0.05,0.03,0.06,0.04,0.6,"[613, 191, 86, 114]",0.1,0.01,0.05,0.59,0.12,0.0,0.12,,,,,,,,
86,"[1130, 477, 81, 100]",0.17,0.0,0.06,0.01,0.08,0.03,0.64,,,,,,,,,,,,,,,,
87,"[1125, 470, 85, 109]",0.19,0.0,0.04,0.01,0.09,0.0,0.67,"[613, 200, 88, 114]",0.05,0.0,0.13,0.65,0.09,0.01,0.06,,,,,,,,
88,"[1127, 474, 80, 102]",0.12,0.0,0.06,0.05,0.07,0.02,0.67,,,,,,,,,,,,,,,,
89,"[1125, 471, 82, 105]",0.08,0.0,0.04,0.02,0.03,0.03,0.79,"[574, 154, 107, 146]",0.74,0.0,0.02,0.04,0.1,0.0,0.1,,,,,,,,
90,"[1123, 474, 84, 103]",0.43,0.01,0.07,0.0,0.25,0.0,0.24,"[570, 193, 90, 121]",0.2,0.0,0.09,0.44,0.13,0.0,0.14,,,,,,,,
91,"[627, 198, 92, 121]",0.05,0.0,0.14,0.22,0.13,0.0,0.45,"[1123, 471, 82, 105]",0.23,0.0,0.08,0.01,0.07,0.07,0.54,,,,,,,,
92,"[1124, 476, 81, 101]",0.36,0.01,0.15,0.01,0.18,0.01,0.27,,,,,,,,,,,,,,,,
93,"[1121, 474, 84, 105]",0.2,0.0,0.09,0.03,0.16,0.01,0.52,"[588, 163, 118, 163]",0.31,0.0,0.01,0.1,0.21,0.0,0.37,,,,,,,,
94,"[601, 127, 127, 167]",0.23,0.0,0.27,0.02,0.02,0.42,0.04,,,,,,,,,,,,,,,,
95,"[589, 137, 124, 164]",0.14,0.0,0.05,0.28,0.05,0.01,0.46,,,,,,,,,,,,,,,,
96,"[621, 132, 120, 156]",0.21,0.01,0.1,0.43,0.05,0.17,0.03,,,,,,,,,,,,,,,,
97,"[612, 154, 131, 164]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,
98,"[602, 137, 133, 165]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,
99,"[601, 134, 125, 164]",0.23,0.0,0.11,0.28,0.05,0.1,0.23,,,,,,,,,,,,,,,,
100,"[644, 151, 122, 153]",0.16,0.0,0.03,0.26,0.11,0.0,0.44,,,,,,,,,,,,,,,,
101,"[610, 131, 127, 161]",0.09,0.0,0.04,0.47,0.1,0.04,0.26,,,,,,,,,,,,,,,,
102,"[569, 155, 123, 156]",0.04,0.0,0.05,0.5,0.11,0.01,0.29,,,,,,,,,,,,,,,,
103,"[562, 150, 123, 157]",0.03,0.0,0.03,0.66,0.07,0.0,0.2,,,,,,,,,,,,,,,,
104,"[630, 129, 132, 168]",0.53,0.0,0.09,0.03,0.03,0.28,0.04,,,,,,,,,,,,,,,,
105,"[600, 158, 124, 154]",0.05,0.0,0.03,0.48,0.11,0.0,0.32,,,,,,,,,,,,,,,,
106,"[606, 152, 126, 159]",0.01,0.0,0.01,0.88,0.01,0.0,0.1,,,,,,,,,,,,,,,,
107,"[601, 190, 119, 160]",0.21,0.0,0.03,0.61,0.1,0.0,0.05,,,,,,,,,,,,,,,,
108,"[516, 206, 123, 162]",0.25,0.0,0.06,0.31,0.29,0.01,0.09,,,,,,,,,,,,,,,,
109,"[640, 217, 115, 148]",0.01,0.0,0.01,0.89,0.04,0.0,0.05,,,,,,,,,,,,,,,,
110,"[617, 228, 114, 147]",0.05,0.0,0.03,0.78,0.06,0.0,0.08,,,,,,,,,,,,,,,,
111,"[612, 226, 124, 155]",0.1,0.0,0.03,0.6,0.12,0.01,0.14,,,,,,,,,,,,,,,,
112,"[627, 209, 128, 171]",0.14,0.01,0.23,0.24,0.21,0.0,0.17,,,,,,,,,,,,,,,,
113,"[631, 219, 117, 153]",0.09,0.0,0.05,0.58,0.11,0.0,0.17,,,,,,,,,,,,,,,,
114,"[591, 132, 132, 162]",0.34,0.0,0.07,0.27,0.05,0.08,0.18,,,,,,,,,,,,,,,,
115,"[593, 150, 124, 156]",0.29,0.0,0.03,0.36,0.07,0.02,0.23,,,,,,,,,,,,,,,,
116,"[586, 170, 112, 143]",0.1,0.0,0.11,0.36,0.07,0.01,0.35,,,,,,,,,,,,,,,,
117,"[587, 153, 126, 157]",0.04,0.0,0.02,0.71,0.06,0.0,0.16,,,,,,,,,,,,,,,,
118,"[589, 151, 129, 160]",0.06,0.0,0.03,0.13,0.19,0.0,0.59,,,,,,,,,,,,,,,,
119,"[592, 154, 119, 154]",0.11,0.0,0.05,0.54,0.11,0.01,0.18,,,,,,,,,,,,,,,,
120,"[586, 157, 128, 159]",0.03,0.0,0.05,0.69,0.04,0.0,0.17,,,,,,,,,,,,,,,,
121,"[582, 164, 120, 152]",0.03,0.0,0.04,0.56,0.1,0.0,0.27,,,,,,,,,,,,,,,,
122,"[581, 141, 128, 165]",0.41,0.0,0.34,0.03,0.15,0.03,0.03,,,,,,,,,,,,,,,,
123,"[593, 151, 119, 154]",0.12,0.0,0.04,0.56,0.07,0.0,0.21,,,,,,,,,,,,,,,,
124,"[587, 152, 127, 158]",0.11,0.0,0.13,0.24,0.17,0.03,0.33,,,,,,,,,,,,,,,,
125,"[628, 159, 125, 162]",0.03,0.0,0.04,0.67,0.07,0.0,0.19,,,,,,,,,,,,,,,,
126,"[562, 179, 117, 150]",0.01,0.0,0.01,0.7,0.05,0.0,0.23,,,,,,,,,,,,,,,,
127,"[553, 174, 121, 151]",0.04,0.0,0.02,0.38,0.14,0.0,0.43,,,,,,,,,,,,,,,,
128,"[355, 420, 24, 28]",0.08,0.0,0.14,0.12,0.55,0.03,0.07,,,,,,,,,,,,,,,,
129,"[357, 420, 21, 26]",0.31,0.0,0.07,0.11,0.47,0.02,0.02,,,,,,,,,,,,,,,,
130,"[359, 423, 18, 23]",0.21,0.0,0.12,0.06,0.53,0.05,0.02,,,,,,,,,,,,,,,,
131,"[591, 142, 119, 161]",0.28,0.0,0.12,0.42,0.04,0.06,0.08,,,,,,,,,,,,,,,,
132,"[592, 139, 125, 160]",0.18,0.0,0.02,0.57,0.03,0.02,0.17,,,,,,,,,,,,,,,,
133,"[616, 130, 126, 161]",0.43,0.0,0.03,0.07,0.03,0.01,0.43,,,,,,,,,,,,,,,,
134,"[632, 132, 122, 155]",0.03,0.0,0.0,0.03,0.03,0.0,0.9,,,,,,,,,,,,,,,,
135,"[603, 135, 125, 159]",0.03,0.01,0.02,0.85,0.02,0.04,0.04,,,,,,,,,,,,,,,,
136,"[609, 140, 120, 156]",0.23,0.0,0.09,0.42,0.11,0.04,0.11,,,,,,,,,,,,,,,,
137,"[604, 131, 126, 163]",0.17,0.0,0.05,0.47,0.05,0.08,0.17,,,,,,,,,,,,,,,,
138,"[617, 170, 121, 150]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,,,,,,,,,
139,"[613, 124, 127, 163]",0.69,0.0,0.06,0.03,0.02,0.17,0.03,,,,,,,,,,,,,,,,
140,"[619, 169, 115, 147]",0.05,0.0,0.01,0.64,0.04,0.01,0.25,,,,,,,,,,,,,,,,
141,"[620, 169, 121, 155]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,,,,,,,,,
142,"[634, 171, 121, 152]",0.03,0.0,0.01,0.55,0.02,0.0,0.39,,,,,,,,,,,,,,,,
143,"[603, 149, 120, 159]",0.4,0.0,0.11,0.24,0.05,0.05,0.15,,,,,,,,,,,,,,,,
144,"[579, 140, 127, 165]",0.56,0.0,0.15,0.05,0.05,0.17,0.02,,,,,,,,,,,,,,,,
145,"[625, 141, 124, 162]",0.4,0.0,0.05,0.1,0.11,0.0,0.34,,,,,,,,,,,,,,,,
146,"[549, 181, 167, 213]",0.01,0.0,0.01,0.95,0.01,0.0,0.02,,,,,,,,,,,,,,,,
147,"[566, 193, 170, 213]",0.01,0.0,0.01,0.97,0.01,0.0,0.0,,,,,,,,,,,,,,,,
148,"[549, 185, 175, 233]",0.01,0.0,0.01,0.95,0.02,0.0,0.02,,,,,,,,,,,,,,,,
149,"[566, 192, 169, 221]",0.01,0.0,0.02,0.86,0.03,0.0,0.07,,,,,,,,,,,,,,,,
150,"[586, 205, 161, 201]",0.09,0.0,0.05,0.7,0.09,0.01,0.05,,,,,,,,,,,,,,,,
151,"[320, 395, 21, 30]",0.36,0.0,0.02,0.03,0.21,0.0,0.37,,,,,,,,,,,,,,,,
152,"[519, 140, 124, 164]",0.12,0.0,0.04,0.49,0.15,0.0,0.19,,,,,,,,,,,,,,,,
153,"[688, 122, 128, 163]",0.76,0.0,0.02,0.03,0.01,0.02,0.15,,,,,,,,,,,,,,,,
154,"[622, 176, 118, 150]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,
155,"[601, 178, 119, 147]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,
156,"[589, 167, 110, 141]",0.07,0.0,0.01,0.51,0.08,0.0,0.34,"[1154, 479, 99, 122]",0.08,0.0,0.39,0.01,0.14,0.02,0.37,,,,,,,,
157,"[609, 176, 109, 139]",0.21,0.0,0.02,0.57,0.08,0.01,0.11,"[1174, 478, 101, 131]",0.03,0.0,0.19,0.04,0.14,0.02,0.57,,,,,,,,
158,"[635, 181, 107, 135]",0.08,0.0,0.02,0.59,0.17,0.0,0.14,"[1198, 497, 80, 107]",0.3,0.0,0.11,0.02,0.12,0.13,0.32,,,,,,,,
159,"[609, 129, 126, 160]",0.14,0.0,0.04,0.45,0.05,0.07,0.26,,,,,,,,,,,,,,,,
160,"[602, 142, 125, 161]",0.06,0.0,0.04,0.78,0.04,0.03,0.05,,,,,,,,,,,,,,,,
161,"[608, 133, 127, 163]",0.07,0.0,0.04,0.72,0.01,0.15,0.01,,,,,,,,,,,,,,,,
162,"[618, 131, 124, 162]",0.06,0.0,0.02,0.74,0.03,0.02,0.13,,,,,,,,,,,,,,,,
163,"[639, 130, 123, 158]",0.34,0.02,0.07,0.4,0.08,0.04,0.04,,,,,,,,,,,,,,,,
164,"[631, 149, 123, 155]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,
165,"[41, 195, 25, 35]",0.28,0.0,0.09,0.01,0.48,0.01,0.13,"[257, 285, 21, 26]",0.18,0.0,0.09,0.53,0.18,0.0,0.02,"[160, 519, 17, 21]",0.15,0.0,0.07,0.23,0.51,0.02,0.01
166,"[631, 184, 19, 25]",0.28,0.0,0.04,0.32,0.09,0.01,0.27,"[50, 198, 24, 32]",0.47,0.0,0.03,0.02,0.32,0.01,0.14,"[468, 203, 35, 43]",0.14,0.0,0.22,0.05,0.52,0.0,0.07
167,"[272, 230, 28, 35]",0.2,0.02,0.1,0.05,0.52,0.0,0.1,"[306, 216, 21, 26]",0.33,0.0,0.03,0.4,0.2,0.0,0.03,,,,,,,,
