,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[542, 201, 185, 234]",0.84,0.02,0.07,0.0,0.06,0.0,0.01,,,,,,,,
1,"[533, 218, 184, 235]",0.24,0.0,0.11,0.0,0.58,0.0,0.08,,,,,,,,
2,"[529, 197, 189, 244]",0.21,0.01,0.05,0.01,0.29,0.0,0.43,,,,,,,,
3,"[615, 227, 179, 270]",0.34,0.0,0.15,0.09,0.07,0.16,0.18,,,,,,,,
4,"[600, 236, 180, 232]",0.44,0.08,0.17,0.0,0.27,0.0,0.03,,,,,,,,
5,"[540, 214, 188, 235]",0.24,0.0,0.11,0.0,0.6,0.0,0.05,,,,,,,,
6,"[536, 255, 180, 219]",0.68,0.01,0.03,0.0,0.27,0.0,0.01,,,,,,,,
7,"[538, 231, 184, 236]",0.75,0.0,0.18,0.0,0.04,0.0,0.03,,,,,,,,
8,"[564, 213, 185, 235]",0.42,0.0,0.15,0.0,0.42,0.0,0.01,,,,,,,,
9,"[523, 215, 180, 229]",0.43,0.0,0.21,0.01,0.26,0.0,0.08,,,,,,,,
10,"[571, 232, 185, 228]",0.18,0.07,0.39,0.0,0.33,0.0,0.03,,,,,,,,
11,"[551, 228, 195, 259]",0.64,0.0,0.23,0.0,0.09,0.01,0.03,,,,,,,,
12,"[578, 219, 193, 252]",0.22,0.0,0.44,0.0,0.33,0.0,0.01,,,,,,,,
13,"[533, 230, 185, 234]",0.27,0.0,0.3,0.02,0.22,0.0,0.18,,,,,,,,
14,"[578, 232, 189, 240]",0.41,0.0,0.25,0.0,0.34,0.0,0.0,,,,,,,,
15,"[519, 231, 181, 228]",0.51,0.0,0.24,0.01,0.2,0.0,0.05,,,,,,,,
16,"[575, 235, 189, 235]",0.67,0.02,0.11,0.0,0.2,0.0,0.0,,,,,,,,
17,"[617, 232, 188, 249]",0.15,0.0,0.34,0.0,0.5,0.0,0.0,,,,,,,,
18,"[542, 252, 185, 247]",0.55,0.0,0.11,0.09,0.1,0.0,0.15,,,,,,,,
19,"[520, 241, 183, 234]",0.43,0.0,0.3,0.0,0.21,0.0,0.05,,,,,,,,
20,"[533, 245, 188, 235]",0.55,0.0,0.11,0.0,0.29,0.0,0.05,,,,,,,,
21,"[563, 240, 190, 236]",0.26,0.02,0.32,0.0,0.32,0.0,0.08,,,,,,,,
22,"[509, 229, 199, 261]",0.47,0.0,0.4,0.0,0.07,0.02,0.04,,,,,,,,
23,"[519, 246, 188, 242]",0.28,0.0,0.28,0.0,0.36,0.0,0.09,,,,,,,,
24,"[567, 231, 192, 243]",0.39,0.0,0.39,0.0,0.21,0.0,0.0,,,,,,,,
25,"[558, 223, 186, 224]",0.11,0.04,0.3,0.0,0.49,0.0,0.05,,,,,,,,
26,"[551, 226, 181, 235]",0.3,0.0,0.23,0.01,0.31,0.0,0.15,,,,,,,,
27,"[544, 234, 185, 232]",0.54,0.01,0.12,0.0,0.32,0.0,0.01,,,,,,,,
28,"[543, 222, 179, 220]",0.39,0.0,0.14,0.01,0.29,0.0,0.17,,,,,,,,
29,"[557, 239, 178, 240]",0.12,0.0,0.64,0.0,0.22,0.0,0.02,,,,,,,,
30,"[628, 224, 186, 240]",0.07,0.0,0.24,0.0,0.68,0.0,0.01,,,,,,,,
31,"[452, 224, 199, 255]",0.6,0.0,0.35,0.0,0.03,0.01,0.01,,,,,,,,
32,"[569, 226, 185, 230]",0.26,0.01,0.3,0.0,0.36,0.0,0.06,,,,,,,,
33,"[520, 248, 180, 225]",0.13,0.0,0.64,0.0,0.18,0.0,0.04,,,,,,,,
34,"[580, 244, 187, 232]",0.13,0.08,0.48,0.0,0.26,0.02,0.03,,,,,,,,
35,"[505, 245, 180, 236]",0.09,0.0,0.53,0.01,0.25,0.0,0.12,,,,,,,,
36,"[560, 217, 183, 237]",0.41,0.0,0.14,0.01,0.39,0.0,0.06,,,,,,,,
37,"[557, 222, 185, 246]",0.79,0.0,0.12,0.0,0.07,0.0,0.01,,,,,,,,
38,"[556, 228, 184, 228]",0.21,0.0,0.12,0.0,0.65,0.0,0.02,,,,,,,,
39,"[550, 238, 198, 250]",0.61,0.0,0.08,0.02,0.27,0.0,0.02,,,,,,,,
40,"[530, 232, 191, 239]",0.38,0.0,0.52,0.0,0.07,0.0,0.02,,,,,,,,
41,"[547, 201, 183, 237]",0.65,0.0,0.19,0.0,0.15,0.0,0.0,,,,,,,,
42,"[602, 213, 189, 243]",0.22,0.01,0.34,0.0,0.39,0.01,0.04,,,,,,,,
43,"[558, 214, 186, 228]",0.18,0.0,0.42,0.0,0.38,0.0,0.02,,,,,,,,
44,"[522, 209, 187, 226]",0.12,0.0,0.07,0.0,0.74,0.0,0.06,,,,,,,,
45,"[565, 229, 187, 239]",0.3,0.02,0.17,0.0,0.5,0.0,0.01,,,,,,,,
46,"[596, 229, 184, 242]",0.21,0.01,0.34,0.0,0.44,0.0,0.0,,,,,,,,
47,"[574, 224, 185, 236]",0.21,0.02,0.33,0.0,0.34,0.03,0.07,,,,,,,,
48,"[573, 280, 186, 238]",0.71,0.0,0.06,0.0,0.22,0.0,0.01,,,,,,,,
49,"[543, 238, 180, 243]",0.85,0.0,0.08,0.0,0.06,0.0,0.01,,,,,,,,
50,"[568, 201, 187, 237]",0.68,0.0,0.15,0.0,0.16,0.0,0.01,,,,,,,,
51,"[536, 250, 179, 229]",0.64,0.01,0.2,0.0,0.13,0.0,0.02,,,,,,,,
52,"[602, 229, 182, 241]",0.85,0.0,0.03,0.0,0.12,0.0,0.0,,,,,,,,
53,"[488, 236, 183, 228]",0.61,0.09,0.19,0.0,0.11,0.0,0.0,"[531, 603, 23, 30]",0.44,0.0,0.04,0.28,0.16,0.05,0.03
54,"[591, 245, 179, 227]",0.16,0.02,0.18,0.0,0.62,0.0,0.01,,,,,,,,
55,"[534, 307, 191, 233]",0.51,0.01,0.06,0.0,0.42,0.0,0.01,,,,,,,,
56,"[570, 213, 188, 243]",0.25,0.01,0.37,0.0,0.32,0.0,0.04,,,,,,,,
57,"[536, 214, 182, 244]",0.81,0.0,0.12,0.0,0.06,0.0,0.01,"[75, 25, 52, 66]",0.7,0.0,0.0,0.2,0.01,0.05,0.05
58,"[528, 238, 188, 234]",0.17,0.0,0.43,0.0,0.29,0.0,0.11,"[75, 25, 52, 66]",0.7,0.0,0.0,0.2,0.01,0.05,0.05
59,"[536, 241, 184, 233]",0.2,0.01,0.21,0.01,0.48,0.0,0.1,"[75, 25, 52, 66]",0.7,0.0,0.0,0.2,0.01,0.05,0.05
