,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[713, 90, 205, 265]",0.35,0.0,0.19,0.0,0.34,0.0,0.12,,,,,,,,
1,"[712, 80, 205, 261]",0.11,0.0,0.72,0.01,0.13,0.01,0.02,,,,,,,,
2,"[735, 65, 193, 252]",0.48,0.0,0.34,0.0,0.1,0.01,0.06,,,,,,,,
3,"[716, 85, 192, 245]",0.34,0.0,0.23,0.04,0.36,0.01,0.01,,,,,,,,
4,"[764, 91, 201, 268]",0.29,0.0,0.21,0.01,0.24,0.05,0.19,,,,,,,,
5,"[793, 100, 201, 258]",0.29,0.0,0.37,0.0,0.22,0.03,0.1,,,,,,,,
6,"[760, 81, 206, 263]",0.47,0.0,0.16,0.03,0.19,0.04,0.11,,,,,,,,
7,"[757, 101, 198, 255]",0.4,0.0,0.14,0.0,0.35,0.01,0.11,,,,,,,,
8,"[765, 86, 194, 244]",0.36,0.0,0.06,0.1,0.09,0.02,0.37,,,,,,,,
9,"[732, 86, 198, 250]",0.82,0.0,0.03,0.0,0.11,0.0,0.04,,,,,,,,
10,"[757, 83, 194, 250]",0.72,0.0,0.07,0.01,0.14,0.01,0.05,,,,,,,,
11,"[751, 89, 197, 254]",0.46,0.0,0.02,0.06,0.12,0.0,0.34,,,,,,,,
12,"[763, 90, 192, 245]",0.37,0.0,0.08,0.01,0.2,0.0,0.34,,,,,,,,
13,"[755, 90, 201, 261]",0.57,0.0,0.19,0.01,0.1,0.05,0.08,,,,,,,,
14,"[737, 95, 199, 256]",0.17,0.0,0.26,0.19,0.04,0.3,0.04,,,,,,,,
15,"[722, 104, 203, 264]",0.2,0.0,0.38,0.0,0.23,0.01,0.18,,,,,,,,
16,"[689, 106, 203, 265]",0.2,0.0,0.26,0.04,0.3,0.02,0.18,,,,,,,,
17,"[774, 113, 199, 261]",0.36,0.0,0.25,0.02,0.12,0.1,0.16,"[747, 95, 26, 28]",0.4,0.0,0.16,0.17,0.22,0.0,0.04
18,"[775, 116, 200, 258]",0.39,0.0,0.22,0.09,0.14,0.07,0.09,,,,,,,,
19,"[693, 91, 208, 260]",0.22,0.0,0.24,0.03,0.36,0.01,0.15,,,,,,,,
20,"[683, 99, 212, 267]",0.29,0.0,0.19,0.02,0.42,0.01,0.07,,,,,,,,
21,"[687, 92, 212, 269]",0.38,0.0,0.23,0.04,0.14,0.01,0.2,,,,,,,,
22,"[713, 90, 201, 261]",0.23,0.0,0.33,0.04,0.19,0.01,0.21,,,,,,,,
23,"[726, 93, 212, 274]",0.35,0.0,0.14,0.13,0.13,0.15,0.11,,,,,,,,
24,"[788, 89, 198, 244]",0.27,0.0,0.14,0.01,0.31,0.08,0.18,"[743, 92, 31, 34]",0.36,0.0,0.05,0.28,0.16,0.01,0.14
25,"[757, 102, 199, 250]",0.36,0.0,0.2,0.03,0.13,0.1,0.18,,,,,,,,
