,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12,box13,angry13,disgust13,fear13,happy13,sad13,surprise13,neutral13,box14,angry14,disgust14,fear14,happy14,sad14,surprise14,neutral14,box15,angry15,disgust15,fear15,happy15,sad15,surprise15,neutral15,box16,angry16,disgust16,fear16,happy16,sad16,surprise16,neutral16,box17,angry17,disgust17,fear17,happy17,sad17,surprise17,neutral17,box18,angry18,disgust18,fear18,happy18,sad18,surprise18,neutral18,box19,angry19,disgust19,fear19,happy19,sad19,surprise19,neutral19,box20,angry20,disgust20,fear20,happy20,sad20,surprise20,neutral20,box21,angry21,disgust21,fear21,happy21,sad21,surprise21,neutral21,box22,angry22,disgust22,fear22,happy22,sad22,surprise22,neutral22,box23,angry23,disgust23,fear23,happy23,sad23,surprise23,neutral23,box24,angry24,disgust24,fear24,happy24,sad24,surprise24,neutral24,box25,angry25,disgust25,fear25,happy25,sad25,surprise25,neutral25,box26,angry26,disgust26,fear26,happy26,sad26,surprise26,neutral26,box27,angry27,disgust27,fear27,happy27,sad27,surprise27,neutral27,box28,angry28,disgust28,fear28,happy28,sad28,surprise28,neutral28,box29,angry29,disgust29,fear29,happy29,sad29,surprise29,neutral29
20,"[638, 131, 67, 88]",0.05,0.0,0.04,0.09,0.07,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"[597, 120, 70, 93]",0.11,0.0,0.29,0.0,0.41,0.01,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"[533, 98, 143, 200]",0.04,0.0,0.08,0.02,0.03,0.25,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"[623, 118, 118, 167]",0.22,0.0,0.06,0.03,0.25,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"[609, 96, 115, 168]",0.33,0.0,0.29,0.02,0.22,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"[624, 91, 141, 204]",0.31,0.0,0.2,0.02,0.09,0.17,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"[497, 111, 133, 170]",0.14,0.0,0.2,0.21,0.09,0.01,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"[477, 123, 133, 170]",0.06,0.0,0.03,0.39,0.1,0.01,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"[974, 591, 64, 74]",0.04,0.0,0.13,0.01,0.43,0.02,0.36,"[201, 611, 55, 68]",0.29,0.0,0.06,0.23,0.35,0.0,0.07,"[14, 606, 55, 68]",0.09,0.0,0.02,0.2,0.46,0.08,0.15,"[1012, 509, 52, 64]",0.12,0.0,0.02,0.58,0.21,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"[968, 594, 53, 65]",0.21,0.0,0.06,0.0,0.47,0.0,0.26,"[783, 594, 50, 63]",0.06,0.0,0.02,0.0,0.25,0.0,0.66,"[403, 351, 49, 64]",0.12,0.01,0.06,0.54,0.04,0.0,0.23,"[334, 191, 50, 64]",0.2,0.0,0.14,0.01,0.44,0.0,0.21,"[842, 440, 51, 61]",0.2,0.0,0.07,0.06,0.21,0.01,0.46,"[1217, 553, 49, 63]",0.16,0.0,0.04,0.0,0.39,0.0,0.4,"[1213, 434, 47, 59]",0.16,0.0,0.13,0.15,0.39,0.01,0.16,"[620, 222, 47, 60]",0.07,0.0,0.13,0.01,0.54,0.01,0.24,"[261, 538, 48, 57]",0.38,0.0,0.08,0.02,0.44,0.01,0.07,"[660, 519, 45, 57]",0.02,0.0,0.12,0.63,0.09,0.04,0.1,"[580, 41, 43, 56]",0.15,0.0,0.03,0.05,0.06,0.01,0.71,"[1020, 517, 43, 55]",0.01,0.0,0.0,0.96,0.01,0.0,0.02,"[962, 304, 44, 54]",0.2,0.0,0.06,0.19,0.11,0.01,0.43,"[5, 22, 43, 54]",0.1,0.0,0.08,0.07,0.35,0.01,0.39,"[146, 235, 42, 54]",0.38,0.02,0.06,0.44,0.06,0.0,0.05,"[381, 132, 41, 51]",0.13,0.0,0.01,0.54,0.15,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"[1213, 553, 54, 68]",0.08,0.0,0.07,0.0,0.62,0.0,0.24,"[969, 595, 52, 65]",0.3,0.0,0.1,0.0,0.24,0.0,0.36,"[1209, 217, 50, 65]",0.91,0.0,0.02,0.03,0.02,0.0,0.01,"[675, 207, 51, 62]",0.04,0.0,0.02,0.83,0.04,0.0,0.06,"[782, 594, 50, 63]",0.32,0.0,0.05,0.01,0.44,0.0,0.17,"[1069, 369, 48, 62]",0.22,0.0,0.07,0.42,0.16,0.01,0.12,"[648, 537, 49, 60]",0.02,0.0,0.04,0.54,0.11,0.13,0.16,"[190, 626, 48, 62]",0.19,0.0,0.03,0.48,0.22,0.01,0.07,"[262, 537, 49, 59]",0.45,0.0,0.11,0.03,0.36,0.01,0.04,"[77, 75, 48, 60]",0.14,0.0,0.21,0.01,0.53,0.01,0.11,"[334, 196, 46, 61]",0.27,0.0,0.17,0.01,0.29,0.0,0.26,"[409, 345, 46, 59]",0.07,0.0,0.03,0.54,0.02,0.0,0.34,"[1017, 515, 45, 56]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[583, 43, 42, 58]",0.19,0.0,0.0,0.09,0.02,0.0,0.69,"[968, 309, 43, 55]",0.3,0.0,0.09,0.08,0.1,0.02,0.41,"[146, 234, 42, 56]",0.3,0.01,0.04,0.6,0.03,0.0,0.02,"[859, 440, 44, 54]",0.04,0.0,0.01,0.34,0.1,0.0,0.5,"[474, 531, 42, 53]",0.31,0.0,0.05,0.03,0.16,0.04,0.41,"[763, 322, 40, 49]",0.21,0.0,0.13,0.09,0.24,0.06,0.27,"[75, 148, 33, 43]",0.08,0.0,0.17,0.1,0.3,0.02,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"[593, 606, 55, 72]",0.3,0.0,0.14,0.02,0.41,0.01,0.12,"[588, 371, 57, 69]",0.35,0.01,0.02,0.46,0.1,0.0,0.06,"[409, 352, 53, 67]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[967, 594, 52, 66]",0.15,0.0,0.08,0.0,0.29,0.0,0.48,"[1203, 438, 52, 67]",0.15,0.0,0.06,0.71,0.06,0.02,0.01,"[1192, 556, 54, 64]",0.27,0.0,0.04,0.01,0.11,0.0,0.57,"[784, 594, 49, 62]",0.19,0.0,0.06,0.01,0.51,0.0,0.23,"[1066, 371, 49, 61]",0.04,0.0,0.01,0.92,0.01,0.0,0.01,"[468, 524, 46, 63]",0.33,0.0,0.02,0.16,0.1,0.02,0.38,"[263, 538, 48, 58]",0.4,0.0,0.07,0.02,0.45,0.01,0.05,"[691, 212, 48, 59]",0.03,0.0,0.03,0.84,0.02,0.0,0.08,"[1150, 624, 49, 56]",0.17,0.0,0.05,0.27,0.4,0.0,0.11,"[861, 445, 46, 58]",0.11,0.0,0.01,0.15,0.08,0.01,0.64,"[666, 536, 44, 56]",0.16,0.0,0.14,0.08,0.23,0.08,0.3,"[594, 48, 42, 56]",0.1,0.0,0.01,0.77,0.03,0.0,0.09,"[1016, 518, 44, 54]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[156, 235, 42, 52]",0.05,0.0,0.04,0.86,0.02,0.0,0.01,"[11, 25, 41, 52]",0.11,0.0,0.11,0.25,0.31,0.02,0.2,"[429, 108, 39, 48]",0.13,0.0,0.01,0.36,0.06,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"[327, 675, 62, 79]",0.1,0.0,0.24,0.06,0.18,0.14,0.28,"[1182, 530, 55, 73]",0.33,0.01,0.05,0.0,0.49,0.05,0.07,"[402, 352, 53, 67]",0.02,0.0,0.01,0.94,0.01,0.0,0.03,"[967, 595, 52, 65]",0.15,0.0,0.04,0.0,0.33,0.0,0.47,"[334, 188, 49, 64]",0.26,0.0,0.09,0.21,0.35,0.0,0.09,"[1212, 441, 50, 63]",0.44,0.0,0.12,0.27,0.05,0.11,0.01,"[785, 595, 49, 62]",0.1,0.0,0.03,0.02,0.37,0.0,0.47,"[683, 212, 49, 60]",0.08,0.02,0.07,0.52,0.17,0.01,0.14,"[949, 308, 49, 57]",0.18,0.0,0.06,0.37,0.06,0.0,0.34,"[583, 44, 47, 59]",0.04,0.0,0.0,0.87,0.0,0.0,0.09,"[263, 538, 48, 57]",0.42,0.0,0.11,0.05,0.36,0.01,0.05,"[740, 44, 46, 58]",0.16,0.03,0.07,0.49,0.17,0.07,0.01,"[466, 533, 45, 59]",0.35,0.0,0.08,0.02,0.15,0.01,0.39,"[143, 240, 47, 56]",0.01,0.0,0.0,0.97,0.01,0.0,0.01,"[880, 448, 45, 57]",0.07,0.0,0.05,0.1,0.04,0.01,0.74,"[657, 536, 45, 56]",0.17,0.0,0.12,0.11,0.29,0.05,0.26,"[1015, 516, 44, 56]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[896, 101, 41, 53]",0.02,0.0,0.03,0.82,0.06,0.01,0.05,"[93, 323, 41, 50]",0.13,0.0,0.03,0.0,0.75,0.0,0.09,"[767, 321, 40, 51]",0.31,0.0,0.11,0.06,0.43,0.03,0.06,"[429, 103, 41, 50]",0.05,0.0,0.01,0.86,0.05,0.01,0.02,"[263, 75, 38, 48]",0.55,0.01,0.1,0.05,0.23,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"[955, 245, 46, 57]",0.45,0.0,0.03,0.35,0.13,0.0,0.04,"[1080, 542, 47, 55]",0.52,0.0,0.12,0.04,0.29,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"[667, 116, 113, 173]",0.18,0.0,0.22,0.08,0.15,0.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"[487, 135, 130, 173]",0.01,0.0,0.0,0.68,0.01,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"[641, 92, 143, 204]",0.17,0.0,0.41,0.01,0.05,0.17,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"[531, 113, 128, 169]",0.2,0.0,0.13,0.08,0.34,0.01,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"[526, 113, 125, 166]",0.64,0.0,0.04,0.02,0.03,0.2,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"[513, 113, 129, 170]",0.15,0.0,0.16,0.01,0.58,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"[686, 128, 109, 166]",0.04,0.0,0.06,0.01,0.08,0.04,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"[545, 113, 121, 175]",0.17,0.0,0.11,0.01,0.05,0.3,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"[675, 103, 133, 173]",0.4,0.0,0.42,0.0,0.14,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"[207, 356, 79, 96]",0.06,0.0,0.01,0.84,0.02,0.0,0.06,"[511, 549, 16, 18]",0.68,0.0,0.02,0.05,0.21,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"[150, 544, 20, 25]",0.46,0.01,0.02,0.07,0.2,0.07,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"[279, -29, 48, 58]",0.61,0.0,0.05,0.07,0.19,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"[446, -26, 56, 66]",0.65,0.0,0.05,0.02,0.13,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"[445, -25, 60, 68]",0.37,0.0,0.13,0.05,0.35,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"[444, -24, 59, 67]",0.39,0.0,0.2,0.02,0.24,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"[446, -19, 51, 61]",0.75,0.0,0.06,0.01,0.15,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"[637, 109, 128, 169]",0.14,0.0,0.12,0.02,0.31,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"[503, 112, 128, 170]",0.38,0.0,0.21,0.0,0.31,0.02,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"[578, 114, 145, 202]",0.3,0.0,0.23,0.06,0.17,0.04,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"[559, 114, 126, 162]",0.57,0.0,0.15,0.0,0.2,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"[573, 106, 130, 184]",0.35,0.0,0.23,0.01,0.2,0.01,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"[622, 115, 131, 177]",0.43,0.0,0.05,0.01,0.06,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"[648, 119, 127, 168]",0.25,0.0,0.2,0.0,0.43,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
