,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[479, 169, 43, 59]",0.55,0.0,0.27,0.03,0.13,0.0,0.02,,,,,,,,
1,"[563, 97, 83, 112]",0.69,0.0,0.04,0.1,0.13,0.03,0.01,,,,,,,,
2,"[444, 79, 188, 230]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,
3,"[532, 93, 202, 246]",0.19,0.0,0.0,0.13,0.13,0.0,0.55,,,,,,,,
4,"[518, 104, 189, 230]",0.15,0.0,0.01,0.31,0.06,0.05,0.42,,,,,,,,
5,"[554, 114, 183, 224]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,
6,"[553, 103, 185, 229]",0.08,0.0,0.01,0.13,0.05,0.0,0.73,,,,,,,,
7,"[573, 96, 189, 230]",0.02,0.0,0.0,0.73,0.01,0.0,0.23,,,,,,,,
8,"[516, 113, 185, 229]",0.07,0.0,0.01,0.51,0.08,0.0,0.33,,,,,,,,
9,"[548, 95, 187, 236]",0.02,0.0,0.0,0.86,0.01,0.0,0.11,,,,,,,,
10,"[553, 101, 190, 231]",0.0,0.0,0.0,0.89,0.0,0.0,0.1,,,,,,,,
11,"[482, 162, 193, 229]",0.02,0.0,0.07,0.04,0.44,0.0,0.43,,,,,,,,
12,"[554, 92, 197, 238]",0.49,0.0,0.02,0.04,0.23,0.0,0.21,,,,,,,,
13,"[544, 102, 191, 238]",0.45,0.0,0.02,0.15,0.2,0.0,0.18,,,,,,,,
14,"[563, 105, 188, 236]",0.16,0.01,0.01,0.49,0.05,0.0,0.28,,,,,,,,
15,"[538, 101, 195, 229]",0.03,0.0,0.0,0.37,0.06,0.0,0.53,,,,,,,,
16,"[528, 87, 196, 238]",0.44,0.0,0.03,0.01,0.09,0.0,0.42,,,,,,,,
17,"[560, 95, 189, 243]",0.35,0.0,0.03,0.14,0.15,0.0,0.32,,,,,,,,
18,"[536, 112, 186, 235]",0.33,0.01,0.07,0.01,0.34,0.0,0.24,,,,,,,,
19,"[533, 109, 187, 236]",0.43,0.0,0.02,0.12,0.25,0.0,0.17,,,,,,,,
20,"[496, 100, 195, 238]",0.07,0.0,0.0,0.74,0.05,0.01,0.13,,,,,,,,
21,"[563, 94, 178, 231]",0.25,0.0,0.01,0.14,0.15,0.0,0.45,,,,,,,,
22,"[559, 92, 189, 240]",0.18,0.0,0.01,0.33,0.09,0.0,0.38,,,,,,,,
23,"[535, 95, 196, 235]",0.04,0.0,0.01,0.44,0.08,0.0,0.43,,,,,,,,
24,"[521, 91, 198, 236]",0.12,0.0,0.02,0.01,0.23,0.0,0.62,,,,,,,,
25,"[499, 81, 193, 231]",0.22,0.0,0.02,0.02,0.09,0.0,0.65,,,,,,,,
26,"[528, 87, 198, 241]",0.17,0.0,0.01,0.02,0.06,0.0,0.73,,,,,,,,
27,"[555, 96, 182, 229]",0.17,0.0,0.03,0.03,0.34,0.0,0.43,,,,,,,,
28,"[559, 90, 191, 239]",0.12,0.0,0.0,0.35,0.03,0.0,0.49,,,,,,,,
29,"[495, 117, 192, 237]",0.13,0.01,0.12,0.03,0.2,0.0,0.51,,,,,,,,
30,"[535, 166, 185, 218]",0.01,0.0,0.06,0.01,0.8,0.0,0.12,,,,,,,,
31,"[507, 84, 195, 237]",0.38,0.0,0.03,0.02,0.11,0.0,0.46,,,,,,,,
32,"[517, 93, 189, 237]",0.33,0.0,0.07,0.0,0.19,0.0,0.41,,,,,,,,
33,"[486, 99, 189, 233]",0.25,0.0,0.02,0.03,0.17,0.0,0.53,,,,,,,,
34,"[554, 81, 181, 226]",0.62,0.0,0.02,0.01,0.09,0.0,0.26,,,,,,,,
35,"[570, 94, 180, 231]",0.26,0.0,0.04,0.08,0.17,0.0,0.45,,,,,,,,
36,"[584, 86, 182, 231]",0.38,0.0,0.1,0.03,0.15,0.0,0.34,,,,,,,,
37,"[567, 85, 182, 231]",0.29,0.0,0.04,0.02,0.1,0.0,0.55,,,,,,,,
38,"[507, 101, 180, 233]",0.26,0.0,0.05,0.12,0.19,0.01,0.36,,,,,,,,
39,"[487, 87, 190, 232]",0.16,0.0,0.02,0.01,0.1,0.0,0.71,,,,,,,,
40,"[487, 100, 191, 230]",0.11,0.0,0.06,0.03,0.31,0.01,0.48,,,,,,,,
41,"[558, 100, 184, 229]",0.12,0.0,0.01,0.08,0.04,0.0,0.74,,,,,,,,
42,"[555, 99, 190, 235]",0.31,0.0,0.01,0.15,0.06,0.01,0.47,,,,,,,,
43,"[564, 191, 183, 221]",0.04,0.0,0.01,0.47,0.1,0.0,0.37,,,,,,,,
44,"[525, 91, 196, 238]",0.18,0.0,0.04,0.02,0.2,0.0,0.56,,,,,,,,
45,"[517, 87, 186, 225]",0.3,0.0,0.02,0.01,0.11,0.0,0.56,,,,,,,,
46,"[507, 94, 183, 224]",0.17,0.0,0.01,0.01,0.05,0.0,0.76,,,,,,,,
47,"[529, 86, 194, 235]",0.19,0.0,0.02,0.02,0.08,0.0,0.69,,,,,,,,
48,"[558, 91, 188, 232]",0.31,0.0,0.02,0.12,0.13,0.0,0.41,,,,,,,,
49,"[556, 93, 178, 234]",0.12,0.0,0.02,0.69,0.02,0.01,0.13,,,,,,,,
50,"[507, 93, 185, 224]",0.26,0.0,0.03,0.02,0.19,0.01,0.5,,,,,,,,
51,"[520, 96, 187, 231]",0.39,0.0,0.03,0.02,0.23,0.0,0.32,,,,,,,,
52,"[486, 87, 186, 224]",0.12,0.0,0.01,0.04,0.07,0.0,0.75,,,,,,,,
53,"[501, 87, 190, 229]",0.4,0.0,0.04,0.03,0.09,0.01,0.43,,,,,,,,
54,"[565, 80, 186, 230]",0.54,0.0,0.03,0.02,0.09,0.0,0.32,,,,,,,,
55,"[570, 87, 183, 237]",0.22,0.0,0.08,0.1,0.27,0.0,0.32,,,,,,,,
56,"[529, 91, 194, 236]",0.41,0.0,0.06,0.06,0.09,0.01,0.37,,,,,,,,
