,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[543, 230, 50, 61]",0.35,0.0,0.03,0.04,0.35,0.0,0.22,"[294, 88, 65, 80]",0.04,0.0,0.04,0.01,0.05,0.01,0.84,,,,,,,,
1,"[540, 230, 52, 63]",0.35,0.0,0.04,0.03,0.25,0.0,0.33,"[293, 93, 66, 85]",0.03,0.0,0.02,0.07,0.62,0.0,0.27,,,,,,,,
2,"[539, 228, 51, 62]",0.26,0.0,0.03,0.05,0.16,0.0,0.5,"[292, 100, 64, 79]",0.04,0.0,0.03,0.08,0.54,0.01,0.3,,,,,,,,
3,"[539, 227, 52, 63]",0.23,0.0,0.03,0.03,0.25,0.0,0.46,"[289, 90, 67, 80]",0.05,0.0,0.03,0.09,0.36,0.0,0.48,,,,,,,,
4,"[539, 227, 51, 63]",0.38,0.0,0.02,0.02,0.2,0.0,0.38,"[294, 95, 63, 77]",0.09,0.0,0.06,0.1,0.27,0.01,0.46,,,,,,,,
5,"[537, 226, 51, 61]",0.38,0.0,0.05,0.03,0.3,0.01,0.24,"[272, 87, 67, 82]",0.02,0.0,0.02,0.05,0.35,0.0,0.56,,,,,,,,
6,"[538, 227, 51, 63]",0.34,0.0,0.04,0.02,0.31,0.0,0.29,"[263, 100, 63, 78]",0.04,0.0,0.01,0.25,0.3,0.0,0.4,,,,,,,,
7,"[537, 228, 51, 62]",0.35,0.0,0.03,0.02,0.19,0.0,0.41,"[265, 103, 62, 77]",0.03,0.0,0.05,0.41,0.31,0.02,0.17,,,,,,,,
8,"[540, 229, 50, 62]",0.42,0.0,0.05,0.01,0.19,0.0,0.33,"[262, 101, 68, 84]",0.04,0.0,0.01,0.08,0.47,0.0,0.39,,,,,,,,
9,"[541, 229, 49, 62]",0.4,0.0,0.05,0.01,0.26,0.0,0.28,"[269, 104, 68, 84]",0.08,0.0,0.08,0.08,0.34,0.01,0.42,,,,,,,,
10,"[541, 230, 51, 62]",0.37,0.0,0.06,0.01,0.22,0.0,0.35,"[289, 62, 70, 86]",0.06,0.0,0.03,0.01,0.26,0.0,0.63,,,,,,,,
11,"[250, 42, 69, 83]",0.23,0.0,0.03,0.03,0.63,0.0,0.08,"[537, 230, 53, 62]",0.28,0.0,0.2,0.0,0.26,0.01,0.25,,,,,,,,
12,"[539, 229, 50, 61]",0.37,0.0,0.08,0.01,0.23,0.0,0.31,"[243, 50, 68, 83]",0.21,0.0,0.24,0.14,0.23,0.11,0.07,,,,,,,,
13,"[538, 228, 50, 63]",0.36,0.0,0.05,0.01,0.23,0.0,0.35,"[256, 50, 73, 92]",0.3,0.0,0.05,0.03,0.16,0.01,0.46,,,,,,,,
14,"[539, 228, 49, 64]",0.23,0.0,0.04,0.01,0.15,0.0,0.57,"[256, 48, 71, 88]",0.25,0.0,0.02,0.13,0.09,0.0,0.5,,,,,,,,
15,"[538, 229, 50, 61]",0.46,0.0,0.05,0.0,0.25,0.0,0.23,"[271, 52, 75, 92]",0.2,0.0,0.01,0.01,0.13,0.0,0.65,,,,,,,,
16,"[250, 52, 75, 90]",0.16,0.0,0.05,0.01,0.12,0.0,0.65,"[537, 228, 49, 62]",0.46,0.0,0.05,0.0,0.23,0.0,0.25,,,,,,,,
17,"[535, 225, 50, 62]",0.62,0.0,0.02,0.0,0.13,0.0,0.23,"[285, 50, 70, 87]",0.25,0.0,0.03,0.01,0.34,0.0,0.37,"[160, 229, 34, 44]",0.11,0.0,0.06,0.24,0.29,0.03,0.27
18,"[537, 227, 51, 62]",0.62,0.0,0.03,0.0,0.16,0.0,0.19,"[271, 62, 69, 91]",0.4,0.0,0.01,0.0,0.4,0.0,0.17,,,,,,,,
19,"[543, 228, 50, 61]",0.03,0.0,0.0,0.87,0.05,0.0,0.05,"[271, 46, 73, 89]",0.09,0.0,0.0,0.01,0.14,0.0,0.77,,,,,,,,
20,"[542, 228, 50, 62]",0.01,0.0,0.0,0.99,0.0,0.0,0.0,"[265, 68, 65, 81]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
21,"[544, 229, 51, 63]",0.01,0.0,0.0,0.98,0.01,0.0,0.0,"[233, 51, 67, 86]",0.08,0.0,0.02,0.64,0.07,0.0,0.19,,,,,,,,
22,"[543, 228, 50, 64]",0.23,0.0,0.12,0.02,0.51,0.0,0.12,"[272, 57, 67, 83]",0.05,0.0,0.02,0.68,0.07,0.0,0.18,,,,,,,,
23,"[243, 79, 63, 79]",0.02,0.0,0.02,0.78,0.08,0.0,0.1,"[573, 241, 45, 60]",0.04,0.0,0.02,0.6,0.09,0.0,0.26,,,,,,,,
24,"[566, 237, 48, 64]",0.07,0.0,0.08,0.65,0.09,0.0,0.1,"[230, 80, 68, 84]",0.04,0.0,0.02,0.17,0.55,0.0,0.21,,,,,,,,
25,"[559, 238, 48, 62]",0.1,0.0,0.13,0.12,0.54,0.0,0.1,"[279, 100, 64, 76]",0.05,0.0,0.04,0.26,0.57,0.0,0.08,,,,,,,,
26,"[562, 239, 46, 61]",0.08,0.0,0.11,0.13,0.37,0.0,0.3,"[287, 116, 57, 69]",0.03,0.0,0.01,0.51,0.17,0.01,0.28,,,,,,,,
27,"[560, 238, 48, 62]",0.07,0.0,0.07,0.07,0.73,0.0,0.06,"[265, 88, 65, 80]",0.04,0.0,0.03,0.36,0.14,0.01,0.42,,,,,,,,
28,"[560, 239, 49, 64]",0.03,0.0,0.03,0.39,0.25,0.0,0.3,"[254, 86, 66, 81]",0.07,0.0,0.13,0.13,0.22,0.01,0.44,,,,,,,,
29,"[559, 239, 49, 61]",0.03,0.0,0.03,0.05,0.18,0.0,0.7,"[256, 91, 61, 74]",0.02,0.0,0.02,0.48,0.16,0.0,0.32,,,,,,,,
30,"[549, 233, 50, 64]",0.2,0.0,0.14,0.1,0.41,0.0,0.15,,,,,,,,,,,,,,,,
31,"[545, 229, 50, 63]",0.41,0.0,0.06,0.1,0.2,0.0,0.23,"[271, 88, 65, 82]",0.04,0.0,0.04,0.58,0.07,0.02,0.25,,,,,,,,
32,"[558, 237, 49, 64]",0.05,0.0,0.03,0.11,0.51,0.0,0.29,"[278, 88, 69, 84]",0.2,0.0,0.05,0.26,0.15,0.0,0.33,,,,,,,,
33,"[564, 244, 43, 57]",0.05,0.0,0.04,0.03,0.75,0.0,0.14,"[278, 92, 68, 84]",0.09,0.0,0.02,0.69,0.07,0.03,0.1,,,,,,,,
34,"[553, 234, 47, 60]",0.06,0.0,0.11,0.05,0.63,0.0,0.15,"[277, 58, 74, 89]",0.09,0.0,0.0,0.0,0.07,0.0,0.83,,,,,,,,
35,"[539, 227, 51, 62]",0.27,0.0,0.03,0.22,0.11,0.01,0.37,"[236, 62, 75, 92]",0.14,0.0,0.02,0.0,0.22,0.0,0.62,"[415, 243, 33, 44]",0.09,0.0,0.08,0.23,0.51,0.01,0.07
36,"[539, 230, 50, 60]",0.18,0.0,0.04,0.06,0.17,0.0,0.55,"[282, 50, 70, 90]",0.09,0.0,0.03,0.01,0.11,0.01,0.76,,,,,,,,
37,"[540, 229, 50, 62]",0.23,0.0,0.04,0.1,0.17,0.0,0.46,"[241, 54, 70, 87]",0.42,0.0,0.04,0.14,0.11,0.01,0.27,,,,,,,,
38,"[540, 230, 50, 61]",0.3,0.0,0.03,0.09,0.11,0.0,0.46,"[410, 241, 37, 49]",0.39,0.0,0.06,0.11,0.39,0.01,0.05,"[218, 52, 70, 90]",0.22,0.0,0.23,0.02,0.2,0.0,0.32
39,"[540, 230, 51, 63]",0.21,0.0,0.02,0.19,0.08,0.0,0.49,"[274, 56, 69, 86]",0.03,0.0,0.02,0.01,0.17,0.0,0.77,,,,,,,,
40,"[540, 229, 51, 61]",0.26,0.0,0.05,0.04,0.18,0.0,0.47,"[249, 53, 71, 85]",0.06,0.0,0.15,0.0,0.44,0.0,0.34,,,,,,,,
