,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[637, 93, 116, 150]",0.06,0.0,0.01,0.12,0.09,0.0,0.71
1,"[619, 104, 114, 155]",0.13,0.0,0.02,0.36,0.02,0.0,0.47
2,"[657, 110, 110, 150]",0.1,0.0,0.01,0.29,0.03,0.01,0.56
3,"[612, 98, 116, 144]",0.09,0.0,0.02,0.0,0.08,0.0,0.81
4,"[644, 117, 111, 145]",0.52,0.0,0.01,0.06,0.04,0.0,0.36
5,"[631, 107, 121, 149]",0.06,0.0,0.02,0.02,0.08,0.0,0.81
6,"[640, 136, 110, 141]",0.15,0.0,0.04,0.02,0.44,0.0,0.35
7,"[670, 107, 111, 148]",0.33,0.0,0.07,0.11,0.1,0.05,0.35
8,"[607, 102, 118, 157]",0.07,0.0,0.03,0.06,0.06,0.0,0.78
9,"[648, 115, 112, 149]",0.18,0.0,0.12,0.13,0.11,0.02,0.44
10,"[658, 104, 111, 146]",0.06,0.0,0.02,0.03,0.04,0.01,0.84
11,"[370, 184, 42, 53]",0.18,0.0,0.01,0.0,0.21,0.0,0.6
12,"[571, 100, 113, 147]",0.1,0.0,0.07,0.12,0.1,0.0,0.6
13,"[658, 102, 113, 150]",0.04,0.0,0.04,0.01,0.2,0.0,0.72
14,"[604, 102, 118, 157]",0.1,0.0,0.08,0.44,0.04,0.0,0.34
15,"[656, 102, 111, 146]",0.2,0.0,0.02,0.02,0.11,0.02,0.64
16,"[648, 112, 114, 146]",0.08,0.0,0.17,0.0,0.36,0.0,0.4
17,"[372, 180, 42, 56]",0.59,0.0,0.02,0.02,0.12,0.0,0.26
18,"[699, 99, 109, 146]",0.2,0.0,0.05,0.01,0.18,0.03,0.53
19,"[631, 89, 119, 148]",0.04,0.0,0.01,0.0,0.01,0.0,0.94
20,"[650, 109, 113, 143]",0.03,0.0,0.01,0.01,0.1,0.0,0.85
21,"[644, 107, 115, 148]",0.15,0.0,0.02,0.03,0.09,0.0,0.71
22,"[630, 98, 115, 151]",0.13,0.0,0.01,0.02,0.07,0.0,0.77
23,"[655, 115, 113, 151]",0.63,0.0,0.02,0.05,0.05,0.0,0.24
24,"[605, 102, 111, 149]",0.7,0.0,0.07,0.02,0.12,0.0,0.08
25,"[644, 111, 106, 140]",0.06,0.0,0.01,0.02,0.16,0.0,0.75
26,"[629, 86, 115, 148]",0.13,0.0,0.05,0.0,0.2,0.02,0.59
27,"[651, 92, 109, 145]",0.04,0.0,0.04,0.0,0.16,0.0,0.76
28,"[649, 93, 116, 155]",0.1,0.0,0.04,0.0,0.07,0.01,0.77
29,"[649, 86, 115, 153]",0.14,0.0,0.12,0.01,0.19,0.0,0.53
30,"[624, 120, 111, 139]",0.11,0.0,0.04,0.01,0.26,0.0,0.58
31,"[696, 121, 107, 142]",0.61,0.0,0.02,0.03,0.06,0.01,0.27
32,"[599, 99, 115, 159]",0.09,0.0,0.01,0.14,0.02,0.0,0.74
33,"[623, 118, 108, 139]",0.05,0.0,0.04,0.0,0.31,0.0,0.6
34,"[646, 90, 115, 152]",0.03,0.0,0.02,0.0,0.2,0.0,0.74
35,"[635, 110, 115, 154]",0.17,0.0,0.1,0.01,0.07,0.03,0.63
36,"[633, 123, 113, 145]",0.25,0.0,0.01,0.06,0.11,0.0,0.57
37,"[624, 89, 120, 158]",0.2,0.0,0.09,0.01,0.02,0.1,0.59
38,"[637, 103, 117, 147]",0.11,0.0,0.13,0.02,0.04,0.01,0.69
39,"[613, 111, 117, 152]",0.05,0.0,0.01,0.01,0.02,0.0,0.91
40,"[624, 110, 110, 144]",0.02,0.0,0.03,0.02,0.29,0.0,0.65
41,"[596, 109, 111, 154]",0.1,0.0,0.08,0.03,0.04,0.09,0.66
42,"[600, 108, 109, 144]",0.29,0.0,0.05,0.04,0.1,0.01,0.52
43,"[649, 102, 112, 148]",0.06,0.0,0.02,0.01,0.03,0.01,0.87
44,"[578, 97, 119, 150]",0.05,0.0,0.0,0.01,0.01,0.0,0.93
45,"[620, 94, 116, 156]",0.22,0.0,0.14,0.08,0.13,0.02,0.41
46,"[612, 113, 116, 156]",0.12,0.0,0.19,0.0,0.33,0.0,0.35
47,"[376, 188, 43, 55]",0.45,0.0,0.0,0.0,0.33,0.0,0.22
48,"[666, 99, 114, 152]",0.14,0.0,0.04,0.01,0.21,0.02,0.58
49,"[634, 98, 118, 157]",0.07,0.0,0.0,0.01,0.02,0.0,0.89
50,"[620, 113, 114, 149]",0.23,0.0,0.13,0.01,0.29,0.0,0.33
51,"[645, 111, 115, 146]",0.03,0.0,0.07,0.01,0.34,0.0,0.54
52,"[757, 118, 106, 139]",0.26,0.0,0.15,0.0,0.38,0.0,0.21
53,"[691, 120, 112, 149]",0.11,0.0,0.07,0.1,0.16,0.0,0.56
54,"[730, 115, 111, 150]",0.46,0.0,0.08,0.05,0.13,0.04,0.25
55,"[726, 121, 107, 139]",0.65,0.0,0.03,0.02,0.08,0.01,0.2
56,"[672, 114, 112, 152]",0.69,0.0,0.01,0.0,0.05,0.0,0.24
57,"[652, 115, 110, 147]",0.24,0.0,0.09,0.01,0.21,0.0,0.45
58,"[662, 116, 113, 146]",0.2,0.0,0.08,0.0,0.34,0.0,0.37
59,"[669, 121, 112, 147]",0.3,0.0,0.08,0.0,0.37,0.0,0.25
60,"[654, 97, 115, 154]",0.17,0.0,0.07,0.01,0.08,0.0,0.67
61,"[647, 117, 108, 143]",0.1,0.0,0.03,0.02,0.12,0.0,0.73
62,"[641, 121, 118, 151]",0.25,0.0,0.04,0.03,0.27,0.0,0.41
63,"[656, 111, 118, 152]",0.09,0.0,0.11,0.0,0.19,0.0,0.61
64,"[632, 122, 111, 149]",0.33,0.0,0.04,0.02,0.07,0.0,0.54
65,"[634, 117, 110, 139]",0.06,0.0,0.11,0.01,0.38,0.0,0.45
66,"[660, 122, 109, 147]",0.09,0.0,0.07,0.01,0.24,0.0,0.59
67,"[625, 113, 110, 148]",0.14,0.0,0.03,0.03,0.04,0.0,0.75
68,"[680, 113, 110, 143]",0.06,0.0,0.03,0.03,0.04,0.0,0.83
69,"[687, 101, 116, 153]",0.16,0.0,0.24,0.29,0.04,0.04,0.22
70,"[646, 106, 121, 157]",0.5,0.0,0.05,0.0,0.06,0.03,0.35
71,"[669, 138, 110, 148]",0.21,0.0,0.16,0.0,0.35,0.0,0.27
72,"[634, 105, 111, 151]",0.11,0.0,0.04,0.01,0.14,0.0,0.7
73,"[642, 104, 115, 151]",0.04,0.0,0.01,0.01,0.04,0.0,0.9
74,"[668, 113, 111, 142]",0.33,0.0,0.02,0.07,0.06,0.0,0.52
75,"[627, 84, 121, 165]",0.19,0.0,0.43,0.06,0.02,0.27,0.03
76,"[697, 110, 109, 144]",0.32,0.0,0.04,0.07,0.09,0.03,0.46
77,"[631, 130, 116, 150]",0.15,0.0,0.05,0.02,0.48,0.0,0.29
78,"[620, 134, 115, 142]",0.21,0.0,0.05,0.01,0.38,0.0,0.35
79,"[628, 138, 114, 147]",0.04,0.0,0.22,0.01,0.5,0.01,0.23
80,"[648, 121, 109, 147]",0.17,0.0,0.14,0.0,0.36,0.0,0.33
81,"[638, 158, 108, 139]",0.14,0.01,0.07,0.11,0.34,0.07,0.26
82,"[645, 114, 114, 146]",0.41,0.0,0.04,0.04,0.05,0.01,0.46
83,"[658, 112, 111, 141]",0.06,0.0,0.03,0.04,0.14,0.01,0.73
84,"[645, 106, 117, 152]",0.04,0.0,0.13,0.0,0.38,0.0,0.45
