,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[535, 119, 191, 241]",0.08,0.0,0.35,0.01,0.4,0.07,0.09
1,"[527, 115, 183, 225]",0.08,0.0,0.13,0.04,0.16,0.02,0.57
2,"[545, 105, 179, 212]",0.07,0.0,0.35,0.01,0.23,0.2,0.13
3,"[533, 113, 191, 233]",0.13,0.0,0.44,0.01,0.18,0.18,0.06
4,"[496, 120, 197, 251]",0.09,0.0,0.13,0.2,0.11,0.11,0.36
5,"[539, 119, 186, 245]",0.17,0.0,0.16,0.04,0.1,0.05,0.47
6,"[522, 125, 187, 236]",0.17,0.0,0.46,0.01,0.19,0.06,0.1
7,"[555, 127, 184, 236]",0.13,0.0,0.31,0.03,0.15,0.02,0.37
8,"[534, 119, 195, 243]",0.08,0.0,0.28,0.03,0.27,0.2,0.14
9,"[550, 125, 185, 238]",0.08,0.0,0.51,0.12,0.19,0.07,0.02
10,"[543, 98, 198, 241]",0.16,0.0,0.25,0.01,0.3,0.02,0.25
11,"[553, 118, 192, 247]",0.15,0.0,0.59,0.02,0.15,0.08,0.01
12,"[519, 136, 186, 235]",0.12,0.0,0.12,0.02,0.15,0.21,0.38
13,"[542, 109, 191, 239]",0.12,0.0,0.38,0.01,0.27,0.1,0.11
14,"[563, 82, 129, 157]",0.07,0.0,0.39,0.02,0.19,0.24,0.08
15,"[558, 101, 139, 175]",0.11,0.0,0.2,0.02,0.23,0.05,0.4
16,"[554, 107, 136, 169]",0.14,0.0,0.23,0.03,0.35,0.02,0.23
17,"[543, 102, 134, 162]",0.19,0.0,0.31,0.01,0.28,0.16,0.05
18,"[566, 110, 137, 173]",0.23,0.0,0.25,0.14,0.17,0.02,0.19
19,"[562, 118, 133, 165]",0.1,0.0,0.24,0.09,0.22,0.01,0.34
20,"[555, 97, 137, 170]",0.16,0.0,0.29,0.07,0.42,0.02,0.05
21,"[559, 112, 137, 176]",0.08,0.0,0.63,0.0,0.21,0.03,0.04
22,"[565, 106, 139, 174]",0.05,0.0,0.19,0.13,0.14,0.01,0.48
23,"[523, 111, 200, 250]",0.06,0.0,0.42,0.02,0.42,0.03,0.05
24,"[557, 106, 196, 254]",0.11,0.0,0.31,0.0,0.44,0.02,0.12
25,"[544, 103, 191, 234]",0.17,0.0,0.36,0.01,0.3,0.04,0.12
26,"[526, 130, 199, 248]",0.11,0.0,0.26,0.06,0.2,0.02,0.35
27,"[551, 134, 193, 237]",0.07,0.0,0.22,0.01,0.48,0.04,0.18
28,"[546, 124, 189, 240]",0.09,0.0,0.22,0.02,0.38,0.02,0.27
29,"[533, 91, 195, 240]",0.06,0.0,0.44,0.01,0.21,0.16,0.12
30,"[551, 121, 190, 242]",0.09,0.0,0.3,0.01,0.46,0.01,0.13
31,"[529, 116, 186, 226]",0.18,0.0,0.31,0.0,0.43,0.03,0.05
32,"[519, 107, 190, 236]",0.21,0.0,0.19,0.04,0.36,0.06,0.15
33,"[492, 115, 204, 255]",0.06,0.0,0.32,0.0,0.48,0.09,0.05
34,"[511, 121, 192, 242]",0.01,0.0,0.04,0.01,0.63,0.0,0.3
35,"[526, 116, 190, 236]",0.1,0.0,0.24,0.0,0.34,0.25,0.07
