,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
89,"[609, 87, 114, 143]",0.76,0.0,0.06,0.0,0.13,0.01,0.05
90,"[603, 83, 113, 145]",0.61,0.0,0.09,0.0,0.25,0.01,0.03
91,"[605, 90, 109, 135]",0.82,0.0,0.06,0.0,0.11,0.0,0.01
92,"[600, 86, 107, 131]",0.6,0.0,0.08,0.0,0.31,0.0,0.01
93,"[600, 78, 116, 146]",0.38,0.0,0.2,0.0,0.36,0.0,0.06
94,"[604, 97, 106, 132]",0.69,0.0,0.19,0.0,0.1,0.0,0.01
95,"[606, 85, 104, 135]",0.53,0.01,0.18,0.0,0.27,0.0,0.01
96,"[536, 60, 148, 183]",0.33,0.0,0.1,0.0,0.53,0.01,0.03
97,"[549, 76, 141, 174]",0.79,0.0,0.08,0.0,0.11,0.0,0.01
98,"[552, 66, 138, 172]",0.73,0.0,0.06,0.0,0.18,0.01,0.02
99,"[558, 79, 144, 180]",0.59,0.0,0.19,0.0,0.16,0.01,0.04
100,"[558, 70, 138, 177]",0.79,0.0,0.12,0.0,0.07,0.01,0.01
101,"[554, 62, 141, 174]",0.93,0.0,0.05,0.0,0.02,0.0,0.0
102,"[566, 83, 146, 178]",0.66,0.0,0.15,0.0,0.17,0.0,0.02
103,"[612, 90, 105, 130]",0.5,0.0,0.15,0.0,0.29,0.0,0.06
104,"[621, 81, 104, 132]",0.52,0.02,0.1,0.0,0.33,0.0,0.02
105,"[620, 92, 108, 133]",0.71,0.02,0.09,0.0,0.17,0.0,0.01
106,"[613, 97, 104, 130]",0.62,0.0,0.15,0.0,0.21,0.0,0.01
107,"[615, 93, 104, 128]",0.81,0.02,0.06,0.0,0.1,0.0,0.0
108,"[616, 93, 108, 137]",0.51,0.01,0.28,0.0,0.17,0.01,0.03
109,"[619, 79, 102, 130]",0.67,0.0,0.04,0.0,0.18,0.0,0.11
110,"[612, 88, 108, 135]",0.65,0.0,0.14,0.0,0.17,0.0,0.04
111,"[609, 90, 115, 136]",0.54,0.0,0.19,0.0,0.23,0.0,0.03
112,"[619, 94, 103, 133]",0.37,0.0,0.07,0.0,0.48,0.0,0.07
113,"[610, 87, 109, 137]",0.5,0.0,0.14,0.0,0.27,0.01,0.08
114,"[612, 76, 107, 132]",0.27,0.03,0.08,0.0,0.53,0.0,0.09
115,"[609, 90, 108, 132]",0.82,0.01,0.09,0.0,0.07,0.0,0.01
116,"[615, 83, 104, 132]",0.72,0.02,0.07,0.0,0.19,0.0,0.01
117,"[614, 91, 108, 137]",0.48,0.0,0.36,0.0,0.14,0.01,0.01
118,"[615, 98, 102, 128]",0.58,0.0,0.07,0.0,0.33,0.0,0.02
