,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
36,"[627, 84, 152, 190]",0.04,0.0,0.06,0.01,0.86,0.0,0.04,,,,,,,,,,,,,,,,
37,"[543, 130, 146, 192]",0.45,0.03,0.06,0.0,0.38,0.0,0.07,,,,,,,,,,,,,,,,
38,"[515, 146, 152, 207]",0.76,0.0,0.05,0.0,0.09,0.01,0.09,,,,,,,,,,,,,,,,
39,"[581, 157, 129, 172]",0.21,0.0,0.0,0.0,0.13,0.0,0.65,,,,,,,,,,,,,,,,
40,"[474, 154, 125, 155]",0.05,0.0,0.0,0.01,0.05,0.0,0.88,,,,,,,,,,,,,,,,
41,"[681, 148, 133, 177]",0.65,0.0,0.04,0.03,0.26,0.0,0.01,,,,,,,,,,,,,,,,
42,"[465, 155, 144, 172]",0.45,0.0,0.28,0.11,0.15,0.01,0.0,,,,,,,,,,,,,,,,
43,"[719, 152, 142, 178]",0.19,0.01,0.0,0.01,0.2,0.0,0.59,,,,,,,,,,,,,,,,
44,"[558, 153, 113, 149]",0.43,0.01,0.03,0.01,0.38,0.0,0.14,,,,,,,,,,,,,,,,
45,"[526, 109, 156, 211]",0.16,0.0,0.03,0.0,0.76,0.0,0.04,,,,,,,,,,,,,,,,
46,"[497, 193, 148, 196]",0.46,0.0,0.03,0.14,0.19,0.0,0.19,,,,,,,,,,,,,,,,
47,"[543, 112, 153, 210]",0.09,0.0,0.03,0.03,0.83,0.0,0.02,,,,,,,,,,,,,,,,
48,"[527, 135, 135, 177]",0.28,0.0,0.02,0.01,0.05,0.01,0.64,,,,,,,,,,,,,,,,
49,"[537, 135, 124, 155]",0.05,0.0,0.06,0.17,0.66,0.0,0.06,,,,,,,,,,,,,,,,
50,"[544, 50, 147, 193]",0.63,0.0,0.01,0.0,0.13,0.0,0.23,,,,,,,,,,,,,,,,
51,"[557, 82, 138, 181]",0.36,0.0,0.03,0.03,0.37,0.0,0.21,,,,,,,,,,,,,,,,
52,"[607, 149, 150, 196]",0.27,0.22,0.01,0.0,0.35,0.0,0.15,,,,,,,,,,,,,,,,
53,"[578, 145, 144, 187]",0.51,0.04,0.02,0.0,0.41,0.0,0.02,,,,,,,,,,,,,,,,
54,"[581, 167, 135, 173]",0.65,0.0,0.01,0.13,0.04,0.0,0.17,"[479, 193, 64, 78]",0.21,0.01,0.15,0.29,0.24,0.03,0.08,,,,,,,,
55,"[551, 138, 129, 157]",0.51,0.0,0.04,0.0,0.15,0.0,0.29,,,,,,,,,,,,,,,,
56,"[564, 119, 135, 173]",0.08,0.0,0.04,0.03,0.82,0.0,0.03,,,,,,,,,,,,,,,,
57,"[575, 140, 135, 182]",0.39,0.0,0.0,0.0,0.12,0.0,0.48,,,,,,,,,,,,,,,,
58,"[585, 141, 131, 168]",0.34,0.0,0.01,0.02,0.32,0.0,0.31,,,,,,,,,,,,,,,,
59,"[578, 149, 130, 178]",0.25,0.0,0.01,0.01,0.28,0.0,0.45,,,,,,,,,,,,,,,,
60,"[575, 163, 127, 171]",0.31,0.0,0.0,0.56,0.04,0.0,0.08,,,,,,,,,,,,,,,,
61,"[545, 163, 128, 166]",0.27,0.01,0.0,0.01,0.21,0.0,0.49,,,,,,,,,,,,,,,,
62,"[545, 138, 135, 172]",0.38,0.0,0.01,0.07,0.36,0.0,0.18,,,,,,,,,,,,,,,,
63,"[551, 136, 129, 170]",0.71,0.0,0.0,0.01,0.26,0.0,0.02,,,,,,,,,,,,,,,,
64,"[562, 110, 159, 214]",0.33,0.0,0.02,0.02,0.32,0.0,0.31,,,,,,,,,,,,,,,,
65,"[589, 209, 136, 164]",0.31,0.0,0.05,0.0,0.63,0.0,0.01,,,,,,,,,,,,,,,,
66,"[565, 80, 160, 212]",0.24,0.0,0.1,0.0,0.61,0.0,0.04,,,,,,,,,,,,,,,,
67,"[571, 90, 139, 175]",0.34,0.0,0.1,0.01,0.31,0.0,0.24,,,,,,,,,,,,,,,,
68,"[595, 115, 132, 172]",0.27,0.0,0.0,0.01,0.34,0.0,0.39,,,,,,,,,,,,,,,,
69,"[559, 124, 131, 162]",0.1,0.0,0.03,0.1,0.6,0.0,0.16,,,,,,,,,,,,,,,,
70,"[564, 120, 126, 152]",0.18,0.0,0.45,0.02,0.26,0.01,0.09,,,,,,,,,,,,,,,,
71,"[567, 172, 123, 162]",0.21,0.05,0.0,0.05,0.65,0.0,0.04,,,,,,,,,,,,,,,,
72,"[587, 109, 133, 167]",0.03,0.0,0.09,0.0,0.85,0.0,0.03,,,,,,,,,,,,,,,,
73,"[583, 106, 138, 186]",0.14,0.0,0.02,0.01,0.54,0.0,0.3,"[858, 502, 82, 88]",0.19,0.01,0.08,0.02,0.63,0.0,0.06,,,,,,,,
74,"[577, 99, 153, 199]",0.47,0.0,0.02,0.01,0.22,0.0,0.28,"[721, 199, 93, 109]",0.05,0.0,0.13,0.04,0.64,0.0,0.14,,,,,,,,
75,"[561, 97, 136, 182]",0.12,0.0,0.04,0.01,0.59,0.0,0.23,,,,,,,,,,,,,,,,
76,"[609, 114, 136, 179]",0.08,0.0,0.05,0.02,0.78,0.0,0.08,,,,,,,,,,,,,,,,
77,"[605, 131, 139, 184]",0.13,0.06,0.01,0.0,0.57,0.0,0.23,,,,,,,,,,,,,,,,
78,"[588, 128, 154, 200]",0.12,0.02,0.0,0.0,0.64,0.0,0.21,,,,,,,,,,,,,,,,
79,"[712, 176, 124, 169]",0.44,0.0,0.25,0.0,0.08,0.01,0.2,,,,,,,,,,,,,,,,
80,"[451, 152, 134, 178]",0.21,0.02,0.1,0.03,0.47,0.0,0.17,,,,,,,,,,,,,,,,
81,"[595, 103, 158, 205]",0.14,0.0,0.02,0.0,0.75,0.0,0.08,,,,,,,,,,,,,,,,
82,"[584, 116, 133, 175]",0.1,0.0,0.35,0.04,0.38,0.01,0.13,,,,,,,,,,,,,,,,
83,"[615, 96, 160, 210]",0.1,0.0,0.05,0.01,0.69,0.0,0.14,,,,,,,,,,,,,,,,
84,"[563, 115, 130, 167]",0.06,0.0,0.01,0.63,0.29,0.0,0.02,,,,,,,,,,,,,,,,
85,"[597, 136, 125, 163]",0.07,0.0,0.02,0.01,0.87,0.0,0.03,,,,,,,,,,,,,,,,
86,"[584, 88, 126, 158]",0.07,0.0,0.04,0.0,0.75,0.0,0.14,,,,,,,,,,,,,,,,
87,"[613, 118, 121, 158]",0.18,0.0,0.08,0.0,0.58,0.0,0.16,,,,,,,,,,,,,,,,
88,"[583, 93, 132, 173]",0.43,0.0,0.1,0.0,0.34,0.0,0.13,"[483, 574, 56, 60]",0.03,0.0,0.09,0.03,0.78,0.0,0.06,,,,,,,,
89,"[695, 122, 154, 208]",0.45,0.0,0.02,0.06,0.23,0.0,0.24,,,,,,,,,,,,,,,,
90,"[508, 108, 147, 194]",0.26,0.0,0.05,0.0,0.48,0.0,0.2,,,,,,,,,,,,,,,,
91,"[550, 88, 148, 189]",0.28,0.0,0.03,0.0,0.66,0.0,0.03,,,,,,,,,,,,,,,,
92,"[572, 106, 139, 188]",0.14,0.0,0.03,0.0,0.78,0.0,0.04,,,,,,,,,,,,,,,,
93,"[594, 90, 153, 204]",0.13,0.0,0.01,0.0,0.73,0.0,0.13,,,,,,,,,,,,,,,,
94,"[594, 86, 148, 202]",0.1,0.0,0.04,0.0,0.81,0.0,0.04,,,,,,,,,,,,,,,,
95,"[531, 132, 126, 171]",0.02,0.0,0.01,0.29,0.67,0.01,0.0,,,,,,,,,,,,,,,,
96,"[580, 156, 159, 202]",0.19,0.03,0.0,0.02,0.51,0.0,0.26,,,,,,,,,,,,,,,,
97,"[617, 214, 155, 202]",0.03,0.03,0.01,0.03,0.58,0.0,0.32,,,,,,,,,,,,,,,,
98,"[633, 181, 167, 219]",0.08,0.0,0.01,0.01,0.78,0.0,0.13,,,,,,,,,,,,,,,,
99,"[567, 118, 153, 199]",0.12,0.0,0.02,0.0,0.82,0.0,0.04,,,,,,,,,,,,,,,,
100,"[527, 132, 133, 187]",0.23,0.0,0.04,0.13,0.59,0.0,0.01,,,,,,,,,,,,,,,,
101,"[547, 148, 122, 157]",0.15,0.0,0.03,0.0,0.68,0.0,0.13,,,,,,,,,,,,,,,,
102,"[566, 175, 146, 177]",0.04,0.0,0.16,0.0,0.73,0.0,0.07,,,,,,,,,,,,,,,,
103,"[527, 80, 153, 190]",0.16,0.0,0.3,0.0,0.5,0.0,0.03,,,,,,,,,,,,,,,,
104,"[532, 96, 154, 190]",0.08,0.0,0.01,0.01,0.21,0.0,0.69,,,,,,,,,,,,,,,,
105,"[543, 130, 130, 165]",0.18,0.0,0.07,0.01,0.39,0.0,0.36,,,,,,,,,,,,,,,,
106,"[586, 155, 122, 159]",0.4,0.0,0.0,0.0,0.25,0.0,0.34,,,,,,,,,,,,,,,,
107,"[556, 156, 125, 155]",0.16,0.0,0.02,0.01,0.48,0.0,0.34,,,,,,,,,,,,,,,,
108,"[486, 157, 121, 154]",0.23,0.0,0.06,0.0,0.61,0.0,0.1,,,,,,,,,,,,,,,,
109,"[559, 158, 123, 160]",0.16,0.0,0.01,0.01,0.47,0.0,0.36,,,,,,,,,,,,,,,,
110,"[551, 131, 122, 157]",0.12,0.0,0.04,0.01,0.74,0.0,0.09,,,,,,,,,,,,,,,,
111,"[537, 150, 115, 145]",0.13,0.0,0.03,0.01,0.74,0.0,0.09,,,,,,,,,,,,,,,,
112,"[523, 139, 133, 170]",0.03,0.0,0.06,0.02,0.69,0.01,0.18,,,,,,,,,,,,,,,,
113,"[521, 149, 120, 149]",0.02,0.0,0.02,0.01,0.87,0.0,0.08,,,,,,,,,,,,,,,,
114,"[544, 131, 125, 160]",0.15,0.0,0.02,0.09,0.69,0.0,0.06,"[494, 169, 88, 116]",0.21,0.0,0.25,0.04,0.21,0.06,0.23,,,,,,,,
115,"[599, 124, 135, 173]",0.22,0.09,0.01,0.0,0.47,0.0,0.21,,,,,,,,,,,,,,,,
116,"[645, 179, 145, 191]",0.12,0.01,0.01,0.02,0.39,0.0,0.44,,,,,,,,,,,,,,,,
117,"[625, 125, 162, 215]",0.29,0.0,0.02,0.1,0.57,0.0,0.03,,,,,,,,,,,,,,,,
118,"[720, 125, 170, 222]",0.06,0.0,0.01,0.01,0.69,0.0,0.23,,,,,,,,,,,,,,,,
119,"[561, 91, 135, 171]",0.22,0.0,0.05,0.0,0.5,0.0,0.22,,,,,,,,,,,,,,,,
120,"[578, 107, 143, 186]",0.17,0.0,0.01,0.0,0.23,0.0,0.59,,,,,,,,,,,,,,,,
121,"[566, 126, 146, 198]",0.91,0.01,0.01,0.01,0.05,0.0,0.01,,,,,,,,,,,,,,,,
122,"[547, 141, 131, 175]",0.09,0.01,0.01,0.01,0.54,0.0,0.34,,,,,,,,,,,,,,,,
123,"[552, 134, 127, 168]",0.08,0.0,0.04,0.0,0.85,0.0,0.03,,,,,,,,,,,,,,,,
124,"[586, 103, 149, 199]",0.16,0.0,0.04,0.0,0.76,0.0,0.04,,,,,,,,,,,,,,,,
125,"[553, 120, 112, 150]",0.03,0.0,0.04,0.0,0.82,0.0,0.1,,,,,,,,,,,,,,,,
126,"[520, 129, 120, 156]",0.22,0.0,0.07,0.01,0.52,0.0,0.17,,,,,,,,,,,,,,,,
127,"[556, 118, 125, 163]",0.09,0.0,0.01,0.0,0.84,0.0,0.06,,,,,,,,,,,,,,,,
128,"[563, 96, 151, 199]",0.03,0.0,0.02,0.01,0.87,0.0,0.07,,,,,,,,,,,,,,,,
129,"[544, 95, 149, 194]",0.17,0.0,0.02,0.0,0.75,0.0,0.05,,,,,,,,,,,,,,,,
130,"[660, 95, 130, 170]",0.39,0.0,0.11,0.0,0.47,0.0,0.03,,,,,,,,,,,,,,,,
131,"[670, 133, 136, 183]",0.18,0.0,0.05,0.0,0.62,0.0,0.14,,,,,,,,,,,,,,,,
132,"[561, 115, 142, 186]",0.22,0.02,0.01,0.0,0.57,0.0,0.17,,,,,,,,,,,,,,,,
133,"[510, 108, 131, 169]",0.01,0.0,0.01,0.01,0.86,0.0,0.1,,,,,,,,,,,,,,,,
134,"[574, 111, 150, 193]",0.04,0.0,0.0,0.79,0.13,0.0,0.03,,,,,,,,,,,,,,,,
135,"[564, 83, 136, 183]",0.14,0.0,0.01,0.01,0.83,0.0,0.02,,,,,,,,,,,,,,,,
136,"[614, 76, 159, 213]",0.41,0.0,0.12,0.0,0.31,0.0,0.16,,,,,,,,,,,,,,,,
137,"[591, 82, 142, 191]",0.15,0.01,0.0,0.0,0.6,0.0,0.24,,,,,,,,,,,,,,,,
138,"[588, 64, 159, 201]",0.02,0.0,0.0,0.69,0.18,0.0,0.11,,,,,,,,,,,,,,,,
139,"[617, 119, 130, 169]",0.14,0.0,0.01,0.16,0.64,0.0,0.05,,,,,,,,,,,,,,,,
140,"[564, 112, 125, 157]",0.1,0.0,0.26,0.08,0.26,0.04,0.27,,,,,,,,,,,,,,,,
141,"[543, 80, 148, 193]",0.05,0.0,0.05,0.01,0.82,0.0,0.07,,,,,,,,,,,,,,,,
142,"[560, 105, 157, 211]",0.08,0.0,0.01,0.0,0.84,0.0,0.06,,,,,,,,,,,,,,,,
143,"[561, 113, 145, 197]",0.12,0.03,0.0,0.0,0.15,0.0,0.69,,,,,,,,,,,,,,,,
144,"[555, 114, 146, 194]",0.17,0.01,0.01,0.0,0.27,0.0,0.53,,,,,,,,,,,,,,,,
145,"[533, 138, 132, 176]",0.03,0.0,0.0,0.67,0.14,0.0,0.16,,,,,,,,,,,,,,,,
146,"[530, 161, 126, 175]",0.08,0.0,0.0,0.0,0.13,0.0,0.79,,,,,,,,,,,,,,,,
147,"[541, 142, 130, 176]",0.22,0.01,0.01,0.01,0.37,0.0,0.38,,,,,,,,,,,,,,,,
148,"[571, 100, 150, 204]",0.54,0.0,0.02,0.0,0.23,0.0,0.21,"[392, 39, 22, 28]",0.03,0.01,0.08,0.47,0.4,0.01,0.01,,,,,,,,
149,"[583, 106, 154, 208]",0.15,0.0,0.02,0.06,0.43,0.0,0.34,"[878, 541, 74, 80]",0.14,0.0,0.14,0.11,0.5,0.03,0.1,,,,,,,,
150,"[544, 134, 125, 156]",0.61,0.0,0.04,0.01,0.1,0.0,0.23,,,,,,,,,,,,,,,,
151,"[585, 108, 149, 195]",0.22,0.02,0.01,0.13,0.5,0.0,0.14,,,,,,,,,,,,,,,,
152,"[568, 133, 157, 210]",0.26,0.0,0.01,0.04,0.67,0.0,0.02,,,,,,,,,,,,,,,,
153,"[422, 206, 37, 42]",0.19,0.0,0.04,0.65,0.06,0.01,0.03,,,,,,,,,,,,,,,,
154,"[560, 128, 126, 166]",0.15,0.0,0.11,0.0,0.64,0.0,0.1,,,,,,,,,,,,,,,,
155,"[562, 152, 125, 154]",0.06,0.0,0.01,0.0,0.5,0.0,0.42,,,,,,,,,,,,,,,,
156,"[576, 121, 137, 187]",0.11,0.0,0.01,0.02,0.64,0.0,0.22,,,,,,,,,,,,,,,,
157,"[572, 94, 145, 190]",0.08,0.0,0.04,0.0,0.77,0.0,0.1,,,,,,,,,,,,,,,,
158,"[569, 102, 142, 187]",0.15,0.0,0.01,0.0,0.67,0.0,0.17,,,,,,,,,,,,,,,,
159,"[567, 132, 158, 216]",0.06,0.0,0.01,0.01,0.85,0.0,0.08,,,,,,,,,,,,,,,,
160,"[595, 114, 154, 199]",0.19,0.01,0.02,0.0,0.56,0.01,0.21,,,,,,,,,,,,,,,,
161,"[564, 122, 148, 182]",0.12,0.03,0.01,0.0,0.36,0.0,0.49,,,,,,,,,,,,,,,,
162,"[550, 109, 143, 185]",0.06,0.01,0.02,0.0,0.75,0.0,0.16,,,,,,,,,,,,,,,,
163,"[568, 103, 143, 188]",0.05,0.0,0.02,0.0,0.81,0.0,0.12,,,,,,,,,,,,,,,,
164,"[565, 102, 150, 201]",0.2,0.0,0.03,0.02,0.66,0.0,0.09,,,,,,,,,,,,,,,,
165,"[569, 112, 139, 186]",0.13,0.08,0.03,0.0,0.65,0.0,0.11,,,,,,,,,,,,,,,,
166,"[555, 122, 149, 194]",0.03,0.0,0.09,0.0,0.81,0.0,0.07,,,,,,,,,,,,,,,,
167,"[566, 104, 147, 192]",0.16,0.0,0.1,0.0,0.61,0.0,0.13,,,,,,,,,,,,,,,,
168,"[635, 115, 140, 181]",0.09,0.0,0.0,0.0,0.73,0.0,0.17,,,,,,,,,,,,,,,,
169,"[624, 134, 157, 210]",0.2,0.02,0.01,0.0,0.57,0.0,0.19,,,,,,,,,,,,,,,,
170,"[576, 119, 150, 201]",0.07,0.0,0.01,0.0,0.92,0.0,0.0,,,,,,,,,,,,,,,,
171,"[618, 128, 148, 191]",0.03,0.05,0.01,0.0,0.85,0.0,0.06,,,,,,,,,,,,,,,,
172,"[549, 90, 148, 195]",0.05,0.0,0.02,0.01,0.7,0.0,0.22,,,,,,,,,,,,,,,,
173,"[593, 124, 150, 191]",0.18,0.1,0.01,0.0,0.54,0.0,0.17,,,,,,,,,,,,,,,,
174,"[545, 132, 143, 185]",0.11,0.0,0.06,0.0,0.53,0.0,0.29,,,,,,,,,,,,,,,,
175,"[583, 126, 151, 203]",0.08,0.0,0.01,0.03,0.72,0.0,0.17,"[514, 424, 40, 52]",0.26,0.0,0.15,0.12,0.19,0.01,0.27,"[420, 206, 36, 41]",0.31,0.0,0.05,0.36,0.22,0.01,0.04
176,"[534, 122, 145, 192]",0.08,0.0,0.02,0.0,0.83,0.0,0.05,"[319, 589, 33, 38]",0.6,0.0,0.13,0.09,0.11,0.04,0.03,,,,,,,,
177,"[518, 126, 142, 180]",0.04,0.0,0.01,0.01,0.65,0.0,0.28,,,,,,,,,,,,,,,,
178,"[556, 80, 130, 169]",0.26,0.0,0.01,0.0,0.49,0.0,0.25,,,,,,,,,,,,,,,,
179,"[544, 130, 124, 167]",0.24,0.0,0.08,0.02,0.56,0.0,0.09,,,,,,,,,,,,,,,,
180,"[566, 158, 127, 164]",0.15,0.0,0.03,0.02,0.56,0.0,0.23,,,,,,,,,,,,,,,,
181,"[567, 124, 136, 174]",0.1,0.0,0.01,0.0,0.41,0.0,0.47,"[793, 242, 52, 64]",0.08,0.0,0.11,0.02,0.69,0.0,0.11,,,,,,,,
182,"[585, 102, 155, 203]",0.19,0.01,0.03,0.01,0.51,0.0,0.26,,,,,,,,,,,,,,,,
183,"[614, 91, 159, 211]",0.41,0.0,0.03,0.0,0.4,0.0,0.16,,,,,,,,,,,,,,,,
184,"[634, 129, 169, 223]",0.16,0.01,0.01,0.04,0.61,0.0,0.17,,,,,,,,,,,,,,,,
185,"[606, 137, 166, 215]",0.2,0.05,0.01,0.0,0.5,0.0,0.23,,,,,,,,,,,,,,,,
186,"[634, 167, 151, 198]",0.9,0.0,0.02,0.01,0.03,0.0,0.03,,,,,,,,,,,,,,,,
187,"[610, 99, 166, 228]",0.41,0.0,0.02,0.04,0.52,0.0,0.01,,,,,,,,,,,,,,,,
188,"[613, 116, 168, 230]",0.09,0.01,0.01,0.01,0.31,0.0,0.57,,,,,,,,,,,,,,,,
189,"[619, 95, 173, 233]",0.18,0.01,0.02,0.01,0.4,0.0,0.4,,,,,,,,,,,,,,,,
190,"[696, 89, 146, 190]",0.45,0.0,0.01,0.01,0.17,0.0,0.36,,,,,,,,,,,,,,,,
191,"[556, 87, 151, 203]",0.31,0.04,0.02,0.0,0.45,0.0,0.17,,,,,,,,,,,,,,,,
192,"[648, 91, 156, 215]",0.12,0.0,0.07,0.0,0.35,0.08,0.37,,,,,,,,,,,,,,,,
193,"[616, 69, 151, 202]",0.1,0.01,0.01,0.0,0.58,0.0,0.3,,,,,,,,,,,,,,,,
194,"[645, 67, 160, 204]",0.1,0.01,0.01,0.0,0.77,0.0,0.12,,,,,,,,,,,,,,,,
195,"[554, 43, 163, 213]",0.18,0.0,0.03,0.23,0.45,0.0,0.1,,,,,,,,,,,,,,,,
196,"[612, 63, 161, 204]",0.12,0.0,0.09,0.0,0.75,0.01,0.03,,,,,,,,,,,,,,,,
197,"[640, 80, 157, 210]",0.17,0.01,0.02,0.0,0.48,0.0,0.31,,,,,,,,,,,,,,,,
198,"[645, 69, 151, 192]",0.31,0.0,0.05,0.0,0.6,0.0,0.04,,,,,,,,,,,,,,,,
199,"[566, 102, 171, 225]",0.18,0.04,0.01,0.0,0.49,0.0,0.28,,,,,,,,,,,,,,,,
200,"[596, 76, 154, 210]",0.19,0.02,0.0,0.02,0.69,0.0,0.08,,,,,,,,,,,,,,,,
201,"[597, 72, 155, 205]",0.29,0.01,0.01,0.0,0.29,0.0,0.4,,,,,,,,,,,,,,,,
202,"[591, 89, 159, 213]",0.2,0.0,0.01,0.1,0.67,0.0,0.03,,,,,,,,,,,,,,,,
203,"[605, 57, 153, 204]",0.37,0.0,0.03,0.0,0.42,0.0,0.17,,,,,,,,,,,,,,,,
204,"[604, 44, 159, 211]",0.11,0.0,0.03,0.01,0.57,0.0,0.27,"[440, 567, 49, 62]",0.01,0.0,0.09,0.04,0.63,0.01,0.22,,,,,,,,
205,"[595, 90, 157, 211]",0.35,0.0,0.02,0.0,0.16,0.02,0.44,"[438, 570, 47, 60]",0.02,0.0,0.08,0.14,0.4,0.01,0.35,,,,,,,,
206,"[590, 95, 175, 235]",0.41,0.01,0.02,0.0,0.27,0.0,0.29,,,,,,,,,,,,,,,,
207,"[608, 65, 168, 234]",0.16,0.0,0.03,0.03,0.71,0.0,0.08,,,,,,,,,,,,,,,,
208,"[603, 66, 159, 213]",0.61,0.01,0.01,0.01,0.29,0.0,0.07,,,,,,,,,,,,,,,,
209,"[616, 74, 168, 226]",0.34,0.02,0.04,0.01,0.43,0.0,0.16,,,,,,,,,,,,,,,,
210,"[600, 59, 155, 211]",0.65,0.0,0.08,0.0,0.22,0.0,0.03,,,,,,,,,,,,,,,,
211,"[606, 83, 163, 214]",0.35,0.01,0.01,0.07,0.16,0.0,0.4,,,,,,,,,,,,,,,,
212,"[635, 78, 160, 211]",0.09,0.0,0.0,0.57,0.24,0.0,0.1,,,,,,,,,,,,,,,,
213,"[679, 74, 165, 215]",0.22,0.0,0.01,0.25,0.34,0.0,0.18,"[1197, 575, 46, 47]",0.35,0.0,0.31,0.01,0.3,0.01,0.02,,,,,,,,
214,"[771, 75, 166, 222]",0.16,0.01,0.0,0.03,0.31,0.0,0.48,"[944, 225, 55, 70]",0.08,0.01,0.27,0.11,0.41,0.04,0.08,,,,,,,,
215,"[691, 76, 166, 215]",0.67,0.0,0.02,0.0,0.22,0.0,0.08,,,,,,,,,,,,,,,,
216,"[670, 71, 162, 218]",0.54,0.02,0.01,0.0,0.24,0.0,0.19,,,,,,,,,,,,,,,,
217,"[662, 74, 163, 219]",0.33,0.0,0.01,0.11,0.45,0.0,0.1,,,,,,,,,,,,,,,,
218,"[716, 54, 162, 210]",0.32,0.01,0.02,0.02,0.23,0.0,0.39,,,,,,,,,,,,,,,,
219,"[711, 76, 164, 216]",0.49,0.01,0.0,0.0,0.21,0.0,0.29,,,,,,,,,,,,,,,,
