,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[552, 84, 100, 131]",0.31,0.0,0.29,0.06,0.02,0.22,0.09,,,,,,,,
1,"[571, 79, 104, 131]",0.19,0.0,0.1,0.05,0.08,0.02,0.56,,,,,,,,
2,"[558, 94, 99, 130]",0.5,0.0,0.16,0.01,0.07,0.05,0.21,,,,,,,,
3,"[562, 86, 102, 125]",0.1,0.0,0.08,0.05,0.03,0.52,0.22,,,,,,,,
4,"[563, 81, 107, 128]",0.04,0.0,0.07,0.72,0.03,0.09,0.05,,,,,,,,
5,"[569, 86, 95, 127]",0.05,0.0,0.04,0.36,0.03,0.0,0.51,,,,,,,,
6,"[556, 85, 106, 132]",0.03,0.0,0.16,0.0,0.0,0.81,0.0,,,,,,,,
7,"[559, 80, 101, 123]",0.37,0.0,0.39,0.02,0.04,0.04,0.15,,,,,,,,
8,"[539, 77, 101, 121]",0.23,0.0,0.46,0.03,0.08,0.07,0.14,,,,,,,,
9,"[551, 88, 104, 126]",0.32,0.0,0.15,0.01,0.11,0.18,0.24,,,,,,,,
10,"[559, 75, 103, 130]",0.09,0.0,0.44,0.07,0.05,0.06,0.28,,,,,,,,
11,"[552, 87, 107, 132]",0.11,0.0,0.11,0.02,0.08,0.02,0.66,,,,,,,,
12,"[556, 87, 105, 129]",0.16,0.0,0.04,0.01,0.08,0.01,0.7,,,,,,,,
13,"[551, 89, 100, 125]",0.16,0.0,0.15,0.01,0.11,0.1,0.47,,,,,,,,
14,"[554, 82, 106, 133]",0.45,0.0,0.2,0.04,0.06,0.16,0.08,,,,,,,,
15,"[556, 84, 103, 130]",0.25,0.0,0.09,0.06,0.12,0.03,0.45,,,,,,,,
16,"[549, 82, 105, 126]",0.09,0.0,0.13,0.04,0.08,0.01,0.65,,,,,,,,
17,"[549, 83, 105, 130]",0.1,0.0,0.07,0.08,0.04,0.12,0.59,,,,,,,,
18,"[548, 80, 107, 128]",0.11,0.0,0.15,0.09,0.1,0.07,0.48,,,,,,,,
19,"[548, 83, 106, 128]",0.16,0.0,0.33,0.01,0.38,0.02,0.09,,,,,,,,
20,"[529, 85, 106, 128]",0.23,0.0,0.69,0.0,0.05,0.02,0.01,,,,,,,,
21,"[541, 96, 100, 118]",0.26,0.0,0.25,0.03,0.15,0.03,0.28,,,,,,,,
22,"[549, 89, 107, 131]",0.02,0.0,0.1,0.0,0.0,0.87,0.0,,,,,,,,
23,"[556, 74, 104, 124]",0.05,0.0,0.06,0.78,0.03,0.01,0.07,,,,,,,,
24,"[552, 103, 102, 132]",0.28,0.0,0.16,0.12,0.01,0.42,0.01,,,,,,,,
25,"[562, 90, 104, 126]",0.09,0.0,0.07,0.12,0.03,0.07,0.6,,,,,,,,
26,"[560, 86, 107, 134]",0.26,0.0,0.12,0.01,0.54,0.02,0.04,,,,,,,,
27,"[550, 85, 99, 123]",0.44,0.0,0.22,0.0,0.09,0.09,0.16,,,,,,,,
28,"[570, 86, 104, 126]",0.25,0.0,0.3,0.02,0.08,0.1,0.23,,,,,,,,
29,"[548, 75, 102, 130]",0.59,0.0,0.16,0.0,0.01,0.23,0.01,,,,,,,,
30,"[554, 79, 106, 126]",0.26,0.0,0.44,0.01,0.07,0.04,0.17,,,,,,,,
31,"[573, 76, 99, 124]",0.16,0.0,0.35,0.3,0.08,0.07,0.04,,,,,,,,
32,"[562, 85, 102, 131]",0.19,0.0,0.1,0.22,0.02,0.16,0.31,,,,,,,,
33,"[561, 85, 100, 126]",0.28,0.0,0.47,0.03,0.04,0.08,0.1,,,,,,,,
34,"[557, 90, 103, 132]",0.23,0.0,0.32,0.06,0.08,0.2,0.11,,,,,,,,
35,"[557, 81, 105, 128]",0.21,0.0,0.45,0.03,0.06,0.17,0.08,,,,,,,,
36,"[560, 86, 105, 130]",0.15,0.0,0.48,0.02,0.08,0.24,0.03,,,,,,,,
37,"[558, 77, 107, 136]",0.07,0.0,0.48,0.0,0.01,0.44,0.0,,,,,,,,
38,"[564, 82, 101, 127]",0.42,0.01,0.27,0.01,0.13,0.04,0.12,,,,,,,,
39,"[561, 83, 97, 129]",0.26,0.0,0.33,0.02,0.03,0.2,0.15,,,,,,,,
40,"[553, 98, 103, 129]",0.2,0.0,0.24,0.24,0.02,0.28,0.02,,,,,,,,
41,"[561, 79, 101, 127]",0.16,0.0,0.5,0.06,0.06,0.07,0.16,,,,,,,,
42,"[558, 90, 106, 125]",0.24,0.0,0.3,0.02,0.03,0.12,0.3,,,,,,,,
43,"[551, 90, 103, 121]",0.27,0.0,0.28,0.02,0.15,0.05,0.23,,,,,,,,
44,"[578, 86, 97, 123]",0.32,0.0,0.25,0.01,0.03,0.12,0.27,,,,,,,,
45,"[552, 90, 106, 123]",0.07,0.0,0.11,0.07,0.05,0.01,0.69,,,,,,,,
46,"[556, 90, 102, 124]",0.28,0.0,0.47,0.03,0.09,0.03,0.1,,,,,,,,
47,"[553, 87, 105, 126]",0.03,0.0,0.1,0.64,0.06,0.01,0.17,,,,,,,,
48,"[551, 89, 108, 136]",0.03,0.0,0.13,0.19,0.0,0.65,0.0,,,,,,,,
49,"[550, 81, 100, 125]",0.1,0.0,0.17,0.01,0.15,0.01,0.55,,,,,,,,
