,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
179,"[526, 105, 143, 184]",0.01,0.0,0.01,0.0,0.02,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"[443, 113, 150, 188]",0.02,0.0,0.01,0.05,0.05,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"[483, 109, 143, 189]",0.09,0.0,0.03,0.01,0.04,0.03,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"[461, 100, 142, 184]",0.02,0.0,0.04,0.0,0.07,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"[445, 112, 150, 194]",0.02,0.0,0.04,0.04,0.06,0.02,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"[546, 149, 144, 188]",0.02,0.0,0.01,0.06,0.05,0.01,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[550, 136, 146, 195]",0.05,0.0,0.04,0.04,0.05,0.02,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[569, 141, 145, 197]",0.03,0.0,0.03,0.03,0.07,0.12,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[608, 148, 141, 184]",0.01,0.0,0.02,0.02,0.06,0.02,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[499, 81, 146, 191]",0.08,0.0,0.19,0.01,0.22,0.09,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[482, 81, 145, 182]",0.01,0.0,0.0,0.03,0.02,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"[569, 105, 148, 181]",0.06,0.0,0.0,0.03,0.19,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[491, 78, 147, 185]",0.07,0.0,0.03,0.02,0.07,0.08,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"[560, 98, 136, 177]",0.06,0.0,0.12,0.03,0.07,0.28,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"[490, 89, 144, 179]",0.04,0.0,0.09,0.08,0.13,0.03,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"[486, 84, 145, 183]",0.05,0.0,0.03,0.05,0.05,0.05,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"[503, 66, 148, 188]",0.05,0.0,0.08,0.0,0.12,0.02,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"[486, 96, 147, 182]",0.02,0.0,0.01,0.26,0.03,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[498, 73, 140, 185]",0.03,0.0,0.04,0.01,0.06,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[491, 77, 147, 188]",0.01,0.0,0.0,0.28,0.03,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"[529, 89, 137, 172]",0.01,0.0,0.01,0.14,0.02,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"[534, 96, 135, 167]",0.0,0.0,0.0,0.29,0.01,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[589, 169, 132, 166]",0.01,0.0,0.0,0.03,0.01,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[583, 179, 129, 168]",0.03,0.0,0.0,0.08,0.01,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[570, 168, 142, 177]",0.0,0.0,0.0,0.02,0.02,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[595, 182, 136, 176]",0.01,0.0,0.0,0.06,0.02,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"[563, 158, 137, 178]",0.07,0.0,0.01,0.04,0.06,0.01,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"[532, 149, 146, 193]",0.06,0.0,0.05,0.1,0.06,0.07,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"[564, 149, 137, 183]",0.14,0.0,0.01,0.03,0.1,0.01,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[534, 131, 135, 184]",0.05,0.0,0.06,0.01,0.05,0.01,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"[516, 119, 138, 187]",0.13,0.0,0.08,0.01,0.06,0.16,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[510, 121, 132, 174]",0.03,0.0,0.01,0.0,0.07,0.01,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[500, 107, 143, 180]",0.04,0.0,0.12,0.0,0.12,0.01,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[523, 102, 134, 173]",0.03,0.0,0.05,0.02,0.08,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[502, 105, 132, 172]",0.25,0.0,0.31,0.0,0.06,0.35,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[506, 139, 131, 168]",0.14,0.0,0.01,0.02,0.06,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[516, 127, 133, 174]",0.14,0.0,0.03,0.0,0.08,0.04,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[477, 101, 135, 177]",0.04,0.0,0.06,0.01,0.05,0.05,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[543, 163, 142, 191]",0.02,0.0,0.03,0.01,0.07,0.01,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[537, 169, 140, 188]",0.01,0.0,0.01,0.02,0.02,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[534, 156, 142, 183]",0.04,0.0,0.03,0.0,0.07,0.01,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[546, 187, 135, 173]",0.01,0.0,0.01,0.02,0.02,0.01,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[545, 165, 139, 184]",0.02,0.0,0.04,0.06,0.22,0.06,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"[520, 178, 145, 195]",0.03,0.0,0.08,0.03,0.21,0.05,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[514, 190, 138, 173]",0.05,0.0,0.06,0.24,0.05,0.08,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[531, 169, 138, 189]",0.16,0.0,0.04,0.01,0.07,0.03,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[685, 251, 22, 29]",0.47,0.0,0.1,0.16,0.23,0.0,0.03,"[756, 247, 26, 38]",0.16,0.0,0.23,0.44,0.13,0.01,0.03,"[1139, 233, 24, 33]",0.29,0.0,0.19,0.06,0.4,0.02,0.04,"[184, 268, 28, 38]",0.16,0.02,0.08,0.13,0.51,0.02,0.09,"[820, 221, 20, 27]",0.11,0.0,0.21,0.25,0.27,0.02,0.14
226,"[905, 214, 27, 37]",0.03,0.0,0.16,0.26,0.5,0.0,0.05,"[401, 127, 14, 19]",0.39,0.0,0.13,0.24,0.06,0.03,0.15,,,,,,,,,,,,,,,,,,,,,,,,
227,"[547, 111, 143, 184]",0.04,0.0,0.02,0.01,0.09,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[546, 120, 146, 187]",0.11,0.0,0.03,0.01,0.07,0.01,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[552, 126, 138, 183]",0.01,0.0,0.02,0.0,0.04,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[549, 125, 135, 183]",0.1,0.0,0.02,0.0,0.07,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[549, 125, 140, 188]",0.05,0.0,0.06,0.0,0.06,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[552, 125, 138, 183]",0.03,0.0,0.06,0.01,0.14,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[552, 124, 138, 185]",0.03,0.0,0.06,0.01,0.07,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[541, 121, 153, 208]",0.06,0.0,0.05,0.02,0.1,0.01,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[527, 141, 144, 189]",0.03,0.0,0.07,0.04,0.11,0.06,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[525, 141, 142, 188]",0.03,0.0,0.01,0.01,0.05,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[524, 120, 141, 190]",0.09,0.0,0.2,0.0,0.07,0.03,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[527, 124, 138, 185]",0.03,0.0,0.03,0.02,0.03,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[565, 122, 139, 186]",0.03,0.0,0.27,0.01,0.02,0.09,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[511, 114, 140, 192]",0.02,0.0,0.07,0.0,0.06,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[518, 126, 139, 187]",0.03,0.0,0.45,0.01,0.06,0.34,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[527, 121, 139, 183]",0.01,0.0,0.03,0.03,0.02,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[563, 107, 139, 178]",0.04,0.0,0.18,0.0,0.11,0.02,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[542, 114, 145, 186]",0.06,0.0,0.27,0.02,0.13,0.07,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[544, 115, 134, 180]",0.09,0.0,0.27,0.03,0.05,0.1,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[562, 103, 141, 185]",0.0,0.0,0.02,0.03,0.04,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[556, 113, 130, 173]",0.05,0.0,0.13,0.01,0.1,0.02,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[527, 119, 149, 187]",0.03,0.0,0.32,0.01,0.14,0.03,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[554, 97, 141, 182]",0.04,0.0,0.05,0.0,0.04,0.02,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[537, 109, 139, 175]",0.01,0.0,0.16,0.0,0.19,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[549, 106, 136, 183]",0.03,0.0,0.3,0.0,0.16,0.11,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[587, 114, 141, 184]",0.02,0.0,0.71,0.0,0.06,0.2,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[577, 119, 139, 182]",0.07,0.0,0.26,0.0,0.13,0.2,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[514, 91, 138, 175]",0.05,0.0,0.22,0.01,0.22,0.01,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[534, 106, 138, 179]",0.05,0.0,0.33,0.01,0.36,0.09,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[530, 108, 136, 184]",0.06,0.0,0.07,0.0,0.12,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"[524, 125, 148, 182]",0.03,0.0,0.1,0.02,0.09,0.05,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[522, 107, 143, 185]",0.01,0.0,0.01,0.01,0.03,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[514, 108, 141, 184]",0.01,0.0,0.02,0.01,0.03,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"[528, 97, 143, 183]",0.03,0.0,0.12,0.03,0.07,0.19,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[515, 123, 144, 185]",0.02,0.0,0.07,0.07,0.09,0.01,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[508, 99, 141, 182]",0.03,0.0,0.63,0.02,0.13,0.08,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[502, 109, 138, 181]",0.01,0.0,0.05,0.01,0.02,0.01,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"[534, 99, 140, 186]",0.01,0.0,0.04,0.0,0.06,0.01,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[538, 118, 139, 183]",0.31,0.0,0.09,0.03,0.05,0.16,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[540, 115, 137, 181]",0.05,0.0,0.03,0.03,0.07,0.01,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"[540, 106, 138, 178]",0.01,0.0,0.01,0.01,0.05,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
