,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[601, 111, 123, 162]",0.31,0.01,0.03,0.02,0.25,0.0,0.38,,,,,,,,
1,"[614, 112, 121, 156]",0.45,0.0,0.03,0.0,0.4,0.0,0.11,,,,,,,,
2,"[603, 100, 105, 134]",0.24,0.0,0.04,0.01,0.06,0.03,0.63,,,,,,,,
3,"[542, 135, 124, 159]",0.46,0.03,0.04,0.04,0.28,0.0,0.14,,,,,,,,
4,"[602, 119, 131, 168]",0.25,0.06,0.02,0.12,0.18,0.0,0.37,,,,,,,,
5,"[570, 102, 133, 174]",0.17,0.0,0.03,0.0,0.56,0.0,0.23,,,,,,,,
6,"[573, 104, 135, 172]",0.44,0.04,0.14,0.03,0.33,0.01,0.01,,,,,,,,
7,"[576, 130, 124, 153]",0.15,0.1,0.02,0.02,0.58,0.0,0.13,,,,,,,,
8,"[605, 100, 132, 162]",0.42,0.0,0.03,0.01,0.47,0.0,0.07,,,,,,,,
9,"[624, 118, 126, 159]",0.34,0.0,0.21,0.02,0.14,0.02,0.27,,,,,,,,
10,"[537, 130, 129, 161]",0.04,0.01,0.02,0.86,0.06,0.0,0.0,,,,,,,,
11,"[544, 103, 139, 176]",0.52,0.02,0.07,0.05,0.34,0.0,0.0,,,,,,,,
12,"[568, 111, 138, 178]",0.08,0.0,0.04,0.61,0.25,0.0,0.02,,,,,,,,
13,"[613, 91, 134, 174]",0.25,0.02,0.02,0.02,0.42,0.0,0.28,,,,,,,,
14,"[594, 109, 138, 176]",0.1,0.01,0.02,0.01,0.72,0.0,0.14,,,,,,,,
15,"[593, 90, 141, 175]",0.52,0.0,0.05,0.0,0.39,0.01,0.04,,,,,,,,
16,"[592, 153, 132, 165]",0.33,0.06,0.02,0.01,0.47,0.0,0.11,,,,,,,,
17,"[609, 79, 138, 177]",0.46,0.0,0.04,0.13,0.1,0.0,0.27,,,,,,,,
18,"[534, 114, 139, 173]",0.42,0.01,0.03,0.0,0.36,0.0,0.18,,,,,,,,
19,"[597, 83, 134, 170]",0.4,0.0,0.03,0.0,0.51,0.0,0.05,,,,,,,,
20,"[534, 153, 135, 166]",0.19,0.01,0.03,0.02,0.59,0.0,0.17,,,,,,,,
21,"[517, 104, 132, 170]",0.43,0.0,0.05,0.02,0.35,0.0,0.15,,,,,,,,
22,"[616, 135, 132, 172]",0.17,0.0,0.02,0.0,0.51,0.0,0.29,,,,,,,,
23,"[515, 134, 139, 174]",0.2,0.01,0.02,0.0,0.63,0.0,0.13,,,,,,,,
24,"[539, 111, 141, 181]",0.37,0.0,0.01,0.0,0.24,0.0,0.37,,,,,,,,
25,"[547, 127, 134, 175]",0.24,0.01,0.04,0.0,0.42,0.0,0.29,,,,,,,,
26,"[592, 100, 131, 168]",0.18,0.0,0.03,0.0,0.34,0.0,0.45,,,,,,,,
27,"[612, 107, 134, 180]",0.23,0.03,0.02,0.65,0.06,0.0,0.01,,,,,,,,
28,"[601, 99, 136, 179]",0.33,0.01,0.01,0.0,0.35,0.0,0.31,,,,,,,,
29,"[540, 130, 139, 174]",0.09,0.0,0.01,0.0,0.49,0.0,0.41,,,,,,,,
30,"[579, 108, 124, 168]",0.59,0.0,0.08,0.01,0.05,0.01,0.27,,,,,,,,
31,"[554, 131, 131, 164]",0.35,0.01,0.05,0.05,0.45,0.0,0.08,,,,,,,,
32,"[596, 113, 127, 157]",0.02,0.0,0.12,0.72,0.09,0.02,0.04,,,,,,,,
33,"[548, 108, 120, 156]",0.01,0.0,0.0,0.98,0.01,0.0,0.01,,,,,,,,
34,"[570, 142, 129, 164]",0.4,0.02,0.04,0.14,0.37,0.0,0.04,,,,,,,,
35,"[551, 176, 127, 151]",0.6,0.0,0.01,0.1,0.2,0.0,0.09,,,,,,,,
36,"[637, 73, 137, 175]",0.53,0.0,0.01,0.0,0.27,0.0,0.17,,,,,,,,
37,"[552, 153, 129, 159]",0.45,0.01,0.06,0.01,0.4,0.0,0.07,,,,,,,,
38,"[585, 134, 127, 153]",0.36,0.03,0.07,0.02,0.37,0.01,0.14,,,,,,,,
39,"[640, 90, 123, 152]",0.56,0.0,0.04,0.01,0.35,0.0,0.04,,,,,,,,
40,"[596, 119, 129, 164]",0.42,0.03,0.01,0.02,0.4,0.0,0.11,,,,,,,,
41,"[593, 105, 137, 180]",0.23,0.0,0.42,0.02,0.1,0.03,0.19,,,,,,,,
42,"[651, 80, 131, 172]",0.65,0.0,0.03,0.0,0.16,0.0,0.16,,,,,,,,
43,"[590, 127, 131, 165]",0.16,0.0,0.03,0.0,0.8,0.0,0.0,,,,,,,,
44,"[572, 150, 136, 162]",0.1,0.0,0.04,0.01,0.74,0.0,0.1,,,,,,,,
45,"[561, 127, 139, 179]",0.17,0.01,0.04,0.02,0.53,0.0,0.22,,,,,,,,
46,"[659, 74, 122, 154]",0.38,0.0,0.26,0.0,0.32,0.02,0.01,,,,,,,,
47,"[615, 108, 132, 168]",0.22,0.0,0.02,0.0,0.33,0.0,0.43,,,,,,,,
48,"[629, 129, 128, 165]",0.31,0.0,0.01,0.01,0.44,0.0,0.23,,,,,,,,
49,"[647, 133, 132, 166]",0.25,0.02,0.01,0.02,0.43,0.0,0.27,,,,,,,,
50,"[571, 92, 123, 154]",0.32,0.0,0.18,0.0,0.25,0.0,0.24,,,,,,,,
51,"[586, 144, 131, 161]",0.28,0.03,0.02,0.07,0.41,0.0,0.19,,,,,,,,
52,"[559, 107, 126, 154]",0.07,0.0,0.24,0.0,0.65,0.0,0.03,,,,,,,,
53,"[627, 119, 129, 170]",0.13,0.02,0.01,0.0,0.62,0.0,0.22,,,,,,,,
54,"[631, 100, 137, 167]",0.64,0.0,0.03,0.0,0.25,0.0,0.07,,,,,,,,
55,"[613, 178, 137, 161]",0.12,0.0,0.04,0.02,0.69,0.01,0.12,,,,,,,,
56,"[564, 104, 125, 164]",0.04,0.0,0.05,0.8,0.07,0.0,0.04,,,,,,,,
57,"[571, 142, 145, 173]",0.1,0.0,0.07,0.0,0.77,0.0,0.05,,,,,,,,
58,"[619, 109, 133, 171]",0.22,0.09,0.01,0.02,0.53,0.0,0.13,,,,,,,,
59,"[600, 95, 132, 169]",0.08,0.01,0.01,0.0,0.53,0.0,0.37,,,,,,,,
60,"[616, 135, 132, 161]",0.29,0.02,0.01,0.27,0.22,0.0,0.19,,,,,,,,
61,"[557, 134, 129, 159]",0.24,0.0,0.01,0.0,0.61,0.0,0.14,,,,,,,,
62,"[553, 130, 137, 175]",0.45,0.02,0.06,0.01,0.43,0.0,0.02,,,,,,,,
63,"[572, 112, 136, 174]",0.19,0.01,0.02,0.0,0.38,0.0,0.4,,,,,,,,
64,"[637, 85, 129, 156]",0.64,0.0,0.02,0.0,0.2,0.0,0.14,,,,,,,,
