,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5
41,"[436, 138, 237, 317]",0.07,0.0,0.01,0.01,0.2,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"[446, 131, 235, 317]",0.06,0.0,0.0,0.0,0.06,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"[447, 128, 236, 307]",0.02,0.0,0.0,0.0,0.02,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"[449, 131, 234, 310]",0.04,0.0,0.0,0.0,0.03,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"[378, 137, 231, 295]",0.05,0.0,0.04,0.0,0.46,0.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"[447, 145, 238, 315]",0.06,0.0,0.0,0.01,0.06,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"[448, 146, 228, 298]",0.03,0.0,0.0,0.0,0.08,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"[442, 140, 233, 303]",0.06,0.0,0.01,0.0,0.13,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"[450, 141, 231, 306]",0.01,0.0,0.0,0.01,0.03,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"[408, 131, 230, 307]",0.06,0.0,0.05,0.0,0.29,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"[445, 131, 237, 318]",0.06,0.0,0.0,0.0,0.05,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"[450, 126, 236, 309]",0.03,0.0,0.0,0.02,0.06,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"[1050, -31, 145, 182]",0.05,0.0,0.01,0.01,0.05,0.0,0.9,"[168, 33, 73, 98]",0.03,0.01,0.04,0.38,0.07,0.01,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"[120, 68, 62, 80]",0.1,0.02,0.02,0.0,0.32,0.0,0.54,"[414, 108, 50, 70]",0.01,0.0,0.03,0.04,0.06,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,"[124, 76, 60, 76]",0.07,0.02,0.03,0.0,0.5,0.0,0.38,"[417, 115, 49, 67]",0.01,0.0,0.03,0.02,0.04,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"[127, 81, 61, 75]",0.09,0.01,0.02,0.0,0.42,0.0,0.45,"[416, 118, 50, 70]",0.02,0.0,0.02,0.04,0.07,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,"[126, 81, 59, 77]",0.08,0.04,0.04,0.0,0.39,0.0,0.44,"[415, 118, 51, 70]",0.03,0.0,0.03,0.02,0.08,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,"[566, 253, 151, 194]",0.11,0.0,0.23,0.02,0.19,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"[430, 174, 265, 383]",0.01,0.0,0.02,0.01,0.28,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,"[430, 197, 263, 371]",0.01,0.0,0.01,0.01,0.07,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"[418, 182, 252, 365]",0.03,0.0,0.03,0.07,0.17,0.01,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,"[422, 193, 265, 381]",0.01,0.0,0.01,0.02,0.13,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,"[422, 187, 261, 377]",0.03,0.0,0.02,0.02,0.17,0.01,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"[454, 174, 286, 357]",0.07,0.0,0.03,0.01,0.2,0.03,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"[477, 190, 286, 367]",0.06,0.0,0.04,0.01,0.24,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,"[431, 190, 261, 374]",0.01,0.0,0.02,0.03,0.08,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,"[426, 190, 263, 372]",0.01,0.0,0.0,0.01,0.07,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,"[432, 166, 260, 375]",0.01,0.0,0.02,0.01,0.28,0.0,0.67,"[421, 174, 32, 40]",0.36,0.0,0.14,0.19,0.25,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"[429, 173, 280, 391]",0.05,0.0,0.03,0.0,0.33,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"[423, 179, 259, 382]",0.03,0.0,0.05,0.02,0.21,0.01,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"[469, 157, 293, 398]",0.07,0.0,0.01,0.01,0.09,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,"[425, 176, 260, 377]",0.02,0.0,0.01,0.01,0.16,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"[428, 177, 261, 376]",0.02,0.0,0.01,0.01,0.14,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,"[419, 179, 254, 374]",0.02,0.0,0.01,0.03,0.09,0.01,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"[439, 175, 283, 386]",0.04,0.0,0.01,0.0,0.2,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,"[427, 177, 262, 368]",0.02,0.0,0.01,0.01,0.14,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"[448, 133, 269, 363]",0.01,0.0,0.0,0.0,0.05,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"[789, 27, 135, 188]",0.01,0.0,0.04,0.01,0.15,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"[935, 110, 72, 101]",0.04,0.0,0.04,0.01,0.09,0.0,0.82,"[213, 110, 51, 64]",0.15,0.02,0.03,0.0,0.42,0.0,0.38,"[455, 141, 42, 60]",0.03,0.0,0.06,0.03,0.23,0.01,0.63,,,,,,,,,,,,,,,,,,,,,,,,
80,"[938, 112, 68, 97]",0.04,0.0,0.08,0.02,0.1,0.0,0.75,"[227, 110, 51, 63]",0.2,0.02,0.02,0.04,0.27,0.0,0.45,"[454, 142, 41, 56]",0.02,0.0,0.02,0.01,0.09,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
81,"[553, 254, 85, 121]",0.13,0.0,0.1,0.05,0.33,0.01,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,"[493, 119, 215, 284]",0.03,0.0,0.01,0.01,0.1,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"[450, 136, 193, 271]",0.01,0.0,0.02,0.01,0.1,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"[456, 150, 201, 286]",0.0,0.0,0.02,0.0,0.08,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"[456, 142, 217, 282]",0.02,0.0,0.03,0.0,0.22,0.01,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"[443, 163, 199, 294]",0.03,0.0,0.06,0.01,0.4,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,"[448, 163, 193, 278]",0.01,0.0,0.05,0.01,0.36,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"[461, 140, 216, 291]",0.02,0.0,0.01,0.0,0.17,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,"[445, 165, 192, 278]",0.04,0.0,0.07,0.02,0.37,0.01,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"[449, 175, 192, 274]",0.02,0.0,0.07,0.01,0.23,0.01,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,"[460, 165, 225, 295]",0.04,0.0,0.03,0.0,0.3,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,"[443, 189, 202, 274]",0.03,0.0,0.03,0.01,0.22,0.01,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"[446, 178, 203, 280]",0.01,0.0,0.03,0.0,0.27,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"[447, 158, 202, 284]",0.05,0.0,0.08,0.01,0.44,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"[455, 168, 197, 282]",0.03,0.0,0.03,0.01,0.33,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"[503, 160, 210, 269]",0.0,0.0,0.0,0.01,0.02,0.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"[500, 156, 221, 291]",0.02,0.0,0.0,0.02,0.12,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"[114, 122, 66, 84]",0.05,0.0,0.01,0.01,0.12,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"[75, 101, 52, 69]",0.38,0.0,0.05,0.0,0.19,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"[198, 102, 51, 67]",0.36,0.0,0.11,0.01,0.18,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"[583, 303, 47, 63]",0.21,0.0,0.05,0.06,0.29,0.0,0.39,"[102, 302, 34, 42]",0.35,0.0,0.01,0.09,0.19,0.0,0.35,"[264, 325, 27, 35]",0.08,0.0,0.12,0.24,0.16,0.01,0.38,,,,,,,,,,,,,,,,,,,,,,,,
102,"[560, 263, 116, 153]",0.03,0.0,0.01,0.05,0.07,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"[468, 118, 280, 374]",0.02,0.0,0.0,0.01,0.05,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"[447, 140, 272, 365]",0.01,0.0,0.0,0.0,0.03,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"[396, 126, 265, 361]",0.06,0.0,0.03,0.0,0.41,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,"[455, 128, 264, 349]",0.01,0.0,0.0,0.0,0.06,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,"[407, 129, 267, 338]",0.08,0.0,0.03,0.0,0.45,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"[455, 127, 263, 350]",0.02,0.0,0.0,0.01,0.04,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,"[451, 128, 258, 340]",0.02,0.0,0.0,0.0,0.03,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"[430, 128, 255, 328]",0.02,0.0,0.01,0.0,0.23,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,"[442, 129, 266, 351]",0.05,0.0,0.0,0.0,0.12,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"[457, 150, 258, 348]",0.02,0.0,0.01,0.01,0.06,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,"[452, 127, 265, 351]",0.02,0.0,0.0,0.0,0.03,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,"[454, 125, 266, 347]",0.02,0.0,0.0,0.01,0.07,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,"[458, 125, 268, 351]",0.03,0.0,0.0,0.01,0.03,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,"[467, 123, 264, 344]",0.03,0.0,0.0,0.01,0.12,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,"[470, 128, 260, 345]",0.02,0.0,0.0,0.01,0.03,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,"[446, 125, 264, 349]",0.05,0.0,0.01,0.01,0.19,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,"[465, 135, 260, 342]",0.03,0.0,0.01,0.0,0.17,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"[458, 131, 262, 350]",0.02,0.0,0.0,0.01,0.04,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,"[466, 144, 257, 337]",0.02,0.0,0.0,0.0,0.07,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"[458, 120, 263, 347]",0.02,0.0,0.0,0.01,0.02,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,"[478, 148, 257, 329]",0.05,0.0,0.0,0.01,0.05,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"[351, 165, 86, 113]",0.21,0.0,0.02,0.01,0.09,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,"[-27, 149, 156, 213]",0.36,0.0,0.09,0.03,0.39,0.02,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"[250, 280, 68, 104]",0.22,0.0,0.08,0.14,0.37,0.13,0.06,"[30, 35, 52, 68]",0.15,0.0,0.17,0.02,0.62,0.02,0.02,"[641, 175, 45, 55]",0.16,0.0,0.05,0.01,0.71,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
127,"[801, 155, 51, 67]",0.07,0.0,0.17,0.12,0.45,0.01,0.18,"[922, 189, 48, 64]",0.05,0.0,0.05,0.0,0.46,0.0,0.44,"[1237, -5, 39, 48]",0.18,0.0,0.02,0.27,0.46,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
128,"[135, 317, 58, 71]",0.33,0.0,0.08,0.37,0.19,0.0,0.03,"[1032, 150, 47, 58]",0.37,0.0,0.13,0.01,0.23,0.0,0.26,"[274, 341, 44, 62]",0.15,0.0,0.07,0.0,0.72,0.0,0.06,"[407, 308, 41, 54]",0.33,0.0,0.08,0.01,0.5,0.01,0.08,"[555, 147, 31, 40]",0.58,0.0,0.02,0.0,0.26,0.0,0.13,"[699, 166, 25, 35]",0.41,0.0,0.18,0.18,0.1,0.02,0.11
129,"[368, 128, 48, 65]",0.48,0.0,0.04,0.01,0.13,0.0,0.33,"[21, 149, 30, 40]",0.09,0.0,0.17,0.1,0.23,0.01,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,"[1130, 444, 184, 233]",0.14,0.01,0.06,0.12,0.57,0.0,0.1,"[135, 14, 48, 64]",0.27,0.0,0.11,0.0,0.2,0.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,"[560, 256, 47, 63]",0.25,0.0,0.03,0.0,0.12,0.0,0.59,"[92, 259, 34, 43]",0.42,0.0,0.01,0.01,0.32,0.0,0.24,"[249, 279, 26, 35]",0.15,0.0,0.16,0.13,0.1,0.01,0.45,,,,,,,,,,,,,,,,,,,,,,,,
132,"[556, 149, 201, 271]",0.04,0.0,0.0,0.01,0.02,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,"[540, 121, 231, 312]",0.08,0.0,0.02,0.0,0.15,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,"[502, 127, 227, 297]",0.04,0.0,0.03,0.0,0.25,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,"[533, 157, 227, 295]",0.02,0.0,0.0,0.01,0.02,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,"[545, 153, 229, 300]",0.03,0.0,0.0,0.0,0.07,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,"[556, 176, 224, 294]",0.05,0.0,0.01,0.01,0.06,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,"[540, 112, 235, 312]",0.1,0.0,0.02,0.01,0.14,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,"[552, 136, 229, 301]",0.04,0.0,0.0,0.01,0.07,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,"[552, 145, 229, 307]",0.15,0.0,0.02,0.01,0.15,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,"[565, 141, 222, 288]",0.05,0.0,0.02,0.01,0.21,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,"[557, 133, 227, 300]",0.05,0.0,0.01,0.0,0.12,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,"[558, 142, 222, 293]",0.07,0.0,0.01,0.01,0.11,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,"[550, 131, 226, 299]",0.02,0.0,0.0,0.01,0.06,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,"[512, 133, 216, 299]",0.03,0.0,0.03,0.0,0.29,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,"[542, 144, 227, 300]",0.07,0.0,0.0,0.01,0.07,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
