,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[693, 99, 104, 139]",0.17,0.0,0.03,0.04,0.03,0.0,0.73,,,,,,,,
1,"[715, 104, 105, 132]",0.22,0.0,0.02,0.0,0.29,0.0,0.47,,,,,,,,
2,"[694, 106, 106, 136]",0.26,0.0,0.04,0.05,0.19,0.01,0.46,,,,,,,,
3,"[699, 106, 107, 137]",0.08,0.0,0.05,0.01,0.18,0.0,0.68,,,,,,,,
4,"[673, 98, 106, 143]",0.39,0.0,0.02,0.02,0.06,0.0,0.51,,,,,,,,
5,"[711, 104, 102, 133]",0.09,0.0,0.01,0.02,0.02,0.0,0.86,,,,,,,,
6,"[727, 107, 102, 136]",0.15,0.0,0.07,0.48,0.1,0.01,0.19,,,,,,,,
7,"[709, 121, 101, 126]",0.14,0.0,0.23,0.02,0.35,0.01,0.25,,,,,,,,
8,"[706, 121, 104, 133]",0.11,0.0,0.05,0.01,0.15,0.0,0.68,,,,,,,,
9,"[705, 116, 103, 129]",0.04,0.0,0.07,0.04,0.19,0.01,0.65,,,,,,,,
10,"[706, 103, 104, 135]",0.05,0.0,0.03,0.1,0.05,0.0,0.76,,,,,,,,
11,"[705, 121, 104, 131]",0.19,0.0,0.15,0.0,0.38,0.0,0.27,,,,,,,,
12,"[714, 108, 107, 139]",0.11,0.0,0.06,0.02,0.3,0.0,0.5,,,,,,,,
13,"[644, 86, 105, 137]",0.16,0.0,0.04,0.07,0.03,0.01,0.69,,,,,,,,
14,"[700, 114, 107, 138]",0.07,0.0,0.03,0.14,0.14,0.0,0.61,,,,,,,,
15,"[659, 96, 106, 138]",0.09,0.0,0.01,0.03,0.02,0.0,0.86,,,,,,,,
16,"[710, 103, 108, 136]",0.29,0.0,0.01,0.04,0.01,0.01,0.65,,,,,,,,
17,"[692, 107, 110, 142]",0.46,0.0,0.03,0.06,0.03,0.01,0.41,,,,,,,,
18,"[698, 113, 105, 135]",0.43,0.0,0.07,0.0,0.26,0.0,0.23,,,,,,,,
19,"[698, 114, 104, 131]",0.14,0.0,0.08,0.07,0.35,0.0,0.35,,,,,,,,
20,"[701, 126, 104, 128]",0.08,0.0,0.09,0.01,0.35,0.0,0.47,,,,,,,,
