,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
17,"[556, 192, 139, 178]",0.18,0.0,0.14,0.0,0.37,0.0,0.3,"[562, 77, 66, 78]",0.12,0.0,0.27,0.05,0.47,0.01,0.08,,,,,,,,
18,"[559, 155, 150, 191]",0.16,0.01,0.08,0.0,0.07,0.05,0.63,,,,,,,,,,,,,,,,
19,"[545, 180, 138, 172]",0.04,0.0,0.09,0.0,0.39,0.0,0.48,,,,,,,,,,,,,,,,
20,"[541, 201, 137, 171]",0.1,0.01,0.16,0.04,0.5,0.03,0.16,,,,,,,,,,,,,,,,
21,"[562, 160, 141, 182]",0.05,0.0,0.12,0.01,0.07,0.0,0.75,,,,,,,,,,,,,,,,
22,"[551, 186, 136, 169]",0.06,0.0,0.04,0.0,0.53,0.0,0.37,,,,,,,,,,,,,,,,
23,"[547, 164, 142, 171]",0.11,0.01,0.49,0.0,0.32,0.03,0.04,,,,,,,,,,,,,,,,
24,"[505, 94, 145, 198]",0.21,0.07,0.12,0.08,0.18,0.03,0.31,,,,,,,,,,,,,,,,
25,"[584, 136, 148, 183]",0.16,0.01,0.12,0.0,0.13,0.0,0.58,,,,,,,,,,,,,,,,
26,"[567, 130, 146, 188]",0.05,0.0,0.17,0.0,0.37,0.0,0.4,,,,,,,,,,,,,,,,
27,"[547, 210, 130, 166]",0.07,0.0,0.16,0.0,0.59,0.02,0.15,,,,,,,,,,,,,,,,
28,"[565, 137, 144, 188]",0.16,0.0,0.11,0.0,0.07,0.0,0.65,,,,,,,,,,,,,,,,
29,"[556, 138, 149, 184]",0.03,0.0,0.02,0.0,0.05,0.0,0.9,,,,,,,,,,,,,,,,
30,"[574, 141, 145, 181]",0.04,0.0,0.06,0.0,0.12,0.0,0.78,,,,,,,,,,,,,,,,
31,"[556, 185, 137, 172]",0.07,0.01,0.18,0.0,0.36,0.15,0.23,,,,,,,,,,,,,,,,
32,"[546, 219, 133, 155]",0.02,0.0,0.11,0.0,0.8,0.0,0.07,,,,,,,,,,,,,,,,
33,"[532, 127, 143, 195]",0.09,0.0,0.05,0.01,0.03,0.01,0.81,,,,,,,,,,,,,,,,
34,"[578, 134, 148, 201]",0.03,0.0,0.02,0.01,0.01,0.01,0.92,,,,,,,,,,,,,,,,
35,"[583, 167, 139, 187]",0.2,0.0,0.09,0.01,0.05,0.03,0.62,,,,,,,,,,,,,,,,
36,"[610, 215, 137, 171]",0.07,0.01,0.18,0.0,0.64,0.04,0.06,,,,,,,,,,,,,,,,
37,"[609, 182, 148, 184]",0.17,0.05,0.16,0.01,0.12,0.04,0.45,,,,,,,,,,,,,,,,
38,"[585, 231, 135, 165]",0.07,0.0,0.52,0.02,0.22,0.05,0.12,,,,,,,,,,,,,,,,
39,"[568, 147, 145, 193]",0.21,0.0,0.03,0.0,0.17,0.01,0.58,,,,,,,,,,,,,,,,
40,"[615, 143, 135, 182]",0.37,0.0,0.08,0.0,0.17,0.01,0.37,,,,,,,,,,,,,,,,
41,"[678, 124, 136, 172]",0.22,0.0,0.14,0.02,0.26,0.0,0.36,,,,,,,,,,,,,,,,
42,"[605, 171, 138, 171]",0.09,0.0,0.06,0.0,0.08,0.0,0.77,,,,,,,,,,,,,,,,
43,"[598, 153, 155, 192]",0.07,0.0,0.04,0.0,0.09,0.03,0.77,,,,,,,,,,,,,,,,
44,"[629, 116, 150, 187]",0.03,0.0,0.02,0.0,0.08,0.02,0.85,,,,,,,,,,,,,,,,
45,"[607, 238, 130, 156]",0.08,0.0,0.46,0.0,0.41,0.02,0.01,,,,,,,,,,,,,,,,
46,"[582, 118, 140, 202]",0.11,0.01,0.15,0.0,0.16,0.09,0.48,,,,,,,,,,,,,,,,
47,"[621, 133, 151, 195]",0.03,0.0,0.03,0.0,0.05,0.01,0.87,,,,,,,,,,,,,,,,
48,"[601, 231, 133, 166]",0.13,0.0,0.29,0.0,0.49,0.03,0.05,,,,,,,,,,,,,,,,
49,"[598, 162, 134, 185]",0.26,0.0,0.3,0.02,0.07,0.01,0.33,,,,,,,,,,,,,,,,
50,"[590, 165, 145, 200]",0.17,0.0,0.08,0.07,0.02,0.03,0.63,,,,,,,,,,,,,,,,
51,"[611, 162, 142, 185]",0.1,0.0,0.11,0.04,0.05,0.06,0.63,,,,,,,,,,,,,,,,
52,"[633, 96, 143, 197]",0.04,0.0,0.19,0.02,0.11,0.01,0.63,,,,,,,,,,,,,,,,
53,"[559, 112, 148, 193]",0.1,0.0,0.06,0.0,0.2,0.01,0.63,,,,,,,,,,,,,,,,
54,"[558, 161, 146, 181]",0.05,0.0,0.03,0.0,0.09,0.01,0.81,,,,,,,,,,,,,,,,
55,"[561, 161, 145, 183]",0.08,0.01,0.09,0.0,0.07,0.02,0.73,,,,,,,,,,,,,,,,
56,"[537, 121, 131, 181]",0.07,0.0,0.05,0.0,0.13,0.0,0.74,,,,,,,,,,,,,,,,
57,"[581, 146, 147, 193]",0.05,0.0,0.08,0.0,0.14,0.13,0.59,,,,,,,,,,,,,,,,
58,"[603, 125, 153, 193]",0.28,0.0,0.1,0.02,0.15,0.02,0.42,,,,,,,,,,,,,,,,
59,"[560, 125, 147, 183]",0.05,0.0,0.06,0.0,0.1,0.01,0.78,,,,,,,,,,,,,,,,
60,"[642, 183, 141, 167]",0.07,0.01,0.24,0.01,0.36,0.06,0.26,,,,,,,,,,,,,,,,
61,"[584, 148, 150, 185]",0.2,0.0,0.22,0.0,0.16,0.02,0.39,,,,,,,,,,,,,,,,
62,"[583, 163, 149, 179]",0.04,0.0,0.05,0.0,0.12,0.0,0.79,,,,,,,,,,,,,,,,
63,"[580, 142, 145, 190]",0.18,0.0,0.51,0.0,0.05,0.02,0.23,,,,,,,,,,,,,,,,
64,"[619, 210, 138, 163]",0.09,0.05,0.33,0.02,0.33,0.01,0.17,,,,,,,,,,,,,,,,
65,"[603, 160, 152, 183]",0.02,0.0,0.03,0.0,0.11,0.0,0.84,,,,,,,,,,,,,,,,
66,"[588, 199, 144, 171]",0.12,0.02,0.29,0.01,0.43,0.03,0.11,,,,,,,,,,,,,,,,
67,"[592, 169, 148, 178]",0.16,0.0,0.32,0.0,0.13,0.05,0.33,,,,,,,,,,,,,,,,
68,"[613, 168, 147, 178]",0.02,0.0,0.04,0.0,0.17,0.0,0.76,,,,,,,,,,,,,,,,
69,"[595, 217, 138, 162]",0.06,0.0,0.35,0.01,0.38,0.06,0.15,,,,,,,,,,,,,,,,
70,"[592, 105, 153, 187]",0.06,0.0,0.08,0.0,0.18,0.0,0.68,,,,,,,,,,,,,,,,
71,"[566, 209, 139, 163]",0.03,0.0,0.27,0.0,0.49,0.1,0.1,,,,,,,,,,,,,,,,
72,"[581, 155, 147, 186]",0.2,0.0,0.06,0.0,0.2,0.02,0.52,,,,,,,,,,,,,,,,
73,"[562, 204, 139, 163]",0.07,0.06,0.14,0.0,0.63,0.0,0.1,,,,,,,,,,,,,,,,
74,"[573, 145, 146, 177]",0.17,0.01,0.24,0.0,0.16,0.1,0.32,,,,,,,,,,,,,,,,
75,"[575, 199, 140, 165]",0.06,0.01,0.24,0.0,0.3,0.31,0.08,,,,,,,,,,,,,,,,
76,"[542, 130, 144, 191]",0.2,0.0,0.11,0.0,0.11,0.02,0.56,,,,,,,,,,,,,,,,
77,"[581, 203, 139, 167]",0.16,0.04,0.24,0.0,0.36,0.18,0.03,,,,,,,,,,,,,,,,
78,"[595, 137, 147, 185]",0.1,0.0,0.08,0.0,0.21,0.01,0.6,,,,,,,,,,,,,,,,
79,"[528, 142, 146, 190]",0.2,0.0,0.08,0.0,0.03,0.04,0.66,,,,,,,,,,,,,,,,
80,"[611, 122, 153, 194]",0.07,0.0,0.03,0.0,0.08,0.03,0.78,,,,,,,,,,,,,,,,
81,"[558, 214, 143, 166]",0.09,0.0,0.37,0.0,0.42,0.08,0.04,,,,,,,,,,,,,,,,
82,"[589, 148, 146, 187]",0.14,0.01,0.11,0.0,0.26,0.01,0.46,,,,,,,,,,,,,,,,
83,"[559, 214, 133, 156]",0.09,0.01,0.24,0.0,0.62,0.01,0.04,,,,,,,,,,,,,,,,
84,"[531, 127, 146, 193]",0.05,0.0,0.14,0.0,0.05,0.03,0.73,,,,,,,,,,,,,,,,
85,"[562, 217, 138, 157]",0.06,0.04,0.21,0.0,0.67,0.0,0.02,,,,,,,,,,,,,,,,
86,"[563, 215, 137, 161]",0.07,0.01,0.3,0.01,0.39,0.17,0.06,,,,,,,,,,,,,,,,
87,"[531, 135, 147, 198]",0.13,0.0,0.24,0.02,0.03,0.11,0.48,,,,,,,,,,,,,,,,
88,"[598, 136, 145, 184]",0.08,0.0,0.01,0.0,0.13,0.0,0.78,,,,,,,,,,,,,,,,
89,"[587, 125, 152, 182]",0.05,0.0,0.06,0.0,0.08,0.01,0.8,,,,,,,,,,,,,,,,
90,"[566, 143, 160, 205]",0.1,0.0,0.02,0.0,0.09,0.0,0.79,,,,,,,,,,,,,,,,
91,"[554, 213, 135, 159]",0.06,0.01,0.25,0.01,0.57,0.02,0.09,,,,,,,,,,,,,,,,
92,"[561, 141, 150, 181]",0.04,0.0,0.05,0.0,0.21,0.0,0.7,,,,,,,,,,,,,,,,
93,"[528, 165, 144, 180]",0.3,0.0,0.19,0.0,0.09,0.01,0.4,,,,,,,,,,,,,,,,
94,"[567, 215, 134, 162]",0.38,0.02,0.22,0.0,0.31,0.05,0.01,,,,,,,,,,,,,,,,
95,"[568, 126, 152, 187]",0.03,0.0,0.02,0.0,0.05,0.01,0.88,,,,,,,,,,,,,,,,
96,"[544, 220, 142, 164]",0.12,0.0,0.33,0.01,0.44,0.04,0.07,,,,,,,,,,,,,,,,
97,"[542, 137, 153, 190]",0.03,0.0,0.06,0.0,0.03,0.13,0.75,,,,,,,,,,,,,,,,
98,"[581, 81, 151, 185]",0.08,0.0,0.11,0.0,0.1,0.03,0.66,,,,,,,,,,,,,,,,
99,"[575, 134, 157, 195]",0.06,0.0,0.02,0.0,0.1,0.0,0.83,,,,,,,,,,,,,,,,
100,"[585, 96, 150, 192]",0.03,0.0,0.04,0.0,0.09,0.0,0.84,,,,,,,,,,,,,,,,
101,"[644, 118, 153, 188]",0.11,0.0,0.15,0.0,0.1,0.03,0.61,,,,,,,,,,,,,,,,
102,"[572, 155, 157, 195]",0.13,0.0,0.01,0.0,0.08,0.0,0.78,,,,,,,,,,,,,,,,
103,"[595, 229, 132, 155]",0.05,0.0,0.32,0.0,0.59,0.0,0.03,,,,,,,,,,,,,,,,
104,"[594, 134, 153, 191]",0.03,0.0,0.03,0.0,0.1,0.0,0.83,,,,,,,,,,,,,,,,
105,"[573, 195, 148, 171]",0.03,0.0,0.28,0.01,0.31,0.06,0.31,,,,,,,,,,,,,,,,
106,"[587, 196, 137, 171]",0.07,0.0,0.3,0.0,0.59,0.01,0.03,,,,,,,,,,,,,,,,
107,"[589, 125, 149, 195]",0.09,0.0,0.08,0.0,0.04,0.02,0.77,,,,,,,,,,,,,,,,
108,"[638, 115, 150, 180]",0.11,0.0,0.06,0.0,0.07,0.01,0.76,,,,,,,,,,,,,,,,
109,"[580, 154, 148, 184]",0.06,0.0,0.05,0.0,0.04,0.03,0.83,,,,,,,,,,,,,,,,
110,"[589, 133, 149, 181]",0.09,0.0,0.07,0.0,0.15,0.0,0.69,,,,,,,,,,,,,,,,
111,"[584, 214, 145, 174]",0.11,0.0,0.15,0.0,0.26,0.06,0.42,,,,,,,,,,,,,,,,
112,"[552, 144, 159, 195]",0.03,0.0,0.02,0.0,0.1,0.0,0.84,,,,,,,,,,,,,,,,
113,"[570, 174, 148, 186]",0.02,0.0,0.03,0.0,0.03,0.03,0.89,,,,,,,,,,,,,,,,
114,"[591, 148, 155, 191]",0.02,0.0,0.02,0.0,0.04,0.0,0.91,,,,,,,,,,,,,,,,
115,"[580, 154, 152, 184]",0.05,0.0,0.08,0.0,0.39,0.0,0.48,,,,,,,,,,,,,,,,
116,"[554, 142, 148, 197]",0.25,0.0,0.27,0.01,0.28,0.03,0.17,,,,,,,,,,,,,,,,
117,"[596, 154, 147, 184]",0.19,0.0,0.09,0.0,0.49,0.0,0.23,,,,,,,,,,,,,,,,
118,"[586, 141, 153, 195]",0.07,0.0,0.02,0.0,0.14,0.0,0.76,,,,,,,,,,,,,,,,
119,"[550, 151, 156, 196]",0.1,0.0,0.02,0.0,0.04,0.0,0.83,,,,,,,,,,,,,,,,
120,"[566, 146, 154, 197]",0.16,0.01,0.04,0.0,0.13,0.0,0.66,,,,,,,,,,,,,,,,
121,"[561, 190, 146, 177]",0.04,0.0,0.16,0.0,0.57,0.06,0.17,,,,,,,,,,,,,,,,
122,"[585, 140, 157, 201]",0.14,0.0,0.06,0.0,0.08,0.02,0.71,,,,,,,,,,,,,,,,
123,"[578, 134, 160, 201]",0.14,0.0,0.1,0.01,0.15,0.02,0.58,,,,,,,,,,,,,,,,
124,"[559, 186, 148, 179]",0.03,0.0,0.05,0.0,0.45,0.01,0.45,,,,,,,,,,,,,,,,
125,"[550, 213, 147, 170]",0.03,0.0,0.29,0.01,0.51,0.03,0.14,,,,,,,,,,,,,,,,
126,"[590, 139, 154, 188]",0.06,0.0,0.01,0.0,0.09,0.0,0.84,,,,,,,,,,,,,,,,
127,"[563, 217, 139, 168]",0.05,0.0,0.2,0.0,0.61,0.01,0.12,,,,,,,,,,,,,,,,
128,"[556, 209, 144, 172]",0.04,0.0,0.3,0.01,0.5,0.05,0.1,,,,,,,,,,,,,,,,
129,"[591, 136, 157, 197]",0.08,0.0,0.07,0.0,0.05,0.03,0.77,,,,,,,,,,,,,,,,
130,"[579, 157, 156, 196]",0.21,0.0,0.07,0.0,0.21,0.01,0.5,,,,,,,,,,,,,,,,
131,"[550, 210, 147, 172]",0.08,0.02,0.19,0.0,0.56,0.09,0.06,,,,,,,,,,,,,,,,
132,"[578, 163, 147, 184]",0.02,0.0,0.05,0.0,0.48,0.0,0.45,,,,,,,,,,,,,,,,
133,"[566, 175, 146, 182]",0.08,0.0,0.12,0.0,0.46,0.06,0.28,,,,,,,,,,,,,,,,
134,"[580, 150, 153, 195]",0.04,0.0,0.05,0.0,0.12,0.0,0.79,,,,,,,,,,,,,,,,
135,"[566, 176, 147, 186]",0.12,0.01,0.11,0.0,0.52,0.01,0.23,,,,,,,,,,,,,,,,
136,"[556, 221, 143, 164]",0.06,0.02,0.11,0.0,0.78,0.0,0.03,,,,,,,,,,,,,,,,
137,"[588, 144, 154, 190]",0.11,0.0,0.07,0.0,0.1,0.0,0.71,,,,,,,,,,,,,,,,
138,"[714, 309, 12, 16]",0.27,0.0,0.13,0.23,0.33,0.01,0.03,"[936, 116, 25, 34]",0.09,0.0,0.6,0.02,0.19,0.01,0.09,"[731, 309, 26, 36]",0.08,0.0,0.05,0.05,0.26,0.04,0.51
139,"[1004, 593, 59, 66]",0.0,0.0,0.17,0.13,0.14,0.18,0.38,"[729, 313, 15, 19]",0.13,0.0,0.09,0.21,0.38,0.03,0.15,,,,,,,,
140,"[741, 306, 14, 19]",0.44,0.01,0.08,0.07,0.29,0.0,0.1,"[994, 75, 30, 39]",0.35,0.0,0.41,0.03,0.1,0.0,0.11,,,,,,,,
141,"[530, 152, 147, 189]",0.13,0.0,0.2,0.0,0.17,0.01,0.49,,,,,,,,,,,,,,,,
142,"[581, 192, 146, 181]",0.17,0.03,0.15,0.0,0.57,0.05,0.03,,,,,,,,,,,,,,,,
143,"[567, 95, 154, 199]",0.13,0.0,0.15,0.0,0.1,0.01,0.61,,,,,,,,,,,,,,,,
144,"[659, 107, 156, 200]",0.17,0.0,0.09,0.0,0.12,0.03,0.59,"[642, 249, 304, 326]",0.03,0.0,0.09,0.03,0.66,0.01,0.17,,,,,,,,
145,"[533, 113, 154, 192]",0.09,0.0,0.03,0.0,0.07,0.0,0.81,,,,,,,,,,,,,,,,
146,"[535, 139, 154, 190]",0.04,0.0,0.08,0.0,0.25,0.0,0.62,,,,,,,,,,,,,,,,
147,"[529, 111, 157, 194]",0.06,0.0,0.03,0.0,0.05,0.0,0.86,,,,,,,,,,,,,,,,
148,"[546, 137, 154, 192]",0.13,0.01,0.12,0.0,0.27,0.0,0.47,,,,,,,,,,,,,,,,
149,"[529, 119, 156, 189]",0.02,0.0,0.01,0.0,0.05,0.0,0.92,,,,,,,,,,,,,,,,
150,"[553, 209, 141, 167]",0.13,0.02,0.23,0.02,0.47,0.09,0.06,,,,,,,,,,,,,,,,
151,"[561, 148, 154, 196]",0.11,0.0,0.06,0.0,0.14,0.01,0.68,,,,,,,,,,,,,,,,
152,"[560, 136, 157, 201]",0.14,0.0,0.11,0.0,0.22,0.01,0.53,,,,,,,,,,,,,,,,
153,"[571, 137, 151, 190]",0.03,0.0,0.05,0.0,0.18,0.01,0.74,,,,,,,,,,,,,,,,
154,"[531, 185, 149, 176]",0.05,0.0,0.18,0.0,0.63,0.04,0.1,,,,,,,,,,,,,,,,
155,"[546, 225, 139, 163]",0.07,0.0,0.11,0.0,0.77,0.0,0.04,,,,,,,,,,,,,,,,
156,"[539, 217, 137, 166]",0.1,0.0,0.37,0.02,0.42,0.02,0.08,,,,,,,,,,,,,,,,
157,"[547, 109, 156, 195]",0.07,0.0,0.11,0.0,0.05,0.0,0.76,,,,,,,,,,,,,,,,
158,"[544, 120, 160, 198]",0.06,0.0,0.01,0.0,0.26,0.0,0.66,,,,,,,,,,,,,,,,
159,"[637, 53, 145, 197]",0.07,0.0,0.11,0.03,0.15,0.32,0.31,,,,,,,,,,,,,,,,
160,"[635, 130, 148, 193]",0.2,0.0,0.25,0.0,0.07,0.05,0.43,,,,,,,,,,,,,,,,
161,"[605, 135, 154, 206]",0.13,0.0,0.05,0.01,0.06,0.05,0.71,,,,,,,,,,,,,,,,
162,"[627, 91, 148, 202]",0.34,0.0,0.03,0.0,0.21,0.0,0.41,,,,,,,,,,,,,,,,
163,"[659, 102, 154, 201]",0.03,0.0,0.03,0.0,0.03,0.02,0.89,,,,,,,,,,,,,,,,
164,"[671, 95, 144, 198]",0.12,0.0,0.13,0.0,0.17,0.03,0.55,,,,,,,,,,,,,,,,
165,"[613, 148, 155, 204]",0.07,0.0,0.09,0.01,0.2,0.02,0.61,,,,,,,,,,,,,,,,
166,"[663, 98, 142, 193]",0.22,0.01,0.06,0.0,0.35,0.02,0.34,,,,,,,,,,,,,,,,
167,"[660, 122, 159, 201]",0.13,0.0,0.06,0.0,0.17,0.01,0.62,,,,,,,,,,,,,,,,
168,"[640, 95, 156, 198]",0.2,0.0,0.04,0.01,0.16,0.01,0.58,,,,,,,,,,,,,,,,
169,"[671, 99, 151, 199]",0.12,0.0,0.18,0.0,0.35,0.0,0.33,,,,,,,,,,,,,,,,
170,"[591, 138, 155, 189]",0.06,0.0,0.15,0.0,0.24,0.0,0.55,,,,,,,,,,,,,,,,
171,"[601, 116, 144, 197]",0.04,0.0,0.14,0.01,0.07,0.01,0.72,,,,,,,,,,,,,,,,
172,"[633, 90, 152, 212]",0.1,0.0,0.09,0.02,0.1,0.02,0.67,,,,,,,,,,,,,,,,
173,"[625, 149, 155, 190]",0.45,0.01,0.09,0.0,0.22,0.04,0.18,,,,,,,,,,,,,,,,
174,"[593, 143, 154, 199]",0.08,0.0,0.09,0.01,0.08,0.02,0.72,,,,,,,,,,,,,,,,
175,"[708, 114, 139, 176]",0.11,0.0,0.12,0.0,0.07,0.09,0.62,,,,,,,,,,,,,,,,
176,"[697, 134, 138, 177]",0.31,0.0,0.1,0.0,0.09,0.04,0.45,,,,,,,,,,,,,,,,
177,"[699, 172, 134, 155]",0.11,0.01,0.16,0.0,0.63,0.0,0.08,,,,,,,,,,,,,,,,
178,"[697, 201, 134, 153]",0.03,0.0,0.1,0.0,0.79,0.0,0.08,,,,,,,,,,,,,,,,
179,"[706, 144, 140, 173]",0.03,0.0,0.01,0.0,0.06,0.01,0.88,,,,,,,,,,,,,,,,
180,"[722, 144, 140, 168]",0.08,0.0,0.07,0.0,0.36,0.0,0.49,,,,,,,,,,,,,,,,
181,"[695, 148, 140, 172]",0.18,0.0,0.11,0.0,0.24,0.0,0.47,,,,,,,,,,,,,,,,
182,"[747, 86, 144, 186]",0.07,0.0,0.06,0.0,0.36,0.0,0.51,,,,,,,,,,,,,,,,
183,"[704, 144, 139, 181]",0.11,0.0,0.06,0.0,0.1,0.02,0.71,,,,,,,,,,,,,,,,
184,"[681, 133, 136, 170]",0.17,0.0,0.06,0.0,0.2,0.0,0.57,,,,,,,,,,,,,,,,
185,"[705, 124, 144, 184]",0.03,0.0,0.03,0.0,0.08,0.0,0.86,,,,,,,,,,,,,,,,
186,"[672, 115, 133, 186]",0.09,0.0,0.14,0.01,0.09,0.09,0.58,,,,,,,,,,,,,,,,
187,"[726, 126, 145, 180]",0.16,0.0,0.11,0.0,0.33,0.0,0.4,,,,,,,,,,,,,,,,
188,"[678, 114, 144, 185]",0.17,0.0,0.15,0.01,0.18,0.03,0.45,,,,,,,,,,,,,,,,
189,"[678, 117, 139, 180]",0.18,0.0,0.06,0.0,0.08,0.0,0.68,,,,,,,,,,,,,,,,
190,"[694, 109, 141, 182]",0.04,0.0,0.07,0.0,0.15,0.0,0.74,,,,,,,,,,,,,,,,
191,"[686, 126, 144, 180]",0.1,0.0,0.17,0.0,0.26,0.02,0.45,,,,,,,,,,,,,,,,
192,"[683, 119, 138, 179]",0.2,0.0,0.08,0.0,0.12,0.01,0.59,,,,,,,,,,,,,,,,
193,"[724, 101, 138, 182]",0.18,0.0,0.16,0.0,0.12,0.01,0.53,,,,,,,,,,,,,,,,
194,"[720, 97, 141, 181]",0.05,0.0,0.06,0.0,0.07,0.0,0.82,,,,,,,,,,,,,,,,
195,"[640, 125, 137, 173]",0.3,0.0,0.12,0.0,0.08,0.0,0.49,,,,,,,,,,,,,,,,
196,"[659, 122, 142, 182]",0.14,0.0,0.08,0.0,0.2,0.01,0.56,,,,,,,,,,,,,,,,
197,"[723, 95, 146, 181]",0.11,0.0,0.03,0.01,0.13,0.01,0.71,,,,,,,,,,,,,,,,
198,"[648, 134, 137, 175]",0.26,0.0,0.16,0.01,0.11,0.04,0.42,,,,,,,,,,,,,,,,
199,"[645, 123, 133, 169]",0.12,0.0,0.15,0.0,0.15,0.01,0.56,,,,,,,,,,,,,,,,
200,"[670, 126, 140, 182]",0.26,0.0,0.1,0.01,0.07,0.03,0.54,,,,,,,,,,,,,,,,
201,"[639, 161, 138, 168]",0.13,0.0,0.01,0.0,0.05,0.0,0.81,,,,,,,,,,,,,,,,
202,"[641, 135, 135, 176]",0.12,0.0,0.36,0.0,0.16,0.02,0.32,,,,,,,,,,,,,,,,
203,"[670, 192, 131, 158]",0.04,0.0,0.1,0.01,0.68,0.01,0.16,,,,,,,,,,,,,,,,
204,"[646, 189, 127, 156]",0.07,0.0,0.16,0.0,0.55,0.1,0.12,,,,,,,,,,,,,,,,
205,"[678, 126, 135, 173]",0.1,0.0,0.59,0.01,0.2,0.0,0.1,,,,,,,,,,,,,,,,
206,"[658, 159, 129, 168]",0.24,0.0,0.2,0.0,0.15,0.01,0.4,,,,,,,,,,,,,,,,
207,"[683, 196, 133, 161]",0.19,0.01,0.33,0.01,0.23,0.2,0.03,,,,,,,,,,,,,,,,
208,"[682, 206, 127, 155]",0.16,0.01,0.33,0.0,0.41,0.07,0.02,,,,,,,,,,,,,,,,
209,"[685, 196, 125, 156]",0.14,0.0,0.38,0.03,0.24,0.08,0.12,,,,,,,,,,,,,,,,
210,"[660, 166, 131, 161]",0.06,0.01,0.23,0.12,0.22,0.02,0.34,,,,,,,,,,,,,,,,
211,"[640, 155, 134, 159]",0.03,0.0,0.24,0.0,0.55,0.0,0.17,,,,,,,,,,,,,,,,
212,"[677, 121, 134, 173]",0.17,0.0,0.4,0.0,0.11,0.02,0.3,,,,,,,,,,,,,,,,
213,"[681, 137, 140, 169]",0.1,0.01,0.12,0.0,0.43,0.0,0.33,,,,,,,,,,,,,,,,
214,"[690, 146, 140, 174]",0.08,0.0,0.11,0.0,0.37,0.01,0.43,,,,,,,,,,,,,,,,
215,"[654, 151, 137, 171]",0.27,0.0,0.1,0.01,0.13,0.02,0.48,,,,,,,,,,,,,,,,
216,"[653, 147, 142, 189]",0.12,0.0,0.43,0.11,0.07,0.07,0.19,,,,,,,,,,,,,,,,
217,"[681, 205, 126, 152]",0.22,0.01,0.33,0.01,0.35,0.08,0.01,,,,,,,,,,,,,,,,
218,"[676, 180, 134, 171]",0.12,0.0,0.1,0.0,0.53,0.0,0.25,,,,,,,,,,,,,,,,
219,"[661, 133, 137, 175]",0.04,0.0,0.21,0.0,0.09,0.02,0.64,,,,,,,,,,,,,,,,
220,"[694, 123, 133, 171]",0.15,0.0,0.2,0.0,0.29,0.0,0.36,,,,,,,,,,,,,,,,
221,"[694, 109, 132, 175]",0.03,0.0,0.1,0.0,0.33,0.0,0.54,,,,,,,,,,,,,,,,
222,"[675, 132, 136, 175]",0.05,0.0,0.62,0.0,0.14,0.01,0.19,,,,,,,,,,,,,,,,
223,"[704, 100, 135, 186]",0.07,0.0,0.1,0.01,0.13,0.0,0.69,,,,,,,,,,,,,,,,
224,"[702, 147, 144, 176]",0.24,0.03,0.09,0.13,0.22,0.02,0.27,,,,,,,,,,,,,,,,
