,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[603, 181, 129, 163]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
1,"[582, 156, 133, 169]",0.01,0.0,0.15,0.44,0.07,0.01,0.31,,,,,,,,
2,"[589, 223, 130, 159]",0.01,0.0,0.01,0.96,0.01,0.0,0.01,,,,,,,,
3,"[592, 168, 139, 180]",0.01,0.0,0.07,0.12,0.14,0.64,0.01,,,,,,,,
4,"[582, 200, 128, 163]",0.05,0.0,0.48,0.0,0.33,0.01,0.14,,,,,,,,
5,"[576, 205, 129, 164]",0.14,0.01,0.14,0.13,0.42,0.01,0.15,,,,,,,,
6,"[585, 198, 125, 162]",0.08,0.0,0.14,0.1,0.16,0.0,0.52,,,,,,,,
7,"[585, 201, 130, 167]",0.04,0.0,0.17,0.02,0.47,0.02,0.29,,,,,,,,
8,"[586, 178, 133, 170]",0.02,0.0,0.06,0.26,0.03,0.13,0.51,,,,,,,,
9,"[574, 220, 125, 156]",0.01,0.0,0.18,0.0,0.64,0.01,0.16,,,,,,,,
10,"[552, 198, 126, 169]",0.05,0.0,0.07,0.08,0.57,0.01,0.21,,,,,,,,
11,"[571, 247, 128, 152]",0.03,0.0,0.11,0.01,0.65,0.0,0.2,,,,,,,,
12,"[575, 223, 125, 155]",0.06,0.0,0.13,0.02,0.71,0.0,0.08,,,,,,,,
13,"[570, 208, 131, 163]",0.04,0.0,0.17,0.02,0.59,0.0,0.18,,,,,,,,
14,"[613, 215, 124, 155]",0.03,0.0,0.11,0.01,0.48,0.0,0.36,,,,,,,,
15,"[603, 168, 134, 169]",0.08,0.0,0.38,0.04,0.18,0.04,0.27,,,,,,,,
16,"[587, 237, 126, 160]",0.09,0.03,0.06,0.01,0.68,0.01,0.11,,,,,,,,
17,"[577, 224, 127, 160]",0.04,0.01,0.12,0.0,0.68,0.01,0.15,,,,,,,,
18,"[585, 250, 128, 157]",0.2,0.04,0.11,0.01,0.56,0.0,0.08,,,,,,,,
19,"[564, 224, 127, 162]",0.07,0.0,0.04,0.0,0.77,0.0,0.11,,,,,,,,
20,"[616, 222, 123, 157]",0.08,0.04,0.22,0.0,0.61,0.0,0.04,,,,,,,,
21,"[580, 191, 133, 173]",0.05,0.0,0.36,0.01,0.52,0.0,0.07,,,,,,,,
22,"[584, 220, 123, 157]",0.08,0.0,0.11,0.0,0.8,0.0,0.01,,,,,,,,
23,"[575, 226, 125, 158]",0.05,0.0,0.25,0.0,0.61,0.0,0.08,,,,,,,,
24,"[591, 211, 125, 161]",0.08,0.0,0.14,0.0,0.69,0.0,0.08,,,,,,,,
25,"[584, 238, 128, 159]",0.07,0.02,0.16,0.01,0.69,0.01,0.04,,,,,,,,
26,"[614, 239, 128, 165]",0.04,0.0,0.18,0.05,0.65,0.01,0.08,,,,,,,,
27,"[587, 188, 133, 170]",0.02,0.0,0.19,0.02,0.52,0.0,0.25,,,,,,,,
28,"[566, 222, 128, 163]",0.01,0.0,0.11,0.0,0.86,0.0,0.01,,,,,,,,
29,"[597, 209, 135, 170]",0.03,0.0,0.02,0.72,0.2,0.01,0.03,,,,,,,,
30,"[618, 185, 125, 156]",0.0,0.0,0.01,0.74,0.03,0.0,0.22,,,,,,,,
31,"[593, 187, 135, 167]",0.03,0.0,0.24,0.17,0.22,0.03,0.31,,,,,,,,
32,"[588, 205, 127, 158]",0.01,0.0,0.08,0.55,0.05,0.01,0.3,,,,,,,,
33,"[586, 216, 129, 159]",0.03,0.0,0.21,0.04,0.41,0.01,0.3,,,,,,,,
34,"[603, 191, 131, 172]",0.04,0.0,0.12,0.54,0.03,0.04,0.24,,,,,,,,
35,"[598, 219, 127, 162]",0.04,0.0,0.08,0.01,0.38,0.0,0.49,,,,,,,,
36,"[587, 203, 132, 166]",0.05,0.0,0.29,0.12,0.41,0.02,0.11,,,,,,,,
37,"[555, 199, 129, 163]",0.01,0.0,0.11,0.05,0.3,0.0,0.53,,,,,,,,
38,"[594, 171, 133, 169]",0.02,0.0,0.04,0.25,0.01,0.2,0.48,,,,,,,,
39,"[593, 214, 125, 158]",0.02,0.0,0.26,0.01,0.46,0.0,0.24,,,,,,,,
40,"[576, 201, 127, 168]",0.04,0.0,0.14,0.03,0.64,0.0,0.14,,,,,,,,
41,"[590, 214, 127, 169]",0.05,0.0,0.25,0.01,0.38,0.01,0.31,,,,,,,,
42,"[608, 172, 137, 172]",0.01,0.0,0.12,0.25,0.08,0.01,0.52,,,,,,,,
