,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[426, 126, 206, 248]",0.36,0.0,0.1,0.15,0.13,0.06,0.19,,,,,,,,
1,"[490, 100, 205, 252]",0.02,0.0,0.28,0.02,0.09,0.0,0.59,,,,,,,,
2,"[469, 121, 219, 275]",0.06,0.0,0.23,0.0,0.26,0.02,0.43,,,,,,,,
3,"[472, 80, 218, 281]",0.04,0.0,0.14,0.0,0.07,0.55,0.2,,,,,,,,
4,"[445, 57, 234, 286]",0.08,0.0,0.08,0.0,0.13,0.05,0.65,,,,,,,,
5,"[446, 99, 170, 206]",0.22,0.01,0.15,0.0,0.06,0.45,0.11,,,,,,,,
6,"[479, 72, 230, 285]",0.11,0.0,0.11,0.0,0.11,0.05,0.61,,,,,,,,
7,"[480, 106, 178, 217]",0.19,0.0,0.35,0.01,0.11,0.12,0.21,,,,,,,,
8,"[448, 141, 216, 266]",0.06,0.0,0.17,0.06,0.19,0.02,0.5,,,,,,,,
9,"[505, 74, 223, 286]",0.1,0.0,0.04,0.0,0.06,0.03,0.77,,,,,,,,
10,"[480, 100, 167, 202]",0.16,0.0,0.31,0.0,0.08,0.1,0.34,,,,,,,,
11,"[509, 64, 218, 276]",0.1,0.0,0.19,0.0,0.17,0.12,0.43,,,,,,,,
12,"[515, 133, 211, 271]",0.14,0.0,0.41,0.01,0.13,0.05,0.26,,,,,,,,
13,"[537, 93, 189, 233]",0.2,0.0,0.16,0.01,0.04,0.42,0.16,,,,,,,,
14,"[573, 80, 226, 286]",0.58,0.01,0.05,0.07,0.02,0.02,0.25,,,,,,,,
15,"[469, 79, 241, 293]",0.12,0.0,0.06,0.05,0.11,0.02,0.64,,,,,,,,
16,"[544, 153, 212, 269]",0.4,0.14,0.12,0.09,0.05,0.01,0.18,,,,,,,,
17,"[446, 82, 232, 286]",0.04,0.0,0.12,0.02,0.03,0.06,0.74,,,,,,,,
18,"[544, 82, 220, 281]",0.58,0.0,0.03,0.0,0.07,0.01,0.31,,,,,,,,
19,"[483, 69, 218, 282]",0.17,0.0,0.16,0.0,0.1,0.24,0.33,,,,,,,,
20,"[546, 132, 217, 276]",0.35,0.07,0.16,0.15,0.12,0.01,0.14,,,,,,,,
21,"[566, 94, 189, 227]",0.15,0.0,0.3,0.0,0.18,0.12,0.25,,,,,,,,
22,"[453, 74, 221, 283]",0.1,0.0,0.22,0.01,0.23,0.01,0.42,,,,,,,,
23,"[451, 57, 228, 283]",0.13,0.0,0.11,0.0,0.09,0.33,0.35,,,,,,,,
24,"[565, 81, 216, 269]",0.52,0.01,0.1,0.01,0.09,0.05,0.23,,,,,,,,
25,"[497, 74, 226, 280]",0.2,0.0,0.05,0.0,0.15,0.01,0.59,,,,,,,,
26,"[567, 84, 217, 269]",0.29,0.01,0.12,0.0,0.1,0.04,0.44,,,,,,,,
27,"[562, 158, 212, 267]",0.21,0.01,0.38,0.02,0.18,0.0,0.2,,,,,,,,
28,"[427, 79, 223, 283]",0.19,0.0,0.35,0.02,0.14,0.22,0.09,,,,,,,,
29,"[635, 80, 228, 287]",0.1,0.02,0.12,0.06,0.07,0.0,0.62,,,,,,,,
30,"[484, 137, 215, 269]",0.18,0.0,0.19,0.03,0.21,0.02,0.37,,,,,,,,
31,"[510, 115, 212, 264]",0.01,0.0,0.12,0.38,0.1,0.12,0.27,,,,,,,,
32,"[567, 70, 225, 281]",0.22,0.01,0.04,0.12,0.04,0.08,0.49,,,,,,,,
33,"[434, 81, 220, 280]",0.15,0.0,0.1,0.02,0.07,0.41,0.26,,,,,,,,
