,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
102,"[327, 53, 59, 78]",0.01,0.0,0.01,0.06,0.02,0.01,0.89
103,"[313, 54, 61, 78]",0.07,0.0,0.03,0.05,0.08,0.08,0.68
104,"[316, 66, 62, 80]",0.01,0.0,0.0,0.01,0.0,0.0,0.97
105,"[326, 48, 57, 74]",0.04,0.0,0.02,0.79,0.04,0.0,0.11
106,"[327, 50, 60, 81]",0.02,0.0,0.03,0.64,0.04,0.07,0.2
107,"[326, 54, 61, 81]",0.0,0.0,0.0,0.21,0.0,0.0,0.78
108,"[322, 55, 62, 85]",0.01,0.0,0.01,0.16,0.0,0.53,0.29
109,"[328, 59, 59, 81]",0.1,0.0,0.08,0.01,0.05,0.19,0.56
110,"[317, 59, 61, 80]",0.05,0.0,0.01,0.02,0.03,0.05,0.84
111,"[325, 47, 59, 77]",0.15,0.0,0.1,0.5,0.08,0.09,0.08
112,"[330, 53, 56, 72]",0.43,0.01,0.08,0.05,0.29,0.01,0.14
113,"[329, 53, 61, 81]",0.03,0.0,0.02,0.5,0.03,0.0,0.42
114,"[325, 56, 61, 80]",0.05,0.0,0.02,0.43,0.04,0.03,0.43
115,"[323, 49, 63, 87]",0.05,0.0,0.06,0.08,0.01,0.75,0.05
116,"[326, 54, 61, 80]",0.08,0.0,0.02,0.11,0.08,0.0,0.71
117,"[323, 51, 60, 83]",0.31,0.0,0.16,0.17,0.08,0.21,0.07
118,"[326, 51, 63, 87]",0.02,0.0,0.07,0.21,0.02,0.42,0.26
119,"[322, 50, 62, 81]",0.01,0.0,0.01,0.84,0.0,0.02,0.13
120,"[319, 51, 60, 77]",0.02,0.0,0.03,0.03,0.11,0.01,0.8
121,"[321, 54, 61, 80]",0.07,0.0,0.16,0.03,0.12,0.34,0.27
122,"[333, 52, 59, 83]",0.01,0.0,0.01,0.88,0.02,0.07,0.01
123,"[326, 52, 61, 80]",0.0,0.0,0.0,0.32,0.0,0.0,0.67
124,"[228, 109, 63, 84]",0.0,0.0,0.0,0.94,0.0,0.02,0.04
125,"[222, 109, 60, 80]",0.04,0.0,0.01,0.06,0.02,0.01,0.88
126,"[220, 106, 59, 79]",0.06,0.0,0.02,0.04,0.02,0.03,0.84
127,"[220, 115, 61, 84]",0.05,0.0,0.06,0.03,0.08,0.04,0.74
128,"[221, 111, 61, 80]",0.01,0.0,0.0,0.61,0.01,0.0,0.37
129,"[216, 112, 64, 81]",0.08,0.0,0.02,0.06,0.03,0.02,0.79
130,"[217, 101, 63, 86]",0.01,0.0,0.01,0.96,0.0,0.01,0.0
131,"[204, 118, 59, 79]",0.01,0.0,0.0,0.18,0.0,0.02,0.78
132,"[318, 55, 61, 80]",0.03,0.0,0.02,0.18,0.02,0.06,0.7
133,"[322, 57, 61, 84]",0.0,0.0,0.0,0.41,0.0,0.55,0.04
134,"[322, 50, 59, 76]",0.36,0.0,0.21,0.02,0.12,0.03,0.27
135,"[319, 51, 60, 76]",0.02,0.0,0.01,0.81,0.1,0.0,0.06
136,"[312, 62, 64, 80]",0.02,0.0,0.01,0.04,0.01,0.48,0.45
137,"[330, 48, 56, 68]",0.1,0.0,0.04,0.07,0.04,0.02,0.74
138,"[320, 51, 59, 74]",0.11,0.0,0.07,0.24,0.2,0.01,0.37
139,"[321, 61, 60, 81]",0.04,0.0,0.01,0.02,0.03,0.02,0.88
140,"[328, 52, 60, 82]",0.0,0.0,0.01,0.42,0.01,0.1,0.45
141,"[316, 50, 60, 78]",0.28,0.0,0.22,0.04,0.23,0.08,0.16
142,"[320, 48, 61, 78]",0.17,0.0,0.07,0.44,0.21,0.02,0.09
143,"[319, 49, 60, 80]",0.04,0.0,0.04,0.38,0.09,0.04,0.41
144,"[323, 58, 58, 76]",0.03,0.0,0.0,0.05,0.03,0.0,0.9
145,"[320, 54, 62, 81]",0.12,0.0,0.1,0.0,0.09,0.4,0.28
146,"[324, 47, 56, 68]",0.38,0.0,0.12,0.06,0.16,0.02,0.27
147,"[322, 49, 61, 83]",0.09,0.0,0.06,0.46,0.19,0.14,0.06
148,"[325, 55, 60, 82]",0.01,0.0,0.01,0.69,0.02,0.15,0.13
149,"[320, 52, 61, 83]",0.01,0.0,0.0,0.85,0.0,0.06,0.07
150,"[319, 54, 62, 83]",0.0,0.0,0.0,0.62,0.0,0.0,0.37
151,"[316, 54, 60, 80]",0.07,0.0,0.01,0.8,0.01,0.03,0.08
152,"[324, 57, 62, 82]",0.01,0.0,0.0,0.7,0.01,0.04,0.24
153,"[319, 50, 62, 83]",0.02,0.0,0.01,0.9,0.01,0.05,0.01
154,"[316, 61, 60, 80]",0.0,0.0,0.0,0.23,0.0,0.0,0.76
155,"[316, 59, 62, 82]",0.01,0.0,0.0,0.21,0.0,0.01,0.77
156,"[317, 57, 61, 82]",0.07,0.0,0.03,0.47,0.09,0.02,0.32
157,"[316, 54, 62, 81]",0.04,0.0,0.03,0.06,0.04,0.2,0.63
158,"[316, 59, 62, 80]",0.02,0.0,0.01,0.27,0.01,0.05,0.65
