,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[724, 236, 176, 218]",0.23,0.0,0.05,0.0,0.34,0.0,0.37,,,,,,,,
1,"[533, 205, 190, 244]",0.47,0.0,0.19,0.01,0.1,0.05,0.17,,,,,,,,
2,"[580, 199, 183, 233]",0.24,0.0,0.18,0.0,0.21,0.05,0.32,,,,,,,,
3,"[578, 222, 184, 234]",0.37,0.0,0.25,0.0,0.18,0.02,0.17,,,,,,,,
4,"[587, 270, 176, 224]",0.27,0.0,0.13,0.02,0.38,0.0,0.2,,,,,,,,
5,"[585, 228, 186, 239]",0.24,0.0,0.28,0.07,0.14,0.11,0.16,,,,,,,,
6,"[596, 252, 176, 229]",0.28,0.0,0.19,0.02,0.3,0.04,0.17,,,,,,,,
7,"[580, 273, 171, 219]",0.32,0.0,0.09,0.0,0.47,0.01,0.11,,,,,,,,
8,"[563, 252, 189, 238]",0.24,0.0,0.26,0.01,0.23,0.06,0.2,,,,,,,,
9,"[575, 281, 169, 214]",0.16,0.0,0.1,0.03,0.41,0.01,0.3,,,,,,,,
10,"[582, 224, 178, 239]",0.14,0.0,0.36,0.01,0.12,0.3,0.07,,,,,,,,
11,"[584, 217, 185, 233]",0.14,0.0,0.14,0.06,0.19,0.07,0.39,,,,,,,,
12,"[593, 293, 171, 218]",0.43,0.0,0.08,0.1,0.25,0.01,0.13,,,,,,,,
13,"[577, 217, 184, 225]",0.05,0.0,0.06,0.01,0.05,0.02,0.81,,,,,,,,
14,"[582, 294, 181, 218]",0.2,0.0,0.1,0.13,0.28,0.0,0.27,,,,,,,,
15,"[565, 218, 193, 243]",0.16,0.0,0.44,0.01,0.15,0.04,0.2,,,,,,,,
16,"[559, 216, 188, 232]",0.11,0.0,0.25,0.0,0.11,0.14,0.39,,,,,,,,
17,"[571, 275, 179, 224]",0.29,0.0,0.1,0.02,0.27,0.0,0.31,,,,,,,,
18,"[573, 267, 190, 235]",0.29,0.0,0.1,0.01,0.3,0.0,0.29,,,,,,,,
19,"[580, 221, 196, 252]",0.12,0.0,0.44,0.0,0.2,0.18,0.06,,,,,,,,
20,"[583, 241, 205, 261]",0.31,0.0,0.21,0.01,0.11,0.16,0.21,,,,,,,,
21,"[564, 287, 187, 238]",0.38,0.0,0.1,0.05,0.2,0.02,0.25,,,,,,,,
22,"[557, 218, 211, 256]",0.11,0.0,0.07,0.05,0.04,0.09,0.63,,,,,,,,
23,"[558, 275, 207, 261]",0.24,0.0,0.1,0.06,0.22,0.0,0.37,,,,,,,,
24,"[549, 260, 210, 258]",0.19,0.0,0.04,0.01,0.36,0.0,0.4,,,,,,,,
25,"[547, 204, 228, 285]",0.12,0.0,0.3,0.02,0.45,0.05,0.05,,,,,,,,
26,"[566, 286, 204, 255]",0.27,0.01,0.07,0.03,0.39,0.0,0.22,,,,,,,,
27,"[538, 205, 230, 290]",0.09,0.0,0.13,0.23,0.13,0.1,0.32,,,,,,,,
28,"[556, 291, 219, 272]",0.65,0.02,0.06,0.09,0.12,0.01,0.06,,,,,,,,
29,"[548, 186, 234, 303]",0.33,0.0,0.12,0.01,0.18,0.05,0.32,,,,,,,,
30,"[533, 261, 227, 281]",0.34,0.0,0.13,0.0,0.45,0.01,0.07,,,,,,,,
31,"[516, 206, 237, 292]",0.2,0.0,0.16,0.07,0.22,0.02,0.33,,,,,,,,
32,"[540, 178, 235, 292]",0.11,0.0,0.14,0.02,0.19,0.06,0.49,,,,,,,,
33,"[559, 269, 207, 253]",0.22,0.11,0.07,0.03,0.34,0.0,0.22,,,,,,,,
34,"[528, 192, 229, 289]",0.2,0.0,0.12,0.01,0.27,0.04,0.35,,,,,,,,
35,"[531, 224, 230, 288]",0.22,0.0,0.11,0.0,0.44,0.01,0.22,,,,,,,,
36,"[518, 176, 236, 297]",0.13,0.0,0.09,0.0,0.14,0.07,0.57,,,,,,,,
37,"[524, 200, 237, 311]",0.38,0.0,0.2,0.01,0.18,0.07,0.17,,,,,,,,
38,"[516, 255, 231, 285]",0.23,0.0,0.13,0.09,0.35,0.01,0.18,,,,,,,,
39,"[493, 195, 242, 306]",0.2,0.0,0.11,0.01,0.09,0.02,0.57,,,,,,,,
40,"[490, 171, 246, 307]",0.14,0.0,0.03,0.0,0.06,0.01,0.77,,,,,,,,
41,"[510, 263, 232, 290]",0.3,0.0,0.2,0.02,0.38,0.01,0.09,,,,,,,,
42,"[503, 194, 258, 314]",0.24,0.0,0.1,0.0,0.04,0.05,0.58,,,,,,,,
43,"[508, 250, 251, 308]",0.21,0.0,0.12,0.01,0.48,0.0,0.18,,,,,,,,
44,"[494, 198, 255, 318]",0.3,0.0,0.1,0.0,0.07,0.01,0.52,,,,,,,,
45,"[492, 198, 250, 307]",0.25,0.0,0.11,0.0,0.41,0.0,0.23,,,,,,,,
46,"[531, 247, 240, 305]",0.34,0.0,0.21,0.0,0.35,0.02,0.08,,,,,,,,
47,"[522, 220, 247, 316]",0.53,0.0,0.06,0.0,0.38,0.0,0.02,,,,,,,,
48,"[506, 144, 267, 333]",0.07,0.0,0.39,0.0,0.05,0.33,0.16,,,,,,,,
49,"[526, 152, 252, 321]",0.19,0.0,0.24,0.0,0.14,0.11,0.32,,,,,,,,
50,"[508, 145, 267, 342]",0.05,0.0,0.14,0.0,0.02,0.72,0.06,,,,,,,,
51,"[507, 272, 234, 284]",0.19,0.07,0.05,0.04,0.54,0.0,0.12,,,,,,,,
52,"[486, 144, 257, 326]",0.15,0.0,0.41,0.03,0.13,0.05,0.22,,,,,,,,
53,"[513, 137, 248, 317]",0.12,0.0,0.18,0.01,0.15,0.05,0.5,,,,,,,,
54,"[510, 233, 243, 301]",0.33,0.01,0.15,0.02,0.41,0.01,0.08,,,,,,,,
