,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[548, 109, 128, 162]",0.33,0.0,0.12,0.23,0.05,0.02,0.24,,,,,,,,,,,,,,,,
1,"[545, 118, 114, 146]",0.01,0.0,0.0,0.87,0.01,0.0,0.1,,,,,,,,,,,,,,,,
2,"[548, 114, 123, 150]",0.0,0.0,0.0,0.96,0.0,0.0,0.04,,,,,,,,,,,,,,,,
3,"[585, 110, 128, 167]",0.01,0.0,0.0,0.98,0.0,0.0,0.0,,,,,,,,,,,,,,,,
4,"[562, 112, 121, 157]",0.04,0.0,0.01,0.69,0.02,0.01,0.23,,,,,,,,,,,,,,,,
5,"[512, 112, 129, 164]",0.37,0.0,0.03,0.34,0.07,0.0,0.18,,,,,,,,,,,,,,,,
6,"[546, 103, 114, 152]",0.08,0.0,0.02,0.73,0.02,0.0,0.16,"[36, 555, 98, 119]",0.25,0.0,0.07,0.17,0.3,0.03,0.17,,,,,,,,
7,"[559, 110, 121, 153]",0.01,0.0,0.0,0.94,0.0,0.0,0.05,,,,,,,,,,,,,,,,
8,"[540, 111, 121, 161]",0.04,0.0,0.0,0.19,0.02,0.0,0.73,,,,,,,,,,,,,,,,
9,"[751, 99, 66, 85]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,
10,"[297, 374, 71, 87]",0.07,0.0,0.06,0.42,0.25,0.03,0.17,"[755, 101, 63, 83]",0.01,0.0,0.0,0.89,0.01,0.0,0.09,,,,,,,,
11,"[280, 384, 73, 90]",0.24,0.0,0.09,0.21,0.4,0.04,0.02,"[752, 99, 68, 88]",0.07,0.0,0.01,0.41,0.08,0.0,0.44,,,,,,,,
12,"[758, 128, 131, 181]",0.06,0.0,0.14,0.02,0.44,0.07,0.27,"[750, 99, 64, 80]",0.04,0.0,0.0,0.53,0.02,0.0,0.41,,,,,,,,
13,"[750, 101, 63, 82]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,,,,,,,,,
14,"[747, 97, 69, 87]",0.01,0.0,0.0,0.93,0.0,0.0,0.06,,,,,,,,,,,,,,,,
15,"[736, 127, 132, 178]",0.03,0.0,0.23,0.03,0.36,0.12,0.24,"[296, 381, 70, 86]",0.25,0.0,0.06,0.21,0.28,0.1,0.1,"[744, 95, 65, 85]",0.19,0.0,0.02,0.05,0.1,0.0,0.65
16,"[326, 379, 77, 97]",0.15,0.0,0.07,0.33,0.27,0.12,0.06,"[729, 97, 68, 85]",0.0,0.0,0.0,0.92,0.0,0.0,0.08,,,,,,,,
17,"[506, 141, 145, 179]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
18,"[594, 130, 136, 173]",0.02,0.0,0.0,0.9,0.01,0.01,0.06,,,,,,,,,,,,,,,,
19,"[585, 117, 134, 173]",0.27,0.0,0.04,0.28,0.04,0.01,0.36,,,,,,,,,,,,,,,,
20,"[586, 142, 29, 37]",0.2,0.0,0.01,0.48,0.14,0.0,0.17,,,,,,,,,,,,,,,,
21,"[585, 143, 29, 37]",0.19,0.0,0.01,0.15,0.2,0.0,0.46,,,,,,,,,,,,,,,,
22,"[588, 144, 29, 37]",0.33,0.0,0.0,0.02,0.06,0.0,0.59,,,,,,,,,,,,,,,,
23,"[596, 147, 29, 37]",0.32,0.0,0.01,0.0,0.34,0.0,0.33,,,,,,,,,,,,,,,,
24,"[601, 150, 28, 36]",0.38,0.0,0.01,0.01,0.1,0.0,0.5,,,,,,,,,,,,,,,,
25,"[567, 129, 142, 184]",0.16,0.0,0.02,0.47,0.1,0.01,0.25,,,,,,,,,,,,,,,,
26,"[570, 125, 143, 187]",0.13,0.0,0.04,0.23,0.29,0.01,0.3,,,,,,,,,,,,,,,,
27,"[562, 125, 143, 184]",0.09,0.0,0.03,0.18,0.17,0.01,0.52,,,,,,,,,,,,,,,,
28,"[576, 135, 138, 176]",0.26,0.0,0.01,0.02,0.33,0.0,0.39,,,,,,,,,,,,,,,,
29,"[630, 125, 137, 174]",0.28,0.0,0.05,0.17,0.17,0.0,0.33,,,,,,,,,,,,,,,,
30,"[534, 134, 137, 177]",0.27,0.02,0.02,0.17,0.34,0.07,0.11,,,,,,,,,,,,,,,,
31,"[310, 344, 60, 74]",0.27,0.0,0.11,0.26,0.32,0.03,0.02,"[727, 98, 56, 68]",0.15,0.0,0.01,0.5,0.1,0.0,0.24,,,,,,,,
32,"[305, 341, 62, 77]",0.19,0.0,0.08,0.48,0.16,0.07,0.02,"[727, 87, 57, 73]",0.05,0.0,0.0,0.77,0.02,0.0,0.16,,,,,,,,
33,"[717, 91, 59, 75]",0.06,0.0,0.0,0.09,0.06,0.0,0.79,"[317, 342, 54, 69]",0.19,0.0,0.09,0.35,0.28,0.04,0.06,,,,,,,,
34,"[524, 138, 144, 180]",0.03,0.0,0.0,0.89,0.02,0.0,0.05,,,,,,,,,,,,,,,,
35,"[540, 130, 146, 183]",0.33,0.0,0.03,0.12,0.11,0.02,0.39,,,,,,,,,,,,,,,,
36,"[533, 151, 140, 176]",0.17,0.0,0.01,0.2,0.15,0.0,0.47,,,,,,,,,,,,,,,,
37,"[503, 119, 148, 182]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,
38,"[538, 93, 40, 51]",0.24,0.0,0.0,0.07,0.15,0.0,0.53,"[294, 259, 39, 49]",0.18,0.0,0.12,0.35,0.22,0.04,0.09,,,,,,,,
39,"[545, 94, 41, 54]",0.19,0.0,0.0,0.09,0.05,0.0,0.67,,,,,,,,,,,,,,,,
40,"[286, 254, 42, 54]",0.07,0.0,0.12,0.42,0.34,0.02,0.03,"[550, 91, 42, 53]",0.14,0.0,0.0,0.44,0.06,0.0,0.35,,,,,,,,
41,"[436, 255, 44, 59]",0.5,0.0,0.23,0.03,0.2,0.03,0.01,"[545, 100, 39, 49]",0.07,0.0,0.01,0.68,0.1,0.0,0.14,,,,,,,,
42,"[552, 92, 39, 50]",0.02,0.0,0.0,0.59,0.02,0.0,0.37,,,,,,,,,,,,,,,,
43,"[568, 130, 141, 175]",0.01,0.0,0.0,0.95,0.01,0.0,0.02,,,,,,,,,,,,,,,,
