,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[556, 126, 264, 330]",0.28,0.0,0.05,0.01,0.3,0.01,0.35
1,"[576, 111, 271, 339]",0.12,0.0,0.15,0.02,0.28,0.02,0.41
2,"[572, 119, 276, 348]",0.26,0.0,0.09,0.02,0.3,0.01,0.33
3,"[559, 124, 271, 342]",0.16,0.0,0.14,0.01,0.36,0.02,0.32
4,"[563, 121, 274, 345]",0.06,0.0,0.22,0.01,0.46,0.01,0.24
5,"[559, 123, 275, 345]",0.11,0.0,0.21,0.02,0.38,0.01,0.28
6,"[566, 125, 269, 332]",0.21,0.0,0.17,0.01,0.28,0.01,0.32
7,"[567, 121, 273, 342]",0.23,0.0,0.16,0.01,0.35,0.0,0.24
8,"[566, 129, 271, 337]",0.2,0.0,0.14,0.02,0.32,0.02,0.32
9,"[561, 137, 268, 333]",0.24,0.0,0.06,0.0,0.23,0.0,0.46
10,"[562, 134, 269, 336]",0.19,0.0,0.13,0.01,0.22,0.01,0.44
11,"[552, 139, 266, 334]",0.08,0.0,0.02,0.01,0.18,0.0,0.7
12,"[564, 116, 279, 349]",0.2,0.0,0.17,0.0,0.33,0.0,0.28
13,"[562, 128, 269, 337]",0.4,0.0,0.04,0.0,0.14,0.0,0.41
14,"[529, 121, 270, 336]",0.05,0.0,0.01,0.0,0.14,0.0,0.79
15,"[535, 116, 276, 346]",0.09,0.0,0.04,0.0,0.32,0.0,0.55
16,"[537, 134, 265, 334]",0.07,0.0,0.01,0.0,0.1,0.0,0.81
17,"[503, 130, 266, 340]",0.05,0.0,0.02,0.0,0.35,0.0,0.57
18,"[552, 130, 266, 335]",0.11,0.0,0.02,0.01,0.23,0.0,0.64
19,"[552, 134, 264, 330]",0.21,0.01,0.03,0.0,0.17,0.01,0.58
20,"[556, 133, 265, 337]",0.19,0.0,0.04,0.01,0.15,0.0,0.61
21,"[560, 137, 261, 332]",0.24,0.01,0.07,0.01,0.21,0.01,0.45
22,"[552, 143, 260, 325]",0.15,0.0,0.06,0.03,0.27,0.01,0.48
23,"[554, 125, 272, 349]",0.12,0.0,0.09,0.16,0.27,0.0,0.36
24,"[558, 127, 267, 348]",0.18,0.01,0.15,0.06,0.33,0.0,0.27
