,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[615, 106, 150, 203]",0.17,0.0,0.16,0.03,0.37,0.01,0.26
1,"[609, 109, 151, 204]",0.09,0.0,0.01,0.06,0.09,0.0,0.74
2,"[604, 127, 146, 202]",0.04,0.0,0.04,0.04,0.4,0.0,0.47
3,"[607, 124, 153, 204]",0.06,0.0,0.03,0.02,0.23,0.0,0.66
4,"[607, 127, 153, 205]",0.11,0.0,0.34,0.02,0.37,0.01,0.16
5,"[598, 122, 153, 206]",0.07,0.0,0.08,0.08,0.29,0.0,0.48
6,"[602, 127, 148, 197]",0.07,0.0,0.04,0.02,0.47,0.0,0.4
7,"[600, 118, 154, 205]",0.11,0.0,0.04,0.04,0.25,0.0,0.56
8,"[605, 123, 151, 205]",0.13,0.0,0.03,0.01,0.33,0.0,0.5
9,"[578, 127, 158, 203]",0.09,0.0,0.03,0.01,0.35,0.0,0.52
10,"[606, 123, 157, 216]",0.07,0.0,0.17,0.01,0.58,0.01,0.17
11,"[597, 125, 147, 192]",0.04,0.0,0.02,0.1,0.19,0.0,0.64
12,"[600, 125, 153, 200]",0.06,0.0,0.06,0.0,0.67,0.0,0.21
13,"[589, 114, 154, 208]",0.11,0.0,0.02,0.07,0.21,0.0,0.58
14,"[605, 126, 151, 199]",0.1,0.0,0.05,0.02,0.3,0.0,0.53
15,"[604, 123, 145, 206]",0.08,0.0,0.05,0.01,0.52,0.0,0.33
16,"[604, 126, 140, 192]",0.07,0.0,0.02,0.05,0.51,0.0,0.34
17,"[597, 122, 151, 207]",0.04,0.0,0.08,0.01,0.47,0.0,0.4
18,"[601, 121, 153, 201]",0.1,0.0,0.03,0.01,0.55,0.0,0.3
19,"[601, 130, 146, 200]",0.09,0.0,0.05,0.03,0.46,0.0,0.38
20,"[586, 120, 151, 204]",0.22,0.0,0.13,0.01,0.47,0.0,0.17
21,"[601, 124, 144, 197]",0.06,0.0,0.08,0.04,0.35,0.0,0.47
22,"[601, 120, 148, 205]",0.14,0.0,0.08,0.01,0.44,0.01,0.32
23,"[599, 122, 154, 208]",0.1,0.0,0.18,0.01,0.56,0.01,0.13
24,"[584, 130, 149, 195]",0.12,0.0,0.23,0.0,0.51,0.04,0.1
25,"[598, 125, 150, 203]",0.04,0.0,0.06,0.01,0.48,0.0,0.42
26,"[593, 128, 158, 215]",0.32,0.0,0.21,0.03,0.32,0.06,0.05
27,"[596, 117, 150, 207]",0.21,0.0,0.08,0.0,0.66,0.0,0.05
28,"[604, 123, 151, 199]",0.19,0.0,0.13,0.0,0.47,0.0,0.2
29,"[600, 121, 157, 211]",0.07,0.0,0.33,0.0,0.55,0.01,0.04
30,"[605, 135, 151, 199]",0.06,0.0,0.02,0.0,0.39,0.0,0.53
31,"[602, 125, 145, 201]",0.09,0.0,0.02,0.01,0.35,0.0,0.53
32,"[603, 126, 151, 210]",0.06,0.0,0.05,0.01,0.35,0.0,0.53
33,"[605, 123, 149, 205]",0.07,0.0,0.03,0.0,0.64,0.0,0.25
34,"[615, 126, 150, 204]",0.17,0.0,0.19,0.0,0.45,0.01,0.17
35,"[606, 124, 156, 205]",0.17,0.0,0.18,0.0,0.5,0.0,0.14
36,"[597, 124, 154, 202]",0.06,0.0,0.05,0.02,0.4,0.0,0.48
37,"[602, 134, 154, 205]",0.15,0.0,0.11,0.16,0.29,0.01,0.28
38,"[603, 132, 152, 204]",0.04,0.0,0.03,0.14,0.18,0.0,0.61
39,"[591, 128, 163, 217]",0.11,0.0,0.07,0.0,0.51,0.0,0.29
40,"[608, 127, 153, 206]",0.13,0.0,0.13,0.04,0.57,0.01,0.12
41,"[600, 125, 149, 209]",0.08,0.0,0.2,0.01,0.52,0.0,0.19
42,"[602, 126, 150, 203]",0.04,0.0,0.02,0.08,0.27,0.0,0.59
43,"[577, 126, 158, 206]",0.13,0.0,0.06,0.02,0.3,0.0,0.49
44,"[512, 192, 210, 268]",0.04,0.0,0.15,0.04,0.37,0.0,0.39
45,"[507, 171, 223, 296]",0.05,0.0,0.05,0.0,0.35,0.0,0.55
46,"[527, 188, 214, 290]",0.15,0.0,0.07,0.0,0.33,0.0,0.44
47,"[507, 179, 208, 287]",0.07,0.0,0.04,0.04,0.56,0.0,0.29
48,"[516, 175, 211, 278]",0.07,0.0,0.05,0.01,0.5,0.0,0.37
49,"[518, 167, 222, 304]",0.02,0.0,0.02,0.02,0.36,0.0,0.58
50,"[529, 190, 209, 281]",0.15,0.0,0.18,0.01,0.38,0.02,0.27
51,"[513, 170, 216, 294]",0.12,0.0,0.14,0.01,0.54,0.02,0.17
52,"[508, 172, 212, 282]",0.02,0.0,0.01,0.06,0.07,0.0,0.84
53,"[496, 167, 218, 287]",0.03,0.0,0.03,0.06,0.13,0.0,0.75
54,"[505, 191, 223, 307]",0.29,0.0,0.14,0.01,0.5,0.0,0.06
55,"[508, 172, 204, 281]",0.04,0.0,0.07,0.0,0.56,0.0,0.33
56,"[514, 165, 221, 294]",0.01,0.0,0.03,0.12,0.18,0.0,0.66
57,"[545, 171, 207, 292]",0.04,0.0,0.03,0.0,0.72,0.0,0.2
58,"[493, 168, 219, 293]",0.04,0.0,0.02,0.01,0.43,0.0,0.51
59,"[513, 181, 206, 266]",0.03,0.0,0.09,0.27,0.16,0.02,0.44
60,"[505, 178, 211, 280]",0.08,0.0,0.04,0.02,0.78,0.0,0.07
61,"[510, 186, 207, 279]",0.15,0.0,0.07,0.01,0.48,0.0,0.29
62,"[485, 183, 223, 293]",0.09,0.0,0.04,0.03,0.59,0.0,0.25
63,"[479, 178, 226, 293]",0.26,0.0,0.19,0.03,0.35,0.01,0.16
64,"[514, 160, 215, 297]",0.14,0.0,0.14,0.01,0.35,0.0,0.37
65,"[514, 173, 206, 283]",0.12,0.0,0.06,0.01,0.42,0.0,0.39
66,"[506, 172, 213, 287]",0.08,0.0,0.09,0.12,0.5,0.0,0.2
67,"[497, 175, 214, 285]",0.0,0.0,0.01,0.13,0.08,0.0,0.78
68,"[607, 135, 149, 206]",0.08,0.0,0.35,0.05,0.31,0.04,0.17
69,"[598, 127, 156, 210]",0.17,0.0,0.04,0.02,0.19,0.0,0.58
70,"[596, 136, 148, 206]",0.06,0.0,0.06,0.03,0.17,0.01,0.68
71,"[586, 139, 155, 206]",0.12,0.0,0.1,0.0,0.44,0.02,0.31
72,"[581, 139, 147, 202]",0.06,0.0,0.01,0.02,0.13,0.0,0.78
73,"[605, 137, 146, 198]",0.14,0.0,0.01,0.1,0.13,0.0,0.62
74,"[600, 134, 151, 210]",0.21,0.0,0.08,0.01,0.5,0.0,0.2
75,"[594, 132, 155, 204]",0.18,0.0,0.05,0.01,0.21,0.0,0.54
76,"[593, 121, 155, 202]",0.07,0.0,0.22,0.01,0.38,0.01,0.31
77,"[574, 133, 156, 207]",0.07,0.0,0.14,0.11,0.41,0.01,0.26
78,"[579, 135, 157, 201]",0.08,0.0,0.02,0.01,0.28,0.0,0.62
