,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[531, 71, 195, 241]",0.52,0.0,0.05,0.0,0.35,0.0,0.09
1,"[506, 77, 199, 247]",0.65,0.0,0.06,0.0,0.16,0.0,0.13
2,"[523, 70, 209, 260]",0.56,0.0,0.14,0.0,0.2,0.01,0.1
3,"[517, 74, 199, 240]",0.53,0.02,0.09,0.01,0.2,0.0,0.14
4,"[506, 65, 200, 250]",0.71,0.02,0.06,0.0,0.18,0.0,0.03
5,"[526, 78, 189, 241]",0.76,0.0,0.03,0.0,0.14,0.0,0.07
6,"[498, 64, 201, 256]",0.87,0.01,0.03,0.0,0.05,0.0,0.04
7,"[531, 67, 191, 242]",0.72,0.0,0.02,0.0,0.16,0.0,0.1
8,"[381, 23, 193, 247]",0.24,0.0,0.06,0.0,0.24,0.0,0.45
9,"[547, 37, 191, 246]",0.46,0.01,0.03,0.0,0.21,0.0,0.29
10,"[504, 32, 201, 250]",0.7,0.01,0.04,0.0,0.17,0.0,0.08
11,"[577, 54, 193, 249]",0.56,0.0,0.03,0.01,0.16,0.0,0.25
12,"[541, 82, 190, 237]",0.59,0.0,0.06,0.0,0.3,0.0,0.04
13,"[524, 75, 195, 246]",0.79,0.0,0.02,0.0,0.12,0.0,0.06
14,"[484, 83, 198, 244]",0.62,0.03,0.04,0.0,0.14,0.0,0.17
15,"[498, 62, 217, 273]",0.5,0.0,0.12,0.0,0.33,0.0,0.06
16,"[510, 94, 212, 261]",0.53,0.0,0.05,0.0,0.26,0.0,0.16
17,"[506, 89, 209, 259]",0.56,0.0,0.05,0.0,0.32,0.0,0.07
18,"[523, 98, 215, 268]",0.64,0.0,0.02,0.0,0.19,0.0,0.15
19,"[523, 71, 209, 272]",0.54,0.0,0.02,0.0,0.13,0.0,0.29
20,"[516, 67, 213, 273]",0.59,0.0,0.05,0.0,0.23,0.0,0.12
21,"[527, 80, 210, 265]",0.71,0.01,0.05,0.0,0.14,0.0,0.08
22,"[475, 13, 220, 277]",0.43,0.0,0.1,0.0,0.34,0.0,0.12
23,"[461, 40, 216, 268]",0.88,0.02,0.01,0.0,0.05,0.0,0.04
24,"[478, 56, 214, 269]",0.51,0.0,0.01,0.0,0.08,0.0,0.39
25,"[476, 58, 225, 281]",0.29,0.0,0.06,0.01,0.57,0.01,0.06
26,"[499, 95, 219, 276]",0.81,0.0,0.03,0.0,0.12,0.0,0.02
27,"[526, 92, 205, 262]",0.56,0.0,0.02,0.0,0.24,0.0,0.17
28,"[542, 104, 216, 274]",0.54,0.01,0.02,0.0,0.19,0.0,0.24
29,"[455, 74, 206, 261]",0.52,0.01,0.03,0.0,0.16,0.0,0.28
30,"[493, 78, 204, 259]",0.63,0.01,0.04,0.0,0.21,0.0,0.1
31,"[493, 74, 203, 262]",0.72,0.01,0.02,0.0,0.11,0.0,0.13
32,"[453, 69, 206, 256]",0.58,0.01,0.04,0.0,0.23,0.0,0.14
33,"[456, 74, 202, 257]",0.74,0.03,0.02,0.0,0.06,0.0,0.14
34,"[496, 88, 197, 250]",0.58,0.0,0.05,0.0,0.32,0.0,0.05
35,"[519, 82, 204, 262]",0.83,0.0,0.02,0.0,0.1,0.0,0.04
36,"[497, 85, 204, 253]",0.5,0.0,0.1,0.0,0.22,0.0,0.17
37,"[493, 79, 205, 267]",0.63,0.01,0.07,0.0,0.15,0.0,0.14
38,"[528, 60, 212, 271]",0.62,0.01,0.09,0.0,0.18,0.0,0.1
39,"[430, 15, 215, 267]",0.46,0.0,0.15,0.0,0.28,0.0,0.1
40,"[448, 19, 217, 276]",0.5,0.0,0.09,0.0,0.31,0.0,0.09
41,"[429, 38, 209, 266]",0.6,0.03,0.05,0.0,0.25,0.0,0.07
42,"[445, 48, 218, 267]",0.56,0.04,0.02,0.0,0.11,0.0,0.26
43,"[444, 58, 215, 269]",0.69,0.0,0.11,0.0,0.15,0.01,0.05
44,"[455, 87, 219, 272]",0.48,0.01,0.08,0.0,0.27,0.0,0.16
45,"[495, 103, 215, 272]",0.61,0.01,0.01,0.0,0.08,0.0,0.29
46,"[529, 48, 214, 277]",0.63,0.04,0.05,0.0,0.18,0.0,0.09
47,"[476, 55, 206, 251]",0.62,0.0,0.06,0.0,0.28,0.0,0.04
48,"[496, 63, 195, 258]",0.69,0.0,0.05,0.0,0.2,0.01,0.06
49,"[472, 65, 213, 258]",0.53,0.0,0.13,0.0,0.28,0.0,0.05
50,"[586, 54, 205, 259]",0.67,0.0,0.05,0.0,0.2,0.0,0.07
51,"[453, 19, 214, 261]",0.73,0.0,0.11,0.0,0.12,0.01,0.02
52,"[503, 40, 212, 261]",0.55,0.01,0.04,0.0,0.26,0.0,0.14
53,"[499, 45, 210, 265]",0.81,0.0,0.03,0.0,0.09,0.0,0.07
54,"[527, 49, 209, 265]",0.3,0.0,0.02,0.01,0.21,0.0,0.45
55,"[519, 42, 210, 272]",0.49,0.0,0.05,0.0,0.22,0.0,0.23
56,"[538, 93, 198, 252]",0.43,0.01,0.03,0.0,0.12,0.0,0.41
57,"[510, 80, 196, 254]",0.82,0.01,0.02,0.0,0.05,0.0,0.1
58,"[515, 69, 208, 260]",0.45,0.01,0.05,0.0,0.21,0.0,0.29
59,"[512, 78, 206, 257]",0.64,0.0,0.03,0.0,0.17,0.0,0.16
