,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
106,"[521, 99, 199, 246]",0.07,0.0,0.09,0.0,0.17,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,
107,"[482, 108, 199, 243]",0.1,0.0,0.1,0.0,0.18,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,
108,"[556, 117, 192, 243]",0.07,0.01,0.04,0.03,0.18,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,
109,"[529, 109, 196, 240]",0.14,0.0,0.08,0.0,0.18,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,
110,"[518, 137, 194, 241]",0.03,0.0,0.1,0.0,0.21,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,
111,"[531, 117, 195, 246]",0.05,0.0,0.05,0.0,0.11,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,
112,"[530, 228, 181, 213]",0.01,0.0,0.28,0.0,0.7,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
113,"[530, 116, 196, 253]",0.09,0.0,0.12,0.01,0.07,0.01,0.7,,,,,,,,,,,,,,,,,,,,,,,,
114,"[532, 110, 201, 245]",0.04,0.0,0.06,0.0,0.14,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,
115,"[547, 84, 196, 253]",0.11,0.0,0.14,0.0,0.43,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,
116,"[549, 98, 201, 253]",0.13,0.0,0.13,0.0,0.13,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,
117,"[547, 109, 198, 246]",0.14,0.0,0.07,0.01,0.21,0.01,0.56,,,,,,,,,,,,,,,,,,,,,,,,
118,"[543, 106, 201, 246]",0.08,0.0,0.03,0.0,0.12,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,
119,"[534, 109, 201, 248]",0.19,0.0,0.05,0.0,0.15,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,
120,"[481, 102, 201, 245]",0.12,0.0,0.15,0.0,0.17,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,
121,"[707, 90, 190, 241]",0.21,0.0,0.17,0.0,0.1,0.01,0.51,,,,,,,,,,,,,,,,,,,,,,,,
122,"[682, 95, 188, 227]",0.04,0.0,0.07,0.0,0.05,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
123,"[577, 122, 202, 246]",0.1,0.0,0.12,0.0,0.15,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,
124,"[592, 118, 190, 241]",0.17,0.0,0.02,0.0,0.24,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,
125,"[596, 124, 202, 241]",0.04,0.0,0.05,0.0,0.1,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
126,"[649, 103, 187, 241]",0.06,0.0,0.12,0.0,0.14,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,
127,"[484, 119, 193, 243]",0.11,0.0,0.12,0.0,0.23,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,
128,"[533, 109, 196, 241]",0.19,0.0,0.05,0.0,0.14,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,
129,"[548, 101, 197, 253]",0.05,0.0,0.06,0.0,0.11,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,
130,"[536, 130, 196, 238]",0.09,0.0,0.07,0.0,0.15,0.01,0.69,,,,,,,,,,,,,,,,,,,,,,,,
131,"[542, 97, 196, 250]",0.08,0.0,0.24,0.0,0.07,0.04,0.57,,,,,,,,,,,,,,,,,,,,,,,,
132,"[550, 101, 194, 240]",0.07,0.0,0.07,0.0,0.11,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,
133,"[534, 133, 197, 248]",0.05,0.0,0.08,0.0,0.09,0.01,0.78,,,,,,,,,,,,,,,,,,,,,,,,
134,"[542, 118, 202, 250]",0.12,0.0,0.16,0.0,0.13,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,
135,"[502, 94, 201, 247]",0.11,0.0,0.07,0.01,0.1,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
136,"[533, 93, 193, 248]",0.08,0.0,0.05,0.0,0.18,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
137,"[522, 111, 205, 244]",0.21,0.0,0.03,0.0,0.13,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,
138,"[534, 108, 199, 244]",0.04,0.0,0.04,0.0,0.08,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
139,"[522, 106, 192, 238]",0.14,0.0,0.05,0.0,0.17,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,
140,"[528, 112, 197, 242]",0.24,0.02,0.19,0.04,0.31,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
141,"[521, 101, 198, 245]",0.1,0.0,0.1,0.0,0.31,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,
142,"[548, 105, 196, 239]",0.04,0.0,0.06,0.0,0.06,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
143,"[550, 101, 194, 247]",0.11,0.0,0.25,0.0,0.11,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,
144,"[539, 115, 199, 245]",0.08,0.0,0.03,0.0,0.11,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,
145,"[548, 98, 201, 244]",0.02,0.0,0.05,0.0,0.1,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
146,"[544, 104, 199, 246]",0.03,0.0,0.06,0.0,0.07,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
147,"[542, 119, 201, 246]",0.1,0.0,0.16,0.0,0.33,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,
148,"[511, 108, 205, 245]",0.05,0.0,0.07,0.0,0.3,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,
149,"[570, 108, 194, 239]",0.12,0.0,0.05,0.0,0.18,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,
150,"[537, 107, 200, 242]",0.01,0.0,0.08,0.0,0.04,0.01,0.85,,,,,,,,,,,,,,,,,,,,,,,,
151,"[529, 210, 186, 218]",0.02,0.0,0.09,0.0,0.87,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
152,"[536, 108, 200, 248]",0.04,0.0,0.02,0.0,0.08,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,
153,"[519, 122, 198, 241]",0.04,0.0,0.02,0.0,0.07,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
154,"[541, 125, 195, 239]",0.03,0.0,0.17,0.0,0.2,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,
155,"[530, 128, 201, 239]",0.07,0.0,0.07,0.0,0.07,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,
156,"[550, 105, 196, 238]",0.07,0.0,0.03,0.0,0.13,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,
157,"[523, 122, 199, 252]",0.15,0.0,0.11,0.0,0.07,0.01,0.66,,,,,,,,,,,,,,,,,,,,,,,,
158,"[525, 136, 200, 247]",0.1,0.0,0.12,0.0,0.35,0.01,0.43,,,,,,,,,,,,,,,,,,,,,,,,
159,"[514, 121, 197, 244]",0.06,0.0,0.06,0.0,0.15,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,
160,"[529, 108, 204, 247]",0.04,0.0,0.01,0.0,0.04,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
161,"[552, 102, 196, 248]",0.05,0.0,0.1,0.0,0.13,0.02,0.7,,,,,,,,,,,,,,,,,,,,,,,,
162,"[554, 108, 200, 248]",0.06,0.0,0.07,0.0,0.11,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,
163,"[547, 105, 198, 244]",0.03,0.0,0.04,0.0,0.04,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
164,"[539, 121, 201, 243]",0.09,0.0,0.05,0.0,0.17,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,
165,"[541, 122, 193, 235]",0.03,0.0,0.26,0.0,0.35,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,
