,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
47,"[526, 100, 232, 310]",0.14,0.0,0.12,0.04,0.06,0.05,0.6
48,"[531, 129, 230, 307]",0.36,0.0,0.07,0.0,0.09,0.02,0.45
49,"[530, 105, 229, 309]",0.16,0.0,0.28,0.01,0.07,0.25,0.22
50,"[538, 97, 230, 302]",0.09,0.0,0.12,0.02,0.05,0.05,0.68
51,"[536, 107, 229, 304]",0.05,0.0,0.28,0.02,0.07,0.12,0.47
52,"[541, 93, 221, 296]",0.04,0.0,0.09,0.04,0.02,0.03,0.78
53,"[533, 108, 233, 319]",0.11,0.0,0.25,0.21,0.12,0.09,0.23
54,"[527, 113, 230, 315]",0.17,0.0,0.04,0.01,0.07,0.02,0.7
55,"[536, 92, 225, 299]",0.04,0.0,0.07,0.01,0.06,0.03,0.79
56,"[541, 116, 224, 298]",0.06,0.0,0.06,0.02,0.05,0.01,0.81
57,"[526, 110, 232, 311]",0.23,0.0,0.1,0.03,0.11,0.03,0.51
58,"[533, 93, 227, 300]",0.08,0.0,0.34,0.01,0.09,0.02,0.47
59,"[518, 116, 234, 314]",0.28,0.0,0.09,0.03,0.08,0.09,0.43
60,"[528, 98, 236, 307]",0.29,0.0,0.25,0.02,0.28,0.02,0.14
61,"[530, 97, 229, 304]",0.1,0.0,0.27,0.01,0.1,0.02,0.5
62,"[538, 113, 220, 289]",0.12,0.0,0.11,0.01,0.09,0.01,0.65
63,"[530, 140, 224, 290]",0.19,0.0,0.05,0.01,0.18,0.0,0.57
64,"[533, 113, 231, 308]",0.26,0.0,0.06,0.02,0.12,0.01,0.53
65,"[544, 94, 226, 294]",0.2,0.0,0.12,0.0,0.37,0.0,0.3
66,"[558, 133, 225, 293]",0.13,0.0,0.04,0.01,0.22,0.0,0.6
67,"[540, 114, 223, 295]",0.05,0.0,0.06,0.01,0.05,0.01,0.82
68,"[538, 109, 229, 304]",0.23,0.0,0.22,0.06,0.11,0.03,0.36
69,"[541, 91, 223, 297]",0.09,0.0,0.36,0.04,0.1,0.03,0.38
70,"[530, 96, 226, 297]",0.04,0.0,0.07,0.0,0.07,0.01,0.81
71,"[545, 98, 227, 286]",0.07,0.0,0.07,0.01,0.08,0.01,0.78
72,"[540, 109, 230, 301]",0.11,0.0,0.15,0.0,0.17,0.02,0.54
73,"[559, 112, 225, 289]",0.05,0.0,0.04,0.08,0.05,0.0,0.79
74,"[532, 87, 222, 290]",0.06,0.0,0.2,0.09,0.04,0.16,0.45
75,"[536, 99, 232, 307]",0.12,0.0,0.03,0.01,0.19,0.0,0.64
76,"[541, 132, 231, 313]",0.14,0.0,0.05,0.11,0.07,0.02,0.61
77,"[538, 94, 230, 301]",0.17,0.0,0.54,0.01,0.06,0.08,0.14
78,"[535, 113, 235, 318]",0.32,0.0,0.14,0.04,0.08,0.21,0.2
79,"[537, 95, 233, 308]",0.17,0.0,0.51,0.03,0.12,0.05,0.12
80,"[490, 113, 234, 305]",0.14,0.0,0.04,0.01,0.17,0.0,0.63
81,"[540, 106, 228, 300]",0.14,0.0,0.14,0.03,0.13,0.04,0.53
82,"[524, 126, 234, 310]",0.21,0.0,0.03,0.03,0.07,0.01,0.64
83,"[533, 97, 219, 289]",0.06,0.0,0.28,0.04,0.05,0.1,0.47
84,"[546, 104, 225, 295]",0.1,0.0,0.16,0.07,0.07,0.01,0.59
85,"[539, 101, 226, 303]",0.34,0.0,0.12,0.15,0.03,0.02,0.35
86,"[529, 102, 231, 298]",0.18,0.0,0.39,0.08,0.07,0.18,0.1
87,"[538, 111, 231, 306]",0.11,0.0,0.15,0.02,0.08,0.1,0.55
88,"[528, 101, 235, 315]",0.15,0.0,0.08,0.07,0.24,0.02,0.45
89,"[521, 104, 236, 312]",0.13,0.0,0.14,0.09,0.07,0.14,0.43
90,"[527, 132, 227, 300]",0.17,0.0,0.03,0.04,0.09,0.01,0.66
91,"[520, 143, 232, 309]",0.58,0.0,0.03,0.02,0.03,0.02,0.33
92,"[536, 107, 232, 308]",0.12,0.0,0.19,0.05,0.05,0.05,0.54
93,"[541, 103, 223, 293]",0.03,0.0,0.21,0.03,0.03,0.46,0.24
94,"[543, 114, 227, 297]",0.13,0.0,0.11,0.03,0.15,0.01,0.57
95,"[528, 110, 236, 318]",0.28,0.0,0.26,0.06,0.05,0.28,0.07
96,"[535, 95, 233, 304]",0.07,0.0,0.37,0.01,0.09,0.03,0.43
97,"[529, 113, 230, 308]",0.19,0.0,0.06,0.08,0.06,0.04,0.56
98,"[549, 96, 229, 296]",0.07,0.0,0.15,0.0,0.12,0.03,0.62
99,"[529, 114, 230, 296]",0.08,0.0,0.05,0.04,0.11,0.01,0.72
100,"[540, 86, 235, 308]",0.14,0.0,0.12,0.02,0.18,0.0,0.53
101,"[546, 115, 234, 322]",0.35,0.0,0.24,0.04,0.08,0.08,0.21
102,"[545, 88, 227, 300]",0.13,0.0,0.42,0.01,0.11,0.13,0.21
103,"[538, 121, 226, 302]",0.18,0.0,0.07,0.1,0.27,0.0,0.38
104,"[547, 117, 213, 280]",0.12,0.0,0.14,0.0,0.16,0.01,0.58
105,"[520, 123, 229, 307]",0.16,0.0,0.04,0.29,0.03,0.04,0.44
106,"[517, 103, 218, 285]",0.1,0.0,0.18,0.03,0.11,0.06,0.51
107,"[515, 128, 230, 303]",0.37,0.0,0.17,0.06,0.03,0.21,0.17
108,"[520, 85, 230, 306]",0.07,0.0,0.75,0.02,0.03,0.09,0.04
109,"[528, 102, 233, 310]",0.17,0.0,0.25,0.07,0.05,0.03,0.43
110,"[526, 92, 224, 290]",0.1,0.0,0.32,0.01,0.06,0.06,0.45
111,"[538, 110, 225, 291]",0.18,0.0,0.17,0.08,0.11,0.08,0.38
112,"[537, 93, 224, 298]",0.26,0.0,0.53,0.0,0.05,0.11,0.04
113,"[526, 110, 232, 315]",0.07,0.0,0.25,0.03,0.03,0.46,0.15
114,"[537, 149, 218, 292]",0.28,0.0,0.16,0.0,0.22,0.05,0.28
115,"[521, 102, 238, 313]",0.14,0.0,0.09,0.05,0.04,0.09,0.59
116,"[526, 114, 236, 315]",0.11,0.0,0.04,0.18,0.03,0.03,0.61
117,"[529, 98, 237, 316]",0.08,0.0,0.36,0.05,0.08,0.21,0.22
118,"[550, 96, 228, 296]",0.09,0.0,0.31,0.08,0.22,0.0,0.29
119,"[529, 130, 237, 323]",0.23,0.0,0.1,0.04,0.33,0.01,0.3
120,"[536, 111, 229, 309]",0.2,0.0,0.18,0.02,0.12,0.03,0.45
121,"[536, 131, 234, 315]",0.49,0.0,0.11,0.03,0.05,0.14,0.18
122,"[537, 143, 225, 299]",0.42,0.0,0.13,0.01,0.11,0.01,0.32
123,"[526, 103, 235, 308]",0.17,0.0,0.39,0.08,0.13,0.04,0.19
124,"[523, 97, 231, 298]",0.18,0.0,0.15,0.08,0.08,0.02,0.5
125,"[540, 99, 223, 297]",0.26,0.0,0.14,0.09,0.07,0.03,0.41
126,"[543, 92, 225, 296]",0.13,0.0,0.21,0.25,0.04,0.04,0.32
127,"[545, 119, 209, 273]",0.15,0.0,0.16,0.0,0.19,0.03,0.47
128,"[534, 123, 226, 301]",0.14,0.0,0.03,0.04,0.07,0.01,0.7
129,"[527, 143, 234, 310]",0.39,0.0,0.03,0.01,0.07,0.0,0.5
130,"[553, 111, 227, 301]",0.23,0.0,0.1,0.02,0.16,0.01,0.48
131,"[541, 107, 237, 318]",0.21,0.0,0.15,0.11,0.09,0.03,0.41
132,"[537, 92, 225, 298]",0.09,0.0,0.16,0.01,0.1,0.02,0.61
133,"[535, 116, 231, 311]",0.13,0.0,0.04,0.02,0.11,0.01,0.68
134,"[537, 110, 230, 306]",0.11,0.0,0.42,0.05,0.08,0.1,0.24
135,"[546, 116, 235, 312]",0.25,0.0,0.05,0.09,0.1,0.02,0.48
136,"[535, 120, 228, 310]",0.24,0.0,0.11,0.02,0.09,0.06,0.47
137,"[537, 119, 230, 313]",0.27,0.0,0.05,0.09,0.05,0.04,0.5
138,"[534, 116, 234, 316]",0.22,0.0,0.02,0.02,0.08,0.0,0.67
139,"[544, 112, 239, 316]",0.1,0.0,0.12,0.06,0.09,0.04,0.6
140,"[530, 104, 235, 305]",0.18,0.0,0.31,0.01,0.06,0.12,0.33
141,"[534, 117, 226, 306]",0.15,0.0,0.06,0.06,0.06,0.02,0.65
142,"[531, 117, 233, 305]",0.2,0.0,0.11,0.05,0.13,0.02,0.48
143,"[547, 109, 225, 292]",0.06,0.0,0.07,0.01,0.08,0.01,0.78
144,"[523, 102, 230, 299]",0.16,0.0,0.1,0.08,0.06,0.04,0.56
145,"[530, 118, 231, 315]",0.1,0.0,0.02,0.11,0.05,0.01,0.71
146,"[539, 146, 223, 298]",0.27,0.0,0.07,0.01,0.11,0.02,0.52
147,"[541, 108, 225, 300]",0.12,0.0,0.16,0.02,0.08,0.09,0.54
148,"[529, 110, 236, 319]",0.37,0.0,0.21,0.09,0.08,0.06,0.19
149,"[515, 107, 239, 318]",0.12,0.0,0.07,0.23,0.04,0.03,0.5
150,"[522, 125, 230, 301]",0.22,0.0,0.12,0.02,0.1,0.22,0.32
151,"[523, 99, 228, 300]",0.04,0.0,0.27,0.05,0.04,0.14,0.45
152,"[527, 116, 233, 310]",0.13,0.0,0.03,0.09,0.07,0.01,0.68
153,"[537, 111, 231, 309]",0.11,0.0,0.17,0.18,0.06,0.03,0.44
154,"[551, 111, 215, 278]",0.07,0.0,0.11,0.01,0.09,0.01,0.72
155,"[552, 113, 218, 285]",0.07,0.0,0.05,0.01,0.06,0.0,0.81
156,"[546, 105, 222, 294]",0.07,0.0,0.62,0.01,0.07,0.03,0.2
157,"[545, 104, 222, 292]",0.09,0.0,0.48,0.02,0.13,0.06,0.22
158,"[523, 113, 232, 304]",0.31,0.0,0.26,0.03,0.11,0.04,0.26
159,"[538, 96, 224, 293]",0.06,0.0,0.69,0.02,0.04,0.13,0.06
160,"[528, 106, 225, 293]",0.1,0.0,0.62,0.0,0.08,0.07,0.12
161,"[521, 104, 233, 307]",0.15,0.0,0.16,0.08,0.03,0.05,0.54
162,"[543, 98, 218, 286]",0.1,0.0,0.2,0.01,0.07,0.06,0.55
163,"[528, 113, 228, 299]",0.25,0.0,0.24,0.01,0.1,0.1,0.3
164,"[528, 117, 228, 307]",0.37,0.0,0.12,0.02,0.07,0.11,0.3
165,"[532, 126, 229, 309]",0.2,0.0,0.02,0.01,0.14,0.0,0.63
166,"[540, 90, 221, 287]",0.07,0.0,0.46,0.03,0.07,0.18,0.19
167,"[532, 111, 224, 293]",0.07,0.0,0.06,0.01,0.1,0.0,0.75
168,"[531, 121, 225, 305]",0.27,0.0,0.05,0.07,0.07,0.04,0.49
169,"[533, 114, 231, 306]",0.12,0.0,0.04,0.08,0.09,0.0,0.66
