,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
27,"[480, 87, 132, 172]",0.61,0.0,0.24,0.0,0.12,0.01,0.02,,,,,,,,,,,,,,,,
28,"[572, 98, 137, 177]",0.55,0.0,0.12,0.0,0.14,0.0,0.19,,,,,,,,,,,,,,,,
29,"[564, 94, 142, 181]",0.2,0.0,0.5,0.0,0.19,0.0,0.1,,,,,,,,,,,,,,,,
30,"[563, 96, 134, 175]",0.47,0.0,0.1,0.0,0.31,0.0,0.12,,,,,,,,,,,,,,,,
31,"[553, 102, 140, 183]",0.2,0.0,0.28,0.0,0.32,0.01,0.19,,,,,,,,,,,,,,,,
32,"[551, 105, 146, 189]",0.37,0.0,0.28,0.0,0.23,0.05,0.08,,,,,,,,,,,,,,,,
33,"[551, 107, 143, 179]",0.34,0.0,0.1,0.0,0.43,0.0,0.12,,,,,,,,,,,,,,,,
34,"[525, 109, 151, 205]",0.35,0.0,0.34,0.01,0.09,0.05,0.16,,,,,,,,,,,,,,,,
35,"[545, 127, 147, 187]",0.2,0.0,0.18,0.01,0.38,0.0,0.23,,,,,,,,,,,,,,,,
36,"[554, 121, 138, 182]",0.34,0.0,0.23,0.0,0.35,0.0,0.07,,,,,,,,,,,,,,,,
37,"[553, 105, 143, 187]",0.5,0.0,0.06,0.0,0.21,0.0,0.23,,,,,,,,,,,,,,,,
38,"[571, 102, 134, 172]",0.82,0.0,0.09,0.0,0.07,0.0,0.02,,,,,,,,,,,,,,,,
39,"[550, 112, 141, 182]",0.24,0.0,0.25,0.0,0.41,0.0,0.09,,,,,,,,,,,,,,,,
40,"[557, 99, 142, 180]",0.64,0.0,0.14,0.0,0.19,0.0,0.03,"[621, 320, 22, 28]",0.33,0.09,0.05,0.39,0.09,0.01,0.03,,,,,,,,
41,"[557, 104, 138, 184]",0.39,0.0,0.15,0.01,0.16,0.01,0.28,,,,,,,,,,,,,,,,
42,"[516, 89, 140, 177]",0.37,0.0,0.26,0.0,0.36,0.0,0.01,,,,,,,,,,,,,,,,
43,"[487, 101, 133, 179]",0.12,0.0,0.05,0.0,0.79,0.0,0.03,,,,,,,,,,,,,,,,
44,"[485, 103, 130, 165]",0.35,0.0,0.15,0.0,0.4,0.01,0.09,,,,,,,,,,,,,,,,
45,"[509, 110, 133, 181]",0.76,0.0,0.11,0.0,0.1,0.0,0.02,,,,,,,,,,,,,,,,
46,"[478, 104, 147, 186]",0.11,0.0,0.28,0.0,0.47,0.06,0.06,,,,,,,,,,,,,,,,
47,"[478, 98, 135, 184]",0.29,0.0,0.15,0.0,0.45,0.0,0.09,,,,,,,,,,,,,,,,
48,"[487, 102, 140, 184]",0.11,0.0,0.19,0.0,0.65,0.01,0.04,,,,,,,,,,,,,,,,
49,"[488, 100, 131, 170]",0.45,0.01,0.02,0.0,0.33,0.02,0.16,,,,,,,,,,,,,,,,
50,"[498, 96, 133, 173]",0.41,0.0,0.16,0.0,0.4,0.01,0.02,,,,,,,,,,,,,,,,
51,"[504, 96, 131, 176]",0.64,0.01,0.05,0.0,0.21,0.03,0.07,,,,,,,,,,,,,,,,
52,"[484, 101, 138, 186]",0.28,0.0,0.33,0.0,0.29,0.01,0.09,,,,,,,,,,,,,,,,
53,"[488, 104, 135, 178]",0.51,0.01,0.09,0.0,0.3,0.02,0.07,,,,,,,,,,,,,,,,
54,"[479, 105, 133, 171]",0.04,0.0,0.18,0.0,0.66,0.0,0.11,,,,,,,,,,,,,,,,
55,"[479, 96, 138, 191]",0.44,0.0,0.27,0.0,0.21,0.01,0.06,,,,,,,,,,,,,,,,
56,"[500, 107, 132, 175]",0.33,0.0,0.16,0.01,0.41,0.02,0.07,,,,,,,,,,,,,,,,
57,"[481, 98, 147, 190]",0.1,0.0,0.31,0.0,0.33,0.07,0.19,,,,,,,,,,,,,,,,
58,"[482, 94, 132, 175]",0.11,0.0,0.07,0.05,0.37,0.02,0.38,,,,,,,,,,,,,,,,
59,"[485, 95, 135, 170]",0.24,0.01,0.07,0.0,0.58,0.0,0.11,,,,,,,,,,,,,,,,
60,"[491, 102, 138, 178]",0.22,0.0,0.24,0.0,0.51,0.0,0.03,,,,,,,,,,,,,,,,
61,"[557, 102, 137, 184]",0.22,0.0,0.06,0.0,0.61,0.0,0.11,"[621, 317, 15, 18]",0.51,0.0,0.13,0.12,0.17,0.0,0.07,,,,,,,,
62,"[556, 97, 141, 186]",0.43,0.0,0.2,0.01,0.27,0.01,0.09,,,,,,,,,,,,,,,,
63,"[558, 99, 138, 181]",0.33,0.0,0.16,0.0,0.43,0.0,0.08,,,,,,,,,,,,,,,,
64,"[562, 99, 140, 182]",0.33,0.0,0.18,0.0,0.35,0.01,0.13,,,,,,,,,,,,,,,,
65,"[558, 85, 144, 188]",0.34,0.0,0.3,0.0,0.26,0.01,0.09,,,,,,,,,,,,,,,,
66,"[541, 103, 137, 181]",0.04,0.0,0.05,0.38,0.3,0.0,0.23,,,,,,,,,,,,,,,,
67,"[543, 100, 141, 185]",0.62,0.0,0.11,0.0,0.18,0.0,0.1,"[620, 321, 15, 18]",0.54,0.01,0.07,0.13,0.2,0.0,0.05,,,,,,,,
68,"[564, 97, 137, 176]",0.4,0.0,0.1,0.0,0.47,0.0,0.03,,,,,,,,,,,,,,,,
69,"[552, 95, 135, 186]",0.21,0.0,0.3,0.0,0.44,0.0,0.05,,,,,,,,,,,,,,,,
70,"[560, 95, 146, 187]",0.15,0.0,0.16,0.0,0.6,0.0,0.07,,,,,,,,,,,,,,,,
71,"[562, 94, 142, 178]",0.43,0.0,0.11,0.0,0.43,0.0,0.03,,,,,,,,,,,,,,,,
72,"[550, 96, 141, 184]",0.13,0.0,0.38,0.01,0.29,0.01,0.18,,,,,,,,,,,,,,,,
73,"[556, 90, 141, 193]",0.17,0.0,0.39,0.0,0.22,0.01,0.2,"[620, 311, 14, 18]",0.62,0.01,0.07,0.09,0.14,0.01,0.06,,,,,,,,
74,"[569, 99, 136, 177]",0.55,0.0,0.17,0.0,0.19,0.0,0.08,"[621, 315, 16, 22]",0.3,0.0,0.13,0.23,0.18,0.02,0.13,"[559, 689, 20, 22]",0.3,0.0,0.32,0.12,0.17,0.06,0.03
75,"[558, 95, 143, 193]",0.83,0.0,0.07,0.01,0.07,0.0,0.02,"[562, 409, 20, 28]",0.24,0.0,0.09,0.26,0.16,0.0,0.26,,,,,,,,
76,"[514, 95, 135, 170]",0.77,0.0,0.07,0.0,0.16,0.0,0.0,,,,,,,,,,,,,,,,
77,"[493, 111, 127, 176]",0.27,0.0,0.06,0.0,0.63,0.0,0.04,,,,,,,,,,,,,,,,
78,"[484, 100, 134, 168]",0.13,0.03,0.05,0.0,0.75,0.0,0.04,,,,,,,,,,,,,,,,
79,"[476, 88, 140, 190]",0.26,0.0,0.22,0.0,0.41,0.01,0.09,,,,,,,,,,,,,,,,
80,"[503, 106, 135, 180]",0.45,0.0,0.23,0.0,0.28,0.01,0.04,,,,,,,,,,,,,,,,
81,"[485, 98, 132, 181]",0.52,0.0,0.16,0.0,0.22,0.02,0.08,,,,,,,,,,,,,,,,
82,"[486, 97, 138, 191]",0.14,0.0,0.37,0.0,0.43,0.02,0.04,,,,,,,,,,,,,,,,
83,"[482, 97, 134, 173]",0.09,0.0,0.06,0.0,0.81,0.0,0.04,,,,,,,,,,,,,,,,
84,"[491, 96, 135, 181]",0.42,0.01,0.14,0.01,0.34,0.02,0.06,,,,,,,,,,,,,,,,
85,"[502, 96, 131, 175]",0.41,0.0,0.2,0.0,0.35,0.01,0.02,,,,,,,,,,,,,,,,
86,"[483, 92, 135, 183]",0.14,0.0,0.11,0.0,0.71,0.0,0.04,,,,,,,,,,,,,,,,
87,"[477, 90, 134, 176]",0.43,0.0,0.12,0.0,0.41,0.0,0.03,"[521, 367, 21, 31]",0.41,0.02,0.36,0.04,0.03,0.07,0.07,,,,,,,,
88,"[543, 91, 148, 189]",0.29,0.0,0.41,0.0,0.18,0.0,0.12,,,,,,,,,,,,,,,,
89,"[550, 88, 140, 182]",0.21,0.0,0.17,0.01,0.48,0.01,0.14,,,,,,,,,,,,,,,,
90,"[545, 89, 141, 190]",0.72,0.0,0.16,0.0,0.06,0.0,0.06,,,,,,,,,,,,,,,,
91,"[541, 92, 136, 182]",0.21,0.0,0.24,0.0,0.51,0.0,0.04,,,,,,,,,,,,,,,,
92,"[552, 91, 148, 193]",0.22,0.0,0.38,0.0,0.28,0.01,0.11,,,,,,,,,,,,,,,,
93,"[552, 85, 141, 185]",0.16,0.0,0.11,0.2,0.45,0.0,0.07,,,,,,,,,,,,,,,,
94,"[559, 101, 138, 181]",0.15,0.0,0.39,0.0,0.36,0.0,0.09,,,,,,,,,,,,,,,,
95,"[549, 100, 145, 183]",0.13,0.0,0.23,0.0,0.32,0.01,0.3,,,,,,,,,,,,,,,,
96,"[558, 97, 136, 184]",0.48,0.0,0.18,0.0,0.24,0.01,0.1,,,,,,,,,,,,,,,,
97,"[528, 109, 143, 182]",0.06,0.0,0.18,0.03,0.64,0.0,0.08,,,,,,,,,,,,,,,,
98,"[548, 100, 137, 184]",0.21,0.0,0.26,0.02,0.34,0.01,0.17,,,,,,,,,,,,,,,,
99,"[553, 96, 146, 185]",0.2,0.0,0.31,0.0,0.26,0.01,0.21,,,,,,,,,,,,,,,,
100,"[552, 85, 143, 183]",0.46,0.0,0.02,0.0,0.36,0.0,0.16,,,,,,,,,,,,,,,,
101,"[460, 103, 137, 177]",0.18,0.0,0.16,0.0,0.59,0.0,0.07,,,,,,,,,,,,,,,,
102,"[464, 83, 135, 178]",0.17,0.0,0.12,0.0,0.59,0.0,0.11,,,,,,,,,,,,,,,,
103,"[475, 87, 136, 174]",0.05,0.0,0.05,0.0,0.79,0.01,0.1,,,,,,,,,,,,,,,,
104,"[485, 88, 143, 181]",0.27,0.0,0.26,0.0,0.43,0.01,0.02,,,,,,,,,,,,,,,,
105,"[478, 87, 141, 179]",0.13,0.01,0.1,0.02,0.53,0.01,0.21,,,,,,,,,,,,,,,,
106,"[489, 90, 144, 184]",0.32,0.0,0.07,0.0,0.6,0.0,0.01,,,,,,,,,,,,,,,,
107,"[495, 93, 136, 181]",0.3,0.0,0.15,0.01,0.48,0.0,0.05,,,,,,,,,,,,,,,,
108,"[489, 88, 134, 179]",0.48,0.0,0.15,0.0,0.27,0.01,0.09,,,,,,,,,,,,,,,,
109,"[480, 80, 140, 185]",0.23,0.0,0.07,0.0,0.37,0.01,0.31,,,,,,,,,,,,,,,,
110,"[496, 87, 130, 173]",0.16,0.0,0.07,0.0,0.75,0.0,0.01,,,,,,,,,,,,,,,,
111,"[498, 96, 135, 175]",0.18,0.0,0.08,0.0,0.71,0.0,0.03,,,,,,,,,,,,,,,,
112,"[482, 97, 134, 172]",0.87,0.0,0.06,0.0,0.06,0.0,0.01,,,,,,,,,,,,,,,,
113,"[540, 94, 140, 186]",0.64,0.0,0.16,0.0,0.13,0.0,0.06,,,,,,,,,,,,,,,,
114,"[555, 96, 135, 171]",0.63,0.0,0.17,0.0,0.16,0.0,0.03,,,,,,,,,,,,,,,,
115,"[554, 97, 135, 179]",0.37,0.0,0.35,0.0,0.22,0.01,0.05,,,,,,,,,,,,,,,,
116,"[552, 90, 133, 181]",0.13,0.0,0.28,0.0,0.55,0.01,0.03,,,,,,,,,,,,,,,,
117,"[557, 95, 138, 174]",0.37,0.0,0.22,0.0,0.37,0.0,0.04,,,,,,,,,,,,,,,,
118,"[543, 86, 146, 197]",0.09,0.0,0.16,0.01,0.7,0.0,0.04,,,,,,,,,,,,,,,,
119,"[548, 78, 142, 187]",0.16,0.0,0.11,0.0,0.65,0.0,0.09,,,,,,,,,,,,,,,,
120,"[536, 95, 143, 181]",0.71,0.0,0.04,0.0,0.22,0.0,0.02,,,,,,,,,,,,,,,,
121,"[557, 95, 131, 172]",0.47,0.0,0.2,0.0,0.26,0.0,0.07,,,,,,,,,,,,,,,,
122,"[550, 94, 144, 188]",0.51,0.0,0.25,0.0,0.12,0.0,0.13,,,,,,,,,,,,,,,,
123,"[554, 95, 137, 178]",0.46,0.0,0.26,0.0,0.17,0.0,0.1,,,,,,,,,,,,,,,,
124,"[554, 87, 141, 184]",0.34,0.0,0.27,0.0,0.28,0.01,0.11,,,,,,,,,,,,,,,,
125,"[485, 89, 131, 166]",0.32,0.0,0.15,0.0,0.48,0.0,0.05,,,,,,,,,,,,,,,,
126,"[465, 80, 140, 185]",0.36,0.0,0.2,0.0,0.35,0.0,0.09,,,,,,,,,,,,,,,,
127,"[512, 88, 130, 170]",0.46,0.01,0.05,0.0,0.44,0.0,0.03,,,,,,,,,,,,,,,,
128,"[485, 83, 137, 171]",0.07,0.0,0.27,0.04,0.61,0.0,0.01,,,,,,,,,,,,,,,,
129,"[476, 90, 141, 188]",0.08,0.0,0.27,0.0,0.56,0.01,0.08,,,,,,,,,,,,,,,,
130,"[484, 90, 134, 179]",0.43,0.02,0.12,0.0,0.39,0.0,0.03,,,,,,,,,,,,,,,,
131,"[473, 84, 137, 179]",0.25,0.01,0.14,0.0,0.6,0.0,0.0,,,,,,,,,,,,,,,,
132,"[472, 91, 137, 175]",0.39,0.01,0.08,0.0,0.42,0.0,0.1,,,,,,,,,,,,,,,,
133,"[481, 87, 135, 174]",0.17,0.02,0.08,0.0,0.69,0.0,0.03,,,,,,,,,,,,,,,,
134,"[500, 83, 138, 173]",0.51,0.0,0.19,0.0,0.29,0.0,0.01,,,,,,,,,,,,,,,,
135,"[507, 94, 137, 171]",0.76,0.0,0.15,0.0,0.09,0.0,0.01,"[555, 313, 27, 33]",0.1,0.0,0.85,0.0,0.02,0.02,0.01,,,,,,,,
136,"[503, 92, 137, 181]",0.22,0.0,0.37,0.0,0.35,0.0,0.06,,,,,,,,,,,,,,,,
137,"[499, 87, 139, 187]",0.1,0.0,0.08,0.0,0.78,0.0,0.04,,,,,,,,,,,,,,,,
138,"[498, 87, 137, 179]",0.57,0.0,0.12,0.0,0.21,0.01,0.09,,,,,,,,,,,,,,,,
139,"[495, 81, 142, 187]",0.29,0.0,0.24,0.0,0.36,0.01,0.1,,,,,,,,,,,,,,,,
140,"[489, 81, 141, 190]",0.75,0.0,0.1,0.0,0.05,0.02,0.07,,,,,,,,,,,,,,,,
141,"[490, 93, 131, 169]",0.12,0.0,0.05,0.0,0.8,0.0,0.02,,,,,,,,,,,,,,,,
142,"[502, 85, 130, 183]",0.7,0.0,0.12,0.0,0.15,0.0,0.02,,,,,,,,,,,,,,,,
143,"[486, 91, 132, 162]",0.41,0.01,0.14,0.0,0.36,0.0,0.07,,,,,,,,,,,,,,,,
144,"[486, 87, 132, 166]",0.31,0.0,0.04,0.0,0.6,0.01,0.04,,,,,,,,,,,,,,,,
145,"[493, 88, 132, 177]",0.44,0.0,0.16,0.0,0.35,0.0,0.04,,,,,,,,,,,,,,,,
146,"[550, 87, 136, 177]",0.17,0.0,0.06,0.0,0.36,0.0,0.4,,,,,,,,,,,,,,,,
147,"[546, 89, 141, 188]",0.31,0.0,0.25,0.0,0.21,0.01,0.22,,,,,,,,,,,,,,,,
148,"[540, 88, 147, 182]",0.08,0.0,0.1,0.0,0.68,0.0,0.13,,,,,,,,,,,,,,,,
149,"[540, 86, 139, 181]",0.13,0.0,0.22,0.0,0.54,0.0,0.11,,,,,,,,,,,,,,,,
150,"[541, 85, 138, 187]",0.17,0.0,0.35,0.0,0.4,0.0,0.07,,,,,,,,,,,,,,,,
151,"[550, 82, 140, 179]",0.22,0.0,0.17,0.0,0.54,0.0,0.07,,,,,,,,,,,,,,,,
152,"[543, 85, 137, 180]",0.08,0.0,0.26,0.0,0.62,0.0,0.03,,,,,,,,,,,,,,,,
153,"[548, 84, 136, 183]",0.21,0.0,0.28,0.01,0.31,0.0,0.2,,,,,,,,,,,,,,,,
154,"[560, 98, 135, 173]",0.53,0.0,0.2,0.0,0.21,0.0,0.06,,,,,,,,,,,,,,,,
155,"[556, 90, 133, 181]",0.19,0.0,0.28,0.02,0.38,0.0,0.12,,,,,,,,,,,,,,,,
156,"[541, 84, 149, 192]",0.12,0.0,0.16,0.03,0.52,0.01,0.16,"[619, 308, 15, 20]",0.39,0.06,0.1,0.24,0.16,0.01,0.04,,,,,,,,
157,"[544, 86, 145, 181]",0.29,0.0,0.27,0.0,0.24,0.01,0.19,,,,,,,,,,,,,,,,
158,"[536, 87, 140, 172]",0.45,0.0,0.16,0.0,0.38,0.0,0.01,,,,,,,,,,,,,,,,
159,"[467, 78, 131, 169]",0.39,0.0,0.17,0.0,0.33,0.05,0.05,,,,,,,,,,,,,,,,
160,"[492, 86, 128, 179]",0.36,0.0,0.1,0.01,0.49,0.0,0.04,,,,,,,,,,,,,,,,
161,"[510, 83, 135, 175]",0.18,0.01,0.2,0.0,0.45,0.02,0.16,,,,,,,,,,,,,,,,
162,"[485, 86, 132, 166]",0.18,0.0,0.06,0.0,0.69,0.0,0.08,,,,,,,,,,,,,,,,
163,"[483, 76, 136, 176]",0.35,0.0,0.11,0.0,0.53,0.0,0.0,,,,,,,,,,,,,,,,
164,"[479, 83, 133, 177]",0.05,0.0,0.03,0.0,0.91,0.0,0.01,,,,,,,,,,,,,,,,
165,"[486, 78, 129, 174]",0.4,0.0,0.08,0.0,0.31,0.01,0.19,,,,,,,,,,,,,,,,
166,"[478, 80, 134, 179]",0.19,0.0,0.24,0.0,0.54,0.01,0.02,,,,,,,,,,,,,,,,
167,"[480, 91, 136, 179]",0.36,0.0,0.1,0.0,0.41,0.0,0.12,,,,,,,,,,,,,,,,
168,"[480, 80, 132, 179]",0.14,0.0,0.05,0.01,0.43,0.0,0.36,,,,,,,,,,,,,,,,
169,"[494, 76, 134, 181]",0.17,0.0,0.07,0.0,0.74,0.0,0.02,,,,,,,,,,,,,,,,
170,"[487, 80, 143, 187]",0.05,0.0,0.03,0.19,0.72,0.0,0.01,,,,,,,,,,,,,,,,
171,"[489, 85, 135, 183]",0.43,0.0,0.14,0.0,0.37,0.01,0.05,,,,,,,,,,,,,,,,
172,"[478, 77, 140, 178]",0.03,0.0,0.02,0.0,0.92,0.0,0.02,,,,,,,,,,,,,,,,
173,"[485, 75, 136, 182]",0.21,0.01,0.05,0.0,0.6,0.0,0.13,,,,,,,,,,,,,,,,
174,"[476, 84, 135, 169]",0.25,0.0,0.05,0.0,0.59,0.0,0.11,,,,,,,,,,,,,,,,
175,"[480, 80, 138, 180]",0.27,0.01,0.11,0.0,0.51,0.02,0.08,,,,,,,,,,,,,,,,
176,"[479, 78, 139, 181]",0.3,0.01,0.14,0.0,0.52,0.01,0.03,,,,,,,,,,,,,,,,
177,"[474, 79, 139, 176]",0.62,0.0,0.1,0.0,0.27,0.0,0.01,,,,,,,,,,,,,,,,
178,"[474, 76, 140, 184]",0.22,0.0,0.18,0.0,0.55,0.0,0.05,,,,,,,,,,,,,,,,
179,"[468, 90, 138, 169]",0.37,0.0,0.37,0.0,0.06,0.19,0.0,,,,,,,,,,,,,,,,
180,"[559, 80, 140, 187]",0.23,0.0,0.28,0.03,0.24,0.01,0.21,,,,,,,,,,,,,,,,
181,"[553, 82, 138, 175]",0.62,0.0,0.16,0.0,0.19,0.0,0.02,,,,,,,,,,,,,,,,
182,"[548, 70, 144, 189]",0.59,0.0,0.17,0.0,0.07,0.03,0.14,,,,,,,,,,,,,,,,
183,"[554, 80, 142, 183]",0.51,0.0,0.16,0.0,0.27,0.0,0.05,,,,,,,,,,,,,,,,
184,"[554, 75, 144, 190]",0.12,0.0,0.15,0.01,0.69,0.0,0.02,"[620, 305, 15, 20]",0.4,0.01,0.16,0.2,0.13,0.02,0.09,,,,,,,,
185,"[552, 90, 138, 178]",0.11,0.0,0.05,0.0,0.79,0.0,0.05,,,,,,,,,,,,,,,,
186,"[563, 87, 135, 179]",0.38,0.0,0.37,0.0,0.21,0.0,0.04,,,,,,,,,,,,,,,,
187,"[561, 83, 128, 170]",0.24,0.0,0.32,0.0,0.34,0.0,0.09,,,,,,,,,,,,,,,,
188,"[565, 80, 139, 178]",0.73,0.0,0.08,0.0,0.17,0.0,0.02,,,,,,,,,,,,,,,,
189,"[557, 74, 147, 186]",0.14,0.0,0.14,0.05,0.55,0.0,0.13,,,,,,,,,,,,,,,,
190,"[560, 81, 141, 188]",0.12,0.0,0.25,0.01,0.48,0.01,0.13,,,,,,,,,,,,,,,,
191,"[545, 90, 141, 182]",0.1,0.0,0.2,0.01,0.52,0.0,0.18,,,,,,,,,,,,,,,,
192,"[560, 92, 137, 175]",0.45,0.0,0.23,0.0,0.24,0.01,0.07,,,,,,,,,,,,,,,,
193,"[562, 90, 142, 172]",0.22,0.0,0.18,0.0,0.55,0.0,0.04,,,,,,,,,,,,,,,,
194,"[557, 75, 143, 196]",0.23,0.0,0.21,0.0,0.47,0.01,0.08,,,,,,,,,,,,,,,,
195,"[525, 67, 138, 180]",0.35,0.0,0.13,0.0,0.44,0.01,0.07,,,,,,,,,,,,,,,,
196,"[477, 71, 133, 171]",0.5,0.0,0.11,0.0,0.31,0.01,0.07,,,,,,,,,,,,,,,,
197,"[507, 85, 128, 172]",0.26,0.0,0.05,0.0,0.61,0.0,0.07,,,,,,,,,,,,,,,,
198,"[482, 79, 138, 178]",0.27,0.0,0.16,0.0,0.54,0.0,0.02,,,,,,,,,,,,,,,,
199,"[482, 73, 138, 179]",0.17,0.0,0.11,0.0,0.67,0.0,0.04,,,,,,,,,,,,,,,,
200,"[475, 77, 133, 168]",0.19,0.01,0.04,0.01,0.54,0.01,0.21,,,,,,,,,,,,,,,,
201,"[475, 69, 143, 187]",0.23,0.0,0.09,0.0,0.65,0.0,0.02,,,,,,,,,,,,,,,,
202,"[495, 82, 136, 179]",0.61,0.0,0.11,0.0,0.27,0.0,0.01,,,,,,,,,,,,,,,,
203,"[493, 66, 133, 178]",0.18,0.0,0.06,0.0,0.58,0.0,0.17,,,,,,,,,,,,,,,,
204,"[478, 74, 142, 187]",0.23,0.01,0.13,0.01,0.45,0.01,0.16,,,,,,,,,,,,,,,,
205,"[483, 88, 128, 171]",0.37,0.0,0.09,0.0,0.4,0.01,0.13,,,,,,,,,,,,,,,,
206,"[477, 102, 126, 166]",0.42,0.0,0.13,0.0,0.39,0.0,0.07,,,,,,,,,,,,,,,,
207,"[483, 109, 143, 181]",0.6,0.0,0.1,0.01,0.26,0.0,0.03,,,,,,,,,,,,,,,,
208,"[487, 106, 134, 171]",0.12,0.0,0.13,0.0,0.71,0.0,0.04,,,,,,,,,,,,,,,,
209,"[481, 100, 134, 178]",0.27,0.0,0.1,0.0,0.61,0.0,0.01,"[536, 319, 32, 34]",0.28,0.0,0.66,0.01,0.03,0.01,0.02,,,,,,,,
210,"[477, 90, 137, 189]",0.4,0.0,0.09,0.01,0.17,0.05,0.29,,,,,,,,,,,,,,,,
211,"[463, 80, 149, 191]",0.15,0.0,0.15,0.0,0.42,0.13,0.14,,,,,,,,,,,,,,,,
212,"[479, 89, 137, 186]",0.26,0.0,0.12,0.0,0.32,0.01,0.29,,,,,,,,,,,,,,,,
213,"[482, 93, 133, 169]",0.3,0.0,0.18,0.0,0.51,0.0,0.01,,,,,,,,,,,,,,,,
214,"[477, 89, 138, 187]",0.07,0.0,0.06,0.02,0.56,0.01,0.28,,,,,,,,,,,,,,,,
215,"[478, 87, 136, 184]",0.18,0.0,0.08,0.0,0.58,0.0,0.15,,,,,,,,,,,,,,,,
216,"[475, 77, 140, 194]",0.66,0.0,0.18,0.0,0.07,0.02,0.07,,,,,,,,,,,,,,,,
217,"[482, 94, 132, 165]",0.07,0.01,0.09,0.0,0.66,0.01,0.16,,,,,,,,,,,,,,,,
218,"[482, 94, 131, 163]",0.08,0.01,0.04,0.01,0.71,0.01,0.15,,,,,,,,,,,,,,,,
219,"[475, 86, 140, 191]",0.29,0.0,0.21,0.0,0.34,0.0,0.16,,,,,,,,,,,,,,,,
220,"[480, 93, 130, 166]",0.87,0.0,0.04,0.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,
221,"[528, 83, 144, 186]",0.34,0.0,0.21,0.03,0.35,0.01,0.07,,,,,,,,,,,,,,,,
