,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[382, 120, 153, 202]",0.08,0.0,0.03,0.42,0.09,0.0,0.38,"[461, 355, 26, 41]",0.11,0.01,0.3,0.06,0.09,0.15,0.27
1,"[373, 132, 156, 193]",0.33,0.01,0.06,0.01,0.19,0.0,0.4,,,,,,,,
2,"[378, 114, 157, 203]",0.17,0.0,0.05,0.05,0.17,0.0,0.55,,,,,,,,
3,"[371, 139, 152, 191]",0.55,0.01,0.1,0.01,0.19,0.11,0.03,,,,,,,,
4,"[372, 125, 162, 205]",0.28,0.01,0.02,0.06,0.18,0.0,0.45,,,,,,,,
5,"[426, 144, 158, 214]",0.01,0.0,0.01,0.94,0.02,0.01,0.01,,,,,,,,
6,"[411, 113, 157, 210]",0.04,0.0,0.01,0.35,0.08,0.0,0.52,,,,,,,,
7,"[397, 107, 166, 221]",0.1,0.0,0.02,0.33,0.17,0.01,0.37,,,,,,,,
8,"[375, 107, 157, 200]",0.13,0.0,0.04,0.14,0.09,0.0,0.59,,,,,,,,
9,"[376, 120, 160, 203]",0.26,0.0,0.01,0.0,0.13,0.0,0.59,,,,,,,,
10,"[368, 117, 165, 211]",0.06,0.0,0.03,0.2,0.09,0.0,0.61,,,,,,,,
11,"[379, 121, 151, 190]",0.1,0.0,0.09,0.05,0.12,0.01,0.63,,,,,,,,
12,"[355, 112, 150, 190]",0.26,0.01,0.1,0.4,0.07,0.05,0.09,,,,,,,,
13,"[366, 115, 159, 199]",0.42,0.0,0.03,0.03,0.23,0.0,0.29,,,,,,,,
14,"[374, 122, 163, 217]",0.19,0.0,0.04,0.6,0.11,0.01,0.04,,,,,,,,
15,"[367, 126, 163, 215]",0.22,0.0,0.1,0.19,0.1,0.01,0.38,,,,,,,,
16,"[371, 125, 169, 219]",0.27,0.01,0.15,0.25,0.2,0.01,0.12,,,,,,,,
17,"[365, 121, 151, 192]",0.36,0.0,0.11,0.03,0.42,0.04,0.04,,,,,,,,
18,"[405, 96, 146, 190]",0.28,0.0,0.18,0.03,0.12,0.03,0.37,,,,,,,,
19,"[381, 143, 161, 216]",0.58,0.0,0.12,0.01,0.17,0.04,0.08,,,,,,,,
20,"[372, 105, 164, 211]",0.19,0.0,0.05,0.13,0.12,0.0,0.51,,,,,,,,
21,"[375, 110, 166, 217]",0.06,0.0,0.0,0.02,0.04,0.0,0.87,,,,,,,,
