,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[535, 155, 123, 158]",0.54,0.05,0.04,0.04,0.26,0.01,0.07,,,,,,,,
1,"[521, 138, 128, 164]",0.08,0.0,0.16,0.0,0.22,0.0,0.53,,,,,,,,
2,"[537, 127, 127, 166]",0.03,0.0,0.32,0.0,0.18,0.01,0.45,,,,,,,,
3,"[537, 154, 121, 154]",0.41,0.07,0.05,0.02,0.33,0.01,0.11,,,,,,,,
4,"[538, 155, 122, 153]",0.36,0.01,0.08,0.01,0.33,0.01,0.2,,,,,,,,
5,"[538, 152, 125, 159]",0.32,0.0,0.08,0.09,0.3,0.02,0.2,,,,,,,,
6,"[544, 133, 128, 167]",0.09,0.0,0.15,0.0,0.17,0.03,0.55,,,,,,,,
7,"[533, 163, 119, 154]",0.13,0.12,0.03,0.46,0.14,0.01,0.09,,,,,,,,
8,"[534, 157, 122, 156]",0.24,0.06,0.04,0.41,0.12,0.03,0.1,,,,,,,,
9,"[533, 153, 123, 157]",0.19,0.01,0.04,0.41,0.16,0.02,0.17,,,,,,,,
10,"[525, 139, 122, 155]",0.13,0.0,0.05,0.3,0.13,0.01,0.39,,,,,,,,
11,"[535, 160, 122, 155]",0.01,0.0,0.0,0.96,0.01,0.01,0.01,,,,,,,,
12,"[535, 151, 122, 159]",0.34,0.01,0.07,0.26,0.15,0.09,0.08,,,,,,,,
13,"[521, 147, 122, 157]",0.15,0.0,0.07,0.02,0.05,0.03,0.69,,,,,,,,
14,"[526, 168, 119, 156]",0.1,0.0,0.03,0.66,0.08,0.06,0.08,,,,,,,,
15,"[524, 153, 120, 160]",0.06,0.0,0.02,0.69,0.03,0.01,0.19,,,,,,,,
16,"[522, 151, 123, 163]",0.12,0.0,0.11,0.18,0.24,0.13,0.23,,,,,,,,
17,"[528, 165, 124, 156]",0.03,0.01,0.0,0.94,0.01,0.0,0.01,,,,,,,,
18,"[534, 160, 124, 159]",0.04,0.0,0.01,0.76,0.04,0.04,0.11,,,,,,,,
19,"[540, 140, 130, 168]",0.25,0.0,0.05,0.13,0.28,0.1,0.18,,,,,,,,
20,"[554, 143, 124, 167]",0.29,0.0,0.1,0.03,0.18,0.04,0.37,,,,,,,,
21,"[563, 155, 123, 163]",0.82,0.0,0.02,0.02,0.02,0.01,0.11,,,,,,,,
22,"[525, 162, 128, 159]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
23,"[527, 140, 129, 163]",0.01,0.0,0.0,0.87,0.02,0.01,0.09,,,,,,,,
24,"[526, 135, 125, 162]",0.03,0.0,0.02,0.69,0.08,0.0,0.17,,,,,,,,
25,"[529, 159, 124, 159]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,
26,"[533, 153, 122, 157]",0.21,0.02,0.04,0.39,0.12,0.04,0.19,,,,,,,,
27,"[552, 130, 127, 168]",0.05,0.0,0.08,0.07,0.36,0.02,0.42,,,,,,,,
28,"[528, 158, 127, 157]",0.03,0.02,0.0,0.89,0.02,0.0,0.03,,,,,,,,
29,"[527, 151, 125, 159]",0.03,0.0,0.01,0.83,0.04,0.03,0.05,,,,,,,,
30,"[532, 158, 122, 154]",0.03,0.0,0.01,0.86,0.02,0.05,0.02,,,,,,,,
31,"[525, 147, 121, 159]",0.12,0.0,0.17,0.06,0.12,0.2,0.33,,,,,,,,
32,"[534, 149, 123, 161]",0.54,0.02,0.07,0.12,0.17,0.03,0.05,,,,,,,,
33,"[532, 145, 124, 160]",0.15,0.01,0.16,0.24,0.2,0.1,0.14,,,,,,,,
34,"[518, 139, 123, 158]",0.06,0.0,0.26,0.03,0.31,0.03,0.31,,,,,,,,
35,"[530, 168, 116, 143]",0.04,0.03,0.02,0.85,0.03,0.01,0.03,,,,,,,,
36,"[533, 145, 123, 158]",0.07,0.0,0.18,0.27,0.12,0.12,0.24,,,,,,,,
37,"[536, 153, 121, 158]",0.17,0.01,0.16,0.16,0.32,0.06,0.12,,,,,,,,
38,"[532, 157, 121, 154]",0.46,0.02,0.07,0.11,0.18,0.02,0.13,,,,,,,,
39,"[539, 138, 129, 161]",0.04,0.0,0.02,0.01,0.05,0.0,0.89,,,,,,,,
40,"[536, 140, 128, 164]",0.06,0.0,0.02,0.01,0.07,0.02,0.83,,,,,,,,
41,"[544, 142, 129, 165]",0.17,0.0,0.11,0.0,0.09,0.06,0.57,,,,,,,,
42,"[527, 166, 113, 142]",0.28,0.03,0.06,0.18,0.24,0.01,0.2,,,,,,,,
43,"[531, 159, 122, 154]",0.39,0.06,0.06,0.24,0.18,0.03,0.04,,,,,,,,
44,"[535, 154, 117, 151]",0.15,0.01,0.11,0.03,0.26,0.04,0.39,,,,,,,,
45,"[536, 158, 120, 153]",0.23,0.01,0.09,0.08,0.4,0.02,0.16,,,,,,,,
46,"[529, 140, 120, 156]",0.14,0.0,0.22,0.01,0.32,0.02,0.29,,,,,,,,
47,"[531, 158, 122, 156]",0.08,0.0,0.06,0.24,0.08,0.11,0.43,,,,,,,,
48,"[527, 144, 120, 158]",0.12,0.0,0.24,0.07,0.19,0.04,0.35,,,,,,,,
49,"[528, 159, 125, 158]",0.06,0.01,0.01,0.84,0.03,0.0,0.05,,,,,,,,
50,"[542, 139, 130, 165]",0.05,0.0,0.08,0.02,0.14,0.04,0.67,,,,,,,,
