,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[565, 125, 161, 194]",0.09,0.0,0.12,0.05,0.06,0.01,0.66,,,,,,,,
1,"[652, 146, 149, 213]",0.13,0.0,0.25,0.06,0.1,0.06,0.41,,,,,,,,
2,"[510, 140, 161, 206]",0.35,0.0,0.26,0.09,0.04,0.03,0.24,,,,,,,,
3,"[582, 126, 155, 197]",0.12,0.0,0.15,0.09,0.01,0.62,0.01,,,,,,,,
4,"[546, 144, 156, 202]",0.18,0.0,0.15,0.01,0.15,0.01,0.49,,,,,,,,
5,"[454, 125, 167, 204]",0.05,0.0,0.62,0.0,0.01,0.28,0.04,,,,,,,,
6,"[751, 158, 149, 194]",0.34,0.0,0.24,0.05,0.08,0.02,0.29,,,,,,,,
7,"[553, 168, 156, 199]",0.23,0.0,0.06,0.47,0.1,0.02,0.12,,,,,,,,
8,"[501, 130, 175, 216]",0.03,0.0,0.11,0.12,0.01,0.71,0.03,,,,,,,,
9,"[716, 148, 164, 235]",0.16,0.0,0.14,0.43,0.04,0.17,0.07,,,,,,,,
10,"[708, 117, 155, 219]",0.11,0.0,0.6,0.04,0.07,0.02,0.16,,,,,,,,
11,"[605, 139, 161, 202]",0.27,0.0,0.58,0.0,0.01,0.11,0.02,,,,,,,,
12,"[605, 173, 160, 205]",0.33,0.0,0.28,0.12,0.05,0.12,0.1,,,,,,,,
13,"[534, 110, 175, 220]",0.02,0.0,0.15,0.46,0.0,0.36,0.0,,,,,,,,
14,"[573, 122, 162, 220]",0.2,0.0,0.5,0.09,0.01,0.19,0.01,,,,,,,,
15,"[612, 145, 165, 206]",0.22,0.0,0.3,0.12,0.06,0.01,0.29,"[658, 448, 34, 44]",0.09,0.0,0.1,0.13,0.56,0.05,0.06
16,"[620, 135, 163, 220]",0.3,0.0,0.29,0.06,0.29,0.01,0.05,,,,,,,,
17,"[613, 135, 155, 196]",0.26,0.0,0.54,0.01,0.01,0.13,0.05,,,,,,,,
18,"[710, 150, 162, 200]",0.22,0.0,0.37,0.01,0.04,0.13,0.23,,,,,,,,
