,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8
119,"[545, 270, 147, 188]",0.31,0.0,0.04,0.05,0.15,0.02,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"[520, 250, 154, 191]",0.41,0.01,0.06,0.19,0.14,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,"[537, 229, 153, 195]",0.09,0.0,0.01,0.47,0.06,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"[524, 269, 152, 187]",0.26,0.03,0.03,0.45,0.05,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,"[630, 263, 141, 186]",0.61,0.0,0.06,0.02,0.14,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"[614, 252, 149, 181]",0.07,0.0,0.0,0.59,0.01,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,"[589, 231, 142, 192]",0.55,0.0,0.15,0.0,0.06,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"[589, 234, 159, 211]",0.36,0.01,0.24,0.0,0.22,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"[621, 275, 149, 190]",0.72,0.01,0.06,0.12,0.03,0.01,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,"[617, 277, 150, 192]",0.53,0.04,0.02,0.35,0.02,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"[516, 258, 147, 185]",0.41,0.01,0.04,0.07,0.05,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,"[503, 274, 147, 183]",0.58,0.0,0.03,0.25,0.02,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,"[513, 289, 139, 168]",0.25,0.01,0.07,0.45,0.04,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,"[555, 207, 140, 195]",0.45,0.03,0.27,0.0,0.05,0.03,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,"[528, 191, 155, 213]",0.26,0.0,0.4,0.03,0.14,0.07,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,"[525, 246, 145, 177]",0.3,0.0,0.07,0.14,0.03,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,"[548, 256, 147, 190]",0.13,0.02,0.01,0.54,0.03,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,"[603, 283, 145, 185]",0.19,0.07,0.19,0.13,0.07,0.07,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,"[559, 245, 150, 198]",0.83,0.02,0.06,0.01,0.02,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,"[561, 259, 144, 184]",0.01,0.0,0.0,0.98,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,"[548, 297, 135, 161]",0.03,0.0,0.03,0.8,0.01,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,"[530, 256, 144, 197]",0.6,0.0,0.12,0.0,0.1,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,"[528, 262, 150, 186]",0.4,0.0,0.02,0.16,0.05,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,"[524, 241, 154, 187]",0.52,0.0,0.09,0.18,0.02,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,"[599, 226, 143, 194]",0.71,0.01,0.08,0.01,0.05,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,"[568, 213, 154, 194]",0.9,0.01,0.04,0.0,0.02,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,"[611, 269, 143, 176]",0.29,0.01,0.04,0.28,0.04,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,"[530, 298, 139, 165]",0.11,0.0,0.09,0.62,0.04,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,"[520, 275, 148, 180]",0.2,0.0,0.03,0.72,0.02,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,"[507, 284, 145, 174]",0.04,0.0,0.02,0.86,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,"[518, 290, 143, 174]",0.09,0.04,0.14,0.49,0.08,0.03,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,"[541, 256, 144, 176]",0.06,0.0,0.0,0.75,0.01,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,"[566, 258, 159, 213]",0.05,0.0,0.01,0.89,0.01,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,"[525, 225, 147, 184]",0.39,0.0,0.42,0.0,0.07,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,"[601, 251, 148, 187]",0.38,0.01,0.01,0.29,0.05,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,"[581, 265, 146, 178]",0.13,0.0,0.03,0.03,0.06,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,"[509, 273, 148, 186]",0.64,0.0,0.06,0.12,0.08,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,"[516, 257, 147, 182]",0.17,0.0,0.05,0.7,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,"[519, 254, 122, 154]",0.31,0.0,0.06,0.05,0.17,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,"[606, 258, 146, 190]",0.54,0.0,0.03,0.01,0.07,0.01,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,"[605, 256, 141, 190]",0.84,0.02,0.01,0.01,0.04,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,"[545, 255, 144, 178]",0.09,0.0,0.01,0.85,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,"[512, 273, 151, 184]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,"[516, 269, 145, 178]",0.05,0.0,0.01,0.81,0.02,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,"[597, 224, 144, 192]",0.38,0.04,0.25,0.1,0.14,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,"[565, 257, 145, 190]",0.61,0.03,0.01,0.06,0.03,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,"[479, 219, 157, 205]",0.35,0.01,0.16,0.04,0.31,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,"[504, 279, 152, 187]",0.45,0.02,0.04,0.01,0.11,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"[562, 252, 158, 204]",0.16,0.0,0.0,0.8,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"[545, 210, 147, 194]",0.82,0.02,0.09,0.0,0.04,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,"[562, 231, 148, 188]",0.41,0.01,0.02,0.01,0.06,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,"[556, 251, 147, 192]",0.8,0.0,0.01,0.03,0.05,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"[560, 250, 155, 194]",0.63,0.05,0.1,0.0,0.07,0.05,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"[588, 243, 148, 194]",0.48,0.01,0.06,0.26,0.12,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"[580, 251, 146, 194]",0.46,0.01,0.03,0.3,0.03,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"[495, 259, 154, 195]",0.29,0.0,0.19,0.01,0.2,0.02,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"[496, 222, 150, 190]",0.26,0.0,0.19,0.08,0.05,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"[507, 251, 147, 177]",0.09,0.0,0.01,0.57,0.0,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"[474, 266, 148, 180]",0.11,0.0,0.04,0.78,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"[464, 240, 153, 202]",0.85,0.01,0.01,0.01,0.01,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"[36, 319, 31, 34]",0.25,0.0,0.42,0.05,0.23,0.03,0.03,"[173, 340, 53, 63]",0.34,0.0,0.26,0.14,0.07,0.04,0.14,"[142, 319, 34, 41]",0.23,0.0,0.33,0.12,0.22,0.01,0.09,"[577, 376, 47, 64]",0.11,0.01,0.22,0.43,0.07,0.06,0.1,"[597, 298, 20, 25]",0.05,0.01,0.11,0.08,0.27,0.01,0.48,"[250, 315, 39, 44]",0.55,0.0,0.07,0.16,0.18,0.0,0.03,"[646, 287, 18, 23]",0.1,0.0,0.21,0.04,0.35,0.01,0.28,,,,,,,,,,,,,,,,
180,"[54, 318, 37, 43]",0.37,0.0,0.25,0.09,0.19,0.01,0.1,"[84, 341, 53, 64]",0.44,0.0,0.17,0.14,0.06,0.01,0.16,"[487, 380, 52, 69]",0.21,0.02,0.15,0.3,0.15,0.07,0.1,"[515, 298, 23, 27]",0.02,0.01,0.14,0.15,0.17,0.01,0.51,"[565, 286, 18, 21]",0.16,0.01,0.36,0.04,0.25,0.02,0.16,"[1024, 356, 56, 73]",0.59,0.0,0.05,0.11,0.1,0.02,0.13,"[664, 374, 57, 66]",0.48,0.0,0.05,0.14,0.09,0.0,0.25,"[308, 366, 55, 73]",0.15,0.0,0.17,0.14,0.17,0.02,0.36,,,,,,,,
181,"[392, 379, 53, 69]",0.27,0.01,0.15,0.4,0.09,0.03,0.05,"[961, 352, 55, 68]",0.29,0.01,0.12,0.46,0.06,0.01,0.05,"[473, 285, 17, 21]",0.15,0.0,0.45,0.05,0.2,0.02,0.12,"[424, 296, 24, 28]",0.04,0.02,0.08,0.09,0.38,0.0,0.39,"[510, 334, 32, 40]",0.15,0.02,0.2,0.11,0.42,0.01,0.09,"[1194, 323, 41, 49]",0.43,0.0,0.26,0.18,0.07,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,
182,"[127, 369, 55, 66]",0.28,0.0,0.32,0.12,0.14,0.01,0.12,"[357, 297, 20, 25]",0.06,0.01,0.18,0.24,0.14,0.04,0.32,"[403, 284, 19, 22]",0.11,0.0,0.43,0.06,0.31,0.01,0.09,"[28, 342, 44, 53]",0.53,0.0,0.24,0.05,0.07,0.01,0.1,"[320, 375, 53, 71]",0.17,0.01,0.2,0.38,0.1,0.04,0.11,"[1122, 324, 39, 46]",0.3,0.0,0.44,0.11,0.1,0.01,0.04,"[145, 311, 34, 43]",0.27,0.01,0.18,0.14,0.16,0.01,0.23,"[443, 333, 31, 39]",0.35,0.01,0.15,0.06,0.38,0.01,0.04,"[892, 214, 102, 126]",0.1,0.0,0.17,0.12,0.21,0.08,0.33
183,"[217, 377, 56, 72]",0.15,0.01,0.12,0.46,0.08,0.02,0.17,"[22, 372, 59, 70]",0.31,0.0,0.28,0.13,0.11,0.01,0.16,"[254, 296, 23, 26]",0.11,0.02,0.07,0.29,0.18,0.01,0.32,"[309, 284, 17, 22]",0.07,0.0,0.33,0.05,0.36,0.01,0.18,"[346, 333, 34, 44]",0.1,0.0,0.15,0.03,0.65,0.01,0.06,"[75, 333, 55, 69]",0.17,0.0,0.05,0.51,0.09,0.0,0.17,"[855, 296, 29, 38]",0.22,0.0,0.13,0.38,0.13,0.03,0.11,,,,,,,,,,,,,,,,
184,"[159, 295, 25, 28]",0.05,0.0,0.05,0.62,0.11,0.01,0.16,"[252, 334, 36, 44]",0.22,0.08,0.16,0.03,0.43,0.01,0.08,"[213, 284, 19, 22]",0.13,0.0,0.3,0.05,0.36,0.02,0.13,"[928, 309, 40, 53]",0.77,0.0,0.12,0.05,0.04,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[88, 295, 25, 29]",0.06,0.0,0.07,0.43,0.26,0.01,0.17,"[16, 379, 52, 75]",0.41,0.0,0.16,0.28,0.06,0.01,0.08,"[144, 284, 18, 22]",0.14,0.03,0.19,0.08,0.36,0.04,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[5, 296, 26, 29]",0.03,0.0,0.05,0.54,0.14,0.0,0.24,"[1195, 331, 43, 52]",0.23,0.0,0.12,0.27,0.16,0.02,0.19,"[64, 283, 20, 22]",0.13,0.01,0.28,0.09,0.22,0.07,0.2,"[593, 283, 41, 55]",0.2,0.0,0.15,0.2,0.33,0.07,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[1074, 328, 39, 48]",0.25,0.0,0.21,0.22,0.14,0.03,0.15,"[561, 314, 42, 53]",0.24,0.01,0.27,0.26,0.19,0.0,0.03,"[696, 590, 30, 34]",0.07,0.0,0.28,0.04,0.47,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[1017, 327, 40, 50]",0.18,0.0,0.26,0.18,0.19,0.04,0.14,"[785, 268, 19, 22]",0.62,0.0,0.13,0.05,0.1,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[584, 336, 70, 95]",0.18,0.0,0.1,0.26,0.04,0.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"[578, 364, 72, 92]",0.3,0.01,0.04,0.44,0.03,0.01,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[618, 359, 73, 95]",0.01,0.0,0.0,0.95,0.01,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"[613, 353, 71, 93]",0.32,0.04,0.08,0.03,0.24,0.01,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"[638, 366, 69, 91]",0.53,0.02,0.01,0.3,0.03,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"[627, 357, 72, 94]",0.02,0.0,0.0,0.91,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"[627, 354, 71, 93]",0.35,0.0,0.04,0.12,0.12,0.02,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"[580, 353, 77, 103]",0.18,0.0,0.01,0.43,0.05,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[560, 342, 75, 96]",0.7,0.06,0.08,0.0,0.07,0.04,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[577, 370, 69, 83]",0.03,0.0,0.01,0.88,0.04,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"[576, 369, 71, 90]",0.06,0.0,0.0,0.9,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"[568, 361, 67, 85]",0.04,0.0,0.01,0.73,0.02,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[561, 345, 76, 103]",0.42,0.01,0.01,0.21,0.06,0.02,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[579, 372, 71, 87]",0.02,0.0,0.0,0.94,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[578, 364, 70, 89]",0.51,0.01,0.06,0.01,0.14,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[574, 348, 64, 82]",0.25,0.03,0.32,0.13,0.06,0.14,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"[590, 372, 71, 88]",0.02,0.0,0.0,0.94,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"[581, 376, 68, 88]",0.28,0.04,0.01,0.49,0.05,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"[1041, 321, 41, 52]",0.2,0.03,0.38,0.12,0.14,0.02,0.12,"[17, 382, 65, 77]",0.33,0.0,0.04,0.12,0.14,0.0,0.36,"[636, 308, 36, 47]",0.45,0.0,0.15,0.17,0.14,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[62, 223, 69, 84]",0.78,0.0,0.07,0.09,0.02,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"[940, 270, 26, 30]",0.11,0.01,0.27,0.2,0.31,0.03,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[527, 276, 141, 169]",0.09,0.01,0.03,0.66,0.11,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[535, 260, 145, 182]",0.46,0.05,0.05,0.08,0.03,0.02,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[478, 280, 138, 163]",0.24,0.02,0.06,0.54,0.04,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[563, 215, 149, 197]",0.83,0.0,0.02,0.01,0.06,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[597, 222, 151, 196]",0.75,0.0,0.05,0.0,0.12,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[610, 268, 152, 196]",0.67,0.04,0.01,0.2,0.03,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[574, 236, 144, 187]",0.59,0.0,0.01,0.29,0.02,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[595, 223, 145, 203]",0.39,0.0,0.06,0.41,0.05,0.02,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[598, 278, 149, 190]",0.91,0.01,0.03,0.0,0.03,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[545, 246, 142, 188]",0.24,0.0,0.01,0.72,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[548, 247, 149, 194]",0.09,0.0,0.0,0.86,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[529, 208, 143, 200]",0.68,0.01,0.14,0.03,0.02,0.03,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"[537, 207, 135, 199]",0.45,0.01,0.07,0.28,0.05,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[533, 216, 144, 187]",0.84,0.0,0.04,0.0,0.04,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[494, 198, 147, 184]",0.77,0.02,0.12,0.0,0.06,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[719, 203, 72, 97]",0.19,0.0,0.14,0.07,0.25,0.01,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[785, 171, 56, 71]",0.18,0.01,0.06,0.35,0.21,0.01,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[460, 118, 97, 123]",0.12,0.0,0.09,0.33,0.37,0.0,0.09,"[1044, 175, 62, 82]",0.16,0.02,0.12,0.18,0.13,0.11,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[65, 111, 63, 84]",0.08,0.0,0.07,0.63,0.06,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[609, 184, 102, 118]",0.25,0.0,0.15,0.03,0.47,0.0,0.1,"[332, 156, 100, 125]",0.43,0.01,0.09,0.08,0.31,0.01,0.07,"[1096, 148, 54, 68]",0.21,0.0,0.04,0.26,0.45,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
