,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[710, 109, 151, 189]",0.66,0.0,0.09,0.0,0.16,0.0,0.09,,,,,,,,
1,"[513, 109, 165, 192]",0.69,0.01,0.1,0.0,0.1,0.0,0.08,,,,,,,,
2,"[490, 119, 152, 182]",0.53,0.0,0.16,0.06,0.2,0.0,0.04,,,,,,,,
3,"[524, 122, 152, 182]",0.26,0.01,0.32,0.04,0.35,0.01,0.02,,,,,,,,
4,"[589, 109, 151, 176]",0.55,0.0,0.06,0.01,0.2,0.0,0.18,,,,,,,,
5,"[531, 175, 144, 178]",0.49,0.01,0.05,0.03,0.38,0.02,0.02,,,,,,,,
6,"[550, 125, 149, 180]",0.82,0.01,0.06,0.0,0.1,0.0,0.02,,,,,,,,
7,"[523, 153, 143, 181]",0.57,0.01,0.01,0.09,0.27,0.01,0.04,,,,,,,,
8,"[583, 175, 148, 178]",0.15,0.01,0.04,0.58,0.19,0.01,0.02,,,,,,,,
9,"[509, 175, 152, 184]",0.63,0.0,0.03,0.02,0.27,0.0,0.04,,,,,,,,
10,"[447, 184, 146, 180]",0.87,0.0,0.03,0.02,0.06,0.01,0.01,,,,,,,,
11,"[428, 185, 149, 183]",0.89,0.0,0.02,0.05,0.03,0.0,0.01,,,,,,,,
12,"[504, 113, 151, 188]",0.48,0.01,0.08,0.06,0.22,0.0,0.14,,,,,,,,
13,"[670, 109, 157, 186]",0.44,0.0,0.04,0.01,0.31,0.0,0.2,,,,,,,,
14,"[525, 87, 155, 195]",0.2,0.0,0.28,0.02,0.39,0.01,0.1,,,,,,,,
15,"[478, 179, 150, 185]",0.89,0.0,0.02,0.02,0.05,0.0,0.02,,,,,,,,
16,"[457, 108, 160, 198]",0.34,0.0,0.12,0.03,0.24,0.02,0.25,,,,,,,,
17,"[455, 106, 149, 189]",0.45,0.0,0.1,0.0,0.3,0.0,0.14,,,,,,,,
18,"[582, 88, 158, 195]",0.64,0.0,0.03,0.02,0.2,0.0,0.11,,,,,,,,
19,"[683, 113, 161, 200]",0.64,0.0,0.02,0.0,0.19,0.0,0.15,,,,,,,,
20,"[629, 117, 154, 184]",0.28,0.0,0.05,0.02,0.33,0.01,0.31,,,,,,,,
21,"[427, 112, 152, 193]",0.27,0.0,0.11,0.07,0.24,0.01,0.3,,,,,,,,
22,"[433, 183, 154, 190]",0.79,0.0,0.12,0.0,0.07,0.01,0.0,,,,,,,,
23,"[493, 191, 143, 173]",0.56,0.0,0.16,0.01,0.23,0.02,0.02,,,,,,,,
24,"[513, 183, 149, 182]",0.52,0.0,0.17,0.01,0.26,0.01,0.03,,,,,,,,
25,"[475, 184, 145, 178]",0.48,0.0,0.11,0.04,0.28,0.01,0.07,,,,,,,,
26,"[709, 94, 176, 224]",0.43,0.0,0.09,0.06,0.17,0.01,0.24,,,,,,,,
27,"[391, 160, 159, 197]",0.15,0.0,0.03,0.42,0.17,0.02,0.21,,,,,,,,
28,"[589, 132, 158, 188]",0.53,0.0,0.05,0.03,0.25,0.01,0.12,,,,,,,,
29,"[593, 115, 161, 192]",0.35,0.0,0.06,0.02,0.1,0.01,0.45,,,,,,,,
30,"[703, 183, 146, 177]",0.25,0.01,0.13,0.11,0.45,0.02,0.03,,,,,,,,
31,"[452, 113, 160, 202]",0.22,0.0,0.04,0.04,0.23,0.0,0.46,,,,,,,,
32,"[448, 101, 171, 214]",0.33,0.0,0.17,0.05,0.3,0.01,0.15,,,,,,,,
33,"[652, 90, 157, 191]",0.3,0.0,0.1,0.06,0.26,0.0,0.28,,,,,,,,
34,"[680, 93, 164, 203]",0.32,0.0,0.03,0.17,0.17,0.0,0.31,,,,,,,,
35,"[525, 163, 153, 184]",0.09,0.0,0.02,0.55,0.26,0.01,0.07,,,,,,,,
36,"[455, 168, 151, 186]",0.51,0.0,0.14,0.05,0.22,0.02,0.07,,,,,,,,
37,"[549, 104, 156, 190]",0.11,0.0,0.37,0.01,0.22,0.02,0.27,,,,,,,,
38,"[569, 186, 144, 181]",0.86,0.0,0.04,0.01,0.05,0.03,0.01,,,,,,,,
39,"[580, 91, 164, 196]",0.56,0.0,0.08,0.01,0.1,0.06,0.2,,,,,,,,
40,"[738, 152, 154, 187]",0.62,0.0,0.19,0.0,0.14,0.0,0.05,,,,,,,,
41,"[420, 109, 155, 179]",0.37,0.0,0.07,0.0,0.45,0.01,0.1,,,,,,,,
42,"[510, 153, 145, 180]",0.62,0.01,0.05,0.0,0.23,0.04,0.05,,,,,,,,
43,"[504, 177, 150, 184]",0.35,0.0,0.17,0.02,0.4,0.02,0.04,,,,,,,,
44,"[556, 141, 149, 184]",0.57,0.01,0.05,0.0,0.13,0.01,0.24,,,,,,,,
45,"[610, 121, 152, 187]",0.35,0.01,0.34,0.0,0.17,0.0,0.12,,,,,,,,
46,"[487, 117, 160, 188]",0.54,0.0,0.16,0.0,0.2,0.0,0.09,,,,,,,,
47,"[666, 134, 155, 193]",0.53,0.0,0.11,0.01,0.13,0.0,0.22,,,,,,,,
48,"[541, 139, 156, 189]",0.33,0.0,0.23,0.02,0.15,0.0,0.27,,,,,,,,
49,"[508, 139, 153, 191]",0.37,0.0,0.11,0.04,0.14,0.01,0.34,,,,,,,,
50,"[521, 130, 151, 184]",0.37,0.0,0.09,0.05,0.12,0.0,0.37,,,,,,,,
51,"[537, 155, 151, 185]",0.45,0.0,0.32,0.0,0.14,0.04,0.05,,,,,,,,
52,"[652, 156, 174, 214]",0.86,0.0,0.09,0.0,0.03,0.0,0.01,,,,,,,,
53,"[684, 167, 153, 189]",0.73,0.0,0.09,0.01,0.1,0.0,0.08,,,,,,,,
54,"[568, 142, 153, 185]",0.23,0.0,0.36,0.0,0.32,0.0,0.08,,,,,,,,
55,"[574, 190, 144, 179]",0.07,0.0,0.02,0.05,0.42,0.0,0.43,"[625, 373, 48, 55]",0.42,0.0,0.23,0.07,0.25,0.01,0.02
56,"[472, 124, 156, 190]",0.4,0.0,0.39,0.0,0.12,0.01,0.08,,,,,,,,
57,"[648, 142, 154, 190]",0.76,0.0,0.05,0.0,0.09,0.0,0.09,,,,,,,,
58,"[643, 149, 148, 185]",0.22,0.0,0.04,0.01,0.15,0.01,0.57,,,,,,,,
59,"[575, 194, 146, 180]",0.19,0.01,0.03,0.0,0.61,0.01,0.15,,,,,,,,
60,"[523, 193, 151, 188]",0.28,0.0,0.12,0.02,0.5,0.0,0.07,,,,,,,,
61,"[555, 171, 148, 177]",0.27,0.0,0.03,0.01,0.62,0.0,0.07,,,,,,,,
62,"[383, 119, 149, 186]",0.63,0.0,0.16,0.0,0.13,0.0,0.07,,,,,,,,
63,"[612, 110, 152, 192]",0.58,0.0,0.16,0.0,0.17,0.0,0.08,,,,,,,,
64,"[621, 151, 149, 183]",0.33,0.0,0.24,0.0,0.26,0.01,0.16,,,,,,,,
65,"[548, 135, 156, 194]",0.21,0.0,0.22,0.02,0.24,0.0,0.3,,,,,,,,
