,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[604, 126, 171, 213]",0.04,0.0,0.02,0.0,0.06,0.0,0.88,,,,,,,,
1,"[579, 106, 174, 227]",0.44,0.0,0.09,0.0,0.28,0.0,0.19,,,,,,,,
2,"[609, 147, 172, 211]",0.09,0.0,0.06,0.0,0.35,0.02,0.48,,,,,,,,
3,"[637, 196, 36, 38]",0.05,0.0,0.03,0.4,0.4,0.04,0.09,,,,,,,,
4,"[607, 143, 172, 213]",0.09,0.0,0.05,0.0,0.36,0.02,0.49,,,,,,,,
5,"[593, 125, 168, 215]",0.03,0.0,0.04,0.0,0.11,0.0,0.82,,,,,,,,
6,"[606, 135, 170, 216]",0.03,0.0,0.02,0.0,0.2,0.01,0.74,,,,,,,,
7,"[577, 98, 172, 217]",0.61,0.0,0.13,0.0,0.13,0.03,0.1,,,,,,,,
8,"[587, 102, 170, 218]",0.47,0.0,0.05,0.0,0.33,0.0,0.15,,,,,,,,
9,"[596, 139, 170, 210]",0.11,0.0,0.04,0.0,0.3,0.0,0.54,,,,,,,,
10,"[567, 123, 178, 220]",0.46,0.0,0.08,0.0,0.34,0.03,0.09,,,,,,,,
11,"[614, 135, 167, 213]",0.1,0.0,0.07,0.02,0.78,0.01,0.02,,,,,,,,
12,"[597, 105, 174, 220]",0.19,0.0,0.14,0.02,0.22,0.05,0.39,,,,,,,,
13,"[593, 117, 168, 212]",0.28,0.0,0.28,0.0,0.31,0.02,0.12,,,,,,,,
14,"[602, 136, 174, 216]",0.04,0.0,0.05,0.01,0.25,0.02,0.62,,,,,,,,
15,"[589, 94, 167, 218]",0.27,0.0,0.38,0.01,0.31,0.02,0.02,,,,,,,,
16,"[603, 138, 169, 210]",0.07,0.0,0.07,0.0,0.28,0.03,0.54,"[785, 169, 24, 34]",0.04,0.0,0.05,0.03,0.66,0.0,0.22
17,"[599, 130, 168, 215]",0.04,0.0,0.05,0.0,0.09,0.02,0.8,,,,,,,,
18,"[601, 123, 171, 216]",0.05,0.0,0.04,0.0,0.09,0.01,0.82,,,,,,,,
19,"[577, 107, 171, 215]",0.44,0.0,0.14,0.0,0.1,0.06,0.26,,,,,,,,
20,"[593, 118, 171, 214]",0.15,0.0,0.18,0.0,0.42,0.07,0.18,,,,,,,,
21,"[602, 138, 170, 214]",0.1,0.01,0.06,0.0,0.35,0.03,0.44,,,,,,,,
22,"[594, 136, 172, 210]",0.03,0.0,0.07,0.0,0.34,0.0,0.55,,,,,,,,
23,"[582, 105, 171, 217]",0.37,0.0,0.15,0.01,0.25,0.03,0.19,,,,,,,,
24,"[591, 98, 169, 208]",0.1,0.0,0.04,0.01,0.2,0.01,0.63,,,,,,,,
25,"[600, 122, 177, 220]",0.03,0.0,0.06,0.0,0.32,0.01,0.58,,,,,,,,
26,"[602, 118, 174, 218]",0.05,0.0,0.07,0.0,0.22,0.02,0.64,,,,,,,,
27,"[597, 124, 170, 212]",0.04,0.0,0.07,0.0,0.21,0.03,0.66,,,,,,,,
28,"[596, 116, 174, 221]",0.03,0.0,0.07,0.0,0.15,0.01,0.73,,,,,,,,
29,"[674, 341, 27, 31]",0.29,0.0,0.07,0.26,0.24,0.01,0.13,,,,,,,,
30,"[782, 175, 24, 32]",0.04,0.0,0.06,0.1,0.43,0.02,0.35,"[594, 130, 177, 226]",0.48,0.0,0.21,0.0,0.23,0.01,0.07
31,"[614, 132, 166, 208]",0.11,0.0,0.11,0.0,0.27,0.01,0.48,,,,,,,,
32,"[586, 112, 173, 208]",0.08,0.0,0.1,0.03,0.53,0.03,0.24,,,,,,,,
33,"[581, 98, 174, 223]",0.37,0.0,0.23,0.01,0.31,0.03,0.04,,,,,,,,
34,"[601, 122, 176, 218]",0.03,0.0,0.04,0.0,0.19,0.02,0.72,,,,,,,,
35,"[571, 105, 181, 233]",0.24,0.0,0.03,0.0,0.23,0.0,0.48,,,,,,,,
36,"[607, 127, 170, 212]",0.03,0.0,0.02,0.0,0.12,0.0,0.82,,,,,,,,
37,"[602, 116, 174, 218]",0.02,0.0,0.03,0.0,0.21,0.01,0.73,,,,,,,,
38,"[603, 125, 171, 216]",0.05,0.0,0.05,0.0,0.23,0.01,0.66,,,,,,,,
39,"[585, 115, 178, 224]",0.27,0.0,0.28,0.0,0.3,0.0,0.14,,,,,,,,
40,"[588, 111, 172, 218]",0.38,0.0,0.13,0.0,0.32,0.0,0.16,,,,,,,,
41,"[602, 134, 174, 214]",0.12,0.0,0.03,0.0,0.2,0.01,0.64,,,,,,,,
42,"[596, 138, 171, 214]",0.03,0.0,0.04,0.0,0.24,0.0,0.69,,,,,,,,
43,"[601, 144, 170, 208]",0.07,0.0,0.12,0.03,0.4,0.14,0.23,,,,,,,,
44,"[590, 137, 171, 203]",0.18,0.0,0.1,0.0,0.31,0.03,0.38,,,,,,,,
45,"[596, 84, 168, 212]",0.28,0.0,0.09,0.0,0.14,0.04,0.44,,,,,,,,
46,"[581, 95, 175, 212]",0.07,0.0,0.02,0.01,0.06,0.0,0.83,,,,,,,,
47,"[604, 103, 174, 214]",0.04,0.0,0.02,0.0,0.08,0.01,0.85,,,,,,,,
48,"[596, 117, 172, 213]",0.05,0.0,0.02,0.0,0.14,0.0,0.78,,,,,,,,
49,"[581, 101, 171, 216]",0.46,0.0,0.05,0.0,0.1,0.0,0.39,,,,,,,,
50,"[598, 112, 176, 215]",0.16,0.0,0.01,0.0,0.17,0.0,0.66,,,,,,,,
51,"[595, 118, 175, 219]",0.08,0.0,0.02,0.0,0.3,0.0,0.6,,,,,,,,
52,"[592, 96, 174, 215]",0.06,0.0,0.04,0.0,0.19,0.0,0.7,,,,,,,,
53,"[606, 117, 172, 217]",0.12,0.0,0.14,0.0,0.27,0.04,0.44,,,,,,,,
54,"[603, 118, 174, 215]",0.08,0.0,0.11,0.0,0.11,0.07,0.63,,,,,,,,
55,"[608, 119, 173, 214]",0.17,0.01,0.09,0.01,0.23,0.01,0.49,,,,,,,,
56,"[601, 101, 179, 224]",0.11,0.0,0.03,0.0,0.07,0.01,0.78,,,,,,,,
57,"[604, 107, 172, 216]",0.08,0.0,0.09,0.02,0.28,0.02,0.51,,,,,,,,
58,"[575, 109, 172, 219]",0.29,0.0,0.05,0.0,0.34,0.0,0.32,,,,,,,,
59,"[609, 126, 173, 214]",0.05,0.0,0.07,0.01,0.19,0.03,0.66,,,,,,,,
60,"[615, 126, 170, 211]",0.1,0.0,0.06,0.0,0.23,0.02,0.59,,,,,,,,
61,"[600, 95, 179, 230]",0.34,0.0,0.34,0.0,0.1,0.2,0.03,,,,,,,,
62,"[617, 131, 166, 207]",0.07,0.0,0.05,0.01,0.14,0.01,0.71,,,,,,,,
63,"[595, 88, 168, 223]",0.21,0.0,0.32,0.0,0.27,0.06,0.14,,,,,,,,
64,"[603, 125, 171, 215]",0.08,0.0,0.14,0.0,0.09,0.06,0.63,,,,,,,,
65,"[605, 132, 169, 208]",0.12,0.0,0.19,0.01,0.26,0.03,0.39,,,,,,,,
66,"[589, 114, 171, 209]",0.04,0.0,0.02,0.0,0.22,0.0,0.72,,,,,,,,
67,"[597, 107, 170, 217]",0.02,0.0,0.01,0.0,0.06,0.0,0.91,,,,,,,,
68,"[601, 116, 175, 218]",0.07,0.0,0.02,0.0,0.25,0.0,0.66,,,,,,,,
69,"[594, 105, 176, 224]",0.14,0.0,0.02,0.0,0.43,0.01,0.4,,,,,,,,
70,"[604, 115, 174, 218]",0.05,0.0,0.01,0.0,0.18,0.0,0.76,,,,,,,,
71,"[597, 102, 173, 216]",0.05,0.0,0.14,0.02,0.19,0.13,0.47,,,,,,,,
72,"[595, 104, 172, 214]",0.02,0.0,0.0,0.0,0.03,0.0,0.95,,,,,,,,
73,"[594, 115, 176, 211]",0.06,0.0,0.02,0.0,0.28,0.01,0.63,,,,,,,,
74,"[597, 119, 169, 213]",0.08,0.0,0.13,0.02,0.29,0.09,0.39,,,,,,,,
75,"[599, 101, 176, 218]",0.06,0.0,0.15,0.07,0.32,0.08,0.32,,,,,,,,
76,"[604, 115, 172, 215]",0.02,0.0,0.01,0.0,0.05,0.0,0.92,,,,,,,,
77,"[600, 113, 176, 213]",0.07,0.0,0.04,0.0,0.14,0.01,0.74,,,,,,,,
78,"[583, 106, 171, 216]",0.05,0.0,0.05,0.0,0.13,0.01,0.76,,,,,,,,
79,"[592, 126, 169, 212]",0.11,0.0,0.07,0.0,0.36,0.01,0.45,,,,,,,,
80,"[609, 124, 170, 214]",0.04,0.0,0.01,0.0,0.1,0.0,0.84,,,,,,,,
81,"[601, 123, 171, 215]",0.03,0.0,0.02,0.0,0.13,0.0,0.82,,,,,,,,
82,"[602, 129, 167, 211]",0.02,0.0,0.05,0.0,0.22,0.01,0.7,,,,,,,,
83,"[590, 109, 174, 218]",0.05,0.0,0.01,0.01,0.09,0.0,0.82,,,,,,,,
84,"[605, 109, 171, 216]",0.06,0.0,0.03,0.0,0.33,0.0,0.57,"[682, 341, 28, 31]",0.33,0.0,0.09,0.07,0.23,0.03,0.26
85,"[594, 128, 168, 209]",0.07,0.0,0.04,0.0,0.37,0.0,0.51,,,,,,,,
86,"[601, 117, 172, 215]",0.15,0.0,0.06,0.0,0.3,0.01,0.48,,,,,,,,
87,"[607, 127, 174, 213]",0.04,0.0,0.06,0.0,0.18,0.01,0.71,,,,,,,,
88,"[585, 109, 176, 219]",0.24,0.0,0.06,0.0,0.5,0.01,0.2,,,,,,,,
89,"[613, 137, 172, 214]",0.09,0.0,0.05,0.0,0.26,0.11,0.5,,,,,,,,
90,"[590, 121, 170, 218]",0.33,0.0,0.21,0.0,0.43,0.02,0.0,,,,,,,,
91,"[594, 98, 171, 215]",0.28,0.0,0.08,0.02,0.21,0.03,0.39,,,,,,,,
92,"[683, 339, 27, 32]",0.44,0.0,0.1,0.11,0.15,0.0,0.2,,,,,,,,
93,"[589, 115, 168, 216]",0.3,0.0,0.07,0.01,0.26,0.03,0.33,,,,,,,,
94,"[608, 121, 173, 217]",0.05,0.0,0.03,0.0,0.12,0.01,0.79,,,,,,,,
95,"[608, 115, 173, 218]",0.06,0.0,0.03,0.0,0.21,0.01,0.69,,,,,,,,
96,"[603, 107, 174, 220]",0.05,0.0,0.06,0.01,0.12,0.02,0.74,,,,,,,,
97,"[596, 98, 170, 228]",0.38,0.0,0.52,0.0,0.08,0.02,0.0,,,,,,,,
98,"[611, 111, 169, 217]",0.17,0.0,0.11,0.0,0.34,0.01,0.38,,,,,,,,
99,"[607, 108, 172, 214]",0.03,0.0,0.03,0.0,0.19,0.01,0.74,,,,,,,,
100,"[590, 110, 174, 215]",0.09,0.0,0.02,0.0,0.1,0.0,0.79,,,,,,,,
101,"[598, 86, 177, 230]",0.87,0.0,0.02,0.0,0.03,0.01,0.08,,,,,,,,
102,"[602, 88, 169, 212]",0.13,0.0,0.02,0.02,0.07,0.01,0.75,,,,,,,,
