,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[1073, 351, 89, 107]",0.12,0.0,0.13,0.01,0.17,0.05,0.52,,,,,,,,
1,"[572, 129, 136, 168]",0.32,0.0,0.03,0.02,0.19,0.07,0.37,"[1111, 348, 98, 123]",0.04,0.0,0.02,0.0,0.05,0.01,0.88
2,"[1161, 352, 102, 133]",0.14,0.0,0.07,0.0,0.14,0.04,0.6,"[558, 117, 154, 187]",0.12,0.0,0.03,0.01,0.1,0.17,0.57
3,"[575, 146, 163, 208]",0.01,0.0,0.0,0.01,0.08,0.0,0.9,"[1174, 375, 110, 142]",0.08,0.0,0.08,0.0,0.21,0.01,0.63
4,"[557, 157, 165, 208]",0.04,0.0,0.0,0.0,0.08,0.0,0.87,,,,,,,,
5,"[535, 151, 170, 220]",0.05,0.0,0.01,0.0,0.18,0.0,0.75,,,,,,,,
6,"[517, 133, 179, 232]",0.11,0.0,0.02,0.0,0.33,0.0,0.53,,,,,,,,
7,"[546, 111, 201, 258]",0.11,0.0,0.03,0.0,0.32,0.0,0.54,,,,,,,,
8,"[591, 120, 209, 259]",0.16,0.0,0.01,0.0,0.3,0.0,0.52,,,,,,,,
9,"[604, 152, 206, 262]",0.23,0.0,0.03,0.0,0.24,0.0,0.5,,,,,,,,
10,"[609, 183, 202, 255]",0.18,0.0,0.04,0.0,0.36,0.0,0.41,,,,,,,,
11,"[603, 180, 206, 260]",0.23,0.0,0.09,0.0,0.33,0.0,0.35,,,,,,,,
12,"[586, 167, 210, 263]",0.19,0.0,0.02,0.0,0.39,0.0,0.4,,,,,,,,
13,"[583, 182, 202, 258]",0.08,0.0,0.02,0.0,0.47,0.0,0.42,,,,,,,,
14,"[589, 165, 204, 262]",0.1,0.0,0.02,0.0,0.41,0.0,0.46,,,,,,,,
15,"[593, 159, 201, 254]",0.07,0.0,0.02,0.0,0.57,0.0,0.34,,,,,,,,
16,"[590, 179, 206, 266]",0.06,0.0,0.03,0.0,0.3,0.0,0.61,,,,,,,,
17,"[571, 155, 200, 252]",0.14,0.0,0.03,0.0,0.11,0.0,0.72,,,,,,,,
18,"[544, 144, 209, 253]",0.14,0.0,0.06,0.0,0.39,0.0,0.4,,,,,,,,
19,"[605, 140, 196, 264]",0.1,0.0,0.02,0.0,0.25,0.0,0.63,,,,,,,,
20,"[609, 140, 200, 288]",0.25,0.0,0.04,0.0,0.18,0.02,0.51,,,,,,,,
21,"[551, 142, 202, 272]",0.18,0.0,0.06,0.0,0.33,0.02,0.4,,,,,,,,
22,"[506, 154, 206, 255]",0.1,0.0,0.04,0.0,0.25,0.01,0.6,,,,,,,,
23,"[528, 156, 209, 257]",0.14,0.0,0.01,0.0,0.33,0.0,0.52,,,,,,,,
24,"[577, 157, 196, 247]",0.16,0.0,0.05,0.0,0.57,0.0,0.22,,,,,,,,
25,"[579, 150, 200, 264]",0.16,0.0,0.06,0.0,0.33,0.0,0.44,,,,,,,,
26,"[628, 167, 202, 288]",0.05,0.0,0.06,0.0,0.18,0.16,0.55,,,,,,,,
27,"[568, 181, 208, 266]",0.36,0.0,0.04,0.0,0.26,0.01,0.33,,,,,,,,
28,"[560, 184, 204, 256]",0.28,0.0,0.09,0.0,0.43,0.03,0.17,,,,,,,,
29,"[597, 177, 213, 273]",0.1,0.0,0.04,0.0,0.25,0.01,0.6,,,,,,,,
30,"[650, 171, 203, 261]",0.1,0.0,0.05,0.0,0.21,0.01,0.63,,,,,,,,
31,"[617, 158, 215, 274]",0.54,0.0,0.03,0.0,0.25,0.01,0.17,,,,,,,,
32,"[624, 161, 202, 266]",0.11,0.0,0.09,0.0,0.2,0.02,0.58,,,,,,,,
33,"[633, 167, 198, 267]",0.08,0.0,0.08,0.0,0.52,0.01,0.32,,,,,,,,
34,"[617, 163, 203, 271]",0.15,0.0,0.08,0.0,0.47,0.01,0.29,,,,,,,,
35,"[626, 170, 195, 259]",0.09,0.0,0.11,0.0,0.64,0.02,0.14,,,,,,,,
36,"[604, 168, 198, 261]",0.05,0.0,0.03,0.0,0.22,0.0,0.7,,,,,,,,
37,"[597, 188, 215, 273]",0.03,0.0,0.01,0.0,0.22,0.0,0.75,,,,,,,,
38,"[612, 197, 211, 268]",0.03,0.0,0.01,0.0,0.39,0.0,0.57,,,,,,,,
39,"[614, 199, 214, 269]",0.04,0.0,0.01,0.0,0.29,0.0,0.65,,,,,,,,
40,"[618, 167, 205, 266]",0.1,0.0,0.03,0.0,0.43,0.0,0.44,,,,,,,,
41,"[614, 161, 207, 271]",0.6,0.0,0.05,0.0,0.29,0.01,0.05,,,,,,,,
42,"[607, 164, 207, 273]",0.58,0.0,0.23,0.0,0.13,0.03,0.03,,,,,,,,
43,"[573, 168, 208, 264]",0.71,0.0,0.05,0.0,0.13,0.03,0.08,,,,,,,,
44,"[573, 182, 216, 274]",0.14,0.0,0.04,0.0,0.18,0.0,0.64,,,,,,,,
45,"[587, 191, 211, 270]",0.06,0.0,0.01,0.0,0.25,0.0,0.68,,,,,,,,
46,"[615, 186, 205, 268]",0.04,0.0,0.02,0.0,0.43,0.0,0.51,,,,,,,,
47,"[618, 190, 200, 271]",0.08,0.0,0.1,0.0,0.45,0.01,0.37,,,,,,,,
48,"[575, 174, 205, 256]",0.11,0.0,0.03,0.0,0.41,0.0,0.44,,,,,,,,
49,"[549, 178, 205, 261]",0.17,0.0,0.03,0.0,0.26,0.0,0.54,,,,,,,,
50,"[514, 171, 206, 244]",0.23,0.0,0.26,0.0,0.26,0.02,0.22,,,,,,,,
51,"[498, 192, 218, 271]",0.13,0.0,0.11,0.0,0.48,0.01,0.27,,,,,,,,
52,"[584, 165, 199, 262]",0.04,0.0,0.03,0.0,0.47,0.0,0.46,,,,,,,,
53,"[626, 169, 198, 266]",0.13,0.0,0.03,0.0,0.32,0.0,0.51,,,,,,,,
54,"[595, 172, 202, 268]",0.13,0.0,0.03,0.0,0.45,0.01,0.38,,,,,,,,
55,"[572, 176, 205, 265]",0.07,0.0,0.03,0.0,0.6,0.0,0.3,,,,,,,,
56,"[559, 179, 197, 255]",0.05,0.0,0.01,0.0,0.33,0.0,0.62,,,,,,,,
57,"[551, 182, 198, 263]",0.11,0.0,0.04,0.0,0.39,0.01,0.45,,,,,,,,
58,"[554, 184, 194, 257]",0.09,0.0,0.07,0.0,0.3,0.01,0.53,,,,,,,,
59,"[542, 184, 217, 278]",0.22,0.0,0.13,0.0,0.28,0.02,0.34,,,,,,,,
60,"[550, 198, 217, 269]",0.13,0.0,0.04,0.0,0.63,0.01,0.18,,,,,,,,
61,"[557, 207, 218, 273]",0.22,0.0,0.06,0.0,0.53,0.03,0.15,,,,,,,,
62,"[560, 185, 214, 267]",0.35,0.0,0.06,0.0,0.14,0.05,0.39,,,,,,,,
63,"[538, 185, 220, 272]",0.6,0.0,0.07,0.0,0.15,0.04,0.14,,,,,,,,
64,"[579, 194, 194, 253]",0.19,0.0,0.1,0.0,0.33,0.0,0.38,,,,,,,,
65,"[578, 228, 208, 262]",0.15,0.0,0.23,0.0,0.18,0.02,0.42,,,,,,,,
66,"[508, 217, 201, 257]",0.19,0.0,0.04,0.0,0.37,0.0,0.39,,,,,,,,
67,"[496, 204, 221, 282]",0.12,0.0,0.02,0.0,0.5,0.0,0.36,,,,,,,,
68,"[533, 165, 241, 312]",0.2,0.0,0.07,0.0,0.33,0.02,0.39,,,,,,,,
69,"[520, 191, 271, 340]",0.54,0.0,0.04,0.0,0.15,0.01,0.25,,,,,,,,
70,"[534, 206, 278, 361]",0.5,0.01,0.18,0.0,0.15,0.12,0.04,,,,,,,,
71,"[546, 204, 280, 358]",0.43,0.0,0.08,0.0,0.21,0.02,0.26,,,,,,,,
72,"[542, 202, 287, 369]",0.28,0.0,0.05,0.0,0.23,0.01,0.43,,,,,,,,
73,"[486, 185, 309, 387]",0.63,0.0,0.12,0.0,0.16,0.03,0.06,,,,,,,,
74,"[458, 192, 338, 403]",0.48,0.0,0.04,0.0,0.19,0.02,0.28,,,,,,,,
75,"[495, 198, 332, 419]",0.31,0.0,0.03,0.0,0.28,0.01,0.36,,,,,,,,
76,"[548, 196, 326, 420]",0.24,0.0,0.03,0.0,0.45,0.01,0.27,,,,,,,,
77,"[540, 198, 333, 418]",0.33,0.0,0.06,0.0,0.46,0.02,0.13,,,,,,,,
78,"[506, 213, 329, 421]",0.19,0.0,0.03,0.0,0.61,0.0,0.16,,,,,,,,
79,"[445, 210, 327, 422]",0.38,0.0,0.2,0.0,0.33,0.04,0.05,,,,,,,,
80,"[383, 191, 333, 426]",0.51,0.0,0.03,0.0,0.2,0.02,0.24,,,,,,,,
