,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
87,"[595, 98, 153, 183]",0.11,0.0,0.03,0.01,0.02,0.01,0.82
88,"[577, 94, 154, 190]",0.05,0.0,0.03,0.12,0.03,0.01,0.76
89,"[536, 99, 154, 192]",0.02,0.0,0.1,0.81,0.01,0.04,0.03
90,"[539, 111, 164, 194]",0.08,0.0,0.03,0.28,0.01,0.0,0.59
91,"[556, 96, 162, 192]",0.09,0.0,0.08,0.58,0.05,0.02,0.17
92,"[543, 91, 154, 189]",0.07,0.0,0.08,0.45,0.07,0.01,0.32
93,"[562, 96, 163, 201]",0.29,0.0,0.07,0.07,0.03,0.01,0.52
94,"[549, 88, 152, 189]",0.03,0.0,0.06,0.19,0.03,0.04,0.65
95,"[518, 63, 164, 200]",0.07,0.0,0.09,0.01,0.1,0.03,0.7
96,"[553, 83, 154, 189]",0.05,0.0,0.13,0.03,0.03,0.02,0.75
97,"[521, 76, 154, 195]",0.02,0.0,0.07,0.11,0.25,0.0,0.54
98,"[539, 92, 153, 187]",0.06,0.0,0.07,0.0,0.04,0.0,0.82
99,"[535, 85, 165, 195]",0.05,0.0,0.27,0.0,0.09,0.01,0.57
100,"[505, 80, 159, 195]",0.02,0.0,0.11,0.07,0.36,0.05,0.39
101,"[589, 102, 155, 187]",0.63,0.0,0.06,0.1,0.04,0.01,0.16
102,"[520, 86, 159, 191]",0.07,0.0,0.06,0.03,0.04,0.0,0.79
103,"[668, 95, 154, 191]",0.03,0.0,0.0,0.95,0.0,0.0,0.02
104,"[568, 92, 159, 198]",0.02,0.0,0.02,0.61,0.03,0.02,0.29
105,"[583, 98, 164, 206]",0.04,0.0,0.0,0.06,0.03,0.0,0.88
106,"[585, 89, 151, 184]",0.05,0.0,0.11,0.02,0.14,0.01,0.67
107,"[612, 80, 154, 189]",0.04,0.0,0.28,0.01,0.05,0.11,0.5
108,"[612, 112, 157, 195]",0.09,0.0,0.01,0.8,0.0,0.01,0.09
109,"[589, 79, 147, 183]",0.06,0.0,0.18,0.1,0.32,0.13,0.2
110,"[553, 98, 155, 188]",0.31,0.0,0.08,0.08,0.04,0.04,0.46
111,"[564, 81, 154, 188]",0.05,0.0,0.01,0.22,0.04,0.0,0.68
112,"[549, 68, 156, 194]",0.0,0.0,0.01,0.97,0.0,0.0,0.02
113,"[565, 101, 157, 198]",0.24,0.0,0.06,0.06,0.04,0.01,0.59
114,"[554, 73, 160, 190]",0.01,0.0,0.04,0.29,0.02,0.01,0.63
115,"[528, 89, 160, 192]",0.1,0.0,0.35,0.06,0.15,0.02,0.32
116,"[525, 83, 156, 189]",0.09,0.0,0.25,0.01,0.09,0.0,0.55
117,"[574, 83, 159, 188]",0.01,0.0,0.05,0.77,0.02,0.11,0.05
118,"[555, 81, 161, 197]",0.06,0.0,0.03,0.02,0.01,0.01,0.87
119,"[553, 66, 162, 202]",0.01,0.0,0.0,0.05,0.0,0.0,0.93
120,"[537, 96, 163, 195]",0.18,0.0,0.04,0.01,0.02,0.01,0.75
121,"[526, 103, 154, 187]",0.03,0.0,0.0,0.0,0.01,0.0,0.95
122,"[570, 79, 156, 188]",0.0,0.0,0.02,0.11,0.02,0.01,0.83
123,"[525, 91, 156, 195]",0.07,0.0,0.05,0.01,0.03,0.0,0.83
124,"[510, 79, 165, 210]",0.16,0.0,0.01,0.01,0.04,0.0,0.78
125,"[517, 81, 157, 190]",0.01,0.0,0.01,0.03,0.03,0.0,0.92
126,"[546, 93, 155, 191]",0.47,0.0,0.2,0.02,0.02,0.05,0.24
127,"[517, 86, 159, 198]",0.11,0.0,0.09,0.04,0.19,0.01,0.56
128,"[545, 75, 152, 188]",0.01,0.0,0.01,0.03,0.05,0.0,0.89
129,"[498, 74, 159, 192]",0.04,0.0,0.04,0.48,0.01,0.02,0.41
130,"[576, 101, 159, 195]",0.06,0.0,0.0,0.87,0.0,0.0,0.06
131,"[553, 86, 159, 202]",0.04,0.0,0.02,0.73,0.03,0.0,0.19
132,"[558, 92, 160, 194]",0.11,0.0,0.18,0.05,0.07,0.01,0.58
133,"[573, 85, 151, 188]",0.01,0.0,0.17,0.32,0.1,0.04,0.37
134,"[539, 92, 163, 202]",0.07,0.0,0.02,0.55,0.06,0.0,0.3
135,"[534, 166, 155, 194]",0.08,0.0,0.0,0.75,0.03,0.01,0.13
136,"[538, 109, 151, 189]",0.1,0.0,0.03,0.57,0.03,0.05,0.23
137,"[565, 96, 158, 199]",0.0,0.0,0.0,0.98,0.0,0.0,0.02
138,"[571, 122, 155, 195]",0.08,0.0,0.04,0.08,0.07,0.01,0.71
139,"[587, 92, 156, 194]",0.08,0.0,0.05,0.01,0.08,0.0,0.77
140,"[556, 111, 153, 191]",0.36,0.0,0.08,0.01,0.1,0.08,0.37
141,"[507, 93, 154, 196]",0.04,0.0,0.07,0.5,0.05,0.12,0.22
142,"[572, 88, 153, 187]",0.03,0.0,0.1,0.12,0.02,0.04,0.69
143,"[536, 84, 165, 201]",0.06,0.0,0.08,0.04,0.13,0.0,0.7
144,"[557, 95, 154, 192]",0.13,0.0,0.03,0.07,0.06,0.0,0.72
145,"[460, 70, 179, 207]",0.69,0.0,0.06,0.03,0.04,0.01,0.17
146,"[521, 92, 152, 188]",0.1,0.0,0.08,0.17,0.04,0.05,0.56
147,"[528, 120, 154, 188]",0.15,0.0,0.05,0.02,0.07,0.0,0.71
148,"[530, 118, 152, 189]",0.11,0.0,0.01,0.16,0.02,0.01,0.7
149,"[536, 75, 152, 194]",0.05,0.0,0.14,0.02,0.11,0.0,0.68
150,"[521, 91, 153, 189]",0.02,0.0,0.01,0.63,0.01,0.0,0.32
151,"[529, 86, 155, 188]",0.03,0.0,0.07,0.17,0.08,0.01,0.64
152,"[520, 85, 161, 198]",0.12,0.0,0.03,0.01,0.02,0.01,0.8
153,"[513, 78, 158, 200]",0.0,0.0,0.01,0.04,0.02,0.0,0.93
154,"[523, 102, 153, 188]",0.12,0.0,0.06,0.28,0.04,0.02,0.48
155,"[542, 90, 160, 194]",0.09,0.0,0.02,0.05,0.01,0.01,0.82
156,"[516, 86, 152, 187]",0.07,0.0,0.14,0.05,0.12,0.01,0.61
157,"[519, 87, 158, 193]",0.11,0.0,0.29,0.03,0.18,0.02,0.36
158,"[540, 93, 157, 193]",0.05,0.0,0.13,0.06,0.01,0.15,0.61
159,"[530, 92, 162, 195]",0.05,0.0,0.04,0.13,0.02,0.0,0.76
160,"[533, 81, 152, 187]",0.01,0.0,0.21,0.1,0.18,0.0,0.5
161,"[522, 91, 154, 192]",0.26,0.0,0.13,0.16,0.1,0.02,0.34
162,"[526, 105, 150, 184]",0.24,0.0,0.07,0.02,0.04,0.01,0.61
163,"[517, 96, 160, 193]",0.12,0.0,0.07,0.02,0.05,0.0,0.73
164,"[517, 87, 158, 189]",0.09,0.0,0.06,0.07,0.04,0.0,0.75
165,"[535, 85, 159, 192]",0.04,0.0,0.16,0.04,0.06,0.01,0.68
166,"[514, 110, 146, 179]",0.16,0.0,0.04,0.01,0.05,0.0,0.74
167,"[538, 127, 157, 196]",0.23,0.0,0.03,0.14,0.02,0.02,0.56
168,"[525, 101, 152, 189]",0.23,0.0,0.02,0.02,0.02,0.0,0.71
169,"[523, 85, 152, 191]",0.08,0.0,0.1,0.08,0.07,0.01,0.66
170,"[517, 104, 163, 199]",0.48,0.0,0.11,0.08,0.12,0.01,0.22
171,"[546, 104, 158, 195]",0.75,0.0,0.03,0.0,0.01,0.01,0.19
172,"[534, 106, 159, 193]",0.1,0.0,0.03,0.75,0.01,0.01,0.1
173,"[528, 105, 158, 187]",0.12,0.0,0.01,0.0,0.02,0.0,0.85
174,"[515, 95, 162, 196]",0.19,0.0,0.03,0.04,0.06,0.0,0.68
175,"[505, 92, 153, 187]",0.1,0.0,0.12,0.46,0.15,0.01,0.17
176,"[523, 89, 160, 194]",0.18,0.0,0.04,0.06,0.05,0.01,0.66
177,"[214, 389, 45, 56]",0.71,0.0,0.18,0.05,0.03,0.01,0.02
178,"[201, 379, 46, 55]",0.2,0.0,0.1,0.34,0.13,0.01,0.22
179,"[204, 375, 49, 60]",0.21,0.0,0.41,0.0,0.24,0.01,0.13
180,"[205, 392, 47, 54]",0.19,0.0,0.02,0.21,0.27,0.01,0.3
