,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[193, 87, 211, 270]",0.36,0.0,0.07,0.02,0.08,0.01,0.46,,,,,,,,,,,,,,,,
1,"[288, 83, 205, 255]",0.3,0.0,0.21,0.14,0.28,0.0,0.06,,,,,,,,,,,,,,,,
2,"[170, 121, 240, 311]",0.07,0.0,0.25,0.0,0.13,0.0,0.54,,,,,,,,,,,,,,,,
3,"[233, 63, 208, 265]",0.02,0.0,0.58,0.13,0.19,0.03,0.06,,,,,,,,,,,,,,,,
4,"[215, 81, 209, 274]",0.11,0.0,0.35,0.03,0.22,0.01,0.27,,,,,,,,,,,,,,,,
5,"[186, 116, 225, 294]",0.67,0.0,0.11,0.0,0.1,0.0,0.12,,,,,,,,,,,,,,,,
6,"[240, 100, 214, 276]",0.27,0.0,0.13,0.05,0.15,0.0,0.39,,,,,,,,,,,,,,,,
7,"[286, 126, 220, 290]",0.47,0.0,0.14,0.0,0.07,0.0,0.31,,,,,,,,,,,,,,,,
8,"[268, 114, 133, 167]",0.63,0.0,0.11,0.0,0.18,0.0,0.08,"[512, 129, 17, 22]",0.2,0.01,0.11,0.02,0.29,0.01,0.36,,,,,,,,
9,"[151, 98, 136, 172]",0.16,0.0,0.16,0.07,0.08,0.02,0.51,"[512, 129, 17, 23]",0.19,0.01,0.12,0.02,0.44,0.01,0.21,,,,,,,,
10,"[194, 96, 145, 184]",0.42,0.0,0.15,0.0,0.1,0.0,0.32,"[511, 130, 18, 22]",0.2,0.01,0.11,0.02,0.44,0.01,0.22,,,,,,,,
11,"[248, 67, 142, 195]",0.24,0.0,0.19,0.02,0.31,0.0,0.24,"[512, 130, 16, 22]",0.16,0.01,0.16,0.02,0.44,0.01,0.2,,,,,,,,
12,"[233, 77, 143, 186]",0.37,0.0,0.03,0.02,0.15,0.0,0.43,"[509, 131, 16, 21]",0.19,0.0,0.21,0.07,0.35,0.01,0.17,,,,,,,,
13,"[139, 88, 140, 175]",0.84,0.05,0.04,0.0,0.03,0.0,0.03,"[492, 133, 16, 21]",0.23,0.0,0.09,0.04,0.43,0.02,0.18,,,,,,,,
14,"[103, 84, 143, 175]",0.4,0.0,0.09,0.01,0.17,0.01,0.33,"[486, 133, 17, 22]",0.12,0.01,0.09,0.03,0.41,0.03,0.32,,,,,,,,
15,"[136, 83, 143, 184]",0.11,0.0,0.3,0.2,0.11,0.01,0.27,"[484, 134, 16, 21]",0.26,0.01,0.07,0.03,0.32,0.02,0.3,,,,,,,,
16,"[165, 82, 152, 209]",0.51,0.0,0.3,0.03,0.12,0.0,0.04,"[479, 134, 16, 23]",0.14,0.01,0.09,0.03,0.48,0.01,0.23,,,,,,,,
17,"[179, 84, 143, 183]",0.54,0.02,0.08,0.02,0.12,0.0,0.22,"[472, 136, 17, 22]",0.15,0.01,0.16,0.02,0.48,0.02,0.15,,,,,,,,
18,"[467, 243, 21, 27]",0.45,0.0,0.02,0.04,0.16,0.02,0.31,"[135, 112, 146, 189]",0.81,0.0,0.05,0.0,0.12,0.0,0.01,"[467, 136, 16, 21]",0.33,0.0,0.13,0.04,0.22,0.02,0.27
19,"[110, 86, 140, 179]",0.9,0.0,0.01,0.0,0.06,0.0,0.03,"[465, 135, 16, 20]",0.41,0.0,0.08,0.03,0.3,0.01,0.17,,,,,,,,
