,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
53,"[607, 115, 97, 126]",0.06,0.0,0.0,0.92,0.0,0.0,0.01
54,"[613, 113, 101, 133]",0.55,0.0,0.21,0.16,0.06,0.01,0.01
55,"[616, 111, 96, 126]",0.28,0.01,0.03,0.05,0.1,0.01,0.53
56,"[621, 113, 94, 123]",0.01,0.0,0.01,0.03,0.05,0.0,0.9
57,"[610, 114, 93, 119]",0.03,0.0,0.0,0.93,0.0,0.0,0.03
58,"[619, 108, 99, 127]",0.11,0.0,0.0,0.81,0.02,0.0,0.06
59,"[644, 112, 96, 130]",0.74,0.0,0.05,0.01,0.15,0.01,0.05
60,"[632, 132, 106, 139]",0.91,0.0,0.0,0.0,0.02,0.0,0.06
61,"[607, 113, 95, 120]",0.59,0.0,0.06,0.03,0.18,0.0,0.13
62,"[600, 114, 95, 121]",0.34,0.0,0.2,0.01,0.19,0.0,0.25
63,"[616, 111, 96, 128]",0.28,0.0,0.04,0.01,0.09,0.0,0.57
64,"[617, 113, 107, 138]",0.63,0.04,0.09,0.1,0.06,0.0,0.07
65,"[605, 113, 97, 125]",0.16,0.0,0.06,0.21,0.07,0.0,0.5
66,"[595, 118, 95, 121]",0.36,0.0,0.17,0.06,0.13,0.0,0.28
67,"[603, 112, 97, 124]",0.65,0.0,0.03,0.08,0.05,0.0,0.18
68,"[625, 115, 94, 120]",0.09,0.0,0.04,0.01,0.17,0.0,0.69
69,"[628, 114, 96, 123]",0.09,0.0,0.02,0.32,0.13,0.0,0.44
70,"[618, 113, 97, 126]",0.07,0.0,0.07,0.01,0.12,0.0,0.74
71,"[624, 115, 92, 123]",0.66,0.0,0.12,0.04,0.09,0.0,0.08
72,"[621, 111, 95, 124]",0.16,0.0,0.05,0.01,0.32,0.0,0.45
73,"[623, 115, 91, 118]",0.21,0.0,0.09,0.0,0.07,0.01,0.61
74,"[623, 112, 96, 126]",0.81,0.0,0.01,0.01,0.04,0.0,0.13
75,"[618, 117, 94, 125]",0.29,0.0,0.15,0.28,0.15,0.0,0.13
76,"[615, 117, 93, 119]",0.22,0.0,0.25,0.0,0.26,0.0,0.26
77,"[619, 117, 92, 119]",0.1,0.0,0.23,0.01,0.22,0.0,0.44
78,"[627, 111, 98, 127]",0.29,0.0,0.02,0.55,0.01,0.0,0.13
79,"[637, 111, 94, 122]",0.16,0.01,0.08,0.01,0.5,0.0,0.25
80,"[611, 116, 93, 124]",0.72,0.0,0.17,0.01,0.05,0.0,0.06
81,"[598, 110, 101, 128]",0.42,0.0,0.04,0.01,0.28,0.0,0.24
82,"[610, 111, 93, 118]",0.28,0.0,0.08,0.05,0.53,0.0,0.05
83,"[622, 111, 98, 131]",0.97,0.01,0.01,0.0,0.01,0.0,0.01
84,"[615, 110, 95, 130]",0.92,0.01,0.02,0.0,0.01,0.0,0.03
85,"[604, 116, 95, 121]",0.29,0.02,0.08,0.01,0.27,0.0,0.34
86,"[607, 111, 94, 123]",0.26,0.01,0.09,0.0,0.34,0.0,0.3
87,"[618, 111, 102, 132]",0.31,0.01,0.02,0.08,0.38,0.0,0.2
88,"[627, 113, 95, 123]",0.35,0.0,0.09,0.01,0.17,0.02,0.37
89,"[628, 110, 103, 139]",0.79,0.0,0.03,0.1,0.01,0.0,0.06
90,"[631, 110, 99, 137]",0.89,0.0,0.0,0.05,0.01,0.0,0.05
91,"[612, 111, 98, 134]",0.48,0.0,0.11,0.0,0.09,0.04,0.27
92,"[609, 118, 96, 121]",0.76,0.03,0.04,0.01,0.13,0.0,0.03
93,"[617, 110, 99, 127]",0.68,0.0,0.01,0.08,0.04,0.0,0.18
94,"[596, 116, 93, 122]",0.26,0.01,0.17,0.1,0.18,0.0,0.27
95,"[612, 117, 96, 127]",0.82,0.02,0.01,0.01,0.06,0.0,0.09
96,"[627, 114, 97, 126]",0.01,0.0,0.0,0.99,0.0,0.0,0.0
97,"[623, 116, 97, 128]",0.98,0.0,0.0,0.01,0.01,0.0,0.0
98,"[610, 117, 95, 126]",0.75,0.0,0.08,0.01,0.14,0.0,0.02
99,"[612, 116, 93, 119]",0.05,0.0,0.04,0.06,0.07,0.0,0.77
100,"[626, 116, 98, 127]",0.9,0.0,0.01,0.02,0.05,0.0,0.02
101,"[641, 111, 96, 129]",0.33,0.0,0.06,0.05,0.1,0.0,0.45
102,"[620, 127, 98, 127]",0.03,0.0,0.01,0.01,0.11,0.0,0.85
103,"[606, 110, 96, 125]",0.03,0.0,0.05,0.01,0.13,0.0,0.79
104,"[621, 113, 103, 133]",0.63,0.01,0.06,0.02,0.08,0.0,0.2
105,"[628, 116, 96, 119]",0.03,0.0,0.02,0.47,0.22,0.0,0.26
106,"[629, 125, 95, 123]",0.36,0.01,0.1,0.02,0.34,0.0,0.17
107,"[623, 113, 98, 131]",0.97,0.0,0.01,0.0,0.0,0.0,0.01
108,"[643, 112, 97, 132]",0.43,0.0,0.0,0.55,0.0,0.0,0.02
109,"[630, 112, 105, 141]",0.87,0.0,0.05,0.0,0.04,0.01,0.03
110,"[613, 114, 94, 123]",0.71,0.0,0.05,0.14,0.06,0.0,0.03
111,"[621, 115, 94, 129]",0.28,0.0,0.11,0.02,0.3,0.0,0.29
112,"[644, 123, 96, 123]",0.66,0.0,0.02,0.01,0.19,0.0,0.13
113,"[637, 105, 97, 131]",0.83,0.0,0.05,0.02,0.04,0.0,0.05
114,"[627, 114, 95, 124]",0.67,0.0,0.04,0.0,0.15,0.0,0.13
115,"[622, 115, 97, 130]",0.66,0.0,0.09,0.01,0.05,0.08,0.11
116,"[618, 124, 92, 116]",0.51,0.0,0.31,0.0,0.16,0.0,0.02
117,"[617, 119, 102, 128]",0.43,0.0,0.1,0.01,0.25,0.0,0.2
118,"[623, 122, 102, 129]",0.49,0.0,0.02,0.05,0.06,0.0,0.37
119,"[624, 114, 97, 126]",0.35,0.01,0.02,0.01,0.13,0.0,0.47
120,"[607, 115, 94, 129]",0.82,0.0,0.14,0.02,0.02,0.0,0.01
121,"[617, 113, 96, 129]",0.46,0.0,0.3,0.0,0.16,0.0,0.08
122,"[615, 120, 92, 120]",0.28,0.01,0.02,0.48,0.06,0.0,0.15
123,"[591, 133, 104, 133]",0.98,0.0,0.01,0.0,0.01,0.0,0.0
124,"[615, 110, 90, 123]",0.75,0.0,0.14,0.0,0.05,0.0,0.06
125,"[629, 118, 94, 125]",0.92,0.0,0.01,0.01,0.05,0.0,0.0
126,"[622, 111, 98, 132]",0.97,0.01,0.0,0.01,0.01,0.0,0.01
127,"[596, 117, 92, 118]",0.06,0.0,0.03,0.01,0.09,0.0,0.81
128,"[620, 115, 98, 131]",0.38,0.01,0.07,0.0,0.19,0.0,0.34
129,"[619, 119, 100, 130]",0.28,0.03,0.03,0.02,0.12,0.0,0.52
130,"[626, 115, 98, 130]",0.64,0.0,0.1,0.0,0.15,0.02,0.09
131,"[621, 119, 92, 119]",0.19,0.0,0.11,0.01,0.43,0.0,0.27
132,"[621, 114, 93, 128]",0.77,0.0,0.12,0.01,0.05,0.0,0.06
133,"[609, 116, 99, 129]",0.09,0.0,0.01,0.88,0.01,0.0,0.02
134,"[612, 116, 106, 137]",0.87,0.0,0.06,0.01,0.04,0.0,0.02
135,"[613, 113, 100, 126]",0.48,0.0,0.04,0.01,0.14,0.0,0.33
136,"[609, 116, 92, 120]",0.68,0.0,0.04,0.19,0.02,0.0,0.07
137,"[606, 123, 97, 124]",0.45,0.0,0.06,0.08,0.19,0.02,0.18
138,"[626, 112, 95, 126]",0.89,0.0,0.03,0.01,0.02,0.0,0.04
139,"[632, 119, 100, 130]",0.76,0.01,0.08,0.0,0.11,0.0,0.04
140,"[606, 120, 92, 124]",0.17,0.0,0.25,0.03,0.3,0.0,0.24
141,"[599, 118, 102, 131]",0.26,0.0,0.05,0.09,0.15,0.01,0.44
142,"[629, 113, 100, 129]",0.93,0.0,0.02,0.0,0.04,0.0,0.01
143,"[616, 108, 107, 141]",0.4,0.0,0.26,0.02,0.07,0.01,0.24
144,"[613, 115, 98, 128]",0.13,0.0,0.03,0.04,0.13,0.0,0.66
145,"[621, 120, 99, 133]",0.79,0.0,0.01,0.03,0.06,0.02,0.08
146,"[616, 110, 93, 119]",0.43,0.0,0.18,0.04,0.17,0.0,0.18
147,"[629, 118, 102, 129]",0.8,0.0,0.03,0.0,0.1,0.0,0.05
148,"[635, 112, 102, 139]",0.97,0.0,0.01,0.0,0.0,0.0,0.0
149,"[626, 118, 97, 125]",0.34,0.0,0.04,0.27,0.19,0.0,0.16
150,"[628, 119, 97, 128]",0.25,0.0,0.1,0.01,0.38,0.02,0.24
151,"[619, 117, 97, 126]",0.12,0.02,0.07,0.01,0.16,0.0,0.62
152,"[609, 115, 108, 139]",0.17,0.0,0.11,0.48,0.04,0.01,0.18
153,"[612, 118, 95, 125]",0.14,0.0,0.33,0.01,0.34,0.0,0.19
154,"[613, 112, 91, 124]",0.87,0.0,0.1,0.0,0.02,0.0,0.01
155,"[619, 115, 94, 119]",0.82,0.01,0.02,0.05,0.08,0.0,0.01
156,"[624, 113, 95, 125]",0.61,0.0,0.16,0.01,0.11,0.02,0.09
157,"[625, 115, 94, 121]",0.53,0.01,0.1,0.01,0.31,0.0,0.05
158,"[613, 116, 92, 123]",0.29,0.0,0.03,0.54,0.01,0.0,0.13
159,"[617, 104, 96, 125]",0.11,0.0,0.19,0.02,0.36,0.0,0.33
160,"[614, 115, 97, 120]",0.0,0.0,0.0,0.92,0.0,0.0,0.07
161,"[610, 117, 95, 127]",0.47,0.0,0.31,0.0,0.13,0.0,0.08
162,"[620, 118, 98, 124]",0.18,0.0,0.03,0.03,0.07,0.0,0.69
163,"[622, 121, 98, 126]",0.97,0.0,0.01,0.02,0.0,0.0,0.0
164,"[614, 116, 99, 125]",0.28,0.0,0.07,0.05,0.13,0.0,0.46
165,"[609, 120, 92, 119]",0.69,0.0,0.19,0.0,0.06,0.0,0.04
166,"[620, 116, 97, 125]",0.05,0.0,0.01,0.02,0.04,0.0,0.87
167,"[620, 111, 100, 131]",0.99,0.0,0.01,0.0,0.0,0.0,0.0
168,"[624, 113, 96, 126]",0.74,0.0,0.06,0.02,0.12,0.0,0.05
169,"[612, 119, 98, 129]",0.63,0.0,0.1,0.01,0.2,0.0,0.04
170,"[634, 122, 95, 128]",0.88,0.01,0.06,0.0,0.03,0.0,0.03
171,"[635, 120, 97, 129]",0.94,0.01,0.01,0.0,0.02,0.0,0.02
172,"[616, 109, 95, 125]",0.11,0.0,0.17,0.01,0.36,0.0,0.34
173,"[621, 112, 98, 131]",0.87,0.0,0.02,0.01,0.05,0.0,0.04
174,"[641, 112, 97, 130]",0.77,0.0,0.07,0.01,0.05,0.01,0.1
175,"[624, 120, 92, 124]",0.39,0.0,0.43,0.0,0.08,0.02,0.07
176,"[601, 119, 103, 131]",0.2,0.0,0.05,0.03,0.13,0.01,0.59
177,"[611, 116, 100, 132]",0.22,0.0,0.0,0.7,0.03,0.0,0.05
178,"[618, 116, 102, 130]",0.32,0.02,0.08,0.01,0.26,0.01,0.3
179,"[617, 115, 98, 126]",0.36,0.0,0.05,0.02,0.09,0.0,0.47
180,"[608, 134, 99, 133]",0.76,0.0,0.05,0.0,0.05,0.03,0.1
181,"[622, 118, 99, 129]",0.17,0.01,0.11,0.01,0.17,0.0,0.54
182,"[622, 116, 94, 123]",0.48,0.0,0.05,0.06,0.25,0.0,0.16
183,"[618, 117, 100, 127]",0.89,0.03,0.02,0.01,0.02,0.0,0.02
184,"[628, 116, 95, 121]",0.15,0.01,0.06,0.01,0.19,0.0,0.58
185,"[614, 119, 92, 127]",0.13,0.0,0.36,0.0,0.3,0.0,0.21
186,"[611, 115, 97, 126]",0.33,0.0,0.02,0.01,0.1,0.0,0.53
187,"[617, 112, 97, 131]",0.5,0.0,0.32,0.0,0.09,0.0,0.08
188,"[607, 115, 99, 130]",0.21,0.0,0.03,0.02,0.2,0.0,0.53
189,"[607, 115, 95, 133]",0.51,0.0,0.15,0.0,0.08,0.01,0.24
190,"[614, 113, 100, 133]",0.88,0.03,0.01,0.01,0.01,0.0,0.06
191,"[612, 118, 95, 127]",0.88,0.01,0.03,0.0,0.04,0.0,0.04
192,"[586, 114, 94, 118]",0.25,0.0,0.1,0.11,0.2,0.0,0.34
193,"[607, 113, 96, 123]",0.95,0.0,0.02,0.0,0.03,0.0,0.0
194,"[616, 117, 93, 119]",0.47,0.0,0.09,0.01,0.17,0.0,0.26
195,"[591, 118, 93, 124]",0.35,0.0,0.36,0.0,0.23,0.0,0.05
196,"[612, 112, 102, 132]",0.46,0.0,0.04,0.48,0.01,0.0,0.01
197,"[632, 107, 97, 128]",0.83,0.0,0.02,0.0,0.09,0.0,0.05
198,"[600, 114, 94, 124]",0.47,0.0,0.36,0.01,0.1,0.0,0.06
199,"[592, 112, 93, 121]",0.77,0.0,0.08,0.01,0.1,0.0,0.04
200,"[607, 112, 96, 124]",0.22,0.0,0.04,0.09,0.18,0.0,0.46
201,"[644, 124, 94, 119]",0.69,0.0,0.09,0.01,0.06,0.04,0.11
202,"[611, 110, 93, 127]",0.3,0.0,0.33,0.01,0.14,0.01,0.21
203,"[605, 111, 96, 130]",0.5,0.0,0.31,0.0,0.1,0.01,0.08
204,"[616, 113, 97, 130]",0.88,0.01,0.02,0.04,0.01,0.0,0.04
205,"[615, 111, 98, 132]",0.77,0.0,0.12,0.01,0.02,0.01,0.08
206,"[597, 115, 95, 130]",0.9,0.0,0.03,0.04,0.02,0.0,0.01
207,"[589, 109, 96, 131]",0.86,0.0,0.1,0.01,0.02,0.0,0.0
208,"[600, 113, 100, 132]",0.93,0.0,0.0,0.03,0.01,0.0,0.02
209,"[607, 107, 98, 140]",0.34,0.0,0.42,0.01,0.07,0.11,0.06
210,"[602, 112, 98, 132]",0.91,0.0,0.05,0.0,0.03,0.0,0.01
211,"[602, 115, 92, 121]",0.72,0.0,0.18,0.0,0.06,0.0,0.04
212,"[614, 110, 98, 134]",1.0,0.0,0.0,0.0,0.0,0.0,0.0
213,"[622, 119, 103, 136]",0.78,0.0,0.03,0.0,0.05,0.02,0.12
214,"[600, 114, 96, 123]",0.16,0.0,0.17,0.04,0.39,0.0,0.22
215,"[595, 129, 92, 118]",0.78,0.0,0.13,0.04,0.03,0.0,0.02
216,"[593, 114, 99, 127]",0.48,0.0,0.01,0.5,0.01,0.0,0.0
217,"[620, 111, 98, 138]",0.98,0.0,0.01,0.0,0.0,0.0,0.0
218,"[628, 112, 94, 131]",0.75,0.01,0.03,0.0,0.08,0.01,0.13
219,"[609, 115, 95, 125]",0.37,0.0,0.08,0.0,0.48,0.0,0.06
220,"[614, 112, 95, 129]",0.23,0.0,0.07,0.02,0.07,0.01,0.6
221,"[609, 113, 98, 131]",0.92,0.0,0.01,0.0,0.02,0.0,0.04
222,"[615, 116, 108, 137]",0.83,0.0,0.02,0.04,0.03,0.0,0.07
223,"[625, 113, 94, 119]",0.19,0.0,0.04,0.01,0.09,0.0,0.67
224,"[606, 119, 92, 121]",0.91,0.0,0.06,0.0,0.02,0.0,0.01
225,"[612, 102, 98, 126]",0.63,0.0,0.01,0.02,0.1,0.0,0.22
226,"[616, 112, 98, 128]",0.78,0.01,0.07,0.05,0.03,0.0,0.05
227,"[614, 122, 96, 120]",0.6,0.03,0.05,0.01,0.13,0.0,0.17
228,"[590, 117, 93, 121]",0.13,0.0,0.19,0.03,0.28,0.01,0.36
229,"[618, 125, 101, 132]",0.83,0.0,0.04,0.01,0.06,0.01,0.05
230,"[624, 112, 94, 128]",0.79,0.0,0.06,0.0,0.09,0.0,0.06
231,"[626, 115, 105, 140]",0.7,0.0,0.04,0.05,0.03,0.04,0.14
232,"[620, 110, 95, 127]",0.12,0.0,0.18,0.01,0.52,0.0,0.16
233,"[623, 110, 98, 130]",0.31,0.0,0.03,0.2,0.04,0.0,0.42
234,"[606, 108, 107, 144]",0.92,0.0,0.01,0.04,0.01,0.0,0.02
235,"[608, 121, 94, 124]",0.99,0.0,0.0,0.0,0.0,0.0,0.0
236,"[594, 127, 91, 119]",0.22,0.0,0.05,0.01,0.44,0.0,0.28
237,"[615, 113, 99, 131]",0.45,0.0,0.04,0.0,0.1,0.0,0.41
238,"[613, 116, 96, 131]",0.6,0.0,0.26,0.02,0.08,0.02,0.03
239,"[615, 112, 104, 140]",0.18,0.0,0.02,0.32,0.05,0.0,0.42
240,"[594, 111, 95, 123]",0.57,0.0,0.08,0.01,0.27,0.0,0.07
241,"[596, 119, 93, 112]",0.02,0.0,0.02,0.02,0.08,0.0,0.86
242,"[621, 117, 96, 122]",0.3,0.01,0.04,0.01,0.09,0.01,0.55
243,"[589, 124, 96, 124]",0.36,0.0,0.04,0.52,0.02,0.01,0.05
244,"[628, 114, 99, 131]",0.97,0.0,0.01,0.01,0.01,0.0,0.0
245,"[648, 127, 104, 136]",0.4,0.0,0.03,0.13,0.02,0.02,0.4
246,"[585, 111, 99, 132]",0.14,0.0,0.1,0.11,0.16,0.0,0.49
247,"[573, 126, 98, 123]",0.1,0.0,0.05,0.12,0.1,0.03,0.59
248,"[592, 117, 103, 131]",0.53,0.0,0.02,0.2,0.07,0.0,0.18
249,"[616, 118, 99, 133]",0.54,0.0,0.1,0.02,0.07,0.01,0.26
250,"[625, 112, 97, 127]",0.17,0.0,0.03,0.07,0.23,0.0,0.51
251,"[589, 121, 94, 124]",0.28,0.0,0.24,0.04,0.14,0.0,0.3
252,"[596, 113, 100, 132]",0.03,0.0,0.0,0.97,0.0,0.0,0.0
253,"[602, 118, 96, 126]",0.39,0.0,0.01,0.56,0.0,0.0,0.03
254,"[601, 117, 95, 123]",0.05,0.0,0.03,0.05,0.07,0.0,0.8
255,"[592, 112, 96, 129]",0.47,0.0,0.0,0.48,0.0,0.0,0.05
256,"[596, 114, 93, 127]",0.34,0.0,0.11,0.23,0.09,0.01,0.23
257,"[603, 111, 98, 126]",0.38,0.0,0.08,0.03,0.11,0.02,0.37
258,"[606, 116, 92, 125]",0.63,0.0,0.19,0.01,0.11,0.0,0.07
259,"[610, 114, 99, 134]",0.7,0.0,0.11,0.0,0.13,0.0,0.06
260,"[612, 118, 99, 132]",0.65,0.0,0.08,0.01,0.07,0.0,0.19
261,"[606, 111, 98, 129]",0.15,0.0,0.07,0.01,0.4,0.01,0.37
262,"[595, 116, 95, 122]",0.12,0.0,0.03,0.03,0.32,0.0,0.5
263,"[625, 115, 94, 123]",0.36,0.0,0.17,0.01,0.31,0.0,0.15
264,"[613, 110, 96, 129]",0.68,0.0,0.08,0.02,0.09,0.0,0.12
265,"[590, 115, 96, 122]",0.1,0.0,0.02,0.12,0.32,0.0,0.45
266,"[615, 114, 99, 136]",0.69,0.0,0.26,0.01,0.01,0.02,0.02
267,"[620, 107, 100, 134]",0.07,0.0,0.03,0.03,0.16,0.0,0.71
268,"[583, 118, 99, 128]",0.38,0.0,0.07,0.44,0.04,0.01,0.05
269,"[614, 111, 100, 138]",0.93,0.0,0.03,0.01,0.0,0.01,0.01
270,"[596, 118, 92, 116]",0.25,0.02,0.07,0.01,0.33,0.0,0.32
271,"[585, 114, 96, 120]",0.37,0.0,0.07,0.07,0.24,0.0,0.26
272,"[606, 122, 87, 114]",0.65,0.02,0.09,0.05,0.06,0.0,0.13
273,"[621, 124, 99, 130]",0.33,0.02,0.04,0.02,0.19,0.01,0.39
274,"[605, 118, 90, 112]",0.39,0.0,0.15,0.22,0.08,0.0,0.16
275,"[587, 121, 107, 141]",0.86,0.0,0.08,0.01,0.01,0.01,0.03
276,"[597, 108, 106, 142]",0.74,0.0,0.07,0.07,0.0,0.06,0.05
277,"[609, 112, 95, 130]",0.8,0.0,0.12,0.01,0.02,0.0,0.05
278,"[597, 114, 93, 120]",0.11,0.0,0.01,0.84,0.02,0.0,0.01
279,"[605, 109, 99, 130]",0.95,0.0,0.02,0.0,0.01,0.0,0.01
280,"[610, 112, 99, 134]",0.99,0.0,0.0,0.0,0.0,0.0,0.0
281,"[590, 117, 96, 130]",0.29,0.0,0.12,0.02,0.14,0.03,0.4
282,"[587, 122, 99, 123]",0.79,0.0,0.09,0.03,0.05,0.0,0.04
283,"[610, 113, 96, 131]",0.96,0.0,0.02,0.01,0.01,0.0,0.01
284,"[611, 114, 96, 124]",0.24,0.0,0.02,0.08,0.11,0.0,0.54
285,"[610, 114, 92, 126]",0.34,0.0,0.25,0.01,0.18,0.0,0.22
286,"[609, 116, 96, 126]",0.16,0.0,0.08,0.01,0.16,0.01,0.57
287,"[601, 109, 102, 137]",0.79,0.04,0.07,0.01,0.04,0.0,0.04
288,"[602, 114, 97, 134]",0.91,0.0,0.01,0.02,0.02,0.01,0.04
289,"[610, 134, 100, 130]",0.13,0.0,0.25,0.01,0.2,0.26,0.14
290,"[612, 117, 93, 122]",0.21,0.0,0.23,0.06,0.24,0.0,0.26
291,"[609, 112, 95, 123]",0.19,0.0,0.05,0.09,0.24,0.0,0.43
292,"[607, 114, 97, 125]",0.51,0.01,0.09,0.01,0.13,0.0,0.25
293,"[596, 110, 103, 143]",0.93,0.0,0.04,0.0,0.01,0.0,0.01
294,"[604, 94, 95, 124]",0.17,0.0,0.04,0.01,0.02,0.01,0.76
295,"[591, 116, 103, 137]",0.95,0.0,0.02,0.01,0.0,0.0,0.02
