,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
211,"[481, 137, 185, 237]",0.03,0.0,0.05,0.35,0.05,0.05,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[600, 104, 195, 251]",0.09,0.0,0.11,0.15,0.09,0.12,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[651, 123, 207, 268]",0.36,0.0,0.01,0.01,0.04,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[642, 121, 205, 265]",0.43,0.0,0.02,0.03,0.03,0.01,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[261, 319, 43, 60]",0.0,0.0,0.0,0.01,0.06,0.09,0.84,"[629, 328, 45, 60]",0.21,0.0,0.03,0.08,0.33,0.01,0.34,"[854, 361, 36, 46]",0.21,0.0,0.02,0.1,0.28,0.01,0.38,"[1069, 373, 38, 50]",0.2,0.0,0.17,0.04,0.16,0.02,0.41,,,,,,,,
216,"[256, 323, 45, 57]",0.0,0.0,0.01,0.0,0.07,0.06,0.86,"[850, 354, 35, 46]",0.03,0.0,0.02,0.56,0.15,0.01,0.24,"[1067, 376, 38, 46]",0.06,0.0,0.0,0.26,0.02,0.0,0.66,"[609, 330, 45, 58]",0.04,0.0,0.02,0.51,0.03,0.01,0.38,,,,,,,,
217,"[249, 327, 45, 61]",0.08,0.0,0.02,0.02,0.31,0.04,0.54,"[848, 356, 35, 47]",0.01,0.0,0.0,0.61,0.02,0.0,0.36,"[1055, 373, 38, 47]",0.02,0.0,0.07,0.8,0.03,0.02,0.07,,,,,,,,,,,,,,,,
218,"[864, 358, 36, 46]",0.01,0.0,0.0,0.0,0.09,0.0,0.89,"[256, 328, 45, 60]",0.02,0.0,0.01,0.01,0.13,0.02,0.81,"[1069, 377, 37, 44]",0.0,0.0,0.0,0.84,0.0,0.0,0.15,"[634, 331, 44, 57]",0.14,0.0,0.01,0.02,0.06,0.01,0.76,,,,,,,,
219,"[869, 357, 36, 47]",0.03,0.0,0.04,0.01,0.27,0.01,0.66,"[1077, 373, 38, 48]",0.01,0.0,0.03,0.68,0.08,0.01,0.19,"[633, 328, 42, 57]",0.18,0.0,0.03,0.01,0.08,0.07,0.63,"[257, 327, 44, 62]",0.04,0.0,0.0,0.02,0.09,0.02,0.83,,,,,,,,
220,"[255, 326, 44, 60]",0.06,0.0,0.01,0.16,0.03,0.0,0.74,"[1077, 375, 37, 47]",0.01,0.0,0.01,0.94,0.01,0.0,0.03,"[618, 327, 46, 59]",0.27,0.0,0.02,0.25,0.35,0.01,0.1,"[860, 365, 36, 44]",0.11,0.0,0.0,0.33,0.03,0.0,0.53,,,,,,,,
221,"[1066, 375, 40, 47]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[620, 326, 47, 59]",0.06,0.0,0.01,0.45,0.04,0.0,0.44,"[859, 370, 37, 43]",0.05,0.0,0.01,0.9,0.04,0.0,0.01,"[262, 332, 44, 59]",0.26,0.0,0.02,0.15,0.09,0.01,0.47,,,,,,,,
222,"[860, 368, 36, 44]",0.13,0.0,0.0,0.82,0.01,0.0,0.04,"[622, 323, 43, 54]",0.11,0.0,0.03,0.01,0.23,0.0,0.62,"[261, 330, 44, 60]",0.2,0.0,0.01,0.24,0.05,0.01,0.5,"[1064, 374, 39, 50]",0.02,0.01,0.01,0.36,0.04,0.01,0.56,,,,,,,,
223,"[861, 367, 36, 43]",0.01,0.0,0.0,0.98,0.0,0.0,0.0,"[258, 329, 44, 60]",0.01,0.0,0.0,0.88,0.0,0.0,0.1,"[613, 327, 46, 57]",0.03,0.0,0.01,0.8,0.02,0.0,0.15,"[1059, 374, 38, 47]",0.0,0.0,0.05,0.72,0.04,0.01,0.18,,,,,,,,
224,"[859, 363, 35, 44]",0.03,0.0,0.0,0.09,0.04,0.01,0.84,"[255, 329, 44, 60]",0.03,0.0,0.0,0.85,0.01,0.0,0.11,"[1062, 373, 37, 48]",0.0,0.0,0.03,0.7,0.02,0.0,0.24,"[604, 328, 47, 56]",0.06,0.0,0.01,0.14,0.06,0.02,0.72,,,,,,,,
225,"[537, 102, 210, 265]",0.07,0.0,0.07,0.5,0.05,0.11,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[654, 116, 207, 264]",0.0,0.0,0.01,0.95,0.0,0.0,0.04,"[641, 373, 147, 184]",0.3,0.0,0.08,0.32,0.2,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,,,
227,"[501, 101, 192, 256]",0.32,0.0,0.07,0.04,0.04,0.08,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[600, 95, 192, 254]",0.01,0.0,0.01,0.91,0.03,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[881, 351, 40, 48]",0.01,0.0,0.0,0.96,0.0,0.02,0.01,"[250, 338, 44, 57]",0.02,0.0,0.0,0.05,0.06,0.0,0.87,"[617, 281, 42, 56]",0.84,0.0,0.01,0.06,0.03,0.01,0.05,,,,,,,,,,,,,,,,
230,"[415, 219, 44, 52]",0.45,0.0,0.12,0.02,0.15,0.03,0.23,"[162, 188, 45, 61]",0.14,0.0,0.02,0.03,0.65,0.0,0.16,"[1139, 277, 42, 53]",0.0,0.0,0.0,0.89,0.0,0.0,0.11,,,,,,,,,,,,,,,,
231,"[912, 252, 35, 43]",0.01,0.0,0.0,0.92,0.04,0.0,0.03,"[208, 206, 49, 62]",0.42,0.0,0.05,0.02,0.37,0.0,0.15,"[18, 214, 42, 52]",0.08,0.0,0.13,0.46,0.24,0.01,0.08,,,,,,,,,,,,,,,,
