,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[533, 197, 115, 144]",0.18,0.0,0.04,0.03,0.06,0.01,0.67,,,,,,,,
1,"[570, 164, 122, 155]",0.36,0.0,0.06,0.07,0.09,0.01,0.41,,,,,,,,
2,"[609, 174, 121, 151]",0.31,0.0,0.1,0.03,0.06,0.01,0.49,,,,,,,,
3,"[560, 172, 125, 153]",0.41,0.0,0.15,0.02,0.06,0.02,0.35,,,,,,,,
4,"[574, 170, 122, 151]",0.52,0.0,0.08,0.02,0.05,0.04,0.3,,,,,,,,
5,"[533, 163, 124, 158]",0.28,0.0,0.02,0.25,0.04,0.01,0.39,,,,,,,,
6,"[550, 170, 120, 151]",0.46,0.01,0.05,0.01,0.09,0.0,0.37,,,,,,,,
7,"[583, 190, 127, 153]",0.07,0.0,0.0,0.16,0.1,0.0,0.67,,,,,,,,
8,"[544, 201, 120, 142]",0.21,0.0,0.01,0.0,0.2,0.0,0.57,,,,,,,,
9,"[616, 173, 125, 153]",0.1,0.0,0.07,0.0,0.03,0.1,0.7,,,,,,,,
10,"[513, 177, 124, 154]",0.05,0.0,0.01,0.0,0.04,0.0,0.89,,,,,,,,
11,"[560, 198, 118, 144]",0.64,0.0,0.03,0.01,0.08,0.01,0.24,,,,,,,,
12,"[609, 170, 128, 154]",0.12,0.0,0.07,0.0,0.06,0.05,0.7,,,,,,,,
13,"[594, 173, 122, 150]",0.59,0.0,0.17,0.0,0.02,0.05,0.17,,,,,,,,
14,"[585, 175, 121, 148]",0.54,0.0,0.21,0.0,0.06,0.02,0.15,,,,,,,,
15,"[585, 182, 124, 158]",0.2,0.0,0.16,0.0,0.05,0.06,0.54,,,,,,,,
16,"[515, 188, 122, 149]",0.19,0.0,0.06,0.02,0.04,0.04,0.66,,,,,,,,
17,"[513, 195, 120, 151]",0.12,0.0,0.06,0.02,0.04,0.04,0.71,,,,,,,,
18,"[523, 189, 124, 154]",0.13,0.0,0.04,0.0,0.12,0.01,0.7,,,,,,,,
