,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
27,"[525, 82, 121, 147]",0.02,0.0,0.02,0.0,0.14,0.0,0.82,"[1111, 485, 33, 45]",0.13,0.0,0.05,0.42,0.14,0.02,0.24,,,,,,,,
28,"[1111, 485, 35, 49]",0.03,0.0,0.26,0.24,0.05,0.32,0.11,"[560, 91, 116, 154]",0.06,0.0,0.08,0.0,0.1,0.0,0.75,,,,,,,,
29,"[1113, 490, 36, 50]",0.63,0.0,0.12,0.1,0.02,0.09,0.03,"[583, 94, 116, 152]",0.23,0.0,0.12,0.0,0.43,0.0,0.22,,,,,,,,
30,"[1109, 489, 35, 44]",0.36,0.0,0.08,0.09,0.13,0.06,0.27,,,,,,,,,,,,,,,,
31,"[572, 92, 120, 155]",0.02,0.0,0.02,0.0,0.09,0.0,0.87,"[1106, 489, 38, 48]",0.12,0.0,0.07,0.03,0.03,0.45,0.3,,,,,,,,
32,"[1105, 489, 36, 45]",0.07,0.0,0.06,0.3,0.09,0.03,0.45,,,,,,,,,,,,,,,,
33,"[1113, 485, 35, 45]",0.03,0.0,0.38,0.16,0.09,0.16,0.19,"[562, 95, 117, 162]",0.3,0.0,0.23,0.0,0.09,0.01,0.37,,,,,,,,
34,"[573, 89, 118, 157]",0.09,0.0,0.23,0.01,0.34,0.01,0.33,"[1114, 486, 33, 44]",0.11,0.0,0.19,0.05,0.25,0.02,0.38,,,,,,,,
35,"[1110, 488, 35, 48]",0.09,0.0,0.26,0.03,0.05,0.55,0.03,"[570, 98, 122, 161]",0.05,0.0,0.02,0.0,0.05,0.0,0.88,,,,,,,,
36,"[571, 90, 119, 155]",0.19,0.0,0.07,0.0,0.54,0.0,0.2,"[1109, 487, 35, 49]",0.09,0.0,0.06,0.16,0.06,0.59,0.04,,,,,,,,
37,"[1116, 490, 38, 49]",0.26,0.0,0.21,0.01,0.11,0.23,0.18,"[564, 91, 120, 158]",0.18,0.0,0.17,0.0,0.15,0.0,0.5,,,,,,,,
38,"[1114, 488, 35, 47]",0.04,0.0,0.38,0.02,0.12,0.22,0.22,,,,,,,,,,,,,,,,
39,"[594, 90, 120, 154]",0.07,0.0,0.08,0.0,0.35,0.0,0.5,"[1109, 486, 36, 48]",0.02,0.0,0.13,0.1,0.04,0.64,0.07,,,,,,,,
40,"[566, 106, 123, 156]",0.29,0.0,0.15,0.0,0.11,0.01,0.44,"[1116, 489, 35, 44]",0.28,0.0,0.19,0.1,0.06,0.21,0.15,,,,,,,,
41,"[579, 86, 122, 155]",0.08,0.0,0.03,0.01,0.24,0.0,0.64,"[1114, 487, 36, 47]",0.02,0.0,0.26,0.08,0.12,0.09,0.43,,,,,,,,
42,"[584, 92, 117, 154]",0.18,0.0,0.1,0.0,0.37,0.0,0.36,"[1121, 490, 33, 46]",0.08,0.0,0.09,0.05,0.11,0.15,0.51,,,,,,,,
43,"[578, 96, 116, 155]",0.05,0.0,0.05,0.0,0.15,0.0,0.75,"[1123, 488, 34, 45]",0.03,0.0,0.09,0.02,0.02,0.8,0.03,,,,,,,,
44,"[1118, 487, 37, 45]",0.06,0.0,0.18,0.08,0.28,0.05,0.36,"[561, 98, 120, 153]",0.12,0.0,0.02,0.0,0.06,0.0,0.81,,,,,,,,
45,"[580, 89, 122, 156]",0.18,0.0,0.11,0.0,0.3,0.0,0.41,"[1107, 490, 36, 47]",0.18,0.0,0.13,0.29,0.07,0.25,0.08,,,,,,,,
46,"[583, 88, 116, 151]",0.12,0.0,0.04,0.0,0.25,0.0,0.59,"[1119, 489, 35, 46]",0.22,0.0,0.13,0.01,0.04,0.57,0.03,,,,,,,,
47,"[1117, 489, 37, 45]",0.07,0.0,0.08,0.39,0.16,0.16,0.15,,,,,,,,,,,,,,,,
48,"[1108, 489, 35, 47]",0.48,0.0,0.04,0.43,0.02,0.03,0.0,"[585, 99, 120, 155]",0.04,0.0,0.02,0.0,0.21,0.0,0.73,,,,,,,,
49,"[613, 93, 118, 152]",0.05,0.0,0.02,0.01,0.21,0.0,0.71,"[1110, 489, 33, 46]",0.26,0.0,0.35,0.05,0.17,0.1,0.07,,,,,,,,
50,"[572, 92, 116, 151]",0.12,0.0,0.09,0.0,0.18,0.0,0.6,"[1115, 484, 33, 42]",0.16,0.0,0.26,0.24,0.16,0.09,0.08,,,,,,,,
51,"[588, 116, 122, 157]",0.13,0.0,0.01,0.01,0.12,0.0,0.73,"[1118, 488, 33, 42]",0.18,0.0,0.11,0.07,0.17,0.2,0.27,,,,,,,,
52,"[567, 108, 120, 158]",0.19,0.0,0.22,0.0,0.13,0.0,0.46,"[1110, 486, 36, 49]",0.16,0.0,0.1,0.55,0.12,0.03,0.04,,,,,,,,
53,"[581, 104, 118, 157]",0.03,0.0,0.0,0.07,0.02,0.0,0.88,"[1110, 485, 34, 42]",0.09,0.0,0.14,0.09,0.12,0.05,0.51,,,,,,,,
54,"[571, 104, 121, 157]",0.16,0.0,0.04,0.01,0.17,0.0,0.61,"[1116, 486, 37, 48]",0.07,0.0,0.11,0.07,0.14,0.38,0.23,,,,,,,,
55,"[574, 98, 119, 156]",0.08,0.0,0.06,0.01,0.21,0.0,0.63,"[1110, 489, 37, 46]",0.07,0.0,0.08,0.53,0.12,0.1,0.11,,,,,,,,
56,"[596, 96, 121, 155]",0.15,0.0,0.05,0.0,0.34,0.0,0.46,"[1110, 485, 34, 44]",0.09,0.0,0.23,0.06,0.08,0.06,0.48,,,,,,,,
57,"[1105, 486, 35, 48]",0.66,0.0,0.1,0.18,0.02,0.02,0.01,,,,,,,,,,,,,,,,
58,"[594, 98, 118, 156]",0.24,0.0,0.06,0.0,0.53,0.0,0.16,,,,,,,,,,,,,,,,
59,"[602, 100, 121, 155]",0.08,0.0,0.1,0.0,0.59,0.0,0.24,"[1112, 488, 35, 45]",0.22,0.0,0.08,0.01,0.32,0.01,0.37,,,,,,,,
60,"[589, 96, 119, 155]",0.07,0.0,0.07,0.0,0.27,0.0,0.59,"[1111, 486, 35, 48]",0.37,0.0,0.23,0.08,0.05,0.14,0.13,,,,,,,,
61,"[603, 94, 120, 158]",0.33,0.0,0.24,0.01,0.39,0.01,0.04,"[1113, 488, 34, 46]",0.03,0.0,0.17,0.22,0.07,0.27,0.24,,,,,,,,
62,"[1117, 489, 34, 42]",0.15,0.0,0.06,0.12,0.24,0.02,0.41,"[580, 92, 120, 156]",0.09,0.0,0.07,0.0,0.11,0.0,0.73,,,,,,,,
63,"[579, 96, 114, 147]",0.17,0.0,0.07,0.0,0.29,0.0,0.46,"[1110, 490, 34, 43]",0.46,0.0,0.05,0.01,0.15,0.04,0.28,,,,,,,,
64,"[581, 109, 121, 152]",0.18,0.0,0.03,0.03,0.2,0.0,0.55,"[1111, 487, 35, 47]",0.11,0.0,0.23,0.15,0.06,0.39,0.06,,,,,,,,
65,"[1111, 486, 34, 45]",0.25,0.0,0.04,0.06,0.29,0.01,0.35,"[589, 94, 122, 159]",0.25,0.0,0.15,0.08,0.18,0.01,0.32,,,,,,,,
66,"[599, 99, 123, 158]",0.11,0.0,0.16,0.0,0.43,0.0,0.29,"[1107, 490, 35, 47]",0.1,0.0,0.12,0.06,0.1,0.1,0.52,,,,,,,,
67,"[590, 92, 121, 155]",0.1,0.0,0.06,0.02,0.32,0.01,0.49,"[1111, 487, 33, 43]",0.04,0.0,0.1,0.13,0.25,0.01,0.46,,,,,,,,
68,"[594, 96, 118, 155]",0.06,0.0,0.03,0.01,0.28,0.0,0.63,"[1117, 489, 33, 44]",0.12,0.0,0.08,0.06,0.13,0.07,0.53,,,,,,,,
69,"[584, 102, 119, 156]",0.06,0.0,0.01,0.01,0.2,0.0,0.72,"[1115, 488, 34, 44]",0.14,0.0,0.09,0.03,0.14,0.34,0.25,,,,,,,,
70,"[1106, 488, 36, 47]",0.38,0.0,0.26,0.22,0.07,0.08,0.0,"[561, 98, 118, 156]",0.32,0.0,0.33,0.0,0.25,0.01,0.09,,,,,,,,
71,"[593, 91, 120, 153]",0.18,0.0,0.17,0.01,0.24,0.02,0.38,"[1109, 486, 37, 46]",0.04,0.0,0.23,0.08,0.08,0.23,0.35,,,,,,,,
72,"[1114, 489, 35, 44]",0.18,0.0,0.05,0.27,0.17,0.01,0.32,"[581, 87, 117, 148]",0.1,0.0,0.1,0.0,0.41,0.0,0.38,,,,,,,,
73,"[1115, 488, 34, 47]",0.54,0.0,0.16,0.16,0.02,0.08,0.04,,,,,,,,,,,,,,,,
74,"[1112, 488, 33, 43]",0.2,0.0,0.04,0.11,0.32,0.0,0.33,"[592, 91, 119, 155]",0.09,0.0,0.04,0.01,0.15,0.0,0.71,,,,,,,,
75,"[588, 96, 118, 156]",0.09,0.0,0.22,0.0,0.52,0.0,0.17,"[1115, 490, 34, 45]",0.23,0.0,0.02,0.71,0.01,0.01,0.02,,,,,,,,
76,"[1113, 488, 34, 44]",0.16,0.0,0.03,0.04,0.12,0.02,0.63,"[566, 91, 121, 151]",0.14,0.0,0.1,0.0,0.59,0.0,0.16,,,,,,,,
77,"[1109, 489, 35, 46]",0.2,0.0,0.14,0.01,0.22,0.25,0.17,,,,,,,,,,,,,,,,
78,"[1116, 487, 35, 43]",0.17,0.0,0.15,0.1,0.14,0.21,0.22,"[577, 97, 118, 159]",0.17,0.0,0.08,0.0,0.07,0.01,0.66,,,,,,,,
79,"[1110, 488, 35, 47]",0.45,0.0,0.14,0.32,0.01,0.08,0.0,"[585, 94, 119, 157]",0.1,0.0,0.07,0.0,0.17,0.0,0.65,,,,,,,,
80,"[581, 92, 120, 154]",0.2,0.0,0.12,0.02,0.25,0.01,0.4,"[1105, 490, 36, 47]",0.21,0.0,0.08,0.0,0.04,0.64,0.02,,,,,,,,
81,"[581, 99, 119, 153]",0.07,0.0,0.03,0.01,0.4,0.0,0.49,"[1111, 488, 36, 48]",0.01,0.0,0.17,0.06,0.07,0.38,0.31,,,,,,,,
82,"[590, 105, 113, 144]",0.11,0.0,0.04,0.01,0.3,0.0,0.54,"[1111, 486, 35, 47]",0.08,0.0,0.22,0.14,0.16,0.23,0.16,,,,,,,,
83,"[1107, 489, 34, 43]",0.02,0.0,0.01,0.02,0.07,0.0,0.87,"[589, 92, 119, 155]",0.29,0.0,0.18,0.0,0.25,0.0,0.27,,,,,,,,
84,"[591, 99, 121, 153]",0.07,0.0,0.04,0.0,0.2,0.0,0.69,"[1113, 488, 35, 45]",0.07,0.0,0.02,0.06,0.21,0.01,0.63,,,,,,,,
85,"[566, 96, 119, 156]",0.1,0.0,0.08,0.0,0.19,0.01,0.61,"[1113, 487, 37, 49]",0.05,0.0,0.29,0.04,0.06,0.53,0.03,,,,,,,,
86,"[587, 94, 120, 154]",0.1,0.0,0.05,0.0,0.16,0.0,0.68,"[1108, 487, 37, 51]",0.1,0.0,0.14,0.0,0.01,0.75,0.0,,,,,,,,
87,"[1111, 488, 36, 46]",0.16,0.0,0.1,0.04,0.28,0.09,0.33,"[574, 90, 118, 150]",0.05,0.0,0.02,0.0,0.07,0.0,0.85,,,,,,,,
88,"[1112, 490, 36, 45]",0.21,0.0,0.1,0.06,0.1,0.09,0.43,"[582, 92, 120, 158]",0.13,0.0,0.14,0.0,0.36,0.0,0.37,,,,,,,,
89,"[588, 91, 121, 157]",0.04,0.0,0.03,0.01,0.21,0.0,0.71,"[1110, 487, 38, 51]",0.2,0.0,0.18,0.01,0.12,0.45,0.04,,,,,,,,
90,"[570, 90, 123, 164]",0.08,0.0,0.01,0.0,0.05,0.0,0.85,"[1106, 487, 36, 46]",0.11,0.0,0.25,0.18,0.28,0.09,0.09,,,,,,,,
91,"[588, 97, 123, 161]",0.11,0.0,0.14,0.0,0.34,0.0,0.41,"[1107, 484, 36, 48]",0.03,0.0,0.15,0.04,0.32,0.13,0.34,,,,,,,,
92,"[579, 98, 118, 151]",0.04,0.0,0.03,0.0,0.23,0.0,0.7,"[1113, 486, 36, 47]",0.01,0.0,0.15,0.03,0.01,0.77,0.04,,,,,,,,
93,"[1110, 488, 36, 47]",0.05,0.0,0.04,0.07,0.06,0.01,0.78,"[573, 96, 116, 151]",0.05,0.0,0.03,0.01,0.14,0.01,0.75,,,,,,,,
94,"[593, 101, 117, 150]",0.59,0.01,0.07,0.0,0.26,0.0,0.06,"[1111, 488, 36, 48]",0.08,0.0,0.31,0.35,0.03,0.19,0.04,,,,,,,,
95,"[584, 95, 120, 159]",0.12,0.0,0.07,0.0,0.35,0.0,0.45,"[1110, 486, 37, 51]",0.01,0.0,0.06,0.73,0.0,0.2,0.0,,,,,,,,
96,"[594, 96, 119, 155]",0.14,0.0,0.12,0.01,0.37,0.0,0.36,"[1108, 491, 38, 51]",0.01,0.0,0.2,0.0,0.01,0.77,0.01,,,,,,,,
97,"[1118, 490, 35, 43]",0.19,0.0,0.04,0.01,0.27,0.02,0.47,"[572, 93, 122, 159]",0.07,0.0,0.07,0.0,0.15,0.0,0.71,,,,,,,,
98,"[582, 93, 119, 158]",0.2,0.0,0.16,0.0,0.44,0.01,0.19,"[1112, 490, 34, 45]",0.41,0.0,0.11,0.01,0.16,0.05,0.25,,,,,,,,
99,"[573, 98, 121, 154]",0.06,0.0,0.02,0.0,0.11,0.0,0.81,"[1114, 486, 35, 46]",0.47,0.0,0.02,0.03,0.05,0.01,0.42,,,,,,,,
100,"[1113, 488, 35, 44]",0.36,0.0,0.06,0.1,0.08,0.07,0.33,"[570, 87, 122, 158]",0.06,0.0,0.12,0.69,0.08,0.03,0.01,,,,,,,,
101,"[603, 97, 119, 152]",0.03,0.0,0.01,0.01,0.08,0.0,0.88,"[1115, 486, 34, 44]",0.26,0.0,0.09,0.08,0.08,0.14,0.35,,,,,,,,
102,"[571, 93, 119, 150]",0.02,0.0,0.02,0.01,0.06,0.0,0.88,"[1114, 484, 34, 47]",0.1,0.0,0.11,0.1,0.02,0.65,0.02,,,,,,,,
103,"[1116, 488, 36, 48]",0.08,0.0,0.1,0.51,0.02,0.29,0.01,"[561, 96, 116, 148]",0.03,0.0,0.03,0.0,0.1,0.0,0.82,,,,,,,,
104,"[589, 99, 119, 153]",0.03,0.0,0.01,0.0,0.07,0.0,0.88,"[1129, 490, 35, 44]",0.53,0.0,0.19,0.0,0.08,0.08,0.12,,,,,,,,
105,"[592, 99, 120, 152]",0.01,0.0,0.01,0.0,0.1,0.0,0.88,"[1121, 488, 35, 44]",0.12,0.0,0.08,0.11,0.01,0.66,0.02,,,,,,,,
106,"[1115, 489, 35, 44]",0.11,0.0,0.11,0.03,0.31,0.05,0.39,,,,,,,,,,,,,,,,
107,"[595, 109, 116, 154]",0.05,0.0,0.0,0.01,0.05,0.0,0.89,"[1115, 487, 35, 46]",0.02,0.0,0.02,0.9,0.02,0.01,0.03,,,,,,,,
108,"[1118, 491, 36, 47]",0.66,0.0,0.07,0.24,0.01,0.02,0.0,"[595, 94, 116, 152]",0.03,0.0,0.01,0.1,0.02,0.0,0.84,,,,,,,,
109,"[1116, 489, 36, 45]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,"[554, 85, 118, 151]",0.03,0.0,0.02,0.0,0.07,0.0,0.88,,,,,,,,
110,"[1126, 491, 34, 43]",0.62,0.0,0.02,0.05,0.09,0.0,0.21,,,,,,,,,,,,,,,,
111,"[1120, 490, 33, 43]",0.15,0.0,0.2,0.02,0.11,0.29,0.23,"[561, 90, 121, 151]",0.02,0.0,0.04,0.0,0.07,0.0,0.88,,,,,,,,
112,"[580, 93, 117, 150]",0.05,0.0,0.03,0.0,0.15,0.0,0.76,"[1120, 489, 36, 48]",0.18,0.0,0.23,0.11,0.02,0.46,0.01,,,,,,,,
113,"[1126, 491, 36, 45]",0.5,0.0,0.03,0.03,0.16,0.04,0.24,"[556, 95, 118, 154]",0.18,0.0,0.04,0.0,0.16,0.0,0.62,,,,,,,,
114,"[568, 98, 117, 152]",0.05,0.0,0.01,0.0,0.05,0.0,0.88,"[1120, 488, 37, 46]",0.07,0.0,0.14,0.37,0.02,0.38,0.02,,,,,,,,
115,"[1109, 491, 37, 47]",0.21,0.0,0.12,0.03,0.16,0.05,0.44,"[575, 88, 120, 160]",0.2,0.0,0.1,0.0,0.13,0.01,0.56,,,,,,,,
116,"[564, 95, 117, 149]",0.05,0.0,0.03,0.0,0.16,0.0,0.75,"[1108, 490, 35, 44]",0.05,0.0,0.01,0.92,0.0,0.01,0.0,,,,,,,,
117,"[1119, 487, 36, 48]",0.5,0.0,0.09,0.38,0.02,0.01,0.0,"[565, 89, 121, 153]",0.19,0.0,0.08,0.0,0.12,0.0,0.59,,,,,,,,
118,"[1096, 489, 35, 43]",0.31,0.0,0.17,0.01,0.15,0.03,0.33,"[589, 95, 117, 155]",0.29,0.0,0.01,0.0,0.42,0.0,0.28,,,,,,,,
119,"[586, 92, 122, 154]",0.07,0.0,0.02,0.01,0.28,0.0,0.62,"[1107, 488, 35, 47]",0.03,0.0,0.34,0.07,0.11,0.24,0.21,,,,,,,,
120,"[1126, 490, 36, 45]",0.28,0.0,0.1,0.38,0.02,0.11,0.1,"[598, 92, 118, 154]",0.11,0.0,0.04,0.0,0.29,0.0,0.55,,,,,,,,
121,"[1121, 492, 36, 50]",0.71,0.0,0.08,0.09,0.0,0.11,0.0,"[582, 92, 115, 149]",0.05,0.0,0.03,0.0,0.06,0.0,0.86,,,,,,,,
122,"[1118, 487, 37, 50]",0.06,0.0,0.14,0.05,0.0,0.73,0.0,"[604, 89, 122, 153]",0.01,0.0,0.01,0.0,0.14,0.0,0.83,,,,,,,,
123,"[1115, 488, 35, 46]",0.1,0.0,0.32,0.04,0.18,0.18,0.16,,,,,,,,,,,,,,,,
124,"[589, 87, 120, 155]",0.06,0.0,0.24,0.02,0.29,0.01,0.38,"[1113, 485, 34, 42]",0.17,0.0,0.3,0.1,0.14,0.03,0.26,,,,,,,,
125,"[579, 90, 117, 152]",0.08,0.0,0.05,0.0,0.13,0.0,0.74,"[1106, 490, 35, 47]",0.05,0.0,0.04,0.82,0.01,0.09,0.0,,,,,,,,
126,"[584, 92, 116, 151]",0.03,0.0,0.04,0.0,0.11,0.0,0.83,"[1114, 489, 37, 49]",0.08,0.0,0.07,0.01,0.01,0.83,0.0,,,,,,,,
127,"[593, 99, 119, 154]",0.04,0.0,0.01,0.0,0.06,0.0,0.88,"[1100, 490, 35, 47]",0.09,0.0,0.02,0.87,0.01,0.01,0.0,,,,,,,,
128,"[606, 96, 119, 151]",0.13,0.0,0.06,0.0,0.41,0.0,0.4,"[1098, 489, 34, 43]",0.16,0.0,0.19,0.09,0.24,0.07,0.24,,,,,,,,
129,"[591, 90, 121, 154]",0.13,0.0,0.08,0.01,0.75,0.0,0.03,"[1113, 488, 36, 47]",0.06,0.0,0.25,0.34,0.04,0.3,0.01,,,,,,,,
130,"[573, 84, 118, 152]",0.01,0.0,0.01,0.0,0.03,0.0,0.94,"[1118, 487, 36, 48]",0.01,0.0,0.3,0.04,0.03,0.6,0.01,,,,,,,,
131,"[573, 95, 117, 148]",0.08,0.0,0.02,0.0,0.14,0.0,0.76,"[1120, 487, 34, 42]",0.21,0.0,0.05,0.05,0.09,0.02,0.58,,,,,,,,
132,"[597, 99, 117, 155]",0.08,0.0,0.02,0.01,0.15,0.0,0.75,"[1119, 486, 34, 43]",0.37,0.0,0.17,0.04,0.12,0.1,0.21,,,,,,,,
133,"[1112, 490, 33, 42]",0.55,0.0,0.2,0.01,0.05,0.14,0.05,"[590, 98, 118, 150]",0.2,0.0,0.17,0.01,0.18,0.03,0.42,,,,,,,,
134,"[571, 96, 123, 151]",0.29,0.0,0.07,0.0,0.14,0.02,0.47,"[1111, 487, 36, 47]",0.05,0.0,0.36,0.04,0.04,0.46,0.05,,,,,,,,
135,"[587, 94, 122, 157]",0.01,0.0,0.03,0.01,0.04,0.0,0.91,"[1109, 487, 34, 46]",0.07,0.0,0.19,0.13,0.13,0.11,0.38,,,,,,,,
136,"[576, 94, 124, 161]",0.02,0.0,0.01,0.0,0.03,0.0,0.94,"[1108, 486, 33, 46]",0.09,0.0,0.06,0.1,0.19,0.03,0.54,,,,,,,,
137,"[598, 89, 120, 156]",0.41,0.0,0.27,0.03,0.16,0.01,0.12,"[1111, 489, 36, 45]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,
138,"[615, 106, 120, 156]",0.23,0.0,0.12,0.01,0.26,0.0,0.38,"[1117, 488, 34, 46]",0.31,0.0,0.19,0.01,0.15,0.13,0.2,,,,,,,,
139,"[585, 87, 120, 158]",0.2,0.0,0.19,0.15,0.26,0.02,0.17,"[1106, 490, 34, 46]",0.02,0.0,0.18,0.02,0.04,0.72,0.02,,,,,,,,
140,"[1111, 489, 36, 49]",0.22,0.0,0.17,0.41,0.02,0.17,0.01,,,,,,,,,,,,,,,,
141,"[584, 95, 119, 156]",0.1,0.0,0.05,0.0,0.13,0.0,0.73,"[1108, 487, 38, 50]",0.01,0.0,0.13,0.35,0.0,0.51,0.0,,,,,,,,
142,"[575, 101, 117, 152]",0.05,0.0,0.02,0.01,0.06,0.0,0.86,"[1104, 487, 35, 48]",0.01,0.0,0.39,0.0,0.04,0.54,0.01,,,,,,,,
143,"[1108, 489, 36, 47]",0.12,0.0,0.35,0.02,0.11,0.29,0.11,"[603, 105, 119, 154]",0.44,0.01,0.04,0.05,0.15,0.01,0.31,,,,,,,,
144,"[1110, 488, 36, 47]",0.25,0.0,0.12,0.08,0.12,0.13,0.3,,,,,,,,,,,,,,,,
145,"[1106, 487, 34, 45]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[617, 651, 30, 33]",0.06,0.0,0.01,0.03,0.13,0.16,0.61,,,,,,,,
146,"[1109, 489, 36, 46]",0.2,0.0,0.25,0.08,0.16,0.07,0.24,,,,,,,,,,,,,,,,
147,"[1117, 489, 36, 47]",0.83,0.0,0.03,0.08,0.0,0.05,0.0,"[597, 87, 90, 117]",0.08,0.0,0.02,0.01,0.1,0.0,0.79,,,,,,,,
148,"[578, 98, 88, 114]",0.1,0.0,0.06,0.0,0.05,0.0,0.79,"[1114, 492, 35, 48]",0.37,0.0,0.39,0.0,0.04,0.15,0.04,,,,,,,,
149,"[1103, 488, 38, 52]",0.03,0.0,0.05,0.0,0.0,0.91,0.0,"[587, 83, 86, 112]",0.04,0.0,0.02,0.01,0.09,0.0,0.84,,,,,,,,
150,"[595, 95, 87, 113]",0.13,0.0,0.01,0.01,0.15,0.0,0.7,"[1104, 489, 38, 49]",0.02,0.0,0.09,0.05,0.02,0.82,0.0,,,,,,,,
151,"[1116, 490, 37, 48]",0.45,0.0,0.17,0.01,0.26,0.06,0.06,"[579, 92, 82, 112]",0.28,0.0,0.12,0.01,0.16,0.0,0.42,,,,,,,,
