,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[531, 119, 169, 212]",0.0,0.0,0.0,0.98,0.0,0.01,0.01
1,"[527, 112, 170, 214]",0.0,0.0,0.01,0.91,0.0,0.07,0.0
2,"[539, 110, 171, 221]",0.0,0.0,0.09,0.15,0.0,0.76,0.0
3,"[546, 93, 165, 205]",0.03,0.0,0.21,0.64,0.03,0.03,0.06
4,"[528, 87, 165, 195]",0.09,0.0,0.31,0.36,0.02,0.16,0.06
5,"[531, 112, 173, 219]",0.0,0.0,0.03,0.83,0.0,0.12,0.02
6,"[532, 114, 170, 207]",0.02,0.0,0.16,0.53,0.01,0.2,0.08
7,"[527, 85, 169, 195]",0.29,0.0,0.29,0.01,0.03,0.16,0.21
8,"[527, 116, 179, 225]",0.01,0.0,0.18,0.4,0.0,0.41,0.0
9,"[554, 111, 173, 218]",0.06,0.0,0.35,0.06,0.01,0.49,0.03
10,"[510, 102, 177, 220]",0.08,0.0,0.23,0.35,0.05,0.26,0.03
11,"[544, 113, 176, 225]",0.02,0.0,0.25,0.35,0.01,0.35,0.01
12,"[512, 120, 177, 217]",0.02,0.0,0.08,0.34,0.01,0.32,0.23
13,"[528, 113, 178, 230]",0.07,0.0,0.26,0.4,0.02,0.25,0.0
14,"[553, 105, 175, 221]",0.07,0.0,0.15,0.01,0.18,0.06,0.52
15,"[541, 111, 177, 222]",0.02,0.0,0.34,0.22,0.01,0.38,0.03
16,"[534, 114, 181, 231]",0.0,0.0,0.06,0.76,0.0,0.13,0.04
17,"[490, 100, 185, 217]",0.28,0.0,0.21,0.07,0.11,0.0,0.32
18,"[514, 119, 183, 224]",0.05,0.0,0.09,0.12,0.01,0.02,0.71
19,"[521, 142, 168, 219]",0.08,0.0,0.24,0.38,0.04,0.2,0.06
20,"[535, 99, 186, 235]",0.12,0.0,0.7,0.02,0.06,0.08,0.01
21,"[504, 126, 184, 232]",0.04,0.0,0.06,0.57,0.01,0.16,0.16
22,"[488, 115, 195, 241]",0.4,0.01,0.23,0.03,0.18,0.0,0.14
23,"[516, 112, 187, 231]",0.2,0.0,0.3,0.01,0.03,0.08,0.38
24,"[550, 121, 191, 234]",0.03,0.0,0.54,0.0,0.0,0.42,0.01
25,"[522, 134, 190, 241]",0.21,0.0,0.15,0.12,0.04,0.23,0.25
26,"[530, 104, 186, 225]",0.13,0.0,0.35,0.0,0.04,0.15,0.32
27,"[520, 90, 190, 239]",0.07,0.0,0.75,0.03,0.04,0.1,0.0
28,"[527, 102, 191, 247]",0.19,0.0,0.66,0.0,0.12,0.01,0.01
29,"[511, 93, 188, 234]",0.02,0.0,0.05,0.88,0.02,0.02,0.01
30,"[508, 113, 192, 236]",0.05,0.0,0.18,0.32,0.01,0.39,0.06
31,"[527, 118, 195, 249]",0.01,0.0,0.1,0.54,0.0,0.29,0.05
32,"[530, 133, 194, 237]",0.04,0.0,0.35,0.11,0.0,0.49,0.01
33,"[510, 132, 192, 237]",0.07,0.0,0.23,0.25,0.01,0.35,0.09
34,"[520, 94, 193, 236]",0.04,0.0,0.54,0.05,0.01,0.34,0.02
35,"[553, 114, 193, 249]",0.1,0.0,0.09,0.35,0.02,0.0,0.44
36,"[513, 115, 201, 248]",0.05,0.0,0.36,0.1,0.02,0.45,0.01
37,"[509, 126, 199, 239]",0.15,0.0,0.11,0.28,0.02,0.2,0.24
38,"[517, 107, 197, 234]",0.13,0.0,0.12,0.08,0.02,0.04,0.62
39,"[525, 116, 204, 246]",0.09,0.0,0.17,0.48,0.02,0.04,0.2
40,"[499, 100, 203, 256]",0.02,0.0,0.01,0.96,0.01,0.0,0.0
41,"[527, 98, 202, 244]",0.04,0.0,0.27,0.03,0.01,0.43,0.23
42,"[525, 137, 193, 241]",0.08,0.0,0.18,0.45,0.04,0.05,0.2
43,"[514, 100, 201, 240]",0.27,0.0,0.38,0.04,0.03,0.06,0.21
44,"[558, 116, 200, 248]",0.02,0.0,0.49,0.02,0.02,0.41,0.04
45,"[503, 92, 204, 241]",0.19,0.0,0.09,0.02,0.03,0.0,0.66
46,"[522, 93, 204, 260]",0.1,0.0,0.64,0.02,0.13,0.05,0.06
47,"[517, 86, 203, 245]",0.02,0.0,0.8,0.01,0.03,0.13,0.01
48,"[515, 91, 203, 247]",0.11,0.0,0.75,0.0,0.07,0.04,0.02
49,"[524, 99, 213, 270]",0.02,0.0,0.7,0.01,0.0,0.27,0.0
50,"[503, 113, 214, 254]",0.1,0.0,0.16,0.04,0.02,0.06,0.63
51,"[520, 106, 206, 249]",0.04,0.0,0.46,0.03,0.07,0.05,0.35
52,"[550, 117, 207, 261]",0.0,0.0,0.01,0.79,0.0,0.18,0.01
53,"[490, 103, 218, 271]",0.09,0.0,0.29,0.34,0.19,0.09,0.01
54,"[547, 121, 212, 269]",0.0,0.0,0.0,0.93,0.0,0.07,0.01
55,"[487, 105, 217, 275]",0.01,0.0,0.06,0.62,0.0,0.3,0.0
56,"[501, 104, 214, 258]",0.01,0.0,0.06,0.45,0.01,0.11,0.36
57,"[522, 122, 217, 276]",0.08,0.0,0.65,0.07,0.04,0.13,0.02
58,"[570, 133, 211, 265]",0.31,0.0,0.29,0.01,0.05,0.23,0.12
59,"[519, 130, 206, 256]",0.03,0.0,0.07,0.11,0.12,0.0,0.67
60,"[505, 104, 218, 268]",0.11,0.0,0.61,0.05,0.05,0.16,0.02
61,"[515, 91, 211, 259]",0.04,0.0,0.8,0.0,0.03,0.12,0.01
62,"[499, 98, 227, 275]",0.1,0.0,0.7,0.02,0.05,0.12,0.01
63,"[549, 119, 214, 259]",0.09,0.0,0.25,0.0,0.1,0.02,0.53
64,"[503, 84, 220, 263]",0.1,0.0,0.53,0.09,0.04,0.23,0.01
65,"[520, 104, 223, 275]",0.0,0.0,0.02,0.73,0.0,0.23,0.01
66,"[508, 122, 220, 277]",0.05,0.0,0.23,0.14,0.03,0.27,0.28
67,"[500, 99, 227, 270]",0.12,0.0,0.6,0.02,0.03,0.21,0.02
68,"[522, 110, 218, 267]",0.11,0.0,0.29,0.05,0.06,0.0,0.49
69,"[499, 98, 226, 280]",0.03,0.0,0.45,0.34,0.04,0.14,0.0
70,"[505, 138, 226, 279]",0.02,0.0,0.09,0.65,0.0,0.2,0.04
71,"[511, 140, 226, 282]",0.01,0.0,0.06,0.7,0.0,0.18,0.05
72,"[493, 126, 227, 285]",0.0,0.0,0.01,0.85,0.0,0.13,0.0
73,"[509, 89, 219, 268]",0.01,0.0,0.06,0.74,0.01,0.18,0.0
74,"[511, 101, 230, 289]",0.08,0.0,0.32,0.38,0.14,0.04,0.05
75,"[518, 137, 223, 278]",0.0,0.0,0.01,0.97,0.0,0.01,0.01
76,"[507, 96, 226, 264]",0.28,0.0,0.24,0.01,0.05,0.02,0.39
77,"[497, 137, 241, 291]",0.02,0.0,0.07,0.86,0.0,0.05,0.0
78,"[487, 142, 235, 286]",0.0,0.0,0.0,0.95,0.0,0.0,0.04
79,"[530, 110, 235, 298]",0.05,0.0,0.39,0.37,0.07,0.11,0.01
80,"[490, 103, 238, 292]",0.12,0.0,0.67,0.03,0.1,0.07,0.01
81,"[487, 98, 225, 267]",0.26,0.0,0.09,0.16,0.03,0.02,0.44
82,"[495, 98, 234, 287]",0.04,0.0,0.23,0.62,0.04,0.07,0.0
83,"[516, 123, 231, 274]",0.02,0.0,0.08,0.04,0.01,0.01,0.84
84,"[502, 125, 232, 294]",0.02,0.0,0.14,0.42,0.02,0.27,0.12
85,"[511, 163, 234, 291]",0.11,0.0,0.16,0.24,0.01,0.34,0.13
86,"[507, 86, 239, 288]",0.03,0.0,0.1,0.78,0.02,0.08,0.0
87,"[495, 155, 237, 303]",0.02,0.0,0.07,0.73,0.0,0.1,0.08
88,"[495, 122, 239, 305]",0.0,0.0,0.01,0.89,0.0,0.1,0.0
89,"[501, 111, 243, 304]",0.0,0.0,0.1,0.7,0.01,0.16,0.03
90,"[476, 114, 245, 293]",0.0,0.0,0.0,0.99,0.0,0.01,0.0
91,"[511, 109, 236, 281]",0.13,0.0,0.06,0.01,0.02,0.01,0.78
92,"[505, 111, 244, 294]",0.04,0.0,0.44,0.04,0.0,0.44,0.03
93,"[493, 102, 245, 302]",0.02,0.0,0.13,0.72,0.02,0.08,0.02
94,"[504, 112, 238, 285]",0.1,0.0,0.29,0.04,0.04,0.28,0.26
95,"[505, 128, 241, 296]",0.0,0.0,0.01,0.97,0.0,0.0,0.02
