,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[634, 90, 132, 165]",0.12,0.0,0.09,0.04,0.11,0.03,0.61,,,,,,,,
1,"[626, 84, 137, 179]",0.1,0.0,0.04,0.11,0.07,0.0,0.66,,,,,,,,
2,"[635, 88, 134, 170]",0.42,0.02,0.13,0.02,0.14,0.08,0.19,,,,,,,,
3,"[628, 86, 133, 178]",0.3,0.03,0.15,0.06,0.27,0.01,0.18,,,,,,,,
4,"[624, 91, 132, 174]",0.17,0.01,0.08,0.01,0.15,0.02,0.56,,,,,,,,
5,"[592, 96, 137, 174]",0.09,0.0,0.08,0.0,0.17,0.01,0.64,,,,,,,,
6,"[589, 87, 139, 171]",0.05,0.0,0.07,0.0,0.09,0.0,0.78,,,,,,,,
7,"[593, 89, 136, 171]",0.06,0.0,0.13,0.0,0.07,0.03,0.71,,,,,,,,
8,"[578, 98, 139, 173]",0.07,0.0,0.15,0.01,0.07,0.02,0.69,,,,,,,,
9,"[582, 116, 133, 167]",0.05,0.0,0.01,0.22,0.01,0.0,0.7,,,,,,,,
10,"[608, 122, 130, 166]",0.15,0.0,0.07,0.06,0.1,0.02,0.6,,,,,,,,
11,"[611, 118, 135, 172]",0.04,0.0,0.03,0.1,0.08,0.01,0.74,,,,,,,,
12,"[621, 96, 133, 172]",0.21,0.0,0.13,0.0,0.36,0.0,0.29,,,,,,,,
13,"[622, 90, 135, 178]",0.3,0.02,0.18,0.0,0.24,0.02,0.22,,,,,,,,
14,"[619, 70, 132, 174]",0.15,0.01,0.13,0.02,0.23,0.0,0.45,,,,,,,,
15,"[632, 92, 132, 172]",0.27,0.02,0.18,0.02,0.34,0.03,0.14,,,,,,,,
16,"[632, 102, 132, 178]",0.1,0.0,0.0,0.25,0.01,0.0,0.63,,,,,,,,
17,"[641, 99, 132, 170]",0.25,0.0,0.04,0.01,0.13,0.01,0.56,,,,,,,,
18,"[647, 96, 131, 175]",0.17,0.0,0.1,0.08,0.16,0.01,0.47,,,,,,,,
19,"[646, 98, 131, 173]",0.23,0.0,0.13,0.02,0.13,0.03,0.46,,,,,,,,
20,"[644, 98, 134, 175]",0.13,0.0,0.1,0.04,0.08,0.03,0.62,,,,,,,,
21,"[636, 94, 131, 174]",0.13,0.0,0.12,0.04,0.11,0.01,0.58,,,,,,,,
22,"[641, 84, 133, 176]",0.1,0.0,0.17,0.02,0.17,0.01,0.53,,,,,,,,
23,"[635, 84, 133, 176]",0.14,0.0,0.11,0.02,0.15,0.0,0.58,,,,,,,,
24,"[600, 99, 135, 179]",0.03,0.0,0.0,0.74,0.01,0.01,0.21,,,,,,,,
25,"[639, 103, 133, 176]",0.33,0.0,0.09,0.04,0.12,0.08,0.33,,,,,,,,
26,"[629, 80, 138, 182]",0.48,0.03,0.07,0.02,0.14,0.01,0.25,,,,,,,,
27,"[639, 101, 129, 174]",0.2,0.01,0.2,0.01,0.29,0.04,0.25,,,,,,,,
28,"[636, 87, 133, 176]",0.16,0.0,0.06,0.01,0.1,0.0,0.67,,,,,,,,
29,"[621, 78, 134, 169]",0.21,0.0,0.39,0.0,0.2,0.01,0.2,,,,,,,,
30,"[586, 90, 138, 175]",0.04,0.0,0.15,0.0,0.13,0.08,0.6,,,,,,,,
31,"[584, 80, 138, 170]",0.14,0.0,0.2,0.0,0.19,0.08,0.38,,,,,,,,
32,"[580, 85, 134, 166]",0.12,0.0,0.23,0.0,0.13,0.04,0.48,,,,,,,,
33,"[557, 108, 137, 168]",0.03,0.0,0.04,0.04,0.04,0.01,0.84,,,,,,,,
34,"[578, 86, 136, 163]",0.09,0.0,0.17,0.0,0.16,0.04,0.53,,,,,,,,
35,"[602, 76, 133, 173]",0.23,0.01,0.28,0.0,0.14,0.02,0.32,,,,,,,,
36,"[658, 98, 133, 180]",0.49,0.01,0.15,0.01,0.16,0.0,0.17,,,,,,,,
37,"[631, 80, 132, 173]",0.29,0.01,0.24,0.0,0.25,0.01,0.19,,,,,,,,
38,"[641, 83, 133, 177]",0.49,0.03,0.15,0.01,0.2,0.02,0.11,,,,,,,,
39,"[645, 84, 132, 176]",0.13,0.0,0.18,0.01,0.27,0.0,0.41,,,,,,,,
40,"[640, 96, 132, 177]",0.32,0.03,0.19,0.02,0.19,0.02,0.23,,,,,,,,
41,"[646, 92, 134, 175]",0.24,0.0,0.09,0.02,0.3,0.0,0.34,,,,,,,,
42,"[652, 102, 130, 175]",0.36,0.0,0.09,0.0,0.37,0.0,0.18,,,,,,,,
43,"[645, 86, 131, 173]",0.22,0.02,0.23,0.06,0.17,0.01,0.29,,,,,,,,
44,"[642, 98, 134, 171]",0.24,0.0,0.02,0.03,0.06,0.0,0.65,,,,,,,,
45,"[639, 101, 133, 169]",0.49,0.03,0.11,0.03,0.1,0.05,0.19,,,,,,,,
46,"[562, 99, 140, 174]",0.23,0.01,0.24,0.01,0.24,0.02,0.26,,,,,,,,
47,"[565, 101, 138, 169]",0.2,0.0,0.13,0.02,0.24,0.01,0.39,,,,,,,,
48,"[570, 103, 135, 173]",0.25,0.01,0.08,0.0,0.16,0.0,0.51,,,,,,,,
49,"[621, 54, 170, 224]",0.37,0.01,0.21,0.01,0.18,0.02,0.2,"[591, 235, 26, 33]",0.01,0.0,0.03,0.03,0.16,0.41,0.38
50,"[611, 89, 196, 267]",0.12,0.01,0.05,0.02,0.36,0.0,0.45,,,,,,,,
51,"[583, 96, 203, 274]",0.6,0.02,0.09,0.0,0.18,0.02,0.09,,,,,,,,
52,"[524, 99, 198, 265]",0.35,0.01,0.2,0.0,0.21,0.03,0.19,,,,,,,,
53,"[606, 108, 208, 269]",0.08,0.0,0.01,0.03,0.02,0.0,0.86,,,,,,,,
54,"[618, 102, 201, 264]",0.25,0.01,0.07,0.0,0.3,0.0,0.36,,,,,,,,
55,"[603, 132, 211, 281]",0.16,0.0,0.01,0.39,0.03,0.03,0.39,,,,,,,,
56,"[552, 52, 195, 249]",0.25,0.01,0.21,0.0,0.29,0.04,0.2,,,,,,,,
57,"[499, 98, 210, 266]",0.18,0.0,0.29,0.0,0.12,0.34,0.07,,,,,,,,
58,"[485, 96, 206, 258]",0.17,0.0,0.11,0.0,0.14,0.02,0.56,,,,,,,,
59,"[493, 90, 204, 251]",0.16,0.0,0.17,0.01,0.11,0.01,0.54,,,,,,,,
60,"[524, 100, 206, 258]",0.13,0.0,0.12,0.03,0.11,0.03,0.58,,,,,,,,
61,"[514, 136, 199, 245]",0.17,0.0,0.19,0.0,0.18,0.06,0.41,,,,,,,,
62,"[507, 140, 209, 261]",0.05,0.0,0.13,0.01,0.1,0.05,0.65,,,,,,,,
63,"[506, 142, 215, 266]",0.07,0.0,0.12,0.13,0.11,0.04,0.52,,,,,,,,
64,"[529, 111, 209, 263]",0.05,0.0,0.11,0.0,0.1,0.01,0.73,,,,,,,,
65,"[521, 101, 206, 259]",0.12,0.0,0.04,0.01,0.27,0.01,0.55,,,,,,,,
66,"[511, 112, 207, 251]",0.1,0.0,0.1,0.01,0.24,0.01,0.54,,,,,,,,
67,"[503, 110, 209, 254]",0.16,0.0,0.23,0.01,0.12,0.2,0.28,,,,,,,,
68,"[479, 111, 213, 262]",0.16,0.01,0.19,0.01,0.13,0.3,0.21,,,,,,,,
69,"[510, 78, 201, 245]",0.17,0.0,0.28,0.01,0.17,0.07,0.31,,,,,,,,
70,"[563, 122, 204, 270]",0.02,0.0,0.0,0.75,0.0,0.0,0.23,,,,,,,,
71,"[604, 102, 200, 266]",0.25,0.01,0.29,0.0,0.34,0.06,0.04,,,,,,,,
72,"[590, 107, 205, 273]",0.2,0.01,0.22,0.01,0.37,0.01,0.19,,,,,,,,
73,"[598, 115, 206, 271]",0.11,0.01,0.08,0.07,0.32,0.0,0.41,,,,,,,,
74,"[589, 102, 203, 272]",0.15,0.01,0.14,0.01,0.34,0.01,0.34,,,,,,,,
75,"[589, 110, 205, 276]",0.19,0.0,0.14,0.1,0.15,0.02,0.39,,,,,,,,
76,"[588, 113, 202, 273]",0.4,0.0,0.11,0.02,0.21,0.03,0.22,,,,,,,,
77,"[595, 112, 204, 273]",0.26,0.01,0.16,0.03,0.4,0.02,0.13,,,,,,,,
78,"[599, 91, 195, 260]",0.15,0.07,0.13,0.01,0.39,0.02,0.23,,,,,,,,
