,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[637, 110, 230, 300]",0.68,0.09,0.06,0.01,0.13,0.0,0.03,,,,,,,,,,,,,,,,
1,"[605, 115, 231, 298]",0.15,0.0,0.07,0.02,0.71,0.0,0.06,,,,,,,,,,,,,,,,
2,"[594, 120, 238, 297]",0.33,0.0,0.07,0.01,0.58,0.0,0.01,,,,,,,,,,,,,,,,
3,"[598, 114, 228, 300]",0.24,0.0,0.14,0.0,0.59,0.0,0.01,,,,,,,,,,,,,,,,
4,"[579, 114, 238, 303]",0.14,0.0,0.19,0.0,0.6,0.0,0.07,,,,,,,,,,,,,,,,
5,"[593, 119, 237, 305]",0.33,0.04,0.03,0.23,0.34,0.01,0.03,"[450, 390, 52, 55]",0.43,0.0,0.24,0.06,0.11,0.01,0.14,,,,,,,,
6,"[625, 138, 233, 300]",0.07,0.01,0.06,0.24,0.55,0.0,0.07,,,,,,,,,,,,,,,,
7,"[657, 135, 230, 300]",0.36,0.02,0.08,0.11,0.34,0.0,0.08,"[447, 380, 91, 93]",0.36,0.0,0.23,0.04,0.04,0.04,0.29,,,,,,,,
8,"[662, 125, 225, 296]",0.28,0.04,0.09,0.01,0.41,0.01,0.16,,,,,,,,,,,,,,,,
9,"[574, 107, 226, 286]",0.19,0.01,0.08,0.01,0.67,0.01,0.02,,,,,,,,,,,,,,,,
10,"[301, 131, 230, 279]",0.35,0.0,0.05,0.0,0.57,0.0,0.03,,,,,,,,,,,,,,,,
11,"[267, 112, 240, 309]",0.59,0.0,0.06,0.01,0.3,0.0,0.03,,,,,,,,,,,,,,,,
12,"[319, 116, 233, 292]",0.12,0.0,0.04,0.0,0.71,0.0,0.13,,,,,,,,,,,,,,,,
13,"[385, 101, 240, 301]",0.38,0.0,0.08,0.01,0.5,0.0,0.03,"[639, 142, 179, 219]",0.03,0.0,0.22,0.43,0.13,0.02,0.17,,,,,,,,
14,"[431, 102, 233, 303]",0.37,0.0,0.12,0.01,0.48,0.0,0.02,,,,,,,,,,,,,,,,
15,"[513, 108, 230, 292]",0.14,0.02,0.03,0.58,0.13,0.0,0.1,,,,,,,,,,,,,,,,
16,"[542, 103, 230, 299]",0.39,0.09,0.04,0.13,0.17,0.0,0.17,,,,,,,,,,,,,,,,
17,"[544, 101, 232, 301]",0.46,0.07,0.05,0.1,0.17,0.0,0.15,,,,,,,,,,,,,,,,
18,"[535, 103, 229, 295]",0.43,0.07,0.06,0.08,0.24,0.01,0.12,,,,,,,,,,,,,,,,
19,"[539, 104, 225, 290]",0.39,0.04,0.11,0.02,0.42,0.0,0.03,,,,,,,,,,,,,,,,
20,"[594, 107, 225, 296]",0.39,0.0,0.04,0.23,0.25,0.0,0.09,,,,,,,,,,,,,,,,
21,"[457, 109, 236, 295]",0.14,0.0,0.06,0.0,0.77,0.0,0.02,,,,,,,,,,,,,,,,
22,"[380, 115, 236, 299]",0.35,0.0,0.09,0.01,0.5,0.0,0.04,"[235, 379, 93, 101]",0.47,0.0,0.15,0.04,0.03,0.02,0.29,,,,,,,,
23,"[639, 140, 184, 222]",0.01,0.0,0.21,0.5,0.1,0.02,0.15,,,,,,,,,,,,,,,,
24,"[261, 119, 251, 311]",0.38,0.0,0.13,0.03,0.33,0.0,0.11,,,,,,,,,,,,,,,,
25,"[393, 97, 239, 303]",0.44,0.04,0.04,0.07,0.39,0.0,0.02,,,,,,,,,,,,,,,,
26,"[498, 99, 227, 294]",0.69,0.01,0.07,0.09,0.09,0.0,0.05,"[253, 377, 102, 109]",0.4,0.0,0.26,0.02,0.06,0.02,0.24,,,,,,,,
27,"[566, 107, 233, 298]",0.42,0.08,0.05,0.05,0.34,0.0,0.04,"[873, 152, 170, 203]",0.01,0.0,0.03,0.92,0.03,0.01,0.01,,,,,,,,
28,"[656, 123, 232, 303]",0.3,0.13,0.04,0.03,0.45,0.0,0.06,,,,,,,,,,,,,,,,
29,"[638, 120, 235, 318]",0.3,0.0,0.1,0.01,0.54,0.03,0.01,,,,,,,,,,,,,,,,
30,"[626, 136, 237, 309]",0.47,0.0,0.17,0.0,0.34,0.0,0.01,,,,,,,,,,,,,,,,
31,"[551, 118, 237, 298]",0.28,0.0,0.09,0.04,0.48,0.0,0.1,,,,,,,,,,,,,,,,
32,"[515, 142, 239, 300]",0.24,0.0,0.11,0.0,0.62,0.0,0.02,,,,,,,,,,,,,,,,
33,"[532, 135, 244, 301]",0.06,0.0,0.09,0.0,0.84,0.0,0.02,,,,,,,,,,,,,,,,
34,"[552, 139, 240, 317]",0.37,0.0,0.13,0.0,0.48,0.0,0.01,,,,,,,,,,,,,,,,
35,"[573, 127, 234, 305]",0.23,0.02,0.03,0.0,0.69,0.0,0.03,,,,,,,,,,,,,,,,
36,"[568, 123, 245, 317]",0.22,0.0,0.03,0.02,0.61,0.0,0.12,,,,,,,,,,,,,,,,
37,"[567, 135, 242, 301]",0.42,0.0,0.02,0.1,0.34,0.0,0.13,,,,,,,,,,,,,,,,
38,"[588, 110, 238, 309]",0.3,0.08,0.04,0.02,0.39,0.0,0.17,"[874, 159, 168, 201]",0.07,0.0,0.11,0.55,0.17,0.02,0.08,,,,,,,,
39,"[619, 116, 225, 297]",0.26,0.01,0.08,0.03,0.45,0.01,0.17,,,,,,,,,,,,,,,,
40,"[623, 117, 222, 283]",0.49,0.1,0.07,0.02,0.26,0.0,0.05,,,,,,,,,,,,,,,,
41,"[628, 137, 230, 302]",0.33,0.06,0.12,0.01,0.45,0.01,0.03,,,,,,,,,,,,,,,,
42,"[637, 134, 226, 299]",0.36,0.02,0.12,0.09,0.25,0.0,0.16,,,,,,,,,,,,,,,,
43,"[485, 161, 250, 305]",0.44,0.01,0.17,0.04,0.26,0.01,0.06,,,,,,,,,,,,,,,,
44,"[378, 112, 241, 298]",0.39,0.0,0.1,0.04,0.34,0.01,0.12,,,,,,,,,,,,,,,,
45,"[247, 126, 255, 303]",0.17,0.0,0.13,0.02,0.66,0.01,0.02,,,,,,,,,,,,,,,,
46,"[223, 126, 251, 305]",0.28,0.0,0.09,0.0,0.59,0.0,0.04,,,,,,,,,,,,,,,,
47,"[230, 137, 243, 293]",0.5,0.0,0.05,0.03,0.37,0.0,0.04,,,,,,,,,,,,,,,,
48,"[346, 121, 225, 292]",0.23,0.06,0.16,0.16,0.34,0.01,0.05,,,,,,,,,,,,,,,,
49,"[410, 123, 228, 292]",0.34,0.01,0.06,0.3,0.19,0.0,0.1,"[644, 159, 169, 207]",0.14,0.0,0.45,0.14,0.15,0.01,0.12,"[732, 386, 65, 73]",0.26,0.01,0.3,0.13,0.07,0.06,0.19
50,"[460, 104, 226, 285]",0.23,0.01,0.23,0.04,0.39,0.01,0.09,,,,,,,,,,,,,,,,
51,"[540, 104, 226, 294]",0.07,0.03,0.08,0.01,0.77,0.0,0.05,,,,,,,,,,,,,,,,
52,"[625, 118, 238, 298]",0.17,0.0,0.03,0.0,0.75,0.0,0.04,,,,,,,,,,,,,,,,
53,"[644, 129, 245, 305]",0.26,0.0,0.02,0.1,0.48,0.0,0.14,,,,,,,,,,,,,,,,
54,"[649, 114, 228, 302]",0.54,0.1,0.08,0.02,0.22,0.0,0.04,,,,,,,,,,,,,,,,
55,"[670, 133, 229, 306]",0.37,0.0,0.17,0.13,0.22,0.01,0.1,,,,,,,,,,,,,,,,
56,"[666, 144, 242, 315]",0.21,0.02,0.08,0.03,0.57,0.0,0.09,,,,,,,,,,,,,,,,
57,"[647, 115, 234, 305]",0.51,0.05,0.02,0.04,0.3,0.0,0.08,,,,,,,,,,,,,,,,
58,"[610, 110, 231, 296]",0.19,0.01,0.06,0.01,0.61,0.0,0.12,,,,,,,,,,,,,,,,
59,"[613, 117, 244, 303]",0.29,0.0,0.02,0.06,0.42,0.0,0.2,,,,,,,,,,,,,,,,
60,"[653, 114, 229, 296]",0.34,0.08,0.04,0.04,0.24,0.0,0.24,,,,,,,,,,,,,,,,
61,"[718, 118, 226, 296]",0.46,0.21,0.05,0.02,0.16,0.0,0.09,,,,,,,,,,,,,,,,
62,"[702, 121, 222, 288]",0.2,0.1,0.07,0.04,0.33,0.01,0.25,,,,,,,,,,,,,,,,
63,"[538, 114, 239, 305]",0.14,0.0,0.09,0.01,0.7,0.01,0.04,,,,,,,,,,,,,,,,
64,"[446, 101, 248, 315]",0.44,0.0,0.03,0.01,0.45,0.0,0.07,,,,,,,,,,,,,,,,
65,"[394, 108, 237, 289]",0.21,0.0,0.08,0.0,0.67,0.0,0.04,"[865, 145, 175, 213]",0.01,0.0,0.04,0.91,0.02,0.02,0.01,"[647, 152, 169, 209]",0.07,0.0,0.27,0.24,0.14,0.02,0.26
66,"[235, 117, 249, 310]",0.24,0.0,0.04,0.02,0.53,0.0,0.17,,,,,,,,,,,,,,,,
67,"[257, 120, 242, 304]",0.28,0.0,0.05,0.01,0.57,0.0,0.09,,,,,,,,,,,,,,,,
68,"[487, 116, 224, 300]",0.34,0.01,0.17,0.01,0.46,0.01,0.01,,,,,,,,,,,,,,,,
69,"[529, 110, 234, 297]",0.14,0.0,0.06,0.14,0.6,0.0,0.05,,,,,,,,,,,,,,,,
70,"[551, 111, 232, 290]",0.17,0.0,0.04,0.03,0.66,0.0,0.08,"[228, 380, 144, 184]",0.04,0.0,0.05,0.65,0.15,0.01,0.11,,,,,,,,
71,"[594, 141, 238, 308]",0.5,0.06,0.08,0.07,0.25,0.0,0.03,,,,,,,,,,,,,,,,
72,"[614, 108, 236, 308]",0.31,0.07,0.04,0.34,0.17,0.01,0.06,"[226, 393, 135, 176]",0.05,0.01,0.22,0.2,0.32,0.04,0.17,,,,,,,,
73,"[604, 117, 236, 294]",0.34,0.02,0.05,0.14,0.28,0.0,0.17,"[877, 154, 166, 202]",0.03,0.0,0.09,0.77,0.08,0.01,0.02,,,,,,,,
74,"[609, 120, 234, 295]",0.21,0.09,0.04,0.26,0.22,0.0,0.19,,,,,,,,,,,,,,,,
75,"[627, 130, 226, 301]",0.44,0.13,0.07,0.04,0.28,0.0,0.03,,,,,,,,,,,,,,,,
76,"[611, 139, 230, 301]",0.14,0.01,0.06,0.0,0.77,0.0,0.02,,,,,,,,,,,,,,,,
77,"[612, 113, 239, 311]",0.09,0.0,0.04,0.02,0.79,0.0,0.06,,,,,,,,,,,,,,,,
