,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[552, 84, 100, 131]",0.31,0.0,0.29,0.06,0.02,0.22,0.09,,,,,,,,
1,"[559, 95, 101, 131]",0.73,0.0,0.07,0.02,0.01,0.15,0.02,,,,,,,,
2,"[571, 79, 102, 127]",0.14,0.0,0.25,0.02,0.02,0.05,0.51,,,,,,,,
3,"[565, 96, 103, 133]",0.27,0.0,0.19,0.19,0.03,0.28,0.05,,,,,,,,
4,"[552, 85, 102, 128]",0.36,0.0,0.2,0.01,0.04,0.29,0.09,,,,,,,,
5,"[551, 88, 104, 126]",0.32,0.0,0.15,0.01,0.11,0.18,0.24,,,,,,,,
6,"[552, 85, 104, 122]",0.04,0.0,0.09,0.02,0.15,0.0,0.7,,,,,,,,
7,"[548, 89, 105, 124]",0.18,0.0,0.18,0.06,0.08,0.06,0.44,,,,,,,,
8,"[555, 82, 107, 137]",0.14,0.0,0.2,0.0,0.01,0.65,0.0,,,,,,,,
9,"[550, 81, 105, 128]",0.16,0.0,0.22,0.03,0.09,0.07,0.43,,,,,,,,
10,"[548, 80, 107, 128]",0.11,0.0,0.15,0.09,0.1,0.07,0.48,,,,,,,,
11,"[539, 83, 103, 127]",0.13,0.0,0.78,0.0,0.05,0.03,0.01,,,,,,,,
12,"[561, 90, 99, 122]",0.29,0.0,0.33,0.0,0.13,0.16,0.09,,,,,,,,
13,"[547, 79, 108, 133]",0.08,0.0,0.17,0.04,0.03,0.66,0.03,,,,,,,,
14,"[563, 93, 102, 122]",0.05,0.0,0.09,0.04,0.17,0.0,0.64,,,,,,,,
15,"[550, 85, 99, 123]",0.44,0.0,0.22,0.0,0.09,0.09,0.16,,,,,,,,
16,"[554, 81, 100, 127]",0.48,0.0,0.14,0.02,0.03,0.14,0.19,,,,,,,,
17,"[563, 84, 100, 121]",0.12,0.0,0.09,0.01,0.09,0.0,0.68,,,,,,,,
18,"[544, 77, 106, 136]",0.22,0.0,0.39,0.11,0.09,0.09,0.1,,,,,,,,
19,"[554, 90, 104, 128]",0.14,0.0,0.15,0.02,0.05,0.51,0.15,,,,,,,,
20,"[560, 86, 105, 130]",0.15,0.0,0.48,0.02,0.08,0.24,0.03,,,,,,,,
21,"[564, 88, 106, 134]",0.18,0.0,0.15,0.02,0.13,0.06,0.48,,,,,,,,
22,"[547, 87, 105, 129]",0.05,0.0,0.04,0.02,0.01,0.84,0.04,,,,,,,,
23,"[554, 87, 104, 124]",0.24,0.0,0.52,0.02,0.12,0.03,0.07,,,,,,,,
24,"[551, 92, 106, 128]",0.28,0.0,0.33,0.08,0.15,0.03,0.13,,,,,,,,
25,"[552, 90, 106, 123]",0.07,0.0,0.11,0.07,0.05,0.01,0.69,,,,,,,,
26,"[555, 89, 105, 127]",0.05,0.0,0.68,0.03,0.03,0.21,0.01,,,,,,,,
27,"[551, 82, 101, 117]",0.07,0.0,0.12,0.02,0.08,0.01,0.71,,,,,,,,
28,"[560, 83, 103, 126]",0.17,0.0,0.24,0.07,0.14,0.04,0.35,,,,,,,,
29,"[566, 81, 103, 124]",0.22,0.0,0.35,0.11,0.15,0.03,0.15,,,,,,,,
30,"[555, 81, 105, 128]",0.04,0.0,0.08,0.74,0.07,0.05,0.01,,,,,,,,
31,"[563, 90, 101, 124]",0.08,0.0,0.06,0.04,0.15,0.0,0.67,,,,,,,,
32,"[548, 79, 102, 127]",0.17,0.0,0.65,0.01,0.03,0.11,0.02,,,,,,,,
33,"[548, 78, 101, 129]",0.13,0.0,0.6,0.03,0.05,0.18,0.01,,,,,,,,
34,"[554, 74, 101, 132]",0.09,0.0,0.47,0.01,0.01,0.41,0.01,,,,,,,,
35,"[550, 76, 108, 136]",0.16,0.0,0.44,0.02,0.03,0.32,0.03,,,,,,,,
36,"[561, 92, 104, 140]",0.04,0.0,0.1,0.06,0.01,0.76,0.03,,,,,,,,
37,"[527, 77, 121, 153]",0.32,0.0,0.15,0.01,0.07,0.33,0.12,,,,,,,,
38,"[551, 53, 128, 159]",0.13,0.0,0.72,0.02,0.08,0.06,0.0,,,,,,,,
39,"[563, 58, 120, 147]",0.08,0.0,0.09,0.22,0.02,0.02,0.57,,,,,,,,
40,"[564, 50, 115, 157]",0.47,0.0,0.18,0.02,0.03,0.16,0.14,,,,,,,,
41,"[532, 35, 125, 150]",0.4,0.0,0.46,0.01,0.1,0.02,0.01,,,,,,,,
