,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[533, 87, 169, 212]",0.03,0.0,0.69,0.05,0.03,0.11,0.08
1,"[536, 93, 164, 198]",0.03,0.0,0.35,0.1,0.01,0.5,0.01
2,"[528, 121, 174, 221]",0.0,0.0,0.01,0.78,0.0,0.2,0.01
3,"[532, 104, 166, 204]",0.01,0.0,0.09,0.79,0.01,0.07,0.03
4,"[539, 96, 164, 194]",0.05,0.0,0.35,0.13,0.03,0.37,0.06
5,"[530, 126, 171, 216]",0.01,0.0,0.04,0.82,0.0,0.09,0.04
6,"[535, 90, 164, 190]",0.04,0.0,0.43,0.25,0.02,0.16,0.11
7,"[549, 86, 164, 196]",0.06,0.0,0.21,0.59,0.04,0.07,0.03
8,"[536, 114, 165, 219]",0.0,0.0,0.14,0.14,0.0,0.71,0.0
9,"[533, 110, 173, 215]",0.03,0.0,0.38,0.18,0.0,0.4,0.0
10,"[528, 91, 168, 203]",0.08,0.0,0.31,0.35,0.23,0.02,0.01
11,"[541, 96, 174, 221]",0.16,0.0,0.35,0.3,0.08,0.09,0.01
12,"[551, 113, 161, 204]",0.05,0.0,0.24,0.02,0.03,0.03,0.65
13,"[540, 117, 171, 211]",0.0,0.0,0.01,0.9,0.0,0.04,0.04
14,"[527, 94, 171, 207]",0.03,0.0,0.44,0.06,0.0,0.46,0.01
15,"[528, 84, 167, 200]",0.09,0.0,0.48,0.01,0.01,0.37,0.04
16,"[534, 111, 171, 214]",0.01,0.0,0.1,0.67,0.0,0.18,0.04
17,"[526, 116, 170, 210]",0.01,0.0,0.08,0.78,0.0,0.08,0.04
18,"[530, 112, 175, 220]",0.0,0.0,0.04,0.84,0.0,0.1,0.01
19,"[535, 128, 166, 217]",0.1,0.0,0.07,0.67,0.02,0.01,0.14
20,"[539, 114, 169, 208]",0.01,0.0,0.12,0.65,0.02,0.1,0.11
21,"[532, 113, 167, 204]",0.07,0.0,0.22,0.26,0.01,0.17,0.26
22,"[532, 115, 170, 213]",0.03,0.0,0.33,0.11,0.02,0.41,0.11
23,"[534, 116, 169, 213]",0.02,0.0,0.27,0.3,0.02,0.32,0.07
24,"[527, 85, 169, 195]",0.29,0.0,0.29,0.01,0.03,0.16,0.21
25,"[545, 108, 165, 208]",0.07,0.0,0.37,0.26,0.02,0.07,0.2
26,"[534, 110, 176, 228]",0.0,0.0,0.07,0.49,0.0,0.43,0.01
27,"[528, 118, 178, 224]",0.01,0.0,0.15,0.45,0.01,0.38,0.01
28,"[531, 101, 176, 210]",0.32,0.0,0.21,0.01,0.05,0.01,0.4
29,"[539, 92, 169, 200]",0.07,0.0,0.09,0.3,0.03,0.0,0.52
30,"[548, 114, 170, 216]",0.07,0.0,0.33,0.01,0.01,0.58,0.0
31,"[549, 123, 166, 212]",0.04,0.0,0.51,0.02,0.0,0.41,0.02
32,"[519, 92, 171, 212]",0.3,0.0,0.41,0.01,0.1,0.05,0.13
33,"[513, 103, 173, 207]",0.04,0.0,0.08,0.37,0.0,0.02,0.48
34,"[516, 101, 182, 229]",0.05,0.0,0.74,0.01,0.01,0.18,0.0
35,"[532, 117, 174, 212]",0.01,0.0,0.13,0.45,0.0,0.34,0.06
36,"[542, 114, 176, 219]",0.01,0.0,0.04,0.87,0.0,0.03,0.05
37,"[544, 107, 180, 231]",0.26,0.0,0.68,0.0,0.05,0.0,0.0
38,"[514, 90, 169, 196]",0.6,0.0,0.15,0.04,0.03,0.0,0.17
39,"[505, 94, 179, 218]",0.09,0.0,0.61,0.02,0.02,0.21,0.05
40,"[507, 117, 173, 209]",0.1,0.0,0.04,0.01,0.01,0.05,0.79
41,"[510, 83, 177, 220]",0.16,0.0,0.61,0.07,0.12,0.02,0.02
42,"[534, 114, 176, 221]",0.04,0.0,0.42,0.07,0.01,0.28,0.19
43,"[527, 114, 181, 219]",0.02,0.0,0.27,0.09,0.01,0.56,0.05
44,"[548, 97, 177, 210]",0.03,0.0,0.08,0.02,0.03,0.0,0.84
45,"[542, 94, 179, 223]",0.1,0.0,0.42,0.22,0.13,0.03,0.11
46,"[555, 103, 175, 228]",0.03,0.0,0.68,0.01,0.02,0.26,0.01
47,"[536, 94, 180, 220]",0.15,0.0,0.19,0.41,0.13,0.02,0.09
48,"[541, 90, 172, 203]",0.15,0.0,0.19,0.01,0.26,0.0,0.39
49,"[541, 111, 177, 222]",0.02,0.0,0.34,0.22,0.01,0.38,0.03
50,"[536, 108, 176, 214]",0.03,0.0,0.67,0.05,0.03,0.17,0.06
51,"[533, 129, 180, 225]",0.01,0.0,0.02,0.88,0.0,0.0,0.08
52,"[533, 114, 181, 232]",0.01,0.0,0.09,0.74,0.0,0.1,0.06
53,"[547, 110, 179, 231]",0.18,0.0,0.54,0.09,0.1,0.07,0.01
54,"[497, 117, 177, 219]",0.07,0.0,0.02,0.04,0.01,0.01,0.85
55,"[486, 98, 183, 218]",0.09,0.0,0.05,0.57,0.04,0.0,0.25
56,"[488, 121, 188, 230]",0.22,0.0,0.29,0.21,0.17,0.05,0.06
57,"[521, 91, 181, 209]",0.12,0.0,0.22,0.04,0.04,0.01,0.59
58,"[513, 114, 185, 226]",0.12,0.0,0.35,0.02,0.02,0.24,0.25
59,"[516, 99, 185, 226]",0.24,0.0,0.38,0.13,0.06,0.18,0.03
60,"[550, 101, 181, 220]",0.09,0.0,0.27,0.01,0.04,0.1,0.49
61,"[524, 136, 188, 236]",0.13,0.0,0.14,0.26,0.04,0.12,0.31
62,"[522, 101, 184, 223]",0.1,0.0,0.62,0.02,0.03,0.17,0.06
63,"[520, 89, 187, 229]",0.16,0.0,0.64,0.01,0.13,0.05,0.01
64,"[547, 105, 188, 240]",0.04,0.0,0.83,0.01,0.01,0.11,0.0
65,"[537, 87, 179, 221]",0.19,0.0,0.63,0.02,0.06,0.07,0.02
66,"[534, 122, 184, 236]",0.09,0.0,0.26,0.17,0.01,0.43,0.04
67,"[500, 112, 181, 224]",0.04,0.0,0.18,0.03,0.01,0.68,0.06
68,"[504, 118, 185, 232]",0.03,0.0,0.12,0.28,0.0,0.56,0.01
69,"[512, 106, 181, 218]",0.04,0.0,0.04,0.04,0.02,0.0,0.87
70,"[507, 105, 191, 235]",0.1,0.0,0.67,0.02,0.13,0.06,0.01
71,"[493, 118, 192, 231]",0.28,0.0,0.32,0.04,0.22,0.0,0.12
72,"[513, 87, 179, 210]",0.48,0.0,0.18,0.02,0.04,0.02,0.25
73,"[510, 103, 188, 225]",0.16,0.0,0.45,0.01,0.03,0.18,0.17
74,"[516, 112, 187, 231]",0.2,0.0,0.3,0.01,0.03,0.08,0.38
75,"[526, 101, 188, 231]",0.04,0.0,0.44,0.0,0.02,0.47,0.02
76,"[531, 106, 188, 230]",0.1,0.0,0.72,0.02,0.07,0.07,0.03
77,"[552, 121, 184, 237]",0.12,0.0,0.56,0.05,0.02,0.15,0.1
78,"[537, 90, 185, 225]",0.21,0.0,0.52,0.02,0.15,0.03,0.07
79,"[534, 87, 190, 226]",0.23,0.0,0.33,0.02,0.06,0.03,0.33
80,"[526, 131, 186, 234]",0.13,0.0,0.33,0.02,0.03,0.34,0.15
81,"[524, 99, 189, 222]",0.11,0.0,0.39,0.01,0.02,0.37,0.1
82,"[534, 94, 192, 238]",0.14,0.0,0.65,0.0,0.14,0.01,0.05
83,"[536, 103, 186, 227]",0.03,0.0,0.44,0.01,0.01,0.45,0.07
84,"[538, 116, 181, 233]",0.05,0.0,0.45,0.0,0.02,0.48,0.01
85,"[541, 137, 189, 242]",0.06,0.0,0.08,0.0,0.0,0.86,0.0
86,"[519, 87, 191, 228]",0.18,0.0,0.57,0.01,0.07,0.11,0.06
87,"[532, 127, 184, 240]",0.05,0.0,0.51,0.01,0.01,0.41,0.01
88,"[532, 130, 191, 243]",0.04,0.0,0.43,0.1,0.01,0.35,0.07
89,"[528, 105, 188, 234]",0.09,0.0,0.42,0.21,0.05,0.05,0.18
90,"[528, 109, 192, 242]",0.16,0.0,0.68,0.02,0.13,0.01,0.0
91,"[493, 108, 191, 242]",0.12,0.0,0.27,0.26,0.09,0.21,0.05
92,"[507, 87, 185, 224]",0.15,0.0,0.06,0.73,0.03,0.01,0.01
93,"[513, 107, 191, 233]",0.01,0.0,0.06,0.78,0.01,0.09,0.05
94,"[530, 126, 194, 248]",0.0,0.0,0.01,0.66,0.0,0.31,0.01
95,"[548, 102, 187, 230]",0.01,0.0,0.17,0.49,0.0,0.21,0.12
96,"[512, 113, 191, 231]",0.15,0.0,0.18,0.14,0.01,0.16,0.36
97,"[538, 119, 194, 243]",0.16,0.0,0.31,0.03,0.04,0.21,0.25
98,"[539, 101, 191, 232]",0.12,0.0,0.13,0.09,0.02,0.01,0.62
99,"[527, 118, 195, 249]",0.01,0.0,0.1,0.54,0.0,0.29,0.05
100,"[538, 118, 190, 245]",0.04,0.0,0.2,0.4,0.1,0.01,0.25
101,"[527, 111, 196, 241]",0.02,0.0,0.1,0.82,0.01,0.04,0.02
102,"[529, 124, 195, 237]",0.04,0.0,0.31,0.17,0.01,0.35,0.13
103,"[524, 97, 192, 229]",0.11,0.0,0.55,0.09,0.08,0.12,0.05
104,"[536, 106, 189, 230]",0.11,0.0,0.41,0.01,0.02,0.25,0.21
105,"[515, 113, 200, 246]",0.05,0.0,0.6,0.09,0.01,0.24,0.01
106,"[517, 124, 194, 249]",0.06,0.0,0.74,0.03,0.01,0.15,0.0
107,"[521, 102, 190, 229]",0.04,0.0,0.22,0.23,0.01,0.36,0.13
108,"[519, 83, 193, 225]",0.07,0.0,0.27,0.29,0.03,0.3,0.03
109,"[521, 103, 193, 239]",0.01,0.0,0.11,0.66,0.0,0.16,0.05
110,"[502, 108, 197, 243]",0.04,0.0,0.2,0.44,0.09,0.2,0.03
111,"[548, 105, 194, 242]",0.12,0.0,0.16,0.22,0.03,0.01,0.46
112,"[555, 115, 196, 251]",0.08,0.0,0.19,0.26,0.01,0.37,0.08
113,"[538, 93, 193, 228]",0.17,0.0,0.47,0.01,0.03,0.12,0.2
114,"[531, 96, 200, 241]",0.09,0.0,0.24,0.0,0.02,0.22,0.42
115,"[508, 112, 195, 245]",0.02,0.0,0.13,0.01,0.0,0.83,0.01
116,"[509, 129, 202, 245]",0.04,0.0,0.11,0.59,0.0,0.21,0.05
117,"[500, 106, 202, 250]",0.07,0.0,0.21,0.59,0.08,0.05,0.0
118,"[511, 126, 198, 239]",0.15,0.0,0.15,0.3,0.02,0.26,0.12
119,"[507, 108, 186, 251]",0.04,0.0,0.15,0.7,0.04,0.06,0.01
120,"[510, 115, 202, 251]",0.04,0.0,0.27,0.45,0.03,0.2,0.01
121,"[520, 106, 198, 241]",0.09,0.0,0.65,0.05,0.04,0.15,0.02
122,"[537, 109, 197, 243]",0.16,0.0,0.15,0.02,0.04,0.0,0.63
123,"[485, 111, 205, 242]",0.08,0.0,0.04,0.02,0.02,0.01,0.82
124,"[525, 116, 204, 246]",0.09,0.0,0.17,0.48,0.02,0.04,0.2
125,"[547, 115, 204, 259]",0.04,0.0,0.6,0.12,0.01,0.23,0.0
126,"[530, 103, 204, 254]",0.05,0.0,0.61,0.04,0.01,0.28,0.0
127,"[498, 100, 202, 256]",0.08,0.0,0.03,0.87,0.02,0.0,0.0
128,"[511, 130, 196, 246]",0.04,0.0,0.14,0.52,0.02,0.23,0.05
129,"[518, 120, 197, 243]",0.0,0.0,0.13,0.0,0.0,0.86,0.0
130,"[527, 125, 188, 237]",0.02,0.0,0.62,0.09,0.01,0.25,0.0
131,"[520, 90, 196, 234]",0.11,0.0,0.76,0.01,0.05,0.04,0.03
132,"[516, 133, 205, 254]",0.08,0.0,0.33,0.05,0.03,0.05,0.46
133,"[517, 108, 204, 259]",0.11,0.0,0.14,0.62,0.09,0.03,0.01
134,"[526, 130, 202, 254]",0.01,0.0,0.13,0.4,0.01,0.44,0.0
135,"[526, 100, 201, 250]",0.08,0.0,0.27,0.52,0.05,0.04,0.05
136,"[527, 83, 206, 246]",0.09,0.0,0.54,0.02,0.05,0.22,0.08
137,"[476, 109, 208, 260]",0.09,0.0,0.62,0.03,0.02,0.22,0.02
138,"[475, 113, 207, 253]",0.1,0.0,0.21,0.05,0.07,0.15,0.43
139,"[507, 109, 205, 254]",0.16,0.0,0.55,0.02,0.1,0.03,0.14
140,"[559, 107, 199, 243]",0.05,0.0,0.61,0.05,0.07,0.08,0.14
141,"[526, 137, 203, 259]",0.04,0.0,0.33,0.2,0.02,0.4,0.01
142,"[549, 113, 204, 262]",0.08,0.0,0.41,0.08,0.02,0.19,0.22
143,"[502, 95, 199, 240]",0.27,0.0,0.41,0.03,0.15,0.03,0.12
