,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
14,"[478, 163, 224, 285]",0.03,0.0,0.02,0.03,0.13,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,
15,"[516, 156, 224, 288]",0.03,0.0,0.02,0.01,0.08,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,
16,"[533, 172, 207, 265]",0.01,0.0,0.0,0.01,0.03,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
17,"[512, 164, 224, 288]",0.04,0.0,0.02,0.02,0.09,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
18,"[511, 167, 221, 287]",0.01,0.0,0.0,0.1,0.01,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
19,"[519, 167, 220, 287]",0.01,0.0,0.01,0.02,0.04,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
20,"[514, 164, 222, 287]",0.04,0.0,0.01,0.02,0.02,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
21,"[512, 160, 222, 288]",0.02,0.0,0.01,0.01,0.04,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
22,"[510, 164, 221, 288]",0.02,0.0,0.01,0.01,0.07,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
23,"[514, 165, 225, 304]",0.01,0.0,0.01,0.02,0.02,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
24,"[517, 163, 223, 288]",0.04,0.0,0.02,0.02,0.08,0.01,0.84,,,,,,,,,,,,,,,,,,,,,,,,
25,"[512, 171, 219, 290]",0.05,0.0,0.04,0.01,0.09,0.01,0.81,,,,,,,,,,,,,,,,,,,,,,,,
26,"[509, 173, 219, 276]",0.05,0.0,0.01,0.03,0.05,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,
27,"[510, 165, 223, 293]",0.02,0.0,0.01,0.01,0.06,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
28,"[511, 166, 219, 282]",0.03,0.0,0.01,0.01,0.05,0.01,0.88,,,,,,,,,,,,,,,,,,,,,,,,
29,"[484, 180, 225, 298]",0.01,0.0,0.01,0.03,0.04,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
30,"[487, 175, 216, 278]",0.03,0.0,0.03,0.01,0.14,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,
31,"[507, 181, 213, 267]",0.03,0.0,0.03,0.02,0.04,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
32,"[520, 173, 213, 272]",0.02,0.0,0.01,0.03,0.06,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
33,"[521, 176, 205, 255]",0.02,0.0,0.01,0.02,0.04,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
34,"[529, 179, 203, 255]",0.01,0.0,0.01,0.03,0.03,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
35,"[587, 176, 222, 292]",0.02,0.0,0.01,0.01,0.02,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
36,"[535, 176, 201, 261]",0.01,0.0,0.02,0.01,0.04,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
37,"[519, 169, 218, 282]",0.02,0.0,0.01,0.05,0.02,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
38,"[514, 168, 223, 285]",0.03,0.0,0.01,0.02,0.03,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
39,"[511, 164, 219, 284]",0.02,0.0,0.01,0.01,0.04,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
40,"[511, 173, 225, 301]",0.01,0.0,0.0,0.03,0.03,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
41,"[507, 164, 221, 287]",0.02,0.0,0.01,0.03,0.05,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
42,"[505, 165, 219, 286]",0.04,0.0,0.01,0.03,0.06,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,
43,"[505, 165, 220, 289]",0.03,0.0,0.01,0.03,0.03,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
44,"[510, 162, 223, 289]",0.04,0.0,0.01,0.02,0.03,0.01,0.9,,,,,,,,,,,,,,,,,,,,,,,,
45,"[496, 162, 224, 294]",0.04,0.0,0.01,0.01,0.06,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
46,"[562, 175, 222, 294]",0.02,0.0,0.01,0.01,0.04,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
47,"[524, 147, 220, 293]",0.03,0.0,0.02,0.02,0.03,0.01,0.89,,,,,,,,,,,,,,,,,,,,,,,,
48,"[516, 167, 224, 289]",0.02,0.0,0.02,0.01,0.08,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
49,"[521, 173, 215, 276]",0.03,0.0,0.02,0.01,0.06,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
50,"[521, 167, 223, 293]",0.02,0.0,0.01,0.01,0.05,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
51,"[520, 171, 223, 291]",0.03,0.0,0.02,0.01,0.08,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
52,"[523, 181, 205, 266]",0.02,0.0,0.01,0.02,0.04,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
53,"[526, 177, 205, 268]",0.04,0.0,0.02,0.01,0.04,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
54,"[527, 169, 218, 282]",0.05,0.0,0.03,0.01,0.11,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
55,"[535, 169, 219, 288]",0.04,0.0,0.01,0.02,0.04,0.01,0.88,,,,,,,,,,,,,,,,,,,,,,,,
56,"[516, 172, 221, 289]",0.05,0.0,0.01,0.01,0.04,0.01,0.89,"[601, 629, 49, 79]",0.85,0.01,0.04,0.0,0.09,0.01,0.0,,,,,,,,,,,,,,,,
57,"[525, 191, 213, 267]",0.06,0.0,0.01,0.04,0.06,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
58,"[526, 171, 216, 281]",0.05,0.0,0.03,0.01,0.12,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,
59,"[519, 171, 225, 297]",0.01,0.0,0.01,0.02,0.04,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
60,"[526, 177, 207, 269]",0.07,0.0,0.02,0.01,0.07,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
61,"[525, 172, 216, 280]",0.04,0.0,0.01,0.01,0.02,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
62,"[522, 170, 215, 278]",0.03,0.0,0.02,0.01,0.03,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
63,"[517, 167, 223, 289]",0.04,0.0,0.01,0.01,0.03,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
64,"[523, 172, 219, 286]",0.01,0.0,0.01,0.05,0.04,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
65,"[529, 181, 209, 267]",0.02,0.0,0.01,0.01,0.05,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
66,"[525, 174, 215, 277]",0.03,0.0,0.02,0.01,0.03,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
67,"[526, 172, 214, 280]",0.05,0.0,0.02,0.01,0.06,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,
68,"[528, 176, 212, 277]",0.03,0.0,0.01,0.01,0.03,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
69,"[524, 161, 218, 295]",0.02,0.0,0.02,0.01,0.07,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
70,"[531, 173, 213, 280]",0.03,0.0,0.01,0.01,0.06,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
71,"[448, 175, 236, 306]",0.01,0.0,0.0,0.03,0.02,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
72,"[534, 153, 226, 292]",0.05,0.0,0.02,0.01,0.09,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
73,"[529, 177, 210, 270]",0.03,0.0,0.02,0.0,0.03,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
74,"[529, 172, 223, 294]",0.01,0.0,0.01,0.01,0.02,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,
75,"[528, 176, 217, 283]",0.02,0.0,0.01,0.01,0.02,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
76,"[534, 168, 222, 290]",0.02,0.0,0.01,0.04,0.04,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
77,"[532, 169, 228, 308]",0.06,0.0,0.02,0.0,0.13,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,
78,"[534, 169, 216, 282]",0.02,0.0,0.01,0.02,0.02,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
79,"[529, 164, 216, 281]",0.02,0.0,0.01,0.02,0.02,0.01,0.92,,,,,,,,,,,,,,,,,,,,,,,,
80,"[534, 171, 215, 273]",0.03,0.0,0.01,0.02,0.03,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
81,"[532, 162, 225, 291]",0.04,0.0,0.01,0.01,0.02,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
82,"[528, 165, 221, 291]",0.02,0.0,0.01,0.01,0.03,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
83,"[531, 175, 211, 277]",0.02,0.0,0.02,0.01,0.04,0.01,0.9,,,,,,,,,,,,,,,,,,,,,,,,
84,"[532, 162, 226, 295]",0.02,0.0,0.02,0.01,0.09,0.01,0.86,,,,,,,,,,,,,,,,,,,,,,,,
85,"[513, 176, 222, 295]",0.01,0.0,0.01,0.03,0.06,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
86,"[522, 171, 214, 283]",0.03,0.0,0.01,0.02,0.03,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
87,"[524, 173, 214, 276]",0.03,0.0,0.01,0.02,0.04,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
88,"[525, 172, 218, 283]",0.03,0.0,0.01,0.02,0.06,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
89,"[520, 169, 215, 280]",0.04,0.0,0.02,0.01,0.03,0.01,0.91,,,,,,,,,,,,,,,,,,,,,,,,
90,"[531, 168, 219, 287]",0.05,0.0,0.01,0.0,0.06,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
91,"[530, 168, 222, 290]",0.04,0.0,0.03,0.01,0.11,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
92,"[494, 179, 228, 299]",0.01,0.0,0.01,0.01,0.03,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
93,"[508, 177, 219, 281]",0.05,0.0,0.01,0.01,0.03,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
94,"[520, 176, 218, 284]",0.03,0.0,0.02,0.01,0.07,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
95,"[514, 175, 222, 287]",0.03,0.0,0.01,0.02,0.04,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
96,"[523, 162, 221, 294]",0.02,0.0,0.04,0.01,0.12,0.01,0.81,,,,,,,,,,,,,,,,,,,,,,,,
97,"[530, 175, 222, 286]",0.05,0.0,0.06,0.0,0.13,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,
98,"[530, 164, 221, 292]",0.05,0.0,0.02,0.02,0.04,0.01,0.86,,,,,,,,,,,,,,,,,,,,,,,,
99,"[526, 175, 213, 274]",0.06,0.0,0.02,0.01,0.08,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
100,"[521, 171, 216, 283]",0.05,0.0,0.02,0.01,0.05,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
101,"[519, 179, 229, 309]",0.01,0.0,0.01,0.0,0.02,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,
102,"[525, 174, 215, 279]",0.04,0.0,0.02,0.02,0.06,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,
103,"[527, 174, 213, 273]",0.04,0.0,0.03,0.01,0.05,0.01,0.86,,,,,,,,,,,,,,,,,,,,,,,,
104,"[530, 168, 215, 281]",0.04,0.0,0.02,0.01,0.04,0.01,0.88,,,,,,,,,,,,,,,,,,,,,,,,
105,"[528, 180, 215, 274]",0.03,0.0,0.02,0.01,0.12,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,
106,"[524, 173, 214, 279]",0.02,0.0,0.01,0.01,0.02,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
107,"[528, 177, 221, 284]",0.02,0.0,0.01,0.01,0.03,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
108,"[527, 168, 225, 292]",0.02,0.0,0.01,0.01,0.04,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
109,"[528, 177, 218, 282]",0.03,0.0,0.01,0.01,0.02,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
110,"[528, 174, 214, 277]",0.04,0.0,0.02,0.01,0.05,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
111,"[516, 156, 223, 297]",0.03,0.0,0.02,0.01,0.1,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
112,"[527, 165, 225, 302]",0.04,0.0,0.02,0.01,0.04,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
113,"[528, 165, 223, 285]",0.05,0.0,0.02,0.0,0.03,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
114,"[527, 177, 223, 301]",0.01,0.0,0.01,0.02,0.11,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,
115,"[544, 167, 221, 291]",0.02,0.0,0.01,0.01,0.07,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
116,"[513, 170, 219, 285]",0.06,0.0,0.03,0.0,0.25,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,
117,"[516, 168, 221, 283]",0.04,0.0,0.02,0.01,0.09,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
118,"[528, 175, 214, 271]",0.04,0.0,0.02,0.03,0.07,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
119,"[532, 180, 215, 266]",0.02,0.0,0.02,0.01,0.03,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
120,"[531, 179, 212, 267]",0.05,0.0,0.02,0.01,0.06,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,
121,"[528, 180, 209, 267]",0.07,0.0,0.02,0.01,0.05,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
122,"[525, 173, 212, 273]",0.04,0.0,0.04,0.0,0.15,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,
123,"[527, 176, 217, 273]",0.05,0.0,0.02,0.01,0.09,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
124,"[517, 175, 223, 300]",0.02,0.0,0.01,0.0,0.03,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
125,"[525, 173, 214, 276]",0.07,0.0,0.03,0.01,0.04,0.01,0.84,,,,,,,,,,,,,,,,,,,,,,,,
126,"[525, 172, 220, 286]",0.04,0.0,0.02,0.01,0.04,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
127,"[513, 167, 223, 301]",0.01,0.0,0.0,0.02,0.02,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,
128,"[519, 171, 214, 275]",0.03,0.0,0.01,0.01,0.02,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
129,"[519, 185, 220, 288]",0.03,0.0,0.01,0.02,0.07,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
130,"[539, 181, 211, 267]",0.01,0.0,0.01,0.01,0.02,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,
131,"[525, 167, 216, 275]",0.02,0.0,0.0,0.05,0.03,0.01,0.9,,,,,,,,,,,,,,,,,,,,,,,,
132,"[516, 170, 226, 305]",0.03,0.0,0.01,0.01,0.04,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
133,"[532, 184, 211, 265]",0.04,0.0,0.04,0.02,0.1,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,
134,"[525, 194, 215, 271]",0.01,0.0,0.01,0.01,0.03,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
135,"[523, 172, 217, 281]",0.05,0.0,0.02,0.02,0.13,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,
136,"[531, 178, 213, 271]",0.03,0.0,0.03,0.01,0.02,0.01,0.91,,,,,,,,,,,,,,,,,,,,,,,,
137,"[521, 179, 203, 268]",0.03,0.0,0.03,0.02,0.06,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,
138,"[519, 169, 226, 307]",0.02,0.0,0.02,0.01,0.05,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
139,"[528, 178, 214, 277]",0.03,0.0,0.01,0.0,0.03,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
140,"[528, 164, 223, 293]",0.02,0.0,0.01,0.02,0.04,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
141,"[531, 178, 215, 279]",0.01,0.0,0.01,0.03,0.02,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
142,"[520, 176, 228, 307]",0.02,0.0,0.01,0.01,0.01,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,
143,"[525, 185, 215, 268]",0.03,0.0,0.02,0.01,0.09,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,
144,"[520, 162, 224, 295]",0.01,0.0,0.03,0.0,0.04,0.01,0.91,,,,,,,,,,,,,,,,,,,,,,,,
145,"[517, 177, 226, 305]",0.03,0.0,0.02,0.0,0.09,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
146,"[522, 175, 219, 289]",0.05,0.0,0.04,0.01,0.08,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,
147,"[532, 180, 215, 279]",0.03,0.0,0.01,0.0,0.03,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
148,"[526, 163, 225, 297]",0.01,0.0,0.01,0.02,0.05,0.01,0.91,,,,,,,,,,,,,,,,,,,,,,,,
149,"[526, 177, 217, 276]",0.03,0.0,0.03,0.01,0.08,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
150,"[510, 185, 210, 263]",0.09,0.0,0.06,0.01,0.11,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,
151,"[526, 187, 215, 270]",0.02,0.0,0.03,0.02,0.06,0.01,0.86,,,,,,,,,,,,,,,,,,,,,,,,
152,"[528, 182, 214, 273]",0.02,0.0,0.02,0.01,0.07,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,
153,"[523, 172, 221, 294]",0.01,0.0,0.01,0.0,0.03,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
154,"[529, 176, 216, 280]",0.04,0.0,0.02,0.01,0.06,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,
155,"[523, 161, 223, 298]",0.03,0.0,0.03,0.01,0.06,0.01,0.85,,,,,,,,,,,,,,,,,,,,,,,,
156,"[521, 162, 226, 307]",0.03,0.0,0.02,0.01,0.05,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
157,"[531, 183, 213, 268]",0.01,0.0,0.02,0.02,0.02,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
158,"[535, 167, 225, 303]",0.02,0.0,0.02,0.01,0.06,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
159,"[534, 171, 220, 289]",0.02,0.0,0.01,0.01,0.03,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
160,"[535, 180, 212, 267]",0.02,0.0,0.01,0.01,0.02,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
161,"[530, 167, 223, 298]",0.02,0.0,0.01,0.01,0.03,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
162,"[529, 169, 216, 282]",0.03,0.0,0.02,0.02,0.04,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
163,"[516, 156, 227, 303]",0.01,0.0,0.01,0.01,0.02,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
164,"[527, 166, 221, 294]",0.03,0.0,0.02,0.02,0.05,0.01,0.86,,,,,,,,,,,,,,,,,,,,,,,,
165,"[533, 170, 220, 287]",0.02,0.0,0.01,0.03,0.05,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
166,"[532, 162, 225, 289]",0.02,0.0,0.01,0.02,0.03,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,
167,"[526, 167, 221, 285]",0.01,0.0,0.01,0.05,0.02,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
168,"[538, 168, 219, 285]",0.02,0.0,0.01,0.02,0.03,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,
169,"[528, 168, 221, 298]",0.01,0.0,0.01,0.01,0.02,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
170,"[519, 176, 219, 287]",0.03,0.0,0.05,0.0,0.11,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
171,"[515, 168, 224, 298]",0.02,0.0,0.01,0.01,0.02,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,
172,"[528, 174, 227, 302]",0.01,0.0,0.01,0.06,0.03,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
173,"[522, 171, 217, 280]",0.02,0.0,0.01,0.06,0.06,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,
174,"[521, 172, 217, 284]",0.03,0.0,0.02,0.01,0.04,0.01,0.9,,,,,,,,,,,,,,,,,,,,,,,,
175,"[512, 178, 228, 300]",0.03,0.0,0.01,0.01,0.02,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,
176,"[523, 176, 223, 292]",0.01,0.0,0.0,0.0,0.01,0.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,
177,"[523, 183, 209, 264]",0.02,0.0,0.01,0.07,0.04,0.01,0.86,,,,,,,,,,,,,,,,,,,,,,,,
178,"[576, 332, 197, 233]",0.42,0.02,0.03,0.03,0.4,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,
179,"[593, 327, 198, 232]",0.54,0.0,0.03,0.04,0.34,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
180,"[547, 278, 207, 260]",0.12,0.01,0.04,0.08,0.42,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,
181,"[569, 272, 88, 116]",0.05,0.0,0.01,0.02,0.03,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,
182,"[996, 331, 54, 73]",0.02,0.0,0.02,0.09,0.03,0.01,0.84,"[312, 282, 52, 69]",0.14,0.0,0.01,0.0,0.1,0.0,0.74,,,,,,,,,,,,,,,,
183,"[333, 289, 51, 66]",0.27,0.0,0.01,0.0,0.09,0.0,0.62,"[1011, 335, 54, 72]",0.03,0.0,0.02,0.04,0.05,0.0,0.85,,,,,,,,,,,,,,,,
184,"[346, 293, 52, 70]",0.27,0.0,0.06,0.11,0.29,0.0,0.26,"[1018, 335, 55, 74]",0.03,0.0,0.01,0.09,0.03,0.0,0.84,,,,,,,,,,,,,,,,
185,"[349, 298, 49, 65]",0.41,0.0,0.05,0.04,0.21,0.0,0.3,"[1019, 337, 53, 69]",0.01,0.0,0.01,0.03,0.02,0.0,0.93,,,,,,,,,,,,,,,,
186,"[1020, 337, 52, 70]",0.03,0.0,0.01,0.03,0.03,0.0,0.9,"[349, 302, 48, 61]",0.16,0.0,0.05,0.15,0.05,0.0,0.6,,,,,,,,,,,,,,,,
187,"[1019, 337, 53, 70]",0.02,0.0,0.01,0.03,0.03,0.0,0.91,"[349, 295, 51, 70]",0.58,0.0,0.07,0.02,0.19,0.0,0.13,,,,,,,,,,,,,,,,
188,"[1019, 338, 52, 68]",0.01,0.0,0.01,0.05,0.03,0.0,0.9,"[349, 301, 50, 67]",0.34,0.0,0.06,0.13,0.23,0.0,0.24,,,,,,,,,,,,,,,,
189,"[350, 294, 50, 67]",0.41,0.0,0.03,0.06,0.13,0.0,0.36,"[1019, 335, 54, 72]",0.03,0.0,0.01,0.13,0.03,0.01,0.79,,,,,,,,,,,,,,,,
190,"[349, 294, 50, 66]",0.48,0.0,0.06,0.05,0.17,0.0,0.24,"[1019, 335, 54, 72]",0.04,0.0,0.01,0.12,0.03,0.01,0.79,,,,,,,,,,,,,,,,
191,"[350, 293, 49, 68]",0.43,0.0,0.04,0.02,0.19,0.0,0.31,"[1019, 335, 54, 72]",0.04,0.0,0.01,0.12,0.03,0.01,0.79,,,,,,,,,,,,,,,,
192,"[349, 297, 50, 69]",0.4,0.0,0.09,0.11,0.28,0.0,0.12,"[1019, 335, 54, 72]",0.04,0.0,0.01,0.12,0.03,0.01,0.79,,,,,,,,,,,,,,,,
193,"[349, 296, 52, 69]",0.53,0.0,0.07,0.03,0.23,0.0,0.14,"[1019, 336, 54, 73]",0.02,0.0,0.01,0.12,0.03,0.0,0.81,,,,,,,,,,,,,,,,
