,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
76,"[448, 111, 106, 142]",0.08,0.0,0.03,0.21,0.06,0.0,0.62,"[336, 459, 54, 57]",0.27,0.0,0.24,0.05,0.34,0.01,0.08,,,,,,,,,,,,,,,,
77,"[451, 103, 113, 149]",0.26,0.0,0.16,0.28,0.07,0.01,0.22,,,,,,,,,,,,,,,,,,,,,,,,
78,"[420, 106, 99, 131]",0.35,0.0,0.04,0.17,0.12,0.06,0.25,,,,,,,,,,,,,,,,,,,,,,,,
79,"[630, 130, 102, 122]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
80,"[1040, 602, 38, 41]",0.37,0.0,0.05,0.05,0.41,0.07,0.04,,,,,,,,,,,,,,,,,,,,,,,,
81,"[491, 107, 103, 133]",0.06,0.0,0.05,0.27,0.08,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,
82,"[449, 113, 98, 129]",0.34,0.0,0.06,0.05,0.46,0.04,0.05,,,,,,,,,,,,,,,,,,,,,,,,
83,"[630, 111, 33, 43]",0.51,0.0,0.03,0.02,0.15,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,
84,"[589, 110, 33, 46]",0.36,0.0,0.01,0.27,0.05,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,
85,"[611, 102, 32, 45]",0.28,0.0,0.04,0.32,0.08,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,
86,"[464, 108, 100, 127]",0.11,0.0,0.17,0.26,0.19,0.19,0.08,,,,,,,,,,,,,,,,,,,,,,,,
87,"[479, 111, 96, 123]",0.07,0.0,0.1,0.14,0.13,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,
88,"[490, 122, 101, 121]",0.11,0.0,0.09,0.04,0.17,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,
89,"[483, 119, 102, 127]",0.06,0.0,0.03,0.02,0.14,0.0,0.75,"[685, 438, 75, 86]",0.21,0.0,0.34,0.03,0.26,0.0,0.16,,,,,,,,,,,,,,,,
90,"[484, 104, 109, 137]",0.02,0.0,0.0,0.85,0.02,0.0,0.11,"[633, 443, 71, 85]",0.15,0.0,0.4,0.01,0.36,0.0,0.09,,,,,,,,,,,,,,,,
91,"[702, 120, 106, 136]",0.52,0.0,0.11,0.0,0.31,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
92,"[655, 421, 90, 112]",0.04,0.0,0.03,0.03,0.38,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,
93,"[671, 454, 81, 98]",0.4,0.0,0.12,0.08,0.35,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
94,"[560, 113, 112, 137]",0.53,0.01,0.07,0.15,0.08,0.08,0.09,"[664, 440, 53, 59]",0.4,0.03,0.08,0.06,0.33,0.0,0.1,,,,,,,,,,,,,,,,
95,"[737, 110, 30, 43]",0.23,0.0,0.11,0.08,0.31,0.04,0.22,,,,,,,,,,,,,,,,,,,,,,,,
96,"[623, 325, 14, 21]",0.21,0.0,0.15,0.09,0.41,0.01,0.13,"[58, 521, 31, 38]",0.1,0.0,0.3,0.05,0.53,0.01,0.01,,,,,,,,,,,,,,,,
97,"[538, 75, 107, 131]",0.12,0.0,0.35,0.16,0.1,0.07,0.2,,,,,,,,,,,,,,,,,,,,,,,,
98,"[566, 120, 101, 126]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
99,"[549, 113, 103, 130]",0.18,0.0,0.08,0.06,0.11,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,
100,"[516, 100, 104, 136]",0.01,0.0,0.01,0.83,0.01,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,
101,"[519, 105, 102, 127]",0.28,0.0,0.12,0.02,0.16,0.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,
102,"[640, 68, 35, 48]",0.08,0.0,0.03,0.62,0.04,0.03,0.2,,,,,,,,,,,,,,,,,,,,,,,,
103,"[631, 75, 32, 47]",0.2,0.0,0.02,0.14,0.09,0.01,0.53,,,,,,,,,,,,,,,,,,,,,,,,
104,"[639, 68, 37, 50]",0.16,0.0,0.02,0.55,0.05,0.03,0.18,,,,,,,,,,,,,,,,,,,,,,,,
105,"[642, 68, 36, 50]",0.18,0.01,0.05,0.2,0.06,0.03,0.47,"[271, 283, 32, 38]",0.47,0.0,0.08,0.05,0.32,0.05,0.03,,,,,,,,,,,,,,,,
106,"[345, 465, 53, 60]",0.27,0.0,0.19,0.04,0.39,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,
107,"[534, 108, 108, 135]",0.25,0.0,0.08,0.35,0.11,0.08,0.13,,,,,,,,,,,,,,,,,,,,,,,,
108,"[504, 100, 102, 130]",0.09,0.0,0.05,0.63,0.1,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,
109,"[465, 105, 102, 131]",0.19,0.0,0.04,0.28,0.06,0.01,0.42,,,,,,,,,,,,,,,,,,,,,,,,
110,"[539, 110, 106, 136]",0.22,0.0,0.23,0.16,0.14,0.18,0.07,,,,,,,,,,,,,,,,,,,,,,,,
111,"[388, 461, 57, 63]",0.22,0.0,0.27,0.08,0.3,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,
112,"[417, 102, 105, 134]",0.36,0.01,0.11,0.14,0.07,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,
113,"[832, 75, 27, 38]",0.48,0.0,0.04,0.2,0.07,0.01,0.2,,,,,,,,,,,,,,,,,,,,,,,,
114,"[803, 81, 27, 38]",0.16,0.0,0.04,0.25,0.18,0.01,0.36,"[122, 301, 33, 43]",0.18,0.0,0.06,0.26,0.43,0.01,0.05,,,,,,,,,,,,,,,,
115,"[842, 80, 26, 35]",0.19,0.0,0.01,0.09,0.04,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,
116,"[793, 82, 26, 37]",0.68,0.0,0.01,0.09,0.04,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
117,"[803, 75, 29, 40]",0.28,0.0,0.02,0.21,0.18,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,
118,"[547, 102, 102, 133]",0.1,0.0,0.09,0.0,0.29,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,
119,"[652, 106, 104, 131]",0.14,0.0,0.09,0.25,0.23,0.11,0.17,,,,,,,,,,,,,,,,,,,,,,,,
120,"[678, 117, 101, 127]",0.04,0.0,0.01,0.89,0.02,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,
121,"[760, 79, 26, 38]",0.12,0.0,0.01,0.42,0.18,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,
122,"[771, 77, 26, 38]",0.05,0.0,0.01,0.72,0.09,0.01,0.1,"[131, 366, 38, 47]",0.28,0.02,0.09,0.22,0.27,0.06,0.05,,,,,,,,,,,,,,,,
123,"[703, 88, 108, 135]",0.36,0.0,0.07,0.08,0.12,0.07,0.29,,,,,,,,,,,,,,,,,,,,,,,,
124,"[465, 97, 101, 121]",0.04,0.0,0.04,0.81,0.02,0.02,0.07,,,,,,,,,,,,,,,,,,,,,,,,
125,"[488, 105, 105, 133]",0.26,0.01,0.06,0.11,0.36,0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,
126,"[638, 86, 104, 140]",0.07,0.0,0.04,0.62,0.04,0.01,0.22,,,,,,,,,,,,,,,,,,,,,,,,
127,"[524, 107, 102, 128]",0.16,0.0,0.15,0.01,0.19,0.0,0.49,"[684, 435, 90, 107]",0.35,0.0,0.04,0.03,0.22,0.0,0.36,,,,,,,,,,,,,,,,
128,"[563, 111, 110, 134]",0.11,0.0,0.02,0.71,0.11,0.02,0.05,,,,,,,,,,,,,,,,,,,,,,,,
129,"[516, 102, 109, 130]",0.06,0.0,0.05,0.06,0.06,0.01,0.76,,,,,,,,,,,,,,,,,,,,,,,,
130,"[729, 445, 83, 97]",0.12,0.0,0.07,0.02,0.64,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,
131,"[447, 111, 96, 128]",0.06,0.0,0.02,0.72,0.1,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,
132,"[825, 75, 28, 40]",0.58,0.0,0.02,0.14,0.07,0.0,0.19,"[220, 311, 35, 43]",0.15,0.0,0.07,0.03,0.61,0.08,0.06,"[387, 256, 31, 40]",0.3,0.0,0.11,0.15,0.4,0.01,0.02,"[544, 277, 33, 44]",0.21,0.0,0.05,0.39,0.26,0.02,0.06
133,"[798, 86, 25, 32]",0.25,0.0,0.02,0.08,0.22,0.0,0.42,"[508, 543, 41, 53]",0.44,0.03,0.1,0.04,0.35,0.02,0.03,,,,,,,,,,,,,,,,
134,"[827, 80, 28, 36]",0.48,0.0,0.04,0.25,0.07,0.02,0.14,,,,,,,,,,,,,,,,,,,,,,,,
135,"[788, 78, 28, 40]",0.39,0.0,0.05,0.22,0.2,0.01,0.13,"[505, 233, 21, 27]",0.23,0.0,0.07,0.36,0.26,0.02,0.06,,,,,,,,,,,,,,,,
136,"[546, 121, 123, 156]",0.05,0.0,0.03,0.7,0.05,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,
137,"[344, 94, 128, 163]",0.23,0.0,0.09,0.11,0.07,0.02,0.48,,,,,,,,,,,,,,,,,,,,,,,,
138,"[738, 90, 122, 159]",0.07,0.0,0.13,0.02,0.13,0.41,0.24,,,,,,,,,,,,,,,,,,,,,,,,
139,"[634, 81, 130, 176]",0.64,0.01,0.02,0.02,0.19,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,
140,"[525, 204, 17, 20]",0.23,0.0,0.06,0.05,0.55,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,
141,"[542, 131, 134, 173]",0.07,0.0,0.01,0.8,0.01,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,
142,"[496, 108, 125, 159]",0.07,0.0,0.09,0.03,0.24,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,
143,"[718, 318, 13, 20]",0.66,0.0,0.07,0.11,0.1,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,
144,"[835, 103, 33, 47]",0.18,0.03,0.05,0.16,0.29,0.01,0.28,"[697, 319, 12, 19]",0.08,0.0,0.05,0.71,0.14,0.01,0.03,,,,,,,,,,,,,,,,
145,"[925, 89, 35, 44]",0.13,0.01,0.04,0.44,0.24,0.01,0.14,,,,,,,,,,,,,,,,,,,,,,,,
146,"[746, 319, 14, 19]",0.09,0.0,0.16,0.1,0.52,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,
147,"[47, 481, 16, 24]",0.33,0.0,0.15,0.13,0.27,0.08,0.03,"[854, 95, 36, 48]",0.16,0.0,0.14,0.05,0.44,0.0,0.21,"[716, 318, 13, 21]",0.28,0.0,0.02,0.41,0.18,0.01,0.11,,,,,,,,
148,"[401, 116, 128, 164]",0.09,0.0,0.07,0.04,0.07,0.01,0.73,,,,,,,,,,,,,,,,,,,,,,,,
149,"[522, 120, 119, 156]",0.51,0.0,0.07,0.06,0.25,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,
150,"[543, 109, 115, 152]",0.13,0.0,0.17,0.02,0.34,0.06,0.29,,,,,,,,,,,,,,,,,,,,,,,,
151,"[531, 108, 122, 163]",0.01,0.0,0.0,0.92,0.02,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,
152,"[716, 103, 151, 180]",0.55,0.01,0.06,0.16,0.1,0.03,0.1,,,,,,,,,,,,,,,,,,,,,,,,
153,"[545, 87, 126, 168]",0.45,0.0,0.07,0.03,0.16,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,
154,"[417, 108, 129, 166]",0.24,0.0,0.2,0.12,0.14,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,
155,"[425, 138, 128, 163]",0.27,0.01,0.12,0.03,0.24,0.01,0.33,,,,,,,,,,,,,,,,,,,,,,,,
156,"[272, 115, 128, 173]",0.11,0.0,0.08,0.04,0.13,0.01,0.64,,,,,,,,,,,,,,,,,,,,,,,,
157,"[596, 109, 143, 174]",0.3,0.0,0.04,0.2,0.1,0.06,0.29,,,,,,,,,,,,,,,,,,,,,,,,
158,"[640, 117, 134, 185]",0.6,0.0,0.08,0.05,0.21,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
159,"[739, 514, 104, 125]",0.36,0.0,0.16,0.03,0.29,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
160,"[800, 66, 27, 40]",0.37,0.0,0.07,0.05,0.31,0.02,0.17,"[226, 366, 37, 43]",0.36,0.01,0.08,0.17,0.19,0.15,0.05,,,,,,,,,,,,,,,,
161,"[776, 65, 30, 43]",0.1,0.0,0.05,0.37,0.1,0.02,0.36,,,,,,,,,,,,,,,,,,,,,,,,
162,"[569, 110, 128, 161]",0.1,0.0,0.16,0.02,0.33,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,
163,"[588, 93, 124, 165]",0.1,0.0,0.15,0.37,0.26,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,
164,"[733, 88, 125, 162]",0.26,0.0,0.13,0.11,0.17,0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,
165,"[413, 122, 123, 157]",0.22,0.0,0.06,0.4,0.18,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,
166,"[500, 80, 47, 63]",0.16,0.0,0.05,0.13,0.07,0.0,0.6,"[179, 293, 29, 39]",0.52,0.02,0.04,0.05,0.25,0.1,0.02,,,,,,,,,,,,,,,,
167,"[497, 79, 44, 67]",0.38,0.0,0.05,0.04,0.1,0.09,0.34,,,,,,,,,,,,,,,,,,,,,,,,
168,"[535, 79, 52, 73]",0.2,0.0,0.01,0.3,0.04,0.0,0.44,"[217, 289, 33, 42]",0.58,0.02,0.03,0.05,0.23,0.08,0.01,,,,,,,,,,,,,,,,
169,"[608, 72, 50, 63]",0.3,0.01,0.01,0.3,0.01,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,
170,"[537, 78, 49, 65]",0.04,0.0,0.01,0.86,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
171,"[531, 74, 48, 67]",0.12,0.0,0.08,0.09,0.07,0.02,0.62,,,,,,,,,,,,,,,,,,,,,,,,
172,"[521, 117, 130, 153]",0.1,0.0,0.11,0.0,0.23,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,
173,"[726, 88, 132, 178]",0.35,0.01,0.02,0.35,0.18,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,
174,"[761, 521, 86, 99]",0.31,0.0,0.25,0.11,0.17,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
175,"[659, 104, 125, 164]",0.55,0.01,0.09,0.02,0.22,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,
176,"[711, 97, 145, 179]",0.18,0.0,0.04,0.06,0.35,0.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,
177,"[563, 100, 130, 169]",0.19,0.0,0.05,0.02,0.23,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,
178,"[457, 96, 130, 166]",0.17,0.0,0.13,0.03,0.06,0.01,0.61,,,,,,,,,,,,,,,,,,,,,,,,
179,"[685, 58, 27, 37]",0.67,0.01,0.05,0.12,0.05,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,
180,"[695, 53, 29, 41]",0.11,0.0,0.05,0.1,0.24,0.02,0.47,,,,,,,,,,,,,,,,,,,,,,,,
181,"[696, 49, 28, 40]",0.12,0.0,0.06,0.24,0.4,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,
