,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[566, 148, 106, 133]",0.2,0.0,0.05,0.1,0.15,0.02,0.5,,,,,,,,
1,"[574, 162, 100, 133]",0.15,0.0,0.01,0.05,0.09,0.0,0.7,,,,,,,,
2,"[567, 162, 103, 132]",0.11,0.0,0.01,0.03,0.03,0.0,0.83,,,,,,,,
3,"[582, 166, 101, 137]",0.64,0.0,0.01,0.02,0.12,0.0,0.21,,,,,,,,
4,"[587, 163, 102, 135]",0.25,0.0,0.01,0.06,0.15,0.0,0.53,,,,,,,,
5,"[575, 155, 108, 145]",0.1,0.0,0.08,0.03,0.07,0.03,0.68,,,,,,,,
6,"[548, 169, 104, 141]",0.39,0.0,0.07,0.05,0.21,0.08,0.2,,,,,,,,
7,"[566, 160, 104, 136]",0.08,0.0,0.19,0.01,0.14,0.01,0.58,,,,,,,,
8,"[570, 158, 101, 133]",0.1,0.0,0.04,0.0,0.09,0.0,0.78,,,,,,,,
9,"[540, 166, 101, 134]",0.28,0.0,0.13,0.01,0.34,0.02,0.23,,,,,,,,
10,"[583, 163, 100, 133]",0.06,0.0,0.13,0.01,0.11,0.0,0.69,,,,,,,,
11,"[581, 162, 97, 131]",0.05,0.0,0.06,0.0,0.11,0.0,0.76,,,,,,,,
12,"[543, 161, 100, 137]",0.15,0.0,0.21,0.03,0.35,0.07,0.19,,,,,,,,
13,"[566, 161, 102, 134]",0.05,0.0,0.07,0.01,0.2,0.0,0.68,,,,,,,,
14,"[571, 170, 109, 141]",0.17,0.0,0.02,0.03,0.11,0.01,0.67,,,,,,,,
15,"[532, 171, 99, 137]",0.32,0.0,0.09,0.02,0.36,0.09,0.12,,,,,,,,
16,"[530, 170, 103, 138]",0.17,0.0,0.08,0.01,0.15,0.01,0.59,,,,,,,,
17,"[571, 187, 94, 127]",0.07,0.0,0.04,0.07,0.05,0.0,0.77,,,,,,,,
18,"[557, 163, 103, 136]",0.33,0.0,0.02,0.05,0.25,0.0,0.36,,,,,,,,
19,"[552, 167, 101, 133]",0.27,0.0,0.02,0.0,0.37,0.0,0.33,,,,,,,,
20,"[562, 207, 132, 201]",0.2,0.0,0.17,0.01,0.23,0.01,0.39,,,,,,,,
