,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[564, 76, 125, 153]",0.15,0.0,0.04,0.05,0.67,0.0,0.09,,,,,,,,
1,"[579, 92, 119, 148]",0.53,0.0,0.03,0.01,0.2,0.0,0.24,,,,,,,,
2,"[529, 115, 123, 150]",0.48,0.03,0.01,0.1,0.26,0.0,0.12,,,,,,,,
3,"[591, 109, 118, 152]",0.23,0.0,0.06,0.01,0.55,0.0,0.15,,,,,,,,
4,"[515, 118, 129, 156]",0.1,0.0,0.01,0.56,0.29,0.0,0.04,,,,,,,,
5,"[547, 101, 120, 151]",0.5,0.0,0.03,0.01,0.3,0.0,0.16,,,,,,,,
6,"[544, 100, 120, 151]",0.15,0.0,0.04,0.14,0.59,0.0,0.07,,,,,,,,
7,"[628, 139, 130, 174]",0.51,0.0,0.02,0.06,0.18,0.0,0.23,,,,,,,,
8,"[548, 100, 154, 199]",0.09,0.02,0.01,0.01,0.47,0.0,0.41,,,,,,,,
9,"[564, 91, 130, 164]",0.06,0.0,0.0,0.65,0.2,0.0,0.08,,,,,,,,
10,"[552, 138, 123, 155]",0.68,0.0,0.03,0.01,0.1,0.0,0.18,,,,,,,,
11,"[560, 117, 143, 185]",0.22,0.08,0.01,0.01,0.39,0.0,0.3,,,,,,,,
12,"[576, 122, 137, 172]",0.16,0.16,0.03,0.03,0.35,0.0,0.27,,,,,,,,
13,"[582, 119, 136, 181]",0.52,0.02,0.01,0.0,0.25,0.0,0.2,,,,,,,,
14,"[561, 101, 144, 193]",0.08,0.0,0.03,0.34,0.39,0.0,0.15,,,,,,,,
15,"[563, 127, 157, 209]",0.7,0.0,0.04,0.1,0.15,0.0,0.0,,,,,,,,
16,"[577, 107, 146, 185]",0.07,0.06,0.0,0.0,0.06,0.0,0.81,"[886, 499, 60, 81]",0.18,0.0,0.17,0.04,0.44,0.02,0.15
17,"[592, 122, 144, 182]",0.34,0.06,0.02,0.0,0.21,0.0,0.38,,,,,,,,
18,"[591, 148, 128, 163]",0.38,0.04,0.03,0.01,0.15,0.0,0.39,,,,,,,,
19,"[541, 115, 127, 161]",0.12,0.0,0.01,0.39,0.4,0.0,0.08,,,,,,,,
20,"[539, 116, 127, 155]",0.27,0.0,0.04,0.0,0.64,0.0,0.04,,,,,,,,
