,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0
0,"[657, 218, 62, 75]",0.02,0.0,0.03,0.81,0.08,0.0,0.05
1,"[415, 125, 281, 344]",0.17,0.0,0.07,0.22,0.16,0.09,0.28
2,"[556, 170, 271, 352]",0.05,0.0,0.01,0.62,0.24,0.0,0.09
3,"[487, 113, 305, 384]",0.18,0.0,0.39,0.06,0.23,0.01,0.13
4,"[425, 114, 314, 396]",0.49,0.0,0.06,0.15,0.15,0.02,0.13
5,"[437, 94, 309, 383]",0.33,0.0,0.05,0.0,0.3,0.0,0.31
6,"[460, 129, 303, 377]",0.45,0.0,0.05,0.04,0.29,0.01,0.16
7,"[380, 139, 301, 375]",0.36,0.0,0.5,0.02,0.06,0.03,0.04
8,"[434, 129, 304, 373]",0.12,0.0,0.04,0.27,0.23,0.01,0.32
9,"[311, 148, 319, 408]",0.07,0.0,0.08,0.35,0.31,0.01,0.17
10,"[363, 246, 319, 377]",0.01,0.0,0.0,0.7,0.08,0.0,0.21
11,"[412, 122, 300, 379]",0.44,0.0,0.03,0.09,0.17,0.01,0.26
12,"[278, 112, 316, 384]",0.51,0.0,0.27,0.01,0.18,0.0,0.02
13,"[152, 157, 305, 394]",0.19,0.0,0.28,0.06,0.29,0.02,0.17
14,"[420, 257, 70, 77]",0.01,0.0,0.06,0.81,0.04,0.05,0.04
15,"[418, 194, 302, 383]",0.11,0.0,0.01,0.63,0.12,0.0,0.13
16,"[401, 253, 319, 386]",0.1,0.0,0.0,0.66,0.03,0.0,0.2
17,"[374, 228, 309, 381]",0.03,0.0,0.0,0.38,0.48,0.0,0.1
18,"[488, 113, 312, 383]",0.3,0.0,0.1,0.05,0.39,0.0,0.16
19,"[439, 205, 305, 381]",0.08,0.01,0.01,0.45,0.39,0.01,0.06
20,"[414, 188, 314, 396]",0.03,0.0,0.0,0.49,0.15,0.0,0.32
21,"[325, 90, 398, 508]",0.36,0.0,0.11,0.11,0.23,0.03,0.16
22,"[361, 64, 404, 513]",0.1,0.0,0.04,0.01,0.53,0.0,0.32
23,"[237, 73, 412, 528]",0.11,0.0,0.08,0.06,0.46,0.0,0.28
24,"[288, 156, 417, 520]",0.02,0.0,0.0,0.22,0.23,0.0,0.53
25,"[400, 71, 308, 398]",0.43,0.0,0.14,0.02,0.35,0.01,0.06
26,"[353, 130, 298, 385]",0.11,0.0,0.01,0.41,0.15,0.0,0.33
27,"[307, 100, 299, 374]",0.12,0.0,0.01,0.11,0.33,0.0,0.43
28,"[293, 77, 309, 394]",0.28,0.0,0.15,0.01,0.41,0.02,0.13
29,"[332, 167, 302, 366]",0.07,0.0,0.0,0.06,0.4,0.0,0.47
30,"[430, 192, 292, 361]",0.01,0.0,0.0,0.45,0.1,0.0,0.44
31,"[441, 188, 292, 362]",0.07,0.0,0.01,0.23,0.51,0.0,0.18
32,"[423, 198, 65, 73]",0.03,0.0,0.04,0.76,0.06,0.05,0.06
33,"[380, 72, 284, 386]",0.07,0.0,0.08,0.02,0.61,0.0,0.21
34,"[404, 179, 286, 355]",0.04,0.0,0.0,0.03,0.67,0.0,0.27
35,"[396, 142, 301, 375]",0.28,0.0,0.01,0.01,0.47,0.0,0.23
36,"[301, 130, 298, 383]",0.33,0.0,0.09,0.0,0.36,0.0,0.22
37,"[356, 196, 305, 376]",0.05,0.0,0.0,0.3,0.3,0.0,0.35
38,"[387, 162, 299, 375]",0.04,0.0,0.0,0.12,0.59,0.0,0.24
39,"[324, 151, 305, 383]",0.03,0.0,0.0,0.1,0.14,0.0,0.72
40,"[416, 187, 299, 365]",0.03,0.01,0.0,0.08,0.32,0.0,0.55
41,"[475, 176, 306, 379]",0.01,0.0,0.0,0.49,0.2,0.0,0.29
42,"[432, 71, 299, 374]",0.06,0.0,0.21,0.01,0.33,0.01,0.38
43,"[470, 82, 286, 365]",0.27,0.0,0.03,0.02,0.61,0.0,0.07
44,"[435, 172, 309, 377]",0.09,0.0,0.0,0.11,0.56,0.0,0.24
45,"[483, 170, 312, 383]",0.03,0.0,0.0,0.19,0.21,0.0,0.57
46,"[482, 219, 316, 398]",0.03,0.0,0.0,0.68,0.14,0.0,0.15
47,"[407, 209, 314, 391]",0.03,0.0,0.0,0.14,0.44,0.0,0.4
48,"[455, 214, 303, 374]",0.03,0.0,0.0,0.02,0.29,0.0,0.66
49,"[479, 263, 66, 73]",0.04,0.0,0.03,0.77,0.1,0.02,0.04
50,"[452, 205, 298, 358]",0.13,0.0,0.01,0.3,0.49,0.0,0.06
51,"[433, 202, 299, 368]",0.09,0.0,0.01,0.01,0.69,0.0,0.2
52,"[466, 202, 292, 368]",0.07,0.0,0.01,0.05,0.7,0.0,0.18
53,"[383, 172, 298, 373]",0.23,0.0,0.04,0.13,0.38,0.01,0.2
54,"[489, 107, 299, 364]",0.44,0.0,0.11,0.01,0.19,0.01,0.25
55,"[436, 118, 306, 389]",0.41,0.0,0.08,0.01,0.35,0.0,0.15
56,"[456, 210, 293, 361]",0.02,0.0,0.0,0.01,0.45,0.0,0.51
57,"[382, 191, 302, 375]",0.21,0.0,0.02,0.02,0.21,0.0,0.52
58,"[448, 197, 295, 368]",0.15,0.0,0.01,0.02,0.64,0.0,0.17
59,"[403, 164, 308, 393]",0.38,0.0,0.08,0.01,0.27,0.01,0.25
60,"[324, 120, 293, 366]",0.28,0.01,0.1,0.0,0.49,0.0,0.13
61,"[423, 209, 290, 354]",0.05,0.0,0.0,0.01,0.66,0.0,0.27
62,"[426, 114, 304, 396]",0.41,0.0,0.35,0.02,0.1,0.07,0.05
63,"[511, 131, 300, 386]",0.7,0.0,0.02,0.03,0.17,0.0,0.09
64,"[439, 119, 304, 389]",0.37,0.0,0.17,0.02,0.35,0.02,0.06
65,"[367, 120, 301, 408]",0.31,0.0,0.33,0.01,0.27,0.01,0.06
66,"[421, 222, 302, 372]",0.02,0.0,0.0,0.12,0.27,0.0,0.59
67,"[404, 213, 296, 364]",0.03,0.0,0.01,0.03,0.39,0.0,0.54
68,"[320, 250, 303, 362]",0.12,0.0,0.01,0.01,0.4,0.0,0.46
69,"[452, 140, 296, 381]",0.23,0.0,0.02,0.01,0.58,0.0,0.16
70,"[457, 208, 294, 361]",0.09,0.0,0.01,0.01,0.51,0.0,0.38
71,"[369, 241, 299, 356]",0.07,0.0,0.01,0.01,0.78,0.0,0.13
72,"[367, 242, 302, 362]",0.07,0.0,0.01,0.06,0.59,0.0,0.28
