,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
35,"[680, 142, 78, 104]",0.26,0.0,0.05,0.01,0.54,0.0,0.13,,,,,,,,,,,,,,,,
36,"[688, 134, 81, 101]",0.19,0.0,0.05,0.03,0.09,0.01,0.63,"[460, 128, 134, 163]",0.03,0.0,0.04,0.22,0.54,0.0,0.17,,,,,,,,
37,"[696, 125, 78, 104]",0.36,0.0,0.2,0.01,0.23,0.04,0.17,"[461, 127, 135, 161]",0.03,0.0,0.02,0.61,0.25,0.0,0.09,,,,,,,,
38,"[696, 126, 82, 106]",0.28,0.0,0.16,0.02,0.41,0.02,0.1,,,,,,,,,,,,,,,,
39,"[678, 128, 78, 109]",0.54,0.0,0.11,0.08,0.23,0.01,0.03,"[461, 129, 136, 164]",0.03,0.0,0.02,0.2,0.46,0.0,0.29,,,,,,,,
40,"[682, 130, 77, 106]",0.05,0.0,0.03,0.69,0.12,0.01,0.11,"[460, 128, 136, 164]",0.02,0.0,0.02,0.28,0.46,0.0,0.22,,,,,,,,
41,"[690, 122, 80, 111]",0.01,0.0,0.02,0.78,0.11,0.04,0.03,"[459, 126, 137, 165]",0.03,0.0,0.04,0.19,0.59,0.0,0.15,,,,,,,,
42,"[677, 135, 75, 102]",0.39,0.0,0.06,0.27,0.19,0.0,0.09,,,,,,,,,,,,,,,,
43,"[671, 130, 81, 107]",0.15,0.0,0.01,0.29,0.2,0.01,0.35,,,,,,,,,,,,,,,,
44,"[700, 124, 83, 110]",0.12,0.0,0.23,0.11,0.38,0.03,0.12,"[459, 125, 137, 165]",0.02,0.0,0.01,0.67,0.23,0.0,0.07,,,,,,,,
45,"[705, 139, 85, 112]",0.24,0.01,0.22,0.12,0.26,0.02,0.13,,,,,,,,,,,,,,,,
46,"[679, 128, 78, 106]",0.0,0.0,0.0,0.94,0.03,0.0,0.03,,,,,,,,,,,,,,,,
47,"[683, 132, 77, 107]",0.2,0.0,0.12,0.09,0.48,0.01,0.1,,,,,,,,,,,,,,,,
48,"[691, 127, 80, 109]",0.16,0.0,0.18,0.05,0.3,0.04,0.27,"[463, 129, 134, 160]",0.04,0.0,0.02,0.27,0.53,0.0,0.14,,,,,,,,
49,"[708, 126, 84, 109]",0.42,0.01,0.36,0.14,0.04,0.02,0.02,,,,,,,,,,,,,,,,
50,"[709, 119, 80, 105]",0.26,0.0,0.13,0.01,0.36,0.03,0.21,,,,,,,,,,,,,,,,
51,"[690, 127, 83, 108]",0.81,0.0,0.03,0.05,0.08,0.01,0.02,"[461, 129, 136, 165]",0.04,0.0,0.04,0.14,0.45,0.0,0.34,,,,,,,,
52,"[677, 129, 76, 106]",0.15,0.0,0.1,0.01,0.53,0.01,0.21,,,,,,,,,,,,,,,,
53,"[694, 122, 81, 111]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,
54,"[696, 126, 86, 107]",0.17,0.0,0.08,0.2,0.11,0.06,0.38,,,,,,,,,,,,,,,,
55,"[682, 128, 80, 108]",0.13,0.0,0.02,0.06,0.55,0.0,0.23,,,,,,,,,,,,,,,,
56,"[689, 129, 81, 103]",0.06,0.0,0.05,0.0,0.78,0.02,0.09,,,,,,,,,,,,,,,,
57,"[703, 124, 80, 105]",0.05,0.0,0.06,0.09,0.25,0.01,0.54,,,,,,,,,,,,,,,,
58,"[690, 131, 79, 101]",0.05,0.0,0.07,0.01,0.85,0.01,0.02,"[460, 128, 134, 164]",0.03,0.0,0.03,0.25,0.47,0.0,0.22,,,,,,,,
59,"[672, 131, 79, 106]",0.19,0.0,0.04,0.02,0.41,0.0,0.32,,,,,,,,,,,,,,,,
60,"[686, 127, 81, 107]",0.22,0.0,0.12,0.11,0.5,0.01,0.03,"[462, 129, 134, 161]",0.04,0.0,0.02,0.31,0.48,0.0,0.16,,,,,,,,
61,"[691, 127, 80, 100]",0.04,0.0,0.03,0.01,0.46,0.0,0.47,"[460, 128, 137, 163]",0.03,0.0,0.03,0.32,0.44,0.0,0.18,,,,,,,,
62,"[667, 125, 80, 107]",0.47,0.0,0.07,0.01,0.32,0.01,0.11,,,,,,,,,,,,,,,,
63,"[685, 126, 79, 101]",0.17,0.0,0.24,0.11,0.28,0.02,0.19,"[460, 128, 134, 162]",0.03,0.0,0.04,0.15,0.58,0.0,0.2,,,,,,,,
64,"[696, 126, 82, 110]",0.15,0.0,0.13,0.22,0.3,0.03,0.17,,,,,,,,,,,,,,,,
65,"[684, 126, 75, 102]",0.05,0.0,0.03,0.0,0.8,0.0,0.12,"[461, 127, 135, 162]",0.02,0.0,0.03,0.29,0.42,0.0,0.23,,,,,,,,
66,"[685, 135, 80, 103]",0.02,0.0,0.01,0.9,0.04,0.01,0.02,"[462, 129, 134, 162]",0.03,0.0,0.04,0.12,0.56,0.0,0.26,,,,,,,,
67,"[708, 130, 83, 106]",0.13,0.03,0.4,0.04,0.24,0.04,0.11,,,,,,,,,,,,,,,,
68,"[674, 128, 78, 106]",0.08,0.0,0.07,0.07,0.43,0.0,0.35,,,,,,,,,,,,,,,,
69,"[690, 129, 82, 108]",0.19,0.0,0.12,0.18,0.17,0.06,0.28,,,,,,,,,,,,,,,,
70,"[692, 140, 76, 97]",0.32,0.0,0.13,0.01,0.35,0.03,0.16,"[461, 129, 133, 163]",0.03,0.0,0.03,0.12,0.66,0.0,0.17,,,,,,,,
71,"[676, 136, 81, 103]",0.14,0.0,0.02,0.38,0.37,0.0,0.07,,,,,,,,,,,,,,,,
72,"[687, 142, 79, 99]",0.18,0.0,0.02,0.25,0.4,0.0,0.15,"[460, 130, 136, 163]",0.03,0.0,0.02,0.26,0.38,0.0,0.31,,,,,,,,
73,"[668, 133, 79, 100]",0.15,0.0,0.06,0.12,0.54,0.02,0.1,,,,,,,,,,,,,,,,
74,"[673, 129, 83, 104]",0.15,0.0,0.03,0.61,0.17,0.02,0.03,"[459, 127, 135, 162]",0.02,0.0,0.02,0.5,0.36,0.0,0.1,,,,,,,,
75,"[679, 129, 79, 102]",0.4,0.0,0.02,0.1,0.34,0.0,0.13,,,,,,,,,,,,,,,,
76,"[676, 128, 76, 104]",0.09,0.0,0.19,0.01,0.64,0.02,0.05,,,,,,,,,,,,,,,,
77,"[674, 118, 82, 103]",0.01,0.0,0.01,0.06,0.19,0.0,0.73,,,,,,,,,,,,,,,,
78,"[706, 126, 84, 107]",0.12,0.0,0.33,0.01,0.43,0.01,0.1,,,,,,,,,,,,,,,,
79,"[669, 132, 76, 103]",0.68,0.0,0.04,0.01,0.16,0.0,0.12,,,,,,,,,,,,,,,,
80,"[669, 118, 79, 109]",0.41,0.02,0.06,0.06,0.32,0.01,0.11,,,,,,,,,,,,,,,,
81,"[708, 119, 82, 104]",0.39,0.0,0.04,0.49,0.03,0.01,0.04,,,,,,,,,,,,,,,,
82,"[674, 138, 80, 106]",0.16,0.0,0.06,0.04,0.37,0.0,0.38,,,,,,,,,,,,,,,,
83,"[703, 133, 82, 106]",0.6,0.0,0.21,0.09,0.07,0.02,0.02,,,,,,,,,,,,,,,,
84,"[706, 135, 82, 111]",0.1,0.0,0.15,0.15,0.37,0.11,0.12,,,,,,,,,,,,,,,,
85,"[686, 143, 79, 99]",0.04,0.0,0.03,0.01,0.81,0.01,0.11,,,,,,,,,,,,,,,,
86,"[671, 124, 81, 110]",0.45,0.0,0.12,0.06,0.24,0.01,0.12,,,,,,,,,,,,,,,,
87,"[704, 132, 78, 103]",0.26,0.0,0.22,0.05,0.37,0.03,0.06,,,,,,,,,,,,,,,,
88,"[705, 116, 84, 116]",0.21,0.0,0.04,0.67,0.03,0.03,0.02,,,,,,,,,,,,,,,,
89,"[680, 112, 77, 108]",0.24,0.0,0.07,0.01,0.42,0.0,0.26,,,,,,,,,,,,,,,,
90,"[673, 124, 77, 106]",0.51,0.01,0.1,0.11,0.19,0.01,0.07,,,,,,,,,,,,,,,,
91,"[702, 120, 81, 108]",0.09,0.0,0.13,0.39,0.16,0.02,0.21,,,,,,,,,,,,,,,,
92,"[679, 125, 81, 104]",0.06,0.0,0.02,0.56,0.3,0.0,0.06,,,,,,,,,,,,,,,,
93,"[673, 137, 77, 103]",0.47,0.02,0.03,0.17,0.19,0.0,0.13,,,,,,,,,,,,,,,,
94,"[709, 131, 81, 105]",0.11,0.0,0.11,0.17,0.27,0.05,0.29,,,,,,,,,,,,,,,,
95,"[686, 128, 80, 105]",0.34,0.01,0.02,0.06,0.35,0.01,0.21,"[460, 128, 136, 163]",0.04,0.0,0.02,0.3,0.45,0.0,0.19,,,,,,,,
96,"[669, 138, 75, 101]",0.71,0.01,0.04,0.04,0.13,0.0,0.07,,,,,,,,,,,,,,,,
97,"[688, 131, 82, 106]",0.01,0.0,0.01,0.89,0.03,0.0,0.07,,,,,,,,,,,,,,,,
98,"[700, 128, 80, 105]",0.66,0.0,0.13,0.01,0.14,0.02,0.04,,,,,,,,,,,,,,,,
99,"[696, 137, 81, 104]",0.02,0.0,0.01,0.05,0.8,0.0,0.11,,,,,,,,,,,,,,,,
100,"[685, 134, 76, 106]",0.03,0.0,0.14,0.0,0.65,0.01,0.16,,,,,,,,,,,,,,,,
101,"[688, 135, 84, 110]",0.3,0.01,0.18,0.36,0.06,0.05,0.04,,,,,,,,,,,,,,,,
102,"[702, 136, 82, 104]",0.15,0.0,0.21,0.09,0.25,0.01,0.29,,,,,,,,,,,,,,,,
103,"[677, 131, 80, 103]",0.55,0.0,0.05,0.24,0.11,0.01,0.05,"[461, 129, 134, 162]",0.03,0.0,0.03,0.19,0.54,0.0,0.21,,,,,,,,
104,"[692, 133, 84, 103]",0.11,0.0,0.12,0.24,0.41,0.01,0.11,,,,,,,,,,,,,,,,
105,"[683, 128, 82, 104]",0.02,0.0,0.03,0.0,0.74,0.0,0.2,,,,,,,,,,,,,,,,
106,"[669, 124, 79, 109]",0.61,0.0,0.08,0.04,0.15,0.0,0.12,,,,,,,,,,,,,,,,
107,"[692, 115, 86, 113]",0.2,0.0,0.05,0.31,0.24,0.02,0.18,,,,,,,,,,,,,,,,
108,"[696, 117, 80, 106]",0.32,0.0,0.14,0.01,0.39,0.01,0.13,,,,,,,,,,,,,,,,
109,"[720, 125, 81, 111]",0.3,0.0,0.24,0.03,0.3,0.0,0.12,,,,,,,,,,,,,,,,
110,"[669, 116, 81, 112]",0.16,0.0,0.07,0.51,0.15,0.02,0.09,,,,,,,,,,,,,,,,
111,"[705, 120, 82, 107]",0.04,0.0,0.01,0.05,0.04,0.0,0.86,,,,,,,,,,,,,,,,
112,"[671, 117, 79, 110]",0.09,0.0,0.07,0.06,0.35,0.0,0.43,,,,,,,,,,,,,,,,
113,"[697, 123, 82, 105]",0.46,0.0,0.27,0.04,0.13,0.03,0.06,,,,,,,,,,,,,,,,
114,"[695, 118, 80, 105]",0.14,0.0,0.08,0.03,0.47,0.01,0.26,,,,,,,,,,,,,,,,
115,"[684, 123, 76, 102]",0.35,0.0,0.13,0.02,0.38,0.0,0.11,,,,,,,,,,,,,,,,
116,"[717, 125, 82, 110]",0.11,0.0,0.14,0.03,0.53,0.01,0.18,,,,,,,,,,,,,,,,
117,"[691, 137, 75, 101]",0.41,0.01,0.05,0.09,0.34,0.0,0.11,"[460, 126, 134, 161]",0.03,0.0,0.03,0.48,0.35,0.0,0.13,,,,,,,,
118,"[684, 127, 76, 106]",0.34,0.0,0.17,0.01,0.41,0.01,0.07,,,,,,,,,,,,,,,,
119,"[681, 127, 82, 102]",0.04,0.01,0.04,0.28,0.15,0.01,0.47,"[462, 130, 136, 164]",0.03,0.0,0.01,0.25,0.41,0.0,0.3,,,,,,,,
120,"[679, 123, 79, 108]",0.36,0.0,0.01,0.29,0.23,0.0,0.1,"[459, 127, 136, 164]",0.02,0.0,0.03,0.19,0.54,0.0,0.22,,,,,,,,
121,"[679, 131, 79, 107]",0.41,0.0,0.1,0.07,0.37,0.0,0.04,,,,,,,,,,,,,,,,
122,"[701, 131, 81, 107]",0.44,0.0,0.27,0.03,0.19,0.02,0.05,"[460, 126, 137, 164]",0.02,0.0,0.01,0.6,0.24,0.0,0.13,,,,,,,,
123,"[699, 137, 78, 103]",0.13,0.0,0.12,0.1,0.35,0.1,0.2,"[462, 128, 134, 162]",0.03,0.0,0.02,0.28,0.51,0.0,0.17,,,,,,,,
124,"[667, 137, 76, 105]",0.65,0.0,0.06,0.04,0.21,0.0,0.03,,,,,,,,,,,,,,,,
125,"[672, 138, 78, 98]",0.63,0.0,0.02,0.12,0.21,0.0,0.02,,,,,,,,,,,,,,,,
126,"[689, 137, 79, 100]",0.23,0.0,0.19,0.09,0.22,0.04,0.24,"[459, 127, 135, 166]",0.01,0.0,0.02,0.33,0.39,0.0,0.25,,,,,,,,
127,"[667, 131, 80, 105]",0.08,0.0,0.01,0.28,0.29,0.0,0.33,,,,,,,,,,,,,,,,
128,"[686, 131, 81, 107]",0.03,0.0,0.1,0.25,0.17,0.01,0.45,"[460, 126, 136, 164]",0.03,0.0,0.03,0.34,0.45,0.0,0.15,,,,,,,,
129,"[667, 137, 81, 106]",0.35,0.01,0.1,0.08,0.36,0.01,0.1,,,,,,,,,,,,,,,,
130,"[690, 128, 83, 112]",0.1,0.0,0.05,0.75,0.05,0.03,0.01,"[461, 128, 133, 164]",0.03,0.0,0.02,0.18,0.61,0.0,0.16,,,,,,,,
131,"[680, 132, 76, 104]",0.42,0.0,0.04,0.08,0.2,0.0,0.24,,,,,,,,,,,,,,,,
132,"[690, 127, 80, 105]",0.02,0.0,0.06,0.01,0.48,0.01,0.42,"[460, 126, 136, 162]",0.04,0.0,0.02,0.67,0.2,0.0,0.07,,,,,,,,
133,"[672, 129, 80, 107]",0.21,0.0,0.08,0.03,0.36,0.0,0.32,,,,,,,,,,,,,,,,
134,"[703, 129, 80, 107]",0.2,0.0,0.11,0.43,0.15,0.02,0.09,,,,,,,,,,,,,,,,
135,"[675, 128, 78, 106]",0.36,0.0,0.11,0.05,0.38,0.01,0.1,,,,,,,,,,,,,,,,
136,"[688, 125, 81, 104]",0.19,0.01,0.13,0.01,0.45,0.01,0.2,"[459, 126, 137, 164]",0.03,0.0,0.02,0.48,0.36,0.0,0.11,,,,,,,,
137,"[675, 128, 82, 107]",0.02,0.0,0.0,0.94,0.02,0.0,0.02,,,,,,,,,,,,,,,,
138,"[668, 129, 76, 104]",0.21,0.01,0.07,0.01,0.47,0.0,0.24,,,,,,,,,,,,,,,,
139,"[702, 124, 82, 113]",0.24,0.0,0.12,0.33,0.15,0.06,0.09,,,,,,,,,,,,,,,,
140,"[687, 128, 84, 109]",0.04,0.0,0.09,0.18,0.34,0.03,0.32,"[460, 127, 137, 163]",0.03,0.0,0.04,0.38,0.38,0.0,0.17,,,,,,,,
141,"[675, 130, 79, 107]",0.12,0.0,0.01,0.61,0.08,0.0,0.17,,,,,,,,,,,,,,,,
142,"[701, 131, 81, 106]",0.07,0.0,0.15,0.29,0.25,0.09,0.15,,,,,,,,,,,,,,,,
143,"[660, 138, 83, 110]",0.48,0.02,0.06,0.2,0.19,0.0,0.05,,,,,,,,,,,,,,,,
144,"[675, 135, 80, 103]",0.05,0.0,0.01,0.02,0.35,0.0,0.57,,,,,,,,,,,,,,,,
145,"[690, 133, 83, 106]",0.15,0.0,0.17,0.46,0.1,0.07,0.04,"[460, 127, 135, 162]",0.03,0.0,0.02,0.49,0.36,0.0,0.1,,,,,,,,
146,"[676, 142, 80, 103]",0.03,0.0,0.02,0.0,0.84,0.0,0.11,"[461, 128, 135, 161]",0.04,0.0,0.02,0.49,0.35,0.0,0.11,,,,,,,,
147,"[675, 137, 78, 104]",0.1,0.01,0.1,0.01,0.62,0.01,0.15,,,,,,,,,,,,,,,,
148,"[700, 116, 81, 105]",0.24,0.0,0.13,0.02,0.32,0.02,0.28,,,,,,,,,,,,,,,,
149,"[698, 114, 81, 108]",0.15,0.0,0.05,0.01,0.2,0.02,0.58,,,,,,,,,,,,,,,,
150,"[691, 127, 76, 106]",0.31,0.02,0.09,0.02,0.41,0.0,0.14,,,,,,,,,,,,,,,,
151,"[693, 126, 80, 106]",0.32,0.0,0.11,0.01,0.41,0.0,0.14,"[460, 127, 135, 162]",0.02,0.0,0.01,0.49,0.37,0.0,0.1,,,,,,,,
152,"[704, 128, 77, 98]",0.4,0.0,0.19,0.08,0.23,0.03,0.06,,,,,,,,,,,,,,,,
153,"[705, 128, 81, 107]",0.13,0.01,0.28,0.07,0.25,0.01,0.25,,,,,,,,,,,,,,,,
154,"[697, 126, 81, 105]",0.26,0.0,0.16,0.11,0.12,0.1,0.25,"[453, 122, 148, 179]",0.0,0.0,0.0,0.94,0.03,0.0,0.03,,,,,,,,
155,"[703, 153, 75, 94]",0.02,0.0,0.02,0.01,0.93,0.0,0.02,,,,,,,,,,,,,,,,
156,"[684, 143, 80, 101]",0.03,0.0,0.01,0.01,0.84,0.0,0.1,,,,,,,,,,,,,,,,
157,"[682, 121, 81, 105]",0.1,0.0,0.07,0.0,0.75,0.0,0.07,,,,,,,,,,,,,,,,
158,"[712, 128, 79, 105]",0.35,0.01,0.27,0.01,0.25,0.0,0.11,,,,,,,,,,,,,,,,
159,"[707, 131, 79, 105]",0.13,0.01,0.1,0.13,0.19,0.01,0.42,,,,,,,,,,,,,,,,
160,"[682, 139, 75, 103]",0.6,0.0,0.07,0.07,0.21,0.0,0.05,"[459, 126, 137, 163]",0.04,0.0,0.02,0.48,0.36,0.0,0.1,,,,,,,,
161,"[686, 135, 78, 103]",0.24,0.0,0.03,0.16,0.32,0.0,0.24,"[462, 128, 135, 161]",0.04,0.0,0.02,0.41,0.42,0.0,0.12,,,,,,,,
162,"[710, 130, 79, 105]",0.14,0.01,0.12,0.13,0.28,0.02,0.31,,,,,,,,,,,,,,,,
163,"[702, 128, 79, 105]",0.02,0.0,0.01,0.72,0.05,0.01,0.19,,,,,,,,,,,,,,,,
164,"[683, 138, 77, 102]",0.55,0.01,0.09,0.01,0.29,0.0,0.04,,,,,,,,,,,,,,,,
165,"[703, 126, 78, 104]",0.28,0.0,0.22,0.06,0.2,0.06,0.18,,,,,,,,,,,,,,,,
166,"[707, 128, 82, 108]",0.06,0.0,0.01,0.89,0.02,0.01,0.0,,,,,,,,,,,,,,,,
167,"[693, 128, 80, 104]",0.06,0.0,0.03,0.71,0.04,0.01,0.15,,,,,,,,,,,,,,,,
168,"[710, 139, 81, 108]",0.12,0.0,0.31,0.2,0.19,0.01,0.16,,,,,,,,,,,,,,,,
169,"[679, 141, 79, 105]",0.72,0.01,0.05,0.06,0.11,0.0,0.05,,,,,,,,,,,,,,,,
170,"[688, 129, 80, 109]",0.47,0.0,0.07,0.2,0.19,0.0,0.07,,,,,,,,,,,,,,,,
171,"[710, 129, 84, 114]",0.58,0.01,0.23,0.09,0.06,0.01,0.02,,,,,,,,,,,,,,,,
172,"[691, 128, 80, 107]",0.25,0.01,0.06,0.02,0.4,0.01,0.26,"[502, 138, 94, 125]",0.53,0.0,0.14,0.1,0.17,0.0,0.06,,,,,,,,
173,"[690, 128, 77, 102]",0.51,0.03,0.06,0.01,0.35,0.0,0.03,,,,,,,,,,,,,,,,
174,"[691, 127, 78, 102]",0.07,0.0,0.02,0.21,0.27,0.0,0.42,,,,,,,,,,,,,,,,
175,"[704, 123, 81, 104]",0.39,0.0,0.12,0.01,0.2,0.01,0.26,,,,,,,,,,,,,,,,
176,"[709, 125, 81, 112]",0.37,0.0,0.28,0.06,0.15,0.0,0.14,,,,,,,,,,,,,,,,
177,"[689, 130, 82, 105]",0.28,0.0,0.3,0.03,0.28,0.01,0.09,,,,,,,,,,,,,,,,
178,"[684, 135, 79, 102]",0.04,0.0,0.02,0.56,0.22,0.01,0.15,,,,,,,,,,,,,,,,
179,"[708, 138, 83, 110]",0.45,0.0,0.09,0.21,0.09,0.02,0.13,,,,,,,,,,,,,,,,
180,"[712, 146, 79, 100]",0.68,0.01,0.04,0.15,0.06,0.0,0.06,,,,,,,,,,,,,,,,
181,"[684, 146, 78, 97]",0.14,0.0,0.02,0.02,0.67,0.01,0.14,,,,,,,,,,,,,,,,
182,"[690, 144, 81, 101]",0.24,0.01,0.01,0.58,0.12,0.01,0.03,,,,,,,,,,,,,,,,
183,"[706, 143, 80, 101]",0.25,0.0,0.05,0.21,0.37,0.01,0.1,,,,,,,,,,,,,,,,
184,"[688, 139, 80, 107]",0.47,0.0,0.02,0.13,0.3,0.0,0.07,,,,,,,,,,,,,,,,
185,"[691, 148, 79, 100]",0.1,0.0,0.01,0.04,0.62,0.0,0.23,,,,,,,,,,,,,,,,
186,"[690, 131, 79, 105]",0.43,0.01,0.03,0.12,0.2,0.0,0.2,,,,,,,,,,,,,,,,
187,"[699, 132, 83, 106]",0.12,0.0,0.13,0.15,0.23,0.03,0.34,,,,,,,,,,,,,,,,
188,"[710, 131, 78, 105]",0.41,0.0,0.22,0.11,0.14,0.01,0.11,,,,,,,,,,,,,,,,
189,"[691, 136, 77, 102]",0.12,0.01,0.04,0.01,0.68,0.01,0.13,,,,,,,,,,,,,,,,
190,"[682, 135, 77, 104]",0.13,0.0,0.09,0.0,0.61,0.01,0.15,,,,,,,,,,,,,,,,
191,"[686, 134, 77, 103]",0.16,0.0,0.06,0.0,0.68,0.0,0.09,,,,,,,,,,,,,,,,
192,"[714, 128, 80, 106]",0.16,0.0,0.34,0.03,0.34,0.03,0.1,,,,,,,,,,,,,,,,
193,"[710, 123, 82, 106]",0.14,0.0,0.18,0.18,0.22,0.03,0.24,,,,,,,,,,,,,,,,
194,"[689, 125, 77, 109]",0.36,0.0,0.1,0.36,0.15,0.01,0.02,,,,,,,,,,,,,,,,
195,"[687, 132, 79, 100]",0.29,0.0,0.06,0.39,0.15,0.01,0.1,,,,,,,,,,,,,,,,
196,"[690, 123, 81, 110]",0.13,0.0,0.02,0.05,0.29,0.0,0.5,,,,,,,,,,,,,,,,
197,"[688, 132, 78, 104]",0.54,0.0,0.05,0.05,0.27,0.0,0.09,,,,,,,,,,,,,,,,
198,"[687, 134, 78, 108]",0.48,0.0,0.18,0.01,0.3,0.0,0.02,,,,,,,,,,,,,,,,
199,"[716, 128, 77, 105]",0.06,0.0,0.17,0.1,0.26,0.01,0.39,,,,,,,,,,,,,,,,
200,"[699, 124, 81, 102]",0.06,0.0,0.04,0.06,0.33,0.0,0.5,,,,,,,,,,,,,,,,
201,"[693, 137, 73, 101]",0.11,0.0,0.06,0.0,0.73,0.0,0.1,,,,,,,,,,,,,,,,
