,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2
0,"[537, 191, 118, 146]",0.07,0.0,0.02,0.17,0.06,0.0,0.68,,,,,,,,,,,,,,,,
1,"[566, 164, 121, 152]",0.39,0.01,0.03,0.06,0.05,0.01,0.45,,,,,,,,,,,,,,,,
2,"[611, 180, 119, 148]",0.35,0.0,0.11,0.03,0.05,0.01,0.44,,,,,,,,,,,,,,,,
3,"[553, 162, 124, 159]",0.31,0.0,0.09,0.07,0.09,0.01,0.43,,,,,,,,,,,,,,,,
4,"[573, 171, 124, 150]",0.43,0.0,0.04,0.04,0.07,0.01,0.42,,,,,,,,,,,,,,,,
5,"[548, 169, 113, 148]",0.31,0.01,0.19,0.01,0.06,0.03,0.39,,,,,,,,,,,,,,,,
6,"[526, 166, 121, 150]",0.48,0.0,0.04,0.01,0.09,0.0,0.38,,,,,,,,,,,,,,,,
7,"[573, 178, 123, 150]",0.2,0.0,0.04,0.02,0.12,0.0,0.61,,,,,,,,,,,,,,,,
8,"[518, 195, 123, 142]",0.12,0.0,0.01,0.01,0.19,0.0,0.67,,,,,,,,,,,,,,,,
9,"[615, 173, 125, 153]",0.08,0.0,0.05,0.0,0.04,0.06,0.78,,,,,,,,,,,,,,,,
10,"[526, 175, 123, 154]",0.32,0.0,0.06,0.0,0.08,0.02,0.52,,,,,,,,,,,,,,,,
11,"[530, 223, 123, 151]",0.12,0.0,0.03,0.32,0.22,0.0,0.31,,,,,,,,,,,,,,,,
12,"[605, 172, 127, 153]",0.11,0.0,0.13,0.01,0.07,0.1,0.59,,,,,,,,,,,,,,,,
13,"[613, 173, 122, 151]",0.07,0.0,0.08,0.0,0.02,0.18,0.65,,,,,,,,,,,,,,,,
14,"[599, 172, 120, 151]",0.59,0.0,0.08,0.0,0.03,0.01,0.28,,,,,,,,,,,,,,,,
15,"[591, 183, 123, 154]",0.16,0.0,0.12,0.0,0.05,0.11,0.57,,,,,,,,,,,,,,,,
16,"[568, 176, 121, 149]",0.14,0.0,0.22,0.0,0.09,0.01,0.52,,,,,,,,,,,,,,,,
17,"[509, 190, 129, 156]",0.16,0.0,0.03,0.01,0.04,0.01,0.76,,,,,,,,,,,,,,,,
18,"[517, 193, 125, 150]",0.17,0.0,0.06,0.0,0.06,0.01,0.69,,,,,,,,,,,,,,,,
19,"[519, 200, 119, 146]",0.3,0.0,0.08,0.0,0.05,0.03,0.55,,,,,,,,,,,,,,,,
20,"[513, 222, 121, 149]",0.25,0.01,0.05,0.03,0.31,0.01,0.34,,,,,,,,,,,,,,,,
21,"[625, 182, 123, 147]",0.18,0.0,0.12,0.0,0.12,0.01,0.56,,,,,,,,,,,,,,,,
22,"[550, 172, 122, 150]",0.16,0.0,0.06,0.02,0.07,0.04,0.65,,,,,,,,,,,,,,,,
23,"[508, 187, 123, 151]",0.16,0.0,0.02,0.03,0.04,0.01,0.74,,,,,,,,,,,,,,,,
24,"[520, 183, 123, 153]",0.34,0.0,0.06,0.0,0.04,0.01,0.54,,,,,,,,,,,,,,,,
25,"[525, 186, 119, 143]",0.11,0.0,0.04,0.0,0.06,0.01,0.77,,,,,,,,,,,,,,,,
26,"[525, 187, 121, 147]",0.27,0.0,0.06,0.03,0.08,0.04,0.53,,,,,,,,,,,,,,,,
27,"[563, 162, 127, 156]",0.19,0.0,0.14,0.0,0.06,0.03,0.58,,,,,,,,,,,,,,,,
28,"[575, 168, 119, 151]",0.31,0.0,0.06,0.01,0.1,0.01,0.51,,,,,,,,,,,,,,,,
29,"[482, 172, 118, 157]",0.09,0.0,0.05,0.01,0.11,0.01,0.74,,,,,,,,,,,,,,,,
30,"[556, 220, 120, 142]",0.24,0.0,0.02,0.02,0.2,0.0,0.53,,,,,,,,,,,,,,,,
31,"[596, 181, 123, 151]",0.32,0.0,0.03,0.0,0.05,0.01,0.6,,,,,,,,,,,,,,,,
32,"[592, 182, 123, 148]",0.2,0.0,0.04,0.01,0.05,0.01,0.69,,,,,,,,,,,,,,,,
33,"[536, 156, 130, 159]",0.31,0.0,0.13,0.01,0.11,0.01,0.43,,,,,,,,,,,,,,,,
34,"[500, 184, 125, 150]",0.4,0.0,0.12,0.0,0.1,0.02,0.36,,,,,,,,,,,,,,,,
35,"[546, 162, 125, 152]",0.02,0.0,0.02,0.06,0.03,0.01,0.85,,,,,,,,,,,,,,,,
36,"[617, 182, 125, 155]",0.34,0.0,0.05,0.0,0.16,0.02,0.42,,,,,,,,,,,,,,,,
37,"[602, 180, 125, 154]",0.11,0.0,0.13,0.0,0.06,0.06,0.63,,,,,,,,,,,,,,,,
38,"[507, 173, 125, 154]",0.54,0.0,0.14,0.0,0.06,0.02,0.24,,,,,,,,,,,,,,,,
39,"[539, 177, 125, 149]",0.15,0.0,0.05,0.01,0.04,0.03,0.73,,,,,,,,,,,,,,,,
40,"[540, 187, 120, 146]",0.36,0.0,0.13,0.0,0.1,0.11,0.31,,,,,,,,,,,,,,,,
41,"[544, 185, 124, 155]",0.17,0.0,0.11,0.02,0.17,0.05,0.48,,,,,,,,,,,,,,,,
42,"[546, 175, 129, 156]",0.11,0.0,0.09,0.01,0.16,0.01,0.62,,,,,,,,,,,,,,,,
43,"[618, 182, 125, 152]",0.13,0.0,0.06,0.0,0.13,0.01,0.67,,,,,,,,,,,,,,,,
44,"[616, 176, 125, 153]",0.27,0.0,0.1,0.0,0.24,0.02,0.37,,,,,,,,,,,,,,,,
45,"[597, 178, 123, 150]",0.34,0.0,0.12,0.01,0.06,0.03,0.45,,,,,,,,,,,,,,,,
46,"[592, 183, 127, 154]",0.21,0.0,0.08,0.0,0.05,0.05,0.6,,,,,,,,,,,,,,,,
47,"[526, 175, 123, 151]",0.46,0.0,0.15,0.01,0.05,0.07,0.27,,,,,,,,,,,,,,,,
48,"[502, 183, 122, 146]",0.26,0.0,0.13,0.0,0.06,0.03,0.52,,,,,,,,,,,,,,,,
49,"[549, 185, 121, 148]",0.13,0.0,0.23,0.0,0.12,0.0,0.51,,,,,,,,,,,,,,,,
50,"[573, 165, 123, 153]",0.14,0.0,0.22,0.0,0.1,0.17,0.36,,,,,,,,,,,,,,,,
51,"[604, 175, 122, 146]",0.22,0.0,0.12,0.0,0.05,0.05,0.55,,,,,,,,,,,,,,,,
52,"[609, 169, 128, 155]",0.08,0.0,0.12,0.02,0.07,0.11,0.6,,,,,,,,,,,,,,,,
53,"[615, 173, 127, 158]",0.33,0.0,0.11,0.0,0.24,0.0,0.31,,,,,,,,,,,,,,,,
54,"[526, 175, 125, 149]",0.21,0.0,0.08,0.01,0.08,0.02,0.6,,,,,,,,,,,,,,,,
55,"[542, 182, 120, 152]",0.09,0.0,0.1,0.0,0.08,0.01,0.72,,,,,,,,,,,,,,,,
56,"[595, 172, 120, 153]",0.39,0.0,0.28,0.01,0.03,0.04,0.26,,,,,,,,,,,,,,,,
57,"[587, 186, 119, 151]",0.65,0.0,0.1,0.01,0.03,0.03,0.18,,,,,,,,,,,,,,,,
58,"[578, 181, 122, 154]",0.39,0.0,0.07,0.01,0.15,0.01,0.37,,,,,,,,,,,,,,,,
59,"[583, 176, 123, 155]",0.47,0.0,0.04,0.01,0.07,0.01,0.4,,,,,,,,,,,,,,,,
60,"[585, 169, 120, 156]",0.44,0.0,0.24,0.0,0.07,0.06,0.18,,,,,,,,,,,,,,,,
61,"[586, 168, 123, 151]",0.3,0.0,0.18,0.01,0.04,0.13,0.34,,,,,,,,,,,,,,,,
62,"[528, 192, 119, 149]",0.11,0.0,0.07,0.01,0.05,0.01,0.76,,,,,,,,,,,,,,,,
63,"[529, 181, 120, 152]",0.08,0.0,0.12,0.02,0.07,0.01,0.71,,,,,,,,,,,,,,,,
64,"[509, 170, 128, 157]",0.31,0.0,0.35,0.02,0.09,0.04,0.19,"[533, 278, 67, 73]",0.53,0.0,0.11,0.09,0.08,0.0,0.19,,,,,,,,
65,"[506, 180, 123, 151]",0.46,0.0,0.08,0.01,0.04,0.02,0.39,,,,,,,,,,,,,,,,
66,"[503, 187, 121, 151]",0.19,0.0,0.05,0.0,0.05,0.01,0.69,,,,,,,,,,,,,,,,
67,"[534, 218, 117, 143]",0.55,0.04,0.11,0.0,0.21,0.02,0.07,,,,,,,,,,,,,,,,
68,"[551, 156, 128, 162]",0.22,0.0,0.4,0.02,0.05,0.06,0.26,,,,,,,,,,,,,,,,
69,"[515, 232, 117, 141]",0.38,0.0,0.03,0.0,0.33,0.0,0.25,,,,,,,,,,,,,,,,
70,"[594, 165, 123, 153]",0.16,0.0,0.16,0.01,0.06,0.08,0.53,,,,,,,,,,,,,,,,
71,"[629, 178, 122, 153]",0.13,0.01,0.37,0.01,0.16,0.02,0.29,,,,,,,,,,,,,,,,
72,"[617, 204, 122, 146]",0.18,0.0,0.02,0.0,0.1,0.0,0.69,,,,,,,,,,,,,,,,
73,"[524, 176, 121, 143]",0.4,0.0,0.2,0.0,0.08,0.04,0.28,,,,,,,,,,,,,,,,
74,"[538, 174, 125, 157]",0.08,0.0,0.13,0.01,0.17,0.01,0.6,,,,,,,,,,,,,,,,
75,"[544, 178, 120, 152]",0.08,0.0,0.13,0.0,0.07,0.01,0.72,,,,,,,,,,,,,,,,
76,"[546, 178, 120, 150]",0.11,0.0,0.25,0.0,0.08,0.01,0.56,,,,,,,,,,,,,,,,
77,"[614, 162, 130, 154]",0.31,0.0,0.03,0.0,0.05,0.01,0.6,,,,,,,,,,,,,,,,
78,"[582, 168, 122, 152]",0.26,0.0,0.19,0.01,0.05,0.02,0.47,,,,,,,,,,,,,,,,
79,"[511, 176, 122, 149]",0.51,0.0,0.03,0.0,0.06,0.0,0.4,,,,,,,,,,,,,,,,
80,"[548, 176, 124, 146]",0.23,0.0,0.23,0.0,0.2,0.01,0.33,,,,,,,,,,,,,,,,
81,"[525, 173, 123, 151]",0.49,0.0,0.07,0.01,0.05,0.0,0.37,,,,,,,,,,,,,,,,
82,"[555, 174, 119, 156]",0.29,0.0,0.2,0.01,0.13,0.01,0.37,,,,,,,,,,,,,,,,
83,"[561, 174, 125, 152]",0.47,0.0,0.07,0.01,0.04,0.01,0.39,,,,,,,,,,,,,,,,
84,"[492, 178, 124, 151]",0.24,0.0,0.05,0.01,0.05,0.02,0.63,,,,,,,,,,,,,,,,
85,"[494, 179, 122, 152]",0.18,0.0,0.06,0.01,0.04,0.01,0.7,,,,,,,,,,,,,,,,
86,"[484, 179, 125, 153]",0.52,0.0,0.04,0.0,0.05,0.0,0.39,,,,,,,,,,,,,,,,
87,"[494, 180, 122, 148]",0.45,0.0,0.05,0.0,0.06,0.0,0.44,,,,,,,,,,,,,,,,
88,"[576, 151, 127, 154]",0.48,0.0,0.04,0.01,0.07,0.0,0.41,,,,,,,,,,,,,,,,
89,"[603, 169, 120, 150]",0.32,0.0,0.07,0.04,0.13,0.01,0.42,,,,,,,,,,,,,,,,
90,"[477, 179, 128, 151]",0.14,0.0,0.03,0.0,0.02,0.01,0.8,,,,,,,,,,,,,,,,
91,"[565, 174, 125, 156]",0.49,0.0,0.17,0.0,0.03,0.1,0.2,,,,,,,,,,,,,,,,
92,"[493, 178, 129, 154]",0.21,0.0,0.07,0.02,0.06,0.03,0.62,,,,,,,,,,,,,,,,
93,"[497, 189, 123, 149]",0.11,0.0,0.02,0.01,0.03,0.02,0.82,,,,,,,,,,,,,,,,
94,"[484, 191, 130, 161]",0.11,0.0,0.02,0.02,0.02,0.0,0.83,,,,,,,,,,,,,,,,
