,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
19,"[892, 183, 80, 97]",0.22,0.0,0.05,0.21,0.18,0.0,0.33,"[327, 115, 77, 103]",0.01,0.0,0.0,0.15,0.02,0.0,0.81,,,,,,,,,,,,,,,,
20,"[828, 166, 78, 95]",0.24,0.0,0.17,0.1,0.45,0.01,0.03,"[329, 126, 73, 104]",0.04,0.0,0.02,0.03,0.07,0.0,0.84,,,,,,,,,,,,,,,,
21,"[335, 121, 86, 112]",0.06,0.0,0.01,0.53,0.04,0.0,0.36,"[893, 180, 83, 100]",0.38,0.0,0.12,0.05,0.11,0.0,0.33,,,,,,,,,,,,,,,,
22,"[848, 172, 80, 98]",0.14,0.0,0.04,0.59,0.05,0.0,0.19,"[343, 115, 80, 108]",0.14,0.0,0.01,0.19,0.04,0.0,0.62,,,,,,,,,,,,,,,,
23,"[845, 170, 79, 96]",0.35,0.0,0.09,0.01,0.53,0.0,0.02,"[345, 116, 75, 105]",0.06,0.0,0.01,0.07,0.1,0.0,0.76,,,,,,,,,,,,,,,,
24,"[835, 181, 84, 101]",0.25,0.0,0.03,0.57,0.07,0.0,0.08,"[339, 113, 73, 108]",0.01,0.0,0.0,0.14,0.06,0.0,0.78,,,,,,,,,,,,,,,,
25,"[827, 176, 82, 100]",0.59,0.0,0.02,0.07,0.11,0.0,0.21,"[346, 116, 82, 108]",0.2,0.0,0.02,0.09,0.15,0.0,0.52,,,,,,,,,,,,,,,,
26,"[850, 178, 86, 107]",0.63,0.0,0.01,0.02,0.06,0.0,0.27,"[344, 122, 77, 107]",0.15,0.0,0.07,0.01,0.14,0.0,0.63,,,,,,,,,,,,,,,,
27,"[867, 178, 81, 100]",0.72,0.0,0.12,0.0,0.12,0.01,0.02,"[342, 119, 75, 113]",0.22,0.0,0.02,0.05,0.14,0.0,0.58,,,,,,,,,,,,,,,,
28,"[848, 177, 81, 99]",0.27,0.0,0.02,0.26,0.04,0.0,0.41,"[346, 107, 82, 105]",0.17,0.0,0.01,0.02,0.07,0.0,0.73,"[285, 605, 24, 25]",0.06,0.18,0.1,0.17,0.2,0.0,0.29,,,,,,,,
29,"[341, 112, 84, 112]",0.35,0.01,0.04,0.11,0.11,0.02,0.35,"[881, 176, 84, 110]",0.3,0.0,0.01,0.22,0.06,0.0,0.41,,,,,,,,,,,,,,,,
30,"[343, 117, 77, 107]",0.26,0.0,0.02,0.0,0.06,0.0,0.65,"[809, 183, 78, 90]",0.12,0.0,0.05,0.0,0.77,0.0,0.05,"[284, 609, 26, 24]",0.11,0.3,0.05,0.1,0.18,0.0,0.27,,,,,,,,
31,"[877, 176, 78, 96]",0.46,0.0,0.05,0.22,0.1,0.0,0.17,"[357, 114, 72, 103]",0.17,0.0,0.03,0.07,0.15,0.0,0.58,,,,,,,,,,,,,,,,
32,"[841, 174, 82, 104]",0.56,0.0,0.17,0.04,0.09,0.04,0.1,"[353, 122, 74, 100]",0.06,0.0,0.02,0.11,0.06,0.0,0.76,,,,,,,,,,,,,,,,
33,"[351, 119, 77, 106]",0.08,0.0,0.0,0.12,0.04,0.0,0.75,"[862, 166, 82, 109]",0.91,0.0,0.04,0.01,0.02,0.01,0.01,,,,,,,,,,,,,,,,
34,"[885, 177, 79, 100]",0.19,0.0,0.01,0.78,0.01,0.01,0.01,"[351, 99, 80, 105]",0.08,0.0,0.14,0.0,0.31,0.0,0.47,,,,,,,,,,,,,,,,
35,"[850, 174, 82, 97]",0.3,0.0,0.04,0.26,0.15,0.0,0.25,"[339, 105, 82, 106]",0.12,0.0,0.03,0.0,0.16,0.0,0.68,,,,,,,,,,,,,,,,
36,"[345, 114, 78, 109]",0.07,0.0,0.01,0.02,0.05,0.0,0.84,"[889, 176, 80, 101]",0.31,0.0,0.04,0.18,0.17,0.0,0.29,,,,,,,,,,,,,,,,
37,"[830, 182, 83, 99]",0.3,0.0,0.06,0.05,0.36,0.0,0.23,"[347, 132, 72, 100]",0.63,0.0,0.04,0.01,0.15,0.0,0.17,,,,,,,,,,,,,,,,
38,"[347, 134, 70, 94]",0.35,0.0,0.08,0.0,0.39,0.01,0.17,"[882, 177, 81, 105]",0.04,0.0,0.03,0.54,0.03,0.02,0.34,,,,,,,,,,,,,,,,
39,"[342, 133, 71, 96]",0.19,0.0,0.07,0.0,0.51,0.0,0.23,"[835, 169, 81, 95]",0.31,0.0,0.28,0.03,0.27,0.0,0.1,,,,,,,,,,,,,,,,
40,"[887, 185, 75, 104]",0.34,0.01,0.36,0.07,0.06,0.04,0.13,"[338, 113, 81, 104]",0.01,0.0,0.01,0.07,0.01,0.0,0.9,,,,,,,,,,,,,,,,
41,"[840, 175, 84, 101]",0.27,0.0,0.13,0.1,0.08,0.07,0.35,"[328, 103, 86, 112]",0.06,0.0,0.01,0.01,0.04,0.0,0.89,,,,,,,,,,,,,,,,
42,"[352, 110, 79, 108]",0.11,0.0,0.01,0.0,0.04,0.0,0.84,"[876, 175, 78, 89]",0.4,0.0,0.14,0.01,0.39,0.0,0.06,,,,,,,,,,,,,,,,
43,"[887, 169, 81, 97]",0.2,0.0,0.07,0.06,0.4,0.0,0.27,"[316, 109, 81, 108]",0.32,0.0,0.01,0.0,0.09,0.0,0.58,"[296, 602, 24, 24]",0.03,0.13,0.06,0.43,0.07,0.0,0.28,,,,,,,,
44,"[353, 109, 85, 115]",0.61,0.0,0.02,0.01,0.06,0.01,0.3,"[827, 186, 81, 102]",0.28,0.0,0.06,0.16,0.41,0.0,0.09,,,,,,,,,,,,,,,,
45,"[338, 115, 83, 111]",0.71,0.0,0.01,0.01,0.1,0.0,0.17,"[844, 175, 77, 100]",0.58,0.0,0.1,0.3,0.0,0.01,0.0,,,,,,,,,,,,,,,,
46,"[850, 174, 76, 92]",0.25,0.0,0.08,0.01,0.52,0.0,0.14,"[352, 125, 71, 103]",0.35,0.0,0.04,0.01,0.12,0.02,0.45,,,,,,,,,,,,,,,,
47,"[822, 171, 82, 102]",0.29,0.0,0.01,0.34,0.14,0.0,0.23,"[324, 129, 71, 100]",0.3,0.0,0.1,0.0,0.3,0.01,0.28,,,,,,,,,,,,,,,,
48,"[321, 115, 76, 99]",0.19,0.0,0.03,0.0,0.24,0.0,0.54,"[854, 180, 83, 99]",0.14,0.0,0.04,0.56,0.07,0.0,0.19,,,,,,,,,,,,,,,,
49,"[308, 111, 86, 106]",0.15,0.0,0.03,0.0,0.18,0.0,0.63,"[847, 173, 80, 101]",0.24,0.0,0.02,0.14,0.08,0.0,0.52,,,,,,,,,,,,,,,,
50,"[841, 164, 82, 99]",0.04,0.0,0.12,0.2,0.26,0.0,0.37,"[318, 108, 80, 107]",0.07,0.0,0.01,0.0,0.07,0.0,0.85,,,,,,,,,,,,,,,,
51,"[847, 174, 78, 93]",0.03,0.0,0.01,0.8,0.01,0.0,0.14,"[329, 107, 80, 111]",0.14,0.0,0.01,0.0,0.08,0.0,0.76,"[189, 373, 24, 27]",0.38,0.0,0.13,0.09,0.35,0.01,0.05,,,,,,,,
52,"[317, 136, 70, 91]",0.29,0.0,0.06,0.0,0.32,0.02,0.3,"[839, 173, 80, 95]",0.12,0.0,0.01,0.04,0.68,0.0,0.16,,,,,,,,,,,,,,,,
53,"[826, 175, 77, 89]",0.1,0.0,0.19,0.06,0.56,0.01,0.08,"[322, 127, 73, 102]",0.23,0.0,0.06,0.0,0.25,0.01,0.45,,,,,,,,,,,,,,,,
54,"[856, 177, 79, 94]",0.22,0.0,0.03,0.04,0.57,0.0,0.14,"[338, 118, 78, 106]",0.08,0.0,0.03,0.01,0.12,0.0,0.76,,,,,,,,,,,,,,,,
55,"[843, 177, 76, 94]",0.4,0.0,0.06,0.27,0.12,0.0,0.15,"[329, 124, 76, 109]",0.31,0.0,0.08,0.01,0.2,0.03,0.37,"[188, 353, 20, 23]",0.24,0.0,0.05,0.04,0.46,0.02,0.18,,,,,,,,
56,"[858, 172, 73, 90]",0.5,0.01,0.1,0.06,0.26,0.0,0.06,"[345, 103, 83, 105]",0.08,0.0,0.03,0.02,0.16,0.0,0.71,,,,,,,,,,,,,,,,
57,"[333, 130, 70, 98]",0.31,0.0,0.05,0.01,0.2,0.03,0.4,"[849, 166, 80, 96]",0.16,0.0,0.01,0.5,0.05,0.01,0.28,,,,,,,,,,,,,,,,
58,"[821, 184, 81, 101]",0.52,0.0,0.11,0.09,0.06,0.02,0.2,"[322, 143, 69, 98]",0.38,0.01,0.03,0.02,0.43,0.0,0.13,,,,,,,,,,,,,,,,
59,"[847, 169, 79, 104]",0.23,0.0,0.26,0.03,0.3,0.01,0.18,"[335, 116, 84, 113]",0.14,0.0,0.02,0.01,0.08,0.0,0.76,,,,,,,,,,,,,,,,
60,"[324, 111, 84, 108]",0.08,0.0,0.03,0.0,0.25,0.0,0.64,"[835, 171, 79, 95]",0.01,0.0,0.01,0.91,0.01,0.0,0.06,,,,,,,,,,,,,,,,
61,"[833, 173, 79, 97]",0.07,0.0,0.06,0.23,0.34,0.0,0.3,"[346, 112, 81, 107]",0.13,0.0,0.02,0.0,0.14,0.0,0.71,,,,,,,,,,,,,,,,
62,"[327, 117, 77, 107]",0.11,0.0,0.02,0.0,0.08,0.0,0.79,"[824, 177, 77, 89]",0.1,0.0,0.0,0.19,0.1,0.0,0.61,,,,,,,,,,,,,,,,
63,"[834, 162, 81, 94]",0.07,0.0,0.09,0.65,0.1,0.0,0.09,"[300, 105, 86, 108]",0.42,0.0,0.02,0.0,0.13,0.0,0.42,,,,,,,,,,,,,,,,
64,"[316, 112, 82, 109]",0.02,0.0,0.01,0.01,0.06,0.0,0.9,"[875, 183, 80, 99]",0.12,0.0,0.41,0.02,0.39,0.0,0.06,,,,,,,,,,,,,,,,
65,"[828, 164, 82, 99]",0.12,0.0,0.03,0.08,0.54,0.0,0.22,"[322, 111, 84, 109]",0.08,0.0,0.01,0.0,0.08,0.0,0.83,,,,,,,,,,,,,,,,
66,"[833, 167, 79, 90]",0.26,0.0,0.06,0.06,0.55,0.0,0.08,"[328, 110, 80, 107]",0.18,0.0,0.01,0.01,0.07,0.0,0.74,,,,,,,,,,,,,,,,
67,"[836, 167, 81, 96]",0.05,0.0,0.05,0.28,0.24,0.0,0.38,"[335, 111, 86, 113]",0.16,0.0,0.02,0.01,0.11,0.0,0.7,,,,,,,,,,,,,,,,
68,"[337, 112, 83, 110]",0.1,0.0,0.01,0.0,0.09,0.0,0.79,"[833, 163, 84, 99]",0.03,0.0,0.74,0.02,0.16,0.02,0.04,,,,,,,,,,,,,,,,
69,"[857, 168, 82, 102]",0.06,0.0,0.01,0.8,0.01,0.0,0.12,"[316, 125, 71, 103]",0.6,0.0,0.04,0.0,0.16,0.01,0.19,,,,,,,,,,,,,,,,
70,"[318, 105, 84, 109]",0.09,0.0,0.0,0.0,0.12,0.0,0.78,"[823, 172, 83, 98]",0.42,0.0,0.14,0.08,0.3,0.0,0.05,,,,,,,,,,,,,,,,
71,"[322, 107, 84, 106]",0.11,0.0,0.01,0.0,0.07,0.0,0.82,"[839, 164, 78, 95]",0.01,0.0,0.02,0.85,0.02,0.0,0.1,,,,,,,,,,,,,,,,
72,"[318, 111, 83, 109]",0.14,0.0,0.03,0.0,0.09,0.0,0.74,"[828, 177, 79, 101]",0.02,0.0,0.01,0.67,0.02,0.0,0.28,,,,,,,,,,,,,,,,
73,"[329, 111, 81, 109]",0.21,0.0,0.02,0.0,0.16,0.0,0.6,"[837, 176, 74, 91]",0.36,0.0,0.09,0.3,0.08,0.02,0.15,,,,,,,,,,,,,,,,
74,"[336, 116, 83, 111]",0.4,0.0,0.02,0.0,0.14,0.0,0.43,"[826, 174, 83, 91]",0.23,0.0,0.03,0.02,0.68,0.0,0.04,,,,,,,,,,,,,,,,
75,"[824, 164, 89, 112]",0.66,0.0,0.04,0.16,0.08,0.02,0.05,"[325, 105, 83, 106]",0.22,0.0,0.01,0.0,0.15,0.0,0.62,,,,,,,,,,,,,,,,
76,"[836, 171, 83, 107]",0.22,0.0,0.14,0.03,0.25,0.0,0.34,"[331, 103, 79, 106]",0.07,0.0,0.0,0.01,0.04,0.0,0.88,,,,,,,,,,,,,,,,
77,"[843, 171, 82, 100]",0.01,0.0,0.0,0.66,0.01,0.0,0.32,"[332, 131, 71, 97]",0.16,0.0,0.06,0.01,0.55,0.01,0.21,"[186, 352, 22, 25]",0.27,0.0,0.1,0.14,0.24,0.02,0.22,,,,,,,,
78,"[827, 175, 82, 105]",0.19,0.0,0.15,0.02,0.4,0.0,0.24,"[332, 101, 85, 103]",0.41,0.0,0.02,0.01,0.19,0.0,0.37,"[277, 601, 23, 25]",0.09,0.07,0.12,0.15,0.18,0.01,0.38,,,,,,,,
79,"[323, 108, 84, 108]",0.07,0.0,0.02,0.0,0.11,0.0,0.79,"[829, 166, 80, 97]",0.17,0.0,0.02,0.72,0.02,0.0,0.07,,,,,,,,,,,,,,,,
80,"[334, 109, 81, 110]",0.09,0.0,0.01,0.01,0.19,0.0,0.7,"[822, 167, 84, 98]",0.31,0.0,0.18,0.01,0.34,0.0,0.16,,,,,,,,,,,,,,,,
81,"[327, 117, 74, 105]",0.16,0.0,0.04,0.0,0.23,0.0,0.56,"[803, 169, 86, 102]",0.2,0.0,0.03,0.44,0.07,0.0,0.26,,,,,,,,,,,,,,,,
82,"[860, 172, 78, 95]",0.26,0.0,0.06,0.02,0.63,0.0,0.03,"[336, 106, 84, 108]",0.11,0.0,0.05,0.0,0.27,0.0,0.58,,,,,,,,,,,,,,,,
83,"[831, 170, 78, 93]",0.08,0.0,0.05,0.05,0.61,0.0,0.2,"[312, 107, 87, 111]",0.1,0.0,0.02,0.01,0.28,0.0,0.59,,,,,,,,,,,,,,,,
84,"[309, 104, 86, 108]",0.14,0.0,0.01,0.0,0.08,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,
85,"[813, 179, 84, 95]",0.91,0.0,0.02,0.02,0.03,0.0,0.02,"[335, 101, 78, 107]",0.12,0.0,0.01,0.01,0.19,0.0,0.66,,,,,,,,,,,,,,,,
86,"[844, 165, 81, 99]",0.19,0.0,0.15,0.17,0.24,0.0,0.25,"[327, 105, 82, 107]",0.04,0.0,0.01,0.0,0.07,0.0,0.89,,,,,,,,,,,,,,,,
87,"[316, 109, 88, 115]",0.86,0.0,0.02,0.0,0.05,0.01,0.06,"[828, 173, 87, 100]",0.45,0.0,0.04,0.26,0.04,0.0,0.21,,,,,,,,,,,,,,,,
88,"[846, 174, 81, 96]",0.46,0.0,0.02,0.32,0.08,0.0,0.12,"[336, 111, 78, 104]",0.15,0.0,0.01,0.03,0.11,0.0,0.71,"[275, 600, 27, 28]",0.03,0.11,0.17,0.1,0.13,0.01,0.46,,,,,,,,
89,"[828, 163, 82, 96]",0.2,0.0,0.06,0.03,0.6,0.0,0.11,"[323, 110, 83, 109]",0.03,0.0,0.01,0.0,0.1,0.0,0.86,,,,,,,,,,,,,,,,
90,"[829, 175, 79, 94]",0.79,0.0,0.03,0.02,0.13,0.0,0.03,"[323, 114, 78, 110]",0.11,0.0,0.02,0.04,0.11,0.0,0.72,,,,,,,,,,,,,,,,
91,"[815, 173, 79, 100]",0.65,0.0,0.19,0.13,0.01,0.01,0.0,"[324, 109, 82, 108]",0.07,0.0,0.01,0.06,0.06,0.0,0.8,,,,,,,,,,,,,,,,
92,"[325, 109, 83, 107]",0.19,0.0,0.04,0.0,0.11,0.0,0.67,"[824, 165, 79, 98]",0.55,0.0,0.31,0.04,0.08,0.0,0.02,"[277, 601, 25, 24]",0.14,0.18,0.08,0.12,0.21,0.0,0.26,"[187, 353, 21, 24]",0.27,0.0,0.04,0.19,0.24,0.01,0.25
93,"[317, 110, 86, 110]",0.07,0.0,0.02,0.0,0.1,0.0,0.81,"[833, 179, 76, 88]",0.83,0.0,0.08,0.06,0.02,0.0,0.01,,,,,,,,,,,,,,,,
94,"[321, 107, 82, 110]",0.03,0.0,0.01,0.02,0.07,0.0,0.87,"[834, 179, 72, 90]",0.67,0.0,0.06,0.04,0.12,0.0,0.1,,,,,,,,,,,,,,,,
95,"[331, 111, 88, 109]",0.05,0.0,0.02,0.04,0.09,0.0,0.79,"[832, 168, 83, 102]",0.16,0.0,0.18,0.19,0.29,0.01,0.17,"[187, 354, 19, 21]",0.21,0.0,0.16,0.08,0.38,0.01,0.16,,,,,,,,
96,"[838, 172, 79, 102]",0.57,0.0,0.14,0.03,0.15,0.02,0.1,"[330, 110, 87, 109]",0.1,0.0,0.01,0.01,0.07,0.0,0.8,,,,,,,,,,,,,,,,
97,"[854, 173, 80, 97]",0.53,0.0,0.09,0.06,0.14,0.0,0.18,"[332, 105, 86, 110]",0.09,0.0,0.04,0.02,0.15,0.01,0.7,,,,,,,,,,,,,,,,
98,"[799, 163, 81, 100]",0.17,0.03,0.51,0.01,0.27,0.0,0.01,"[326, 109, 84, 109]",0.07,0.0,0.01,0.0,0.14,0.0,0.78,"[275, 604, 23, 22]",0.01,0.0,0.01,0.67,0.01,0.0,0.3,,,,,,,,
99,"[322, 105, 83, 106]",0.09,0.0,0.05,0.0,0.33,0.0,0.53,"[865, 175, 80, 102]",0.52,0.0,0.07,0.18,0.12,0.0,0.12,"[276, 601, 25, 27]",0.05,0.11,0.05,0.09,0.1,0.0,0.59,,,,,,,,
100,"[809, 170, 77, 94]",0.32,0.0,0.02,0.01,0.61,0.0,0.04,"[324, 102, 80, 107]",0.45,0.0,0.01,0.0,0.21,0.0,0.33,"[185, 353, 20, 22]",0.14,0.0,0.17,0.02,0.48,0.0,0.2,,,,,,,,
101,"[840, 170, 77, 98]",0.02,0.0,0.0,0.92,0.02,0.0,0.03,"[322, 113, 81, 111]",0.04,0.0,0.01,0.05,0.09,0.0,0.81,,,,,,,,,,,,,,,,
102,"[850, 167, 81, 101]",0.23,0.0,0.07,0.1,0.2,0.0,0.4,"[334, 120, 78, 111]",0.06,0.0,0.01,0.01,0.13,0.0,0.79,,,,,,,,,,,,,,,,
103,"[835, 171, 82, 96]",0.08,0.0,0.05,0.65,0.04,0.04,0.14,"[342, 112, 80, 104]",0.23,0.0,0.02,0.0,0.11,0.0,0.64,,,,,,,,,,,,,,,,
104,"[327, 112, 79, 110]",0.08,0.0,0.04,0.1,0.22,0.0,0.56,"[841, 165, 80, 103]",0.22,0.0,0.01,0.04,0.57,0.0,0.18,,,,,,,,,,,,,,,,
105,"[332, 110, 82, 107]",0.1,0.0,0.02,0.0,0.17,0.0,0.71,"[830, 160, 81, 102]",0.06,0.0,0.17,0.03,0.69,0.0,0.04,,,,,,,,,,,,,,,,
106,"[829, 173, 81, 100]",0.25,0.0,0.07,0.23,0.13,0.01,0.32,"[328, 110, 78, 112]",0.06,0.0,0.03,0.01,0.34,0.0,0.55,,,,,,,,,,,,,,,,
107,"[836, 170, 81, 96]",0.33,0.0,0.1,0.12,0.29,0.01,0.15,"[330, 107, 88, 111]",0.15,0.0,0.02,0.0,0.24,0.0,0.59,,,,,,,,,,,,,,,,
108,"[330, 110, 86, 112]",0.22,0.0,0.01,0.01,0.13,0.0,0.62,"[837, 181, 83, 96]",0.35,0.0,0.03,0.02,0.54,0.0,0.06,,,,,,,,,,,,,,,,
109,"[327, 111, 83, 112]",0.07,0.0,0.01,0.01,0.08,0.0,0.82,"[850, 174, 77, 97]",0.15,0.0,0.02,0.21,0.05,0.0,0.57,,,,,,,,,,,,,,,,
110,"[311, 110, 91, 113]",0.09,0.0,0.02,0.0,0.12,0.0,0.76,"[846, 165, 81, 98]",0.07,0.0,0.04,0.61,0.16,0.0,0.11,,,,,,,,,,,,,,,,
111,"[859, 161, 84, 106]",0.09,0.0,0.26,0.25,0.12,0.07,0.22,"[323, 114, 84, 110]",0.02,0.0,0.01,0.0,0.09,0.0,0.87,,,,,,,,,,,,,,,,
112,"[332, 135, 72, 104]",0.32,0.0,0.03,0.01,0.39,0.01,0.25,"[787, 162, 79, 96]",0.16,0.02,0.22,0.01,0.57,0.0,0.02,,,,,,,,,,,,,,,,
113,"[865, 189, 78, 102]",0.57,0.0,0.31,0.02,0.06,0.01,0.03,"[328, 136, 71, 95]",0.27,0.0,0.11,0.0,0.47,0.01,0.14,,,,,,,,,,,,,,,,
114,"[805, 176, 80, 91]",0.35,0.0,0.07,0.02,0.44,0.0,0.13,"[329, 123, 79, 110]",0.47,0.0,0.03,0.01,0.23,0.01,0.25,"[277, 601, 24, 25]",0.01,0.03,0.04,0.71,0.02,0.0,0.19,,,,,,,,
115,"[328, 120, 78, 105]",0.46,0.0,0.04,0.02,0.28,0.01,0.19,"[818, 170, 82, 97]",0.44,0.0,0.12,0.05,0.23,0.0,0.16,,,,,,,,,,,,,,,,
116,"[817, 164, 84, 100]",0.24,0.0,0.22,0.03,0.42,0.0,0.09,"[333, 112, 82, 104]",0.04,0.0,0.03,0.0,0.14,0.0,0.79,,,,,,,,,,,,,,,,
117,"[821, 171, 81, 95]",0.08,0.0,0.02,0.71,0.07,0.0,0.12,"[324, 109, 85, 108]",0.05,0.0,0.04,0.0,0.2,0.0,0.71,,,,,,,,,,,,,,,,
118,"[318, 105, 90, 113]",0.2,0.0,0.02,0.0,0.17,0.0,0.6,"[843, 166, 79, 97]",0.05,0.0,0.02,0.68,0.07,0.0,0.19,,,,,,,,,,,,,,,,
119,"[319, 109, 81, 107]",0.09,0.0,0.01,0.0,0.08,0.0,0.82,"[821, 168, 78, 92]",0.08,0.0,0.24,0.13,0.54,0.0,0.01,,,,,,,,,,,,,,,,
120,"[826, 173, 80, 99]",0.41,0.0,0.02,0.46,0.03,0.01,0.07,"[324, 105, 88, 114]",0.14,0.0,0.02,0.02,0.16,0.0,0.65,,,,,,,,,,,,,,,,
121,"[329, 100, 85, 105]",0.11,0.0,0.03,0.01,0.21,0.0,0.65,"[864, 170, 82, 98]",0.17,0.0,0.01,0.38,0.07,0.0,0.36,"[278, 601, 25, 26]",0.01,0.3,0.08,0.17,0.07,0.0,0.36,,,,,,,,
122,"[817, 173, 79, 92]",0.39,0.0,0.03,0.34,0.12,0.0,0.11,"[324, 114, 79, 107]",0.07,0.0,0.01,0.02,0.05,0.0,0.85,,,,,,,,,,,,,,,,
123,"[319, 108, 86, 109]",0.11,0.0,0.01,0.01,0.08,0.0,0.79,"[848, 173, 82, 102]",0.32,0.0,0.01,0.36,0.17,0.0,0.14,,,,,,,,,,,,,,,,
124,"[326, 104, 81, 106]",0.13,0.0,0.01,0.0,0.18,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,
125,"[320, 104, 83, 106]",0.26,0.0,0.03,0.0,0.2,0.0,0.5,"[832, 168, 82, 103]",0.28,0.0,0.07,0.28,0.24,0.0,0.13,"[277, 600, 26, 27]",0.02,0.26,0.1,0.19,0.17,0.0,0.26,,,,,,,,
126,"[319, 108, 88, 112]",0.04,0.0,0.01,0.0,0.05,0.0,0.89,"[849, 168, 83, 96]",0.13,0.0,0.13,0.1,0.31,0.0,0.34,,,,,,,,,,,,,,,,
127,"[318, 108, 87, 111]",0.05,0.0,0.02,0.0,0.07,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,
128,"[833, 175, 78, 93]",0.36,0.0,0.03,0.11,0.25,0.0,0.25,"[318, 117, 79, 106]",0.02,0.0,0.01,0.01,0.07,0.0,0.9,,,,,,,,,,,,,,,,
129,"[324, 106, 84, 109]",0.18,0.0,0.02,0.0,0.14,0.0,0.65,"[829, 171, 80, 97]",0.11,0.0,0.2,0.35,0.06,0.26,0.02,,,,,,,,,,,,,,,,
130,"[832, 166, 85, 107]",0.03,0.0,0.02,0.75,0.02,0.01,0.18,"[330, 112, 85, 111]",0.13,0.0,0.04,0.0,0.15,0.0,0.68,,,,,,,,,,,,,,,,
131,"[325, 103, 82, 104]",0.17,0.0,0.01,0.0,0.14,0.0,0.68,"[837, 176, 76, 96]",0.11,0.0,0.01,0.59,0.06,0.0,0.23,,,,,,,,,,,,,,,,
