,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3
16,"[953, 226, 108, 135]",0.14,0.0,0.06,0.01,0.16,0.0,0.64,"[416, 257, 90, 116]",0.68,0.0,0.17,0.01,0.1,0.01,0.04,"[634, 314, 39, 48]",0.69,0.0,0.06,0.14,0.07,0.01,0.03,,,,,,,,
17,"[950, 224, 110, 136]",0.29,0.0,0.15,0.01,0.17,0.01,0.38,"[413, 243, 106, 137]",0.39,0.0,0.2,0.02,0.17,0.08,0.14,"[585, 312, 40, 51]",0.63,0.0,0.02,0.17,0.06,0.0,0.11,"[12, 330, 51, 59]",0.02,0.0,0.05,0.19,0.53,0.04,0.17
18,"[948, 225, 114, 137]",0.19,0.0,0.03,0.01,0.16,0.0,0.61,"[430, 243, 103, 128]",0.83,0.02,0.06,0.0,0.09,0.0,0.01,"[554, 315, 43, 52]",0.63,0.0,0.04,0.18,0.12,0.0,0.02,"[711, 270, 57, 70]",0.28,0.0,0.18,0.14,0.3,0.01,0.08
19,"[949, 227, 113, 136]",0.36,0.0,0.05,0.01,0.08,0.01,0.49,"[434, 242, 101, 125]",0.73,0.01,0.04,0.0,0.17,0.0,0.04,,,,,,,,,,,,,,,,
20,"[944, 226, 112, 137]",0.27,0.0,0.03,0.02,0.13,0.0,0.56,"[431, 247, 96, 128]",0.52,0.01,0.17,0.0,0.19,0.03,0.08,,,,,,,,,,,,,,,,
21,"[939, 225, 106, 135]",0.2,0.0,0.03,0.01,0.16,0.0,0.59,"[428, 241, 98, 126]",0.45,0.01,0.14,0.0,0.33,0.04,0.04,"[384, 319, 46, 59]",0.75,0.0,0.03,0.04,0.17,0.0,0.02,,,,,,,,
22,"[936, 227, 108, 133]",0.26,0.0,0.04,0.01,0.12,0.01,0.57,"[437, 247, 93, 120]",0.52,0.18,0.21,0.0,0.07,0.0,0.01,"[350, 324, 48, 59]",0.46,0.0,0.07,0.24,0.17,0.0,0.06,,,,,,,,
23,"[938, 230, 104, 132]",0.26,0.0,0.06,0.01,0.35,0.0,0.32,"[432, 246, 94, 125]",0.76,0.01,0.08,0.01,0.09,0.01,0.04,"[287, 323, 52, 64]",0.69,0.01,0.05,0.17,0.03,0.0,0.05,,,,,,,,
24,"[944, 229, 112, 135]",0.25,0.0,0.05,0.02,0.12,0.0,0.56,"[222, 325, 54, 65]",0.75,0.0,0.04,0.12,0.05,0.0,0.03,,,,,,,,,,,,,,,,
25,"[427, 253, 100, 125]",0.28,0.06,0.08,0.0,0.56,0.0,0.02,"[984, 226, 110, 135]",0.04,0.0,0.05,0.02,0.46,0.0,0.43,"[174, 333, 55, 65]",0.55,0.0,0.04,0.03,0.31,0.0,0.07,,,,,,,,
26,"[424, 241, 98, 126]",0.41,0.0,0.08,0.0,0.26,0.04,0.21,"[990, 230, 112, 137]",0.11,0.0,0.01,0.01,0.12,0.0,0.75,"[75, 331, 61, 71]",0.64,0.0,0.02,0.05,0.26,0.0,0.03,,,,,,,,
27,"[426, 233, 96, 122]",0.53,0.01,0.05,0.0,0.16,0.0,0.25,"[984, 225, 113, 141]",0.18,0.0,0.02,0.01,0.2,0.01,0.59,"[25, 339, 61, 73]",0.69,0.0,0.04,0.18,0.05,0.0,0.04,,,,,,,,
28,"[441, 241, 93, 122]",0.75,0.04,0.15,0.0,0.04,0.01,0.01,"[963, 228, 113, 133]",0.14,0.0,0.03,0.01,0.33,0.0,0.49,,,,,,,,,,,,,,,,
29,"[417, 251, 93, 120]",0.25,0.0,0.23,0.0,0.38,0.01,0.13,"[959, 223, 112, 135]",0.28,0.0,0.04,0.0,0.25,0.0,0.43,,,,,,,,,,,,,,,,
30,"[961, 228, 111, 133]",0.29,0.0,0.01,0.05,0.33,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,
31,"[947, 228, 110, 132]",0.28,0.0,0.04,0.01,0.36,0.01,0.31,,,,,,,,,,,,,,,,,,,,,,,,
32,"[938, 223, 109, 138]",0.21,0.0,0.02,0.01,0.19,0.0,0.57,"[436, 255, 104, 127]",0.26,0.03,0.28,0.0,0.34,0.01,0.08,,,,,,,,,,,,,,,,
33,"[931, 235, 107, 130]",0.21,0.0,0.05,0.0,0.19,0.01,0.54,"[422, 256, 100, 129]",0.05,0.0,0.52,0.0,0.4,0.02,0.02,,,,,,,,,,,,,,,,
34,"[926, 243, 99, 125]",0.42,0.0,0.08,0.0,0.25,0.0,0.24,"[423, 255, 98, 123]",0.11,0.01,0.32,0.0,0.54,0.0,0.01,,,,,,,,,,,,,,,,
35,"[923, 243, 105, 127]",0.45,0.0,0.05,0.0,0.31,0.0,0.19,"[423, 253, 98, 126]",0.31,0.0,0.3,0.0,0.32,0.01,0.05,,,,,,,,,,,,,,,,
36,"[935, 241, 110, 133]",0.42,0.0,0.06,0.0,0.26,0.0,0.26,"[412, 252, 108, 132]",0.77,0.0,0.11,0.01,0.05,0.01,0.05,,,,,,,,,,,,,,,,
37,"[948, 246, 104, 126]",0.24,0.0,0.1,0.0,0.37,0.01,0.28,"[437, 255, 92, 119]",0.4,0.01,0.22,0.01,0.3,0.01,0.05,,,,,,,,,,,,,,,,
38,"[426, 245, 99, 123]",0.33,0.0,0.13,0.0,0.19,0.01,0.34,"[958, 241, 107, 129]",0.41,0.0,0.02,0.0,0.23,0.0,0.34,,,,,,,,,,,,,,,,
39,"[961, 238, 107, 131]",0.61,0.0,0.02,0.0,0.19,0.0,0.19,"[420, 237, 99, 124]",0.63,0.0,0.19,0.0,0.09,0.03,0.06,,,,,,,,,,,,,,,,
40,"[431, 241, 100, 122]",0.38,0.01,0.25,0.0,0.24,0.02,0.09,"[965, 240, 107, 130]",0.63,0.0,0.01,0.0,0.17,0.0,0.19,,,,,,,,,,,,,,,,
41,"[435, 243, 92, 123]",0.61,0.0,0.13,0.0,0.16,0.0,0.09,"[966, 233, 111, 136]",0.34,0.0,0.07,0.01,0.19,0.01,0.38,,,,,,,,,,,,,,,,
42,"[410, 243, 107, 132]",0.61,0.0,0.15,0.01,0.14,0.01,0.09,"[975, 242, 103, 127]",0.42,0.0,0.03,0.0,0.16,0.0,0.38,,,,,,,,,,,,,,,,
43,"[400, 243, 98, 125]",0.41,0.0,0.21,0.02,0.26,0.0,0.09,"[967, 239, 109, 132]",0.47,0.0,0.04,0.01,0.19,0.0,0.28,,,,,,,,,,,,,,,,
44,"[965, 236, 105, 133]",0.36,0.0,0.04,0.0,0.28,0.0,0.32,"[409, 249, 99, 132]",0.35,0.0,0.2,0.04,0.13,0.05,0.22,,,,,,,,,,,,,,,,
45,"[421, 231, 91, 119]",0.12,0.01,0.31,0.0,0.31,0.08,0.17,"[960, 219, 105, 129]",0.49,0.0,0.08,0.0,0.33,0.0,0.1,,,,,,,,,,,,,,,,
46,"[423, 195, 99, 126]",0.73,0.0,0.08,0.0,0.12,0.01,0.06,"[951, 200, 101, 128]",0.45,0.0,0.1,0.01,0.33,0.0,0.11,,,,,,,,,,,,,,,,
47,"[420, 172, 98, 128]",0.82,0.0,0.12,0.0,0.04,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,
48,"[434, 168, 96, 126]",0.54,0.0,0.05,0.04,0.35,0.01,0.01,"[944, 161, 106, 136]",0.36,0.0,0.05,0.01,0.27,0.03,0.29,,,,,,,,,,,,,,,,
49,"[443, 170, 97, 127]",0.75,0.01,0.09,0.0,0.12,0.01,0.02,"[952, 166, 101, 128]",0.21,0.0,0.03,0.01,0.29,0.01,0.45,,,,,,,,,,,,,,,,
50,"[437, 168, 102, 130]",0.6,0.0,0.12,0.0,0.11,0.02,0.14,"[953, 172, 100, 125]",0.34,0.0,0.04,0.01,0.13,0.0,0.47,,,,,,,,,,,,,,,,
51,"[438, 182, 94, 123]",0.7,0.0,0.09,0.0,0.18,0.01,0.02,"[951, 174, 106, 132]",0.2,0.0,0.07,0.0,0.41,0.0,0.32,,,,,,,,,,,,,,,,
52,"[950, 175, 105, 131]",0.31,0.0,0.08,0.0,0.41,0.01,0.19,,,,,,,,,,,,,,,,,,,,,,,,
53,"[950, 180, 102, 126]",0.29,0.0,0.06,0.01,0.15,0.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,
54,"[434, 182, 103, 126]",0.05,0.0,0.35,0.0,0.46,0.0,0.13,"[948, 180, 102, 126]",0.29,0.0,0.05,0.0,0.33,0.0,0.33,"[919, 201, 19, 24]",0.1,0.01,0.13,0.24,0.44,0.0,0.09,,,,,,,,
55,"[421, 187, 96, 124]",0.44,0.01,0.19,0.0,0.29,0.04,0.03,"[949, 180, 103, 126]",0.37,0.0,0.05,0.0,0.47,0.0,0.11,,,,,,,,,,,,,,,,
56,"[435, 182, 93, 124]",0.76,0.0,0.1,0.0,0.12,0.0,0.02,"[946, 186, 95, 119]",0.4,0.0,0.03,0.01,0.31,0.0,0.26,,,,,,,,,,,,,,,,
57,"[936, 186, 102, 126]",0.51,0.0,0.03,0.0,0.27,0.01,0.18,"[433, 177, 100, 124]",0.18,0.02,0.23,0.04,0.28,0.05,0.21,,,,,,,,,,,,,,,,
58,"[925, 188, 98, 121]",0.63,0.0,0.04,0.01,0.16,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
59,"[422, 200, 99, 118]",0.02,0.0,0.51,0.0,0.36,0.01,0.09,"[913, 186, 98, 123]",0.55,0.0,0.02,0.01,0.08,0.0,0.33,,,,,,,,,,,,,,,,
60,"[434, 194, 93, 124]",0.52,0.01,0.11,0.0,0.3,0.02,0.04,"[930, 188, 95, 119]",0.68,0.0,0.02,0.01,0.11,0.0,0.17,,,,,,,,,,,,,,,,
61,"[941, 181, 102, 132]",0.68,0.0,0.02,0.01,0.13,0.0,0.15,"[419, 187, 113, 139]",0.72,0.0,0.08,0.01,0.1,0.03,0.06,,,,,,,,,,,,,,,,
62,"[945, 177, 102, 127]",0.76,0.0,0.05,0.0,0.13,0.0,0.05,"[431, 191, 96, 128]",0.18,0.01,0.1,0.01,0.61,0.04,0.06,,,,,,,,,,,,,,,,
63,"[434, 185, 99, 123]",0.16,0.0,0.28,0.0,0.45,0.01,0.09,"[932, 178, 100, 127]",0.72,0.0,0.03,0.0,0.21,0.0,0.03,,,,,,,,,,,,,,,,
64,"[430, 185, 99, 122]",0.54,0.0,0.13,0.0,0.2,0.03,0.1,,,,,,,,,,,,,,,,,,,,,,,,
65,"[427, 195, 96, 122]",0.33,0.03,0.17,0.0,0.4,0.01,0.06,"[911, 170, 108, 134]",0.58,0.0,0.04,0.05,0.21,0.0,0.12,,,,,,,,,,,,,,,,
66,"[429, 192, 95, 119]",0.16,0.05,0.26,0.0,0.37,0.01,0.15,"[920, 173, 97, 125]",0.35,0.0,0.06,0.01,0.33,0.02,0.23,,,,,,,,,,,,,,,,
67,"[918, 185, 93, 119]",0.55,0.0,0.05,0.02,0.24,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,
68,"[412, 190, 96, 123]",0.21,0.0,0.17,0.03,0.47,0.05,0.07,"[922, 186, 88, 116]",0.62,0.0,0.06,0.01,0.11,0.0,0.19,,,,,,,,,,,,,,,,
69,"[932, 181, 102, 127]",0.51,0.0,0.04,0.0,0.36,0.0,0.08,"[432, 195, 100, 124]",0.21,0.03,0.09,0.0,0.58,0.02,0.08,,,,,,,,,,,,,,,,
70,"[934, 180, 102, 129]",0.6,0.0,0.04,0.0,0.3,0.0,0.05,"[408, 182, 99, 127]",0.28,0.0,0.32,0.0,0.32,0.0,0.07,,,,,,,,,,,,,,,,
71,"[412, 191, 98, 121]",0.17,0.0,0.37,0.0,0.3,0.01,0.15,"[941, 178, 104, 129]",0.43,0.0,0.05,0.0,0.36,0.0,0.15,,,,,,,,,,,,,,,,
72,"[407, 179, 103, 130]",0.35,0.0,0.11,0.01,0.19,0.02,0.32,"[939, 176, 108, 135]",0.36,0.0,0.05,0.0,0.35,0.02,0.21,,,,,,,,,,,,,,,,
73,"[939, 175, 109, 135]",0.35,0.0,0.11,0.0,0.32,0.02,0.2,"[410, 197, 97, 130]",0.33,0.0,0.13,0.03,0.15,0.06,0.3,,,,,,,,,,,,,,,,
74,"[941, 170, 112, 143]",0.21,0.0,0.06,0.01,0.38,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,
75,"[943, 175, 109, 140]",0.22,0.0,0.14,0.0,0.35,0.03,0.25,"[434, 193, 96, 122]",0.43,0.01,0.2,0.0,0.35,0.0,0.01,,,,,,,,,,,,,,,,
76,"[431, 191, 99, 122]",0.09,0.02,0.14,0.0,0.72,0.0,0.03,"[937, 177, 106, 136]",0.48,0.0,0.14,0.01,0.25,0.01,0.11,,,,,,,,,,,,,,,,
77,"[422, 183, 101, 126]",0.22,0.0,0.36,0.0,0.29,0.01,0.11,"[935, 179, 101, 126]",0.47,0.0,0.05,0.0,0.45,0.0,0.04,,,,,,,,,,,,,,,,
78,"[932, 179, 102, 130]",0.58,0.0,0.08,0.0,0.28,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
79,"[928, 181, 103, 129]",0.55,0.0,0.1,0.0,0.28,0.01,0.06,"[406, 215, 98, 121]",0.22,0.0,0.33,0.01,0.35,0.01,0.08,,,,,,,,,,,,,,,,
80,"[929, 181, 101, 128]",0.64,0.0,0.05,0.0,0.26,0.0,0.05,"[425, 197, 95, 116]",0.07,0.0,0.05,0.0,0.82,0.0,0.05,,,,,,,,,,,,,,,,
81,"[423, 190, 97, 122]",0.19,0.05,0.42,0.0,0.28,0.02,0.06,"[933, 180, 100, 127]",0.56,0.0,0.05,0.0,0.29,0.0,0.1,,,,,,,,,,,,,,,,
82,"[931, 180, 104, 130]",0.53,0.0,0.05,0.0,0.32,0.0,0.09,"[424, 188, 99, 124]",0.48,0.02,0.25,0.0,0.23,0.0,0.02,,,,,,,,,,,,,,,,
83,"[932, 179, 105, 133]",0.51,0.0,0.07,0.0,0.25,0.0,0.16,"[418, 191, 107, 129]",0.51,0.01,0.18,0.01,0.15,0.03,0.11,,,,,,,,,,,,,,,,
84,"[938, 177, 105, 131]",0.27,0.0,0.2,0.0,0.43,0.01,0.09,"[418, 189, 97, 128]",0.19,0.0,0.17,0.06,0.33,0.03,0.21,,,,,,,,,,,,,,,,
85,"[937, 170, 108, 136]",0.18,0.0,0.03,0.0,0.23,0.0,0.56,"[427, 187, 95, 124]",0.22,0.02,0.22,0.0,0.52,0.0,0.02,,,,,,,,,,,,,,,,
86,"[411, 200, 95, 122]",0.11,0.0,0.42,0.0,0.47,0.0,0.0,"[939, 175, 105, 134]",0.36,0.0,0.04,0.0,0.33,0.01,0.27,,,,,,,,,,,,,,,,
87,"[413, 189, 98, 121]",0.19,0.0,0.4,0.0,0.36,0.01,0.04,"[941, 177, 102, 131]",0.49,0.0,0.04,0.0,0.33,0.0,0.13,,,,,,,,,,,,,,,,
88,"[419, 200, 99, 129]",0.06,0.0,0.28,0.0,0.65,0.0,0.01,"[944, 178, 99, 127]",0.7,0.0,0.04,0.0,0.17,0.0,0.09,,,,,,,,,,,,,,,,
89,"[940, 175, 107, 133]",0.42,0.0,0.03,0.0,0.35,0.0,0.2,"[409, 197, 95, 126]",0.28,0.0,0.2,0.01,0.22,0.08,0.21,,,,,,,,,,,,,,,,
90,"[414, 198, 98, 125]",0.39,0.0,0.15,0.01,0.21,0.03,0.21,,,,,,,,,,,,,,,,,,,,,,,,
91,"[432, 193, 97, 119]",0.04,0.0,0.35,0.0,0.53,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,
92,"[431, 185, 95, 116]",0.16,0.0,0.35,0.0,0.32,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,
93,"[427, 178, 101, 126]",0.08,0.0,0.5,0.0,0.28,0.02,0.11,,,,,,,,,,,,,,,,,,,,,,,,
94,"[412, 192, 94, 120]",0.53,0.02,0.07,0.0,0.31,0.0,0.07,"[947, 178, 103, 132]",0.41,0.0,0.02,0.0,0.27,0.0,0.29,,,,,,,,,,,,,,,,
95,"[945, 179, 104, 131]",0.36,0.0,0.09,0.0,0.41,0.01,0.14,"[411, 189, 101, 126]",0.27,0.0,0.28,0.04,0.3,0.02,0.09,,,,,,,,,,,,,,,,
96,"[436, 186, 100, 123]",0.05,0.01,0.53,0.0,0.28,0.04,0.1,"[941, 177, 108, 134]",0.59,0.0,0.04,0.0,0.28,0.0,0.09,,,,,,,,,,,,,,,,
97,"[415, 183, 102, 125]",0.41,0.01,0.27,0.0,0.27,0.01,0.04,"[943, 183, 99, 126]",0.86,0.0,0.01,0.0,0.09,0.0,0.04,,,,,,,,,,,,,,,,
98,"[417, 194, 99, 127]",0.11,0.0,0.26,0.0,0.48,0.1,0.04,"[939, 184, 98, 126]",0.78,0.0,0.02,0.0,0.12,0.0,0.08,,,,,,,,,,,,,,,,
99,"[938, 180, 101, 129]",0.71,0.0,0.03,0.0,0.17,0.0,0.08,"[412, 192, 102, 127]",0.26,0.0,0.33,0.01,0.21,0.1,0.1,,,,,,,,,,,,,,,,
100,"[427, 194, 100, 122]",0.16,0.04,0.15,0.0,0.58,0.01,0.06,"[941, 181, 100, 129]",0.5,0.0,0.02,0.0,0.25,0.0,0.22,,,,,,,,,,,,,,,,
101,"[432, 207, 94, 120]",0.03,0.0,0.54,0.0,0.37,0.05,0.01,"[940, 182, 99, 129]",0.8,0.0,0.01,0.0,0.14,0.0,0.05,,,,,,,,,,,,,,,,
102,"[425, 201, 94, 125]",0.03,0.0,0.17,0.0,0.72,0.01,0.06,"[946, 177, 103, 131]",0.57,0.0,0.05,0.0,0.25,0.0,0.12,,,,,,,,,,,,,,,,
103,"[448, 203, 94, 121]",0.01,0.0,0.73,0.0,0.25,0.01,0.0,"[945, 176, 105, 132]",0.41,0.0,0.07,0.0,0.33,0.01,0.18,,,,,,,,,,,,,,,,
104,"[441, 196, 96, 122]",0.01,0.0,0.66,0.0,0.25,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,
105,"[420, 198, 98, 122]",0.07,0.0,0.29,0.0,0.58,0.01,0.06,"[944, 175, 103, 130]",0.53,0.0,0.03,0.0,0.29,0.0,0.15,,,,,,,,,,,,,,,,
106,"[423, 192, 97, 127]",0.28,0.01,0.23,0.02,0.24,0.05,0.17,"[936, 183, 97, 123]",0.8,0.0,0.01,0.0,0.14,0.0,0.04,,,,,,,,,,,,,,,,
107,"[936, 184, 99, 125]",0.71,0.0,0.02,0.0,0.23,0.0,0.04,"[419, 206, 99, 124]",0.26,0.0,0.22,0.06,0.31,0.03,0.11,"[151, 369, 28, 34]",0.56,0.0,0.11,0.11,0.12,0.0,0.09,,,,,,,,
108,"[421, 183, 96, 122]",0.16,0.01,0.32,0.0,0.41,0.0,0.09,"[944, 175, 102, 131]",0.46,0.0,0.03,0.0,0.29,0.0,0.22,,,,,,,,,,,,,,,,
109,"[415, 185, 107, 132]",0.06,0.01,0.24,0.0,0.66,0.01,0.02,"[947, 172, 104, 132]",0.14,0.0,0.12,0.0,0.55,0.01,0.18,,,,,,,,,,,,,,,,
110,"[942, 172, 103, 128]",0.35,0.0,0.06,0.0,0.46,0.0,0.13,"[408, 200, 96, 128]",0.21,0.0,0.2,0.13,0.29,0.06,0.11,,,,,,,,,,,,,,,,
111,"[938, 172, 105, 131]",0.44,0.0,0.04,0.01,0.28,0.0,0.24,"[414, 193, 102, 125]",0.46,0.0,0.18,0.01,0.28,0.01,0.05,,,,,,,,,,,,,,,,
112,"[426, 197, 99, 123]",0.02,0.0,0.3,0.01,0.57,0.01,0.09,"[930, 168, 102, 130]",0.28,0.0,0.05,0.01,0.21,0.03,0.42,,,,,,,,,,,,,,,,
113,"[416, 191, 96, 120]",0.03,0.0,0.61,0.0,0.3,0.01,0.05,"[938, 174, 97, 127]",0.28,0.0,0.12,0.0,0.36,0.01,0.23,,,,,,,,,,,,,,,,
114,"[406, 190, 101, 126]",0.15,0.0,0.16,0.01,0.53,0.02,0.14,"[934, 169, 100, 129]",0.34,0.0,0.04,0.0,0.27,0.03,0.32,,,,,,,,,,,,,,,,
115,"[936, 175, 96, 124]",0.39,0.0,0.13,0.01,0.35,0.01,0.11,"[417, 192, 95, 120]",0.25,0.0,0.21,0.01,0.41,0.01,0.12,,,,,,,,,,,,,,,,
116,"[430, 190, 100, 119]",0.04,0.0,0.43,0.0,0.42,0.0,0.1,"[936, 175, 96, 125]",0.33,0.0,0.1,0.0,0.31,0.01,0.25,,,,,,,,,,,,,,,,
117,"[933, 173, 103, 132]",0.47,0.0,0.04,0.0,0.3,0.0,0.19,"[425, 197, 99, 125]",0.07,0.0,0.28,0.0,0.62,0.01,0.02,,,,,,,,,,,,,,,,
118,"[936, 170, 101, 130]",0.55,0.0,0.03,0.0,0.21,0.02,0.19,"[427, 191, 99, 128]",0.05,0.0,0.08,0.0,0.81,0.02,0.04,,,,,,,,,,,,,,,,
119,"[938, 174, 95, 126]",0.49,0.0,0.06,0.0,0.24,0.0,0.2,"[418, 196, 105, 127]",0.27,0.0,0.29,0.01,0.34,0.01,0.07,,,,,,,,,,,,,,,,
120,"[420, 195, 89, 122]",0.14,0.0,0.23,0.01,0.56,0.02,0.04,"[935, 171, 102, 130]",0.61,0.0,0.02,0.0,0.21,0.0,0.16,,,,,,,,,,,,,,,,
121,"[426, 188, 101, 124]",0.04,0.0,0.48,0.0,0.38,0.01,0.08,"[938, 177, 96, 123]",0.64,0.0,0.07,0.01,0.22,0.0,0.07,,,,,,,,,,,,,,,,
122,"[433, 181, 99, 128]",0.12,0.0,0.5,0.0,0.22,0.06,0.11,"[943, 175, 102, 128]",0.78,0.0,0.02,0.0,0.14,0.0,0.06,,,,,,,,,,,,,,,,
123,"[427, 188, 91, 119]",0.49,0.0,0.12,0.0,0.33,0.0,0.04,"[939, 172, 100, 128]",0.62,0.0,0.04,0.0,0.24,0.01,0.09,,,,,,,,,,,,,,,,
124,"[939, 174, 104, 128]",0.54,0.0,0.06,0.0,0.26,0.0,0.14,"[412, 208, 95, 124]",0.51,0.0,0.19,0.03,0.2,0.01,0.06,,,,,,,,,,,,,,,,
125,"[937, 175, 105, 130]",0.58,0.0,0.05,0.0,0.26,0.0,0.11,"[413, 181, 102, 133]",0.18,0.0,0.1,0.01,0.65,0.01,0.06,,,,,,,,,,,,,,,,
126,"[413, 202, 96, 128]",0.22,0.0,0.21,0.01,0.21,0.08,0.27,"[928, 182, 103, 127]",0.75,0.0,0.03,0.0,0.15,0.0,0.07,,,,,,,,,,,,,,,,
127,"[928, 181, 99, 127]",0.68,0.0,0.04,0.0,0.17,0.0,0.1,"[419, 202, 91, 120]",0.18,0.0,0.24,0.01,0.41,0.04,0.12,,,,,,,,,,,,,,,,
128,"[932, 180, 101, 130]",0.56,0.0,0.07,0.0,0.26,0.0,0.11,"[406, 200, 93, 121]",0.21,0.01,0.21,0.02,0.14,0.22,0.19,,,,,,,,,,,,,,,,
129,"[937, 175, 106, 133]",0.59,0.0,0.03,0.0,0.24,0.0,0.14,"[423, 185, 96, 123]",0.2,0.01,0.25,0.0,0.48,0.01,0.06,,,,,,,,,,,,,,,,
130,"[422, 191, 100, 120]",0.15,0.02,0.49,0.0,0.21,0.02,0.1,"[940, 175, 106, 131]",0.48,0.0,0.03,0.0,0.37,0.0,0.12,,,,,,,,,,,,,,,,
