,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[498, 107, 180, 237]",0.04,0.0,0.74,0.0,0.09,0.11,0.02,,,,,,,,
1,"[497, 113, 186, 240]",0.04,0.0,0.47,0.0,0.01,0.41,0.08,,,,,,,,
2,"[475, 94, 177, 222]",0.01,0.0,0.36,0.0,0.02,0.59,0.01,,,,,,,,
3,"[528, 84, 175, 219]",0.03,0.0,0.49,0.0,0.03,0.43,0.02,,,,,,,,
4,"[538, 131, 179, 233]",0.01,0.0,0.14,0.02,0.01,0.79,0.04,,,,,,,,
5,"[509, 114, 183, 227]",0.01,0.0,0.19,0.01,0.01,0.73,0.05,,,,,,,,
6,"[470, 146, 194, 262]",0.38,0.0,0.16,0.03,0.37,0.01,0.04,,,,,,,,
7,"[507, 114, 184, 233]",0.11,0.0,0.41,0.0,0.04,0.28,0.17,,,,,,,,
8,"[497, 115, 181, 225]",0.0,0.0,0.06,0.0,0.0,0.93,0.0,,,,,,,,
9,"[549, 112, 174, 221]",0.04,0.0,0.58,0.0,0.04,0.21,0.12,,,,,,,,
10,"[537, 111, 184, 235]",0.24,0.0,0.12,0.0,0.13,0.07,0.43,,,,,,,,
11,"[515, 86, 187, 238]",0.04,0.0,0.06,0.0,0.01,0.8,0.09,,,,,,,,
12,"[497, 108, 183, 236]",0.03,0.0,0.57,0.0,0.04,0.32,0.04,,,,,,,,
13,"[504, 124, 185, 225]",0.21,0.0,0.48,0.0,0.1,0.18,0.04,,,,,,,,
14,"[509, 124, 177, 221]",0.16,0.0,0.28,0.0,0.18,0.02,0.36,,,,,,,,
15,"[501, 112, 181, 226]",0.02,0.0,0.04,0.0,0.02,0.92,0.01,,,,,,,,
16,"[542, 130, 181, 246]",0.04,0.0,0.05,0.0,0.02,0.87,0.01,,,,,,,,
17,"[536, 81, 176, 223]",0.06,0.0,0.66,0.0,0.16,0.03,0.09,,,,,,,,
18,"[518, 98, 175, 246]",0.02,0.0,0.7,0.0,0.01,0.26,0.0,,,,,,,,
19,"[535, 151, 181, 234]",0.1,0.0,0.09,0.01,0.27,0.0,0.53,,,,,,,,
20,"[503, 103, 184, 246]",0.09,0.0,0.5,0.0,0.05,0.29,0.07,,,,,,,,
21,"[491, 120, 183, 231]",0.02,0.0,0.29,0.0,0.02,0.62,0.06,,,,,,,,
22,"[490, 96, 184, 251]",0.18,0.0,0.43,0.27,0.03,0.09,0.01,,,,,,,,
23,"[530, 106, 187, 237]",0.2,0.0,0.08,0.0,0.05,0.22,0.45,,,,,,,,
24,"[511, 111, 182, 231]",0.31,0.0,0.04,0.0,0.05,0.1,0.49,,,,,,,,
25,"[515, 94, 188, 239]",0.2,0.0,0.04,0.0,0.03,0.08,0.65,,,,,,,,
26,"[522, 99, 181, 235]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
27,"[521, 98, 184, 245]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
28,"[517, 111, 185, 243]",0.01,0.0,0.01,0.24,0.0,0.73,0.0,,,,,,,,
29,"[500, 114, 182, 225]",0.06,0.0,0.34,0.01,0.04,0.18,0.38,,,,,,,,
30,"[502, 143, 190, 247]",0.03,0.0,0.18,0.0,0.03,0.72,0.04,,,,,,,,
31,"[533, 128, 179, 228]",0.3,0.0,0.07,0.01,0.22,0.0,0.4,,,,,,,,
32,"[516, 98, 189, 248]",0.09,0.0,0.47,0.03,0.07,0.11,0.24,,,,,,,,
33,"[494, 105, 185, 233]",0.12,0.0,0.35,0.0,0.09,0.14,0.31,,,,,,,,
34,"[508, 94, 182, 226]",0.07,0.0,0.5,0.0,0.05,0.23,0.15,,,,,,,,
35,"[537, 102, 186, 242]",0.11,0.0,0.06,0.0,0.21,0.05,0.57,,,,,,,,
36,"[494, 86, 181, 232]",0.32,0.0,0.17,0.0,0.09,0.04,0.38,,,,,,,,
37,"[503, 87, 180, 226]",0.22,0.0,0.35,0.0,0.11,0.15,0.18,,,,,,,,
38,"[529, 124, 182, 245]",0.37,0.0,0.21,0.04,0.33,0.01,0.04,,,,,,,,
39,"[503, 125, 179, 231]",0.15,0.0,0.04,0.0,0.11,0.01,0.68,,,,,,,,
40,"[499, 111, 180, 240]",0.06,0.0,0.26,0.0,0.1,0.1,0.48,,,,,,,,
41,"[503, 115, 180, 232]",0.11,0.0,0.05,0.0,0.21,0.01,0.62,,,,,,,,
42,"[518, 95, 172, 225]",0.05,0.0,0.26,0.0,0.07,0.53,0.09,,,,,,,,
43,"[557, 139, 180, 227]",0.12,0.0,0.59,0.0,0.08,0.11,0.09,,,,,,,,
44,"[560, 108, 170, 221]",0.04,0.0,0.48,0.0,0.08,0.3,0.09,,,,,,,,
45,"[544, 127, 173, 229]",0.17,0.0,0.11,0.01,0.23,0.01,0.46,,,,,,,,
46,"[504, 111, 186, 245]",0.04,0.0,0.14,0.0,0.02,0.22,0.58,,,,,,,,
47,"[465, 147, 185, 243]",0.22,0.01,0.05,0.0,0.25,0.02,0.45,,,,,,,,
48,"[502, 143, 187, 235]",0.08,0.0,0.14,0.01,0.21,0.05,0.51,,,,,,,,
49,"[502, 124, 173, 214]",0.08,0.0,0.45,0.0,0.06,0.26,0.15,,,,,,,,
50,"[498, 101, 191, 259]",0.1,0.0,0.06,0.02,0.15,0.04,0.63,,,,,,,,
51,"[502, 108, 183, 232]",0.14,0.0,0.07,0.0,0.04,0.1,0.65,,,,,,,,
52,"[504, 102, 181, 233]",0.09,0.0,0.03,0.0,0.03,0.03,0.82,,,,,,,,
53,"[503, 109, 184, 233]",0.19,0.0,0.08,0.0,0.02,0.16,0.55,,,,,,,,
54,"[507, 91, 180, 229]",0.16,0.0,0.12,0.0,0.12,0.01,0.59,,,,,,,,
