,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[724, 236, 176, 218]",0.23,0.0,0.05,0.0,0.34,0.0,0.37,,,,,,,,
1,"[573, 250, 174, 228]",0.38,0.0,0.09,0.0,0.37,0.01,0.15,,,,,,,,
2,"[588, 254, 176, 222]",0.34,0.0,0.08,0.0,0.4,0.0,0.17,,,,,,,,
3,"[580, 268, 172, 219]",0.21,0.0,0.05,0.0,0.31,0.0,0.43,,,,,,,,
4,"[573, 250, 179, 226]",0.23,0.0,0.09,0.0,0.21,0.01,0.46,"[1116, 293, 38, 45]",0.17,0.04,0.1,0.16,0.21,0.19,0.14
5,"[592, 292, 175, 225]",0.63,0.0,0.05,0.05,0.22,0.01,0.05,,,,,,,,
6,"[570, 253, 179, 233]",0.29,0.0,0.24,0.06,0.14,0.06,0.21,,,,,,,,
7,"[565, 280, 189, 240]",0.45,0.0,0.1,0.01,0.36,0.0,0.07,,,,,,,,
8,"[581, 220, 195, 251]",0.08,0.0,0.45,0.0,0.12,0.34,0.02,,,,,,,,
9,"[556, 265, 209, 261]",0.61,0.0,0.14,0.0,0.17,0.0,0.07,,,,,,,,
10,"[553, 263, 206, 259]",0.43,0.0,0.05,0.0,0.41,0.0,0.11,,,,,,,,
11,"[559, 277, 208, 261]",0.27,0.01,0.08,0.07,0.3,0.0,0.27,,,,,,,,
12,"[548, 213, 224, 282]",0.3,0.0,0.11,0.01,0.09,0.0,0.49,,,,,,,,
13,"[520, 210, 232, 289]",0.24,0.0,0.21,0.12,0.16,0.04,0.22,,,,,,,,
14,"[549, 260, 221, 277]",0.59,0.0,0.08,0.01,0.26,0.0,0.05,,,,,,,,
15,"[512, 178, 245, 307]",0.14,0.0,0.47,0.0,0.12,0.23,0.04,,,,,,,,
16,"[518, 274, 229, 275]",0.21,0.0,0.06,0.32,0.22,0.0,0.18,,,,,,,,
17,"[496, 244, 238, 294]",0.11,0.0,0.05,0.0,0.42,0.0,0.42,,,,,,,,
18,"[503, 214, 250, 320]",0.24,0.0,0.4,0.0,0.29,0.03,0.03,,,,,,,,
19,"[499, 252, 240, 295]",0.06,0.0,0.05,0.14,0.44,0.0,0.3,,,,,,,,
20,"[506, 196, 249, 320]",0.17,0.0,0.35,0.0,0.43,0.02,0.03,,,,,,,,
21,"[508, 145, 267, 342]",0.05,0.0,0.14,0.0,0.02,0.72,0.06,,,,,,,,
22,"[487, 138, 266, 331]",0.12,0.0,0.22,0.05,0.24,0.08,0.28,,,,,,,,
23,"[473, 204, 244, 311]",0.31,0.0,0.39,0.0,0.17,0.1,0.03,,,,,,,,
24,"[378, 142, 270, 360]",0.49,0.0,0.12,0.05,0.19,0.05,0.1,,,,,,,,
25,"[478, 135, 250, 316]",0.13,0.0,0.1,0.05,0.07,0.22,0.44,,,,,,,,
26,"[528, 154, 258, 328]",0.12,0.0,0.12,0.1,0.2,0.11,0.35,,,,,,,,
27,"[518, 238, 241, 301]",0.3,0.0,0.09,0.21,0.21,0.0,0.17,,,,,,,,
28,"[508, 220, 242, 312]",0.42,0.0,0.29,0.0,0.25,0.02,0.02,,,,,,,,
29,"[530, 148, 259, 319]",0.3,0.0,0.1,0.0,0.08,0.06,0.45,,,,,,,,
30,"[522, 136, 261, 324]",0.32,0.0,0.11,0.0,0.26,0.05,0.25,,,,,,,,
31,"[573, 228, 234, 299]",0.29,0.0,0.09,0.02,0.36,0.04,0.2,,,,,,,,
32,"[514, 120, 265, 321]",0.12,0.0,0.22,0.03,0.16,0.14,0.34,,,,,,,,
33,"[541, 172, 256, 322]",0.21,0.0,0.09,0.02,0.09,0.08,0.5,,,,,,,,
34,"[529, 162, 251, 320]",0.47,0.0,0.12,0.0,0.11,0.11,0.18,,,,,,,,
35,"[517, 175, 261, 316]",0.22,0.0,0.02,0.0,0.02,0.01,0.72,,,,,,,,
