,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1
0,"[507, 148, 141, 188]",0.18,0.0,0.19,0.01,0.04,0.17,0.41,"[707, 641, 61, 70]",0.63,0.0,0.08,0.04,0.13,0.05,0.07
1,"[540, 153, 140, 186]",0.31,0.0,0.46,0.0,0.13,0.02,0.07,,,,,,,,
2,"[570, 149, 143, 192]",0.18,0.0,0.48,0.01,0.1,0.06,0.17,,,,,,,,
3,"[587, 152, 142, 188]",0.19,0.01,0.62,0.0,0.15,0.03,0.01,,,,,,,,
4,"[576, 156, 139, 185]",0.18,0.0,0.41,0.0,0.07,0.25,0.08,,,,,,,,
5,"[572, 169, 140, 181]",0.3,0.05,0.21,0.0,0.15,0.03,0.25,,,,,,,,
6,"[579, 152, 143, 190]",0.23,0.01,0.15,0.02,0.11,0.01,0.46,,,,,,,,
7,"[583, 160, 144, 186]",0.21,0.05,0.14,0.0,0.22,0.0,0.38,,,,,,,,
8,"[581, 153, 146, 195]",0.32,0.0,0.23,0.0,0.07,0.11,0.28,,,,,,,,
9,"[564, 160, 144, 185]",0.27,0.03,0.25,0.01,0.34,0.01,0.1,,,,,,,,
10,"[567, 156, 143, 188]",0.11,0.02,0.46,0.0,0.33,0.0,0.07,,,,,,,,
11,"[606, 165, 143, 183]",0.16,0.01,0.32,0.0,0.41,0.01,0.09,,,,,,,,
12,"[603, 157, 144, 184]",0.15,0.0,0.04,0.04,0.08,0.0,0.68,,,,,,,,
13,"[565, 155, 142, 188]",0.33,0.04,0.33,0.01,0.15,0.02,0.11,,,,,,,,
14,"[561, 157, 144, 188]",0.35,0.0,0.32,0.0,0.17,0.02,0.12,,,,,,,,
15,"[552, 159, 137, 180]",0.19,0.0,0.51,0.0,0.18,0.06,0.07,,,,,,,,
16,"[571, 160, 140, 186]",0.37,0.0,0.16,0.0,0.17,0.01,0.28,"[759, 652, 45, 55]",0.57,0.0,0.08,0.07,0.12,0.12,0.04
17,"[567, 163, 142, 178]",0.16,0.0,0.57,0.01,0.11,0.1,0.05,,,,,,,,
18,"[557, 162, 145, 189]",0.33,0.0,0.39,0.0,0.23,0.01,0.05,,,,,,,,
19,"[567, 164, 139, 180]",0.33,0.0,0.25,0.0,0.2,0.01,0.21,,,,,,,,
20,"[573, 162, 145, 187]",0.26,0.0,0.29,0.0,0.14,0.14,0.16,"[759, 651, 45, 56]",0.66,0.0,0.08,0.06,0.1,0.07,0.03
21,"[554, 165, 138, 179]",0.07,0.0,0.85,0.0,0.03,0.03,0.0,,,,,,,,
22,"[572, 153, 138, 184]",0.31,0.0,0.34,0.01,0.17,0.01,0.16,,,,,,,,
23,"[579, 157, 138, 183]",0.34,0.0,0.24,0.0,0.21,0.0,0.2,,,,,,,,
24,"[569, 164, 143, 182]",0.3,0.01,0.3,0.0,0.25,0.03,0.1,,,,,,,,
25,"[550, 152, 143, 185]",0.26,0.0,0.46,0.0,0.11,0.12,0.05,,,,,,,,
26,"[554, 163, 140, 184]",0.17,0.02,0.36,0.01,0.39,0.01,0.05,,,,,,,,
27,"[565, 156, 144, 187]",0.38,0.0,0.22,0.0,0.09,0.05,0.26,,,,,,,,
28,"[577, 163, 140, 183]",0.15,0.0,0.38,0.07,0.01,0.35,0.05,,,,,,,,
29,"[546, 165, 146, 187]",0.17,0.0,0.53,0.0,0.16,0.02,0.12,,,,,,,,
30,"[564, 161, 142, 184]",0.19,0.01,0.44,0.01,0.17,0.03,0.16,,,,,,,,
31,"[559, 173, 143, 185]",0.39,0.01,0.2,0.0,0.29,0.02,0.07,,,,,,,,
32,"[554, 161, 141, 182]",0.26,0.01,0.44,0.0,0.14,0.03,0.12,,,,,,,,
33,"[571, 159, 142, 187]",0.25,0.0,0.14,0.03,0.05,0.14,0.4,,,,,,,,
34,"[553, 157, 144, 185]",0.21,0.02,0.3,0.01,0.36,0.01,0.1,,,,,,,,
35,"[548, 160, 146, 188]",0.36,0.22,0.21,0.0,0.1,0.01,0.09,,,,,,,,
36,"[561, 159, 139, 182]",0.44,0.01,0.38,0.0,0.14,0.02,0.01,,,,,,,,
37,"[563, 156, 143, 183]",0.25,0.0,0.2,0.0,0.16,0.01,0.36,,,,,,,,
38,"[565, 164, 144, 185]",0.27,0.01,0.26,0.01,0.28,0.03,0.14,,,,,,,,
39,"[554, 159, 148, 189]",0.35,0.02,0.21,0.0,0.24,0.01,0.17,,,,,,,,
40,"[558, 159, 142, 189]",0.36,0.0,0.45,0.0,0.06,0.07,0.07,,,,,,,,
41,"[564, 160, 142, 182]",0.3,0.0,0.17,0.0,0.25,0.04,0.25,,,,,,,,
42,"[558, 160, 141, 186]",0.34,0.08,0.24,0.01,0.11,0.01,0.21,,,,,,,,
43,"[561, 153, 135, 183]",0.29,0.0,0.35,0.0,0.27,0.04,0.04,,,,,,,,
44,"[573, 161, 141, 185]",0.43,0.0,0.21,0.01,0.07,0.1,0.18,,,,,,,,
45,"[549, 163, 146, 184]",0.32,0.06,0.28,0.01,0.2,0.01,0.12,,,,,,,,
46,"[551, 152, 148, 187]",0.42,0.0,0.09,0.0,0.1,0.0,0.38,,,,,,,,
47,"[567, 154, 144, 187]",0.23,0.01,0.09,0.01,0.1,0.01,0.55,,,,,,,,
48,"[561, 164, 144, 185]",0.26,0.0,0.18,0.0,0.19,0.05,0.33,,,,,,,,
49,"[554, 160, 143, 193]",0.22,0.0,0.5,0.0,0.07,0.09,0.13,,,,,,,,
50,"[570, 160, 138, 184]",0.44,0.0,0.26,0.0,0.09,0.04,0.16,,,,,,,,
51,"[575, 162, 135, 175]",0.33,0.01,0.38,0.0,0.18,0.07,0.03,,,,,,,,
52,"[554, 150, 145, 188]",0.27,0.0,0.4,0.01,0.07,0.08,0.16,,,,,,,,
53,"[551, 160, 146, 190]",0.4,0.0,0.27,0.0,0.11,0.05,0.17,,,,,,,,
54,"[564, 162, 138, 183]",0.42,0.01,0.31,0.0,0.16,0.02,0.08,,,,,,,,
55,"[564, 164, 142, 183]",0.34,0.0,0.33,0.02,0.12,0.12,0.08,,,,,,,,
56,"[552, 171, 141, 188]",0.46,0.0,0.15,0.0,0.22,0.01,0.16,,,,,,,,
57,"[553, 159, 141, 188]",0.27,0.0,0.34,0.01,0.1,0.01,0.28,,,,,,,,
58,"[574, 164, 143, 186]",0.33,0.01,0.32,0.0,0.22,0.01,0.11,,,,,,,,
59,"[537, 162, 139, 174]",0.23,0.0,0.05,0.0,0.26,0.0,0.46,,,,,,,,
60,"[551, 164, 144, 190]",0.23,0.0,0.43,0.0,0.07,0.11,0.16,,,,,,,,
61,"[565, 163, 141, 183]",0.28,0.03,0.09,0.01,0.14,0.01,0.45,,,,,,,,
62,"[553, 172, 144, 182]",0.26,0.05,0.22,0.0,0.39,0.0,0.07,,,,,,,,
63,"[551, 160, 144, 184]",0.44,0.02,0.29,0.0,0.14,0.02,0.08,,,,,,,,
64,"[561, 161, 144, 186]",0.25,0.08,0.37,0.0,0.24,0.01,0.04,,,,,,,,
65,"[572, 163, 143, 187]",0.11,0.0,0.29,0.01,0.03,0.43,0.13,,,,,,,,
66,"[544, 159, 145, 189]",0.22,0.0,0.59,0.0,0.09,0.02,0.08,,,,,,,,
67,"[550, 161, 143, 181]",0.11,0.05,0.28,0.05,0.35,0.01,0.15,,,,,,,,
68,"[544, 158, 144, 192]",0.38,0.01,0.19,0.04,0.08,0.01,0.31,,,,,,,,
69,"[571, 162, 142, 184]",0.19,0.01,0.11,0.0,0.42,0.02,0.25,,,,,,,,
70,"[565, 167, 143, 181]",0.21,0.01,0.31,0.02,0.13,0.07,0.25,,,,,,,,
71,"[547, 168, 138, 180]",0.19,0.0,0.44,0.0,0.15,0.02,0.2,,,,,,,,
